col_1,col_2,col_3,col_4,col_5,col_6,division
,Judge Of The Municipal Court - Democrat,,Register Of Wills - Democrat,,,All
,David H Conroy,Theresa Brunson,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,All
David H Conroy,61,0,268,373,87,All
Theresa Brunson,,47,352,89,141,All
Tracey Gordon,,,103,0,0,All
Ronald R Donatucci,,,,93,0,All
Jacque P Whaumbush,,,,,68,All
Total,789,629,723,555,296,All
,Judge Of The Municipal Court - Democrat,,Register Of Wills - Democrat,,,1
,David H Conroy,Theresa Brunson,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,1
David H Conroy,3,0,14,12,7,1
Theresa Brunson,,4,6,7,6,1
Ronald R Donatucci,,,3,0,0,1
Tracey Gordon,,,,4,0,1
Jacque P Whaumbush,,,,,2,1
Total,36,23,23,23,15,1
,Register Of Wills - Democrat,,,Judge Of The Municipal Court - Democrat,,2
,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,Theresa Brunson,David H Conroy,2
Tracey Gordon,4,0,0,12,6,2
Ronald R Donatucci,,4,0,3,4,2
Jacque P Whaumbush,,,2,4,0,2
Theresa Brunson,,,,2,0,2
David H Conroy,,,,,3,2
Total,22,11,6,21,13,2
,Judge Of The Municipal Court - Democrat,,Register Of Wills - Democrat,,,3
,David H Conroy,Theresa Brunson,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,3
David H Conroy,3,0,12,6,1,3
Theresa Brunson,,1,1,3,4,3
Tracey Gordon,,,4,0,0,3
Ronald R Donatucci,,,,3,0,3
Jacque P Whaumbush,,,,,3,3
Total,22,9,17,12,8,3
,Judge Of The Municipal Court - Democrat,,Register Of Wills - Democrat,,,4
,David H Conroy,Theresa Brunson,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,4
David H Conroy,3,0,11,14,2,4
Theresa Brunson,,2,13,1,6,4
Tracey Gordon,,,2,0,0,4
Ronald R Donatucci,,,,3,0,4
Jacque P Whaumbush,,,,,0,4
Total,30,22,26,18,8,4
,Judge Of The Municipal Court - Democrat,,Register Of Wills - Democrat,,,5
,David H Conroy,Theresa Brunson,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,5
David H Conroy,3,0,21,9,5,5
Theresa Brunson,,2,3,11,5,5
Ronald R Donatucci,,,5,0,0,5
Tracey Gordon,,,,2,0,5
Jacque P Whaumbush,,,,,3,5
Total,38,21,29,22,13,5
,Register Of Wills - Democrat,,,Judge Of The Municipal Court - Democrat,,6
,Tracey Gordon,Jacque P Whaumbush,Ronald R Donatucci,Theresa Brunson,David H Conroy,6
Tracey Gordon,1,0,0,14,7,6
Jacque P Whaumbush,,5,0,5,6,6
Ronald R Donatucci,,,3,1,3,6
Theresa Brunson,,,,0,0,6
David H Conroy,,,,,2,6
Total,22,16,7,20,18,6
,Judge Of The Municipal Court - Democrat,,Register Of Wills - Democrat,,,7
,Theresa Brunson,David H Conroy,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,7
Theresa Brunson,1,0,12,3,6,7
David H Conroy,,2,5,8,1,7
Tracey Gordon,,,3,0,0,7
Ronald R Donatucci,,,,3,0,7
Jacque P Whaumbush,,,,,0,7
Total,22,16,20,14,7,7
,Judge Of The Municipal Court - Democrat,,Register Of Wills - Democrat,,,8
,David H Conroy,Theresa Brunson,Jacque P Whaumbush,Tracey Gordon,Ronald R Donatucci,8
David H Conroy,2,0,10,5,12,8
Theresa Brunson,,1,6,11,4,8
Jacque P Whaumbush,,,7,0,0,8
Tracey Gordon,,,,5,0,8
Ronald R Donatucci,,,,,2,8
Total,29,22,23,21,18,8
,Register Of Wills - Democrat,,,Judge Of The Municipal Court - Democrat,,9
,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,David H Conroy,Theresa Brunson,9
Tracey Gordon,5,0,0,9,13,9
Ronald R Donatucci,,4,0,6,1,9
Jacque P Whaumbush,,,5,1,3,9
David H Conroy,,,,3,0,9
Theresa Brunson,,,,,0,9
Total,27,11,9,19,17,9
,Judge Of The Municipal Court - Democrat,,Register Of Wills - Democrat,,,10
,David H Conroy,Theresa Brunson,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,10
David H Conroy,1,0,11,16,0,10
Theresa Brunson,,0,12,3,0,10
Tracey Gordon,,,3,0,0,10
Ronald R Donatucci,,,,2,0,10
Jacque P Whaumbush,,,,,0,10
Total,28,15,26,21,0,10
,Judge Of The Municipal Court - Democrat,,Register Of Wills - Democrat,,,11
,David H Conroy,Theresa Brunson,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,11
David H Conroy,0,0,8,19,5,11
Theresa Brunson,,3,14,4,7,11
Tracey Gordon,,,4,0,0,11
Ronald R Donatucci,,,,2,0,11
Jacque P Whaumbush,,,,,1,11
Total,32,28,26,25,13,11
,Register Of Wills - Democrat,,,Judge Of The Municipal Court - Democrat,,12
,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,David H Conroy,Theresa Brunson,12
Tracey Gordon,2,0,0,9,14,12
Ronald R Donatucci,,5,0,6,1,12
Jacque P Whaumbush,,,2,0,2,12
David H Conroy,,,,3,0,12
Theresa Brunson,,,,,0,12
Total,25,12,4,18,17,12
,Judge Of The Municipal Court - Democrat,,Register Of Wills - Democrat,,,13
,Theresa Brunson,David H Conroy,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,13
Theresa Brunson,3,0,28,9,12,13
David H Conroy,,6,14,24,6,13
Tracey Gordon,,,8,0,0,13
Ronald R Donatucci,,,,2,0,13
Jacque P Whaumbush,,,,,1,13
Total,52,50,50,35,19,13
,Judge Of The Municipal Court - Democrat,,Register Of Wills - Democrat,,,14
,Theresa Brunson,David H Conroy,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,14
Theresa Brunson,1,0,15,1,9,14
David H Conroy,,2,5,12,5,14
Tracey Gordon,,,3,0,0,14
Ronald R Donatucci,,,,5,0,14
Jacque P Whaumbush,,,,,3,14
Total,26,24,23,18,17,14
,Judge Of The Municipal Court - Democrat,,Register Of Wills - Democrat,,,15
,David H Conroy,Theresa Brunson,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,15
David H Conroy,4,0,18,32,8,15
Theresa Brunson,,2,21,4,7,15
Tracey Gordon,,,7,0,0,15
Ronald R Donatucci,,,,7,0,15
Jacque P Whaumbush,,,,,4,15
Total,62,34,46,43,19,15
,Judge Of The Municipal Court - Democrat,,Register Of Wills - Democrat,,,16
,Theresa Brunson,David H Conroy,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,16
Theresa Brunson,4,0,9,8,6,16
David H Conroy,,3,10,6,0,16
Ronald R Donatucci,,,1,0,0,16
Tracey Gordon,,,,2,0,16
Jacque P Whaumbush,,,,,3,16
Total,27,19,20,16,9,16
,Judge Of The Municipal Court - Democrat,,Register Of Wills - Democrat,,,17
,David H Conroy,Theresa Brunson,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,17
David H Conroy,2,0,11,21,5,17
Theresa Brunson,,2,19,3,5,17
Tracey Gordon,,,3,0,0,17
Ronald R Donatucci,,,,5,0,17
Jacque P Whaumbush,,,,,0,17
Total,39,29,33,29,10,17
,Judge Of The Municipal Court - Democrat,,Register Of Wills - Democrat,,,18
,David H Conroy,Theresa Brunson,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,18
David H Conroy,3,0,19,29,2,18
Theresa Brunson,,2,26,5,6,18
Tracey Gordon,,,8,0,0,18
Ronald R Donatucci,,,,9,0,18
Jacque P Whaumbush,,,,,0,18
Total,53,39,53,43,8,18
,Register Of Wills - Democrat,,,Judge Of The Municipal Court - Democrat,,19
,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,Theresa Brunson,David H Conroy,19
Tracey Gordon,7,0,0,29,12,19
Ronald R Donatucci,,4,0,4,12,19
Jacque P Whaumbush,,,5,8,2,19
Theresa Brunson,,,,4,0,19
David H Conroy,,,,,1,19
Total,48,20,15,45,27,19
,Judge Of The Municipal Court - Democrat,,Register Of Wills - Democrat,,,20
,David H Conroy,Theresa Brunson,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,20
David H Conroy,1,0,25,27,4,20
Theresa Brunson,,5,14,3,9,20
Tracey Gordon,,,5,0,0,20
Ronald R Donatucci,,,,3,0,20
Jacque P Whaumbush,,,,,3,20
Total,57,31,44,33,16,20
,Judge Of The Municipal Court - Democrat,,Register Of Wills - Democrat,,,21
,Theresa Brunson,David H Conroy,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,21
Theresa Brunson,0,0,12,6,7,21
David H Conroy,,1,6,10,1,21
Tracey Gordon,,,1,0,0,21
Ronald R Donatucci,,,,1,0,21
Jacque P Whaumbush,,,,,5,21
Total,25,18,19,17,13,21
,Judge Of The Municipal Court - Democrat,,Register Of Wills - Democrat,,,22
,David H Conroy,Theresa Brunson,Tracey Gordon,Jacque P Whaumbush,Ronald R Donatucci,22
David H Conroy,2,0,9,5,11,22
Theresa Brunson,,1,9,8,5,22
Tracey Gordon,,,4,0,0,22
Jacque P Whaumbush,,,,7,0,22
Ronald R Donatucci,,,,,3,22
Total,27,23,22,20,19,22
,Judge Of The Municipal Court - Democrat,,Register Of Wills - Democrat,,,23
,David H Conroy,Theresa Brunson,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,23
David H Conroy,2,0,5,8,1,23
Theresa Brunson,,2,7,1,1,23
Tracey Gordon,,,3,0,0,23
Ronald R Donatucci,,,,4,0,23
Jacque P Whaumbush,,,,,0,23
Total,16,11,15,13,2,23
,Judge Of The Municipal Court - Democrat,,Register Of Wills - Democrat,,,24
,David H Conroy,Theresa Brunson,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,24
David H Conroy,1,0,21,27,6,24
Theresa Brunson,,2,13,4,3,24
Tracey Gordon,,,10,0,0,24
Ronald R Donatucci,,,,7,0,24
Jacque P Whaumbush,,,,,2,24
Total,55,22,44,38,11,24
,Judge Of The Municipal Court - Democrat,,Register Of Wills - Democrat,,,25
,David H Conroy,Theresa Brunson,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,25
David H Conroy,5,0,13,21,4,25
Theresa Brunson,,3,17,2,6,25
Tracey Gordon,,,3,0,0,25
Ronald R Donatucci,,,,3,0,25
Jacque P Whaumbush,,,,,5,25
Total,43,28,33,26,15,25
