col_1,col_2,col_3,col_4,division
,Mayor - Democrat,,,All
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,All
Jim Kenney,"5,176",0,0,All
Anthony Hardy Williams,,552,0,All
Alan Butkovitz,,,459,All
Total,"5,176",552,459,All
,Mayor - Democrat,,,1
,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,1
Jim Kenney,259,0,0,1
Alan Butkovitz,,29,0,1
Anthony Hardy Williams,,,27,1
Total,259,29,27,1
,Mayor - Democrat,,,2
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,2
Jim Kenney,167,0,0,2
Anthony Hardy Williams,,23,0,2
Alan Butkovitz,,,19,2
Total,167,23,19,2
,Mayor - Democrat,,,3
,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,3
Jim Kenney,220,0,0,3
Alan Butkovitz,,27,0,3
Anthony Hardy Williams,,,17,3
Total,220,27,17,3
,Mayor - Democrat,,,4
,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,4
Jim Kenney,256,0,0,4
Alan Butkovitz,,37,0,4
Anthony Hardy Williams,,,21,4
Total,256,37,21,4
,Mayor - Democrat,,,5
,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,5
Jim Kenney,187,0,0,5
Alan Butkovitz,,21,0,5
Anthony Hardy Williams,,,14,5
Total,187,21,14,5
,Mayor - Democrat,,,6
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,6
Jim Kenney,185,0,0,6
Anthony Hardy Williams,,18,0,6
Alan Butkovitz,,,13,6
Total,185,18,13,6
,Mayor - Democrat,,,7
,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,7
Jim Kenney,156,0,0,7
Alan Butkovitz,,10,0,7
Anthony Hardy Williams,,,9,7
Total,156,10,9,7
,Mayor - Democrat,,,8
,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,8
Jim Kenney,242,0,0,8
Alan Butkovitz,,20,0,8
Anthony Hardy Williams,,,19,8
Total,242,20,19,8
,Mayor - Democrat,,,9
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,9
Jim Kenney,184,0,0,9
Anthony Hardy Williams,,24,0,9
Alan Butkovitz,,,14,9
Total,184,24,14,9
,Mayor - Democrat,,,10
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,10
Jim Kenney,138,0,0,10
Anthony Hardy Williams,,23,0,10
Alan Butkovitz,,,14,10
Total,138,23,14,10
,Mayor - Democrat,,,11
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,11
Jim Kenney,188,0,0,11
Anthony Hardy Williams,,26,0,11
Alan Butkovitz,,,16,11
Total,188,26,16,11
,Mayor - Democrat,,,12
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,12
Jim Kenney,179,0,0,12
Anthony Hardy Williams,,27,0,12
Alan Butkovitz,,,11,12
Total,179,27,11,12
,Mayor - Democrat,,,13
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,13
Jim Kenney,30,0,0,13
Anthony Hardy Williams,,3,0,13
Alan Butkovitz,,,2,13
Total,30,3,2,13
,Mayor - Democrat,,,14
,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,14
Jim Kenney,136,0,0,14
Alan Butkovitz,,11,0,14
Anthony Hardy Williams,,,8,14
Total,136,11,8,14
,Mayor - Democrat,,,15
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,15
Jim Kenney,129,0,0,15
Anthony Hardy Williams,,15,0,15
Alan Butkovitz,,,11,15
Total,129,15,11,15
,Mayor - Democrat,,,16
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,16
Jim Kenney,111,0,0,16
Anthony Hardy Williams,,10,0,16
Alan Butkovitz,,,4,16
Total,111,10,4,16
,Mayor - Democrat,,,17
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,17
Jim Kenney,153,0,0,17
Anthony Hardy Williams,,23,0,17
Alan Butkovitz,,,11,17
Total,153,23,11,17
,Mayor - Democrat,,,18
,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,18
Jim Kenney,254,0,0,18
Alan Butkovitz,,35,0,18
Anthony Hardy Williams,,,31,18
Total,254,35,31,18
,Mayor - Democrat,,,19
,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,19
Jim Kenney,282,0,0,19
Alan Butkovitz,,40,0,19
Anthony Hardy Williams,,,18,19
Total,282,40,18,19
,Mayor - Democrat,,,20
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,20
Jim Kenney,118,0,0,20
Anthony Hardy Williams,,14,0,20
Alan Butkovitz,,,4,20
Total,118,14,4,20
,Mayor - Democrat,,,21
,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,21
Jim Kenney,140,0,0,21
Alan Butkovitz,,13,0,21
Anthony Hardy Williams,,,7,21
Total,140,13,7,21
,Mayor - Democrat,,,22
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,22
Jim Kenney,139,0,0,22
Anthony Hardy Williams,,18,0,22
Alan Butkovitz,,,13,22
Total,139,18,13,22
,Mayor - Democrat,,,23
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,23
Jim Kenney,183,0,0,23
Anthony Hardy Williams,,35,0,23
Alan Butkovitz,,,9,23
Total,183,35,9,23
,Mayor - Democrat,,,24
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,24
Jim Kenney,138,0,0,24
Anthony Hardy Williams,,20,0,24
Alan Butkovitz,,,8,24
Total,138,20,8,24
,Mayor - Democrat,,,25
,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,25
Jim Kenney,108,0,0,25
Alan Butkovitz,,4,0,25
Anthony Hardy Williams,,,4,25
Total,108,4,4,25
,Mayor - Democrat,,,26
,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,26
Jim Kenney,161,0,0,26
Alan Butkovitz,,11,0,26
Anthony Hardy Williams,,,10,26
Total,161,11,10,26
,Mayor - Democrat,,,27
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,27
Jim Kenney,142,0,0,27
Anthony Hardy Williams,,21,0,27
Alan Butkovitz,,,10,27
Total,142,21,10,27
,Mayor - Democrat,,,28
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,28
Jim Kenney,105,0,0,28
Anthony Hardy Williams,,18,0,28
Alan Butkovitz,,,6,28
Total,105,18,6,28
,Mayor - Democrat,,,29
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,29
Jim Kenney,34,0,0,29
Anthony Hardy Williams,,6,0,29
Alan Butkovitz,,,0,29
Total,34,6,0,29
,Mayor - Democrat,,,30
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,30
Jim Kenney,116,0,0,30
Anthony Hardy Williams,,10,0,30
Alan Butkovitz,,,5,30
