col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Judge Of The Municipal Court - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,All
,David H Conroy,Theresa Brunson,Kahlil Williams,Jen Devor,Lisa Deeley,Omar Sabir,Marwan Kreidie,Luigi Borda,Annette Thompson,Carla Cain,Moira Bohannon,Dennis Lee,Robin Trent,Warren Bloom,Lewis Harris Jr,All
David H Conroy,72,0,"1,441","1,229",261,176,226,137,42,51,70,37,34,26,26,All
Theresa Brunson,,57,325,228,255,189,85,63,152,90,46,38,35,20,18,All
Kahlil Williams,,,52,"1,266",181,98,104,37,41,19,26,12,15,4,21,All
Jen Devor,,,,22,38,14,41,61,18,32,19,7,10,4,7,All
Lisa Deeley,,,,,27,100,39,18,59,39,12,10,10,7,1,All
Omar Sabir,,,,,,43,44,9,14,13,6,14,3,7,3,All
Marwan Kreidie,,,,,,,11,25,8,10,10,10,10,4,1,All
Luigi Borda,,,,,,,,10,7,7,16,2,7,3,3,All
Annette Thompson,,,,,,,,,3,14,12,5,10,5,4,All
Carla Cain,,,,,,,,,,1,9,3,3,2,1,All
Moira Bohannon,,,,,,,,,,,5,4,3,3,0,All
Dennis Lee,,,,,,,,,,,,4,1,6,2,All
Robin Trent,,,,,,,,,,,,,2,2,1,All
Warren Bloom,,,,,,,,,,,,,,1,1,All
Lewis Harris Jr,,,,,,,,,,,,,,,6,All
Total,"2,066",907,"1,982","1,597",598,454,347,223,212,156,129,89,77,53,52,All
,Judge Of The Municipal Court - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,1
,David H Conroy,Theresa Brunson,Kahlil Williams,Jen Devor,Lisa Deeley,Omar Sabir,Marwan Kreidie,Annette Thompson,Moira Bohannon,Luigi Borda,Carla Cain,Dennis Lee,Robin Trent,Lewis Harris Jr,Warren Bloom,1
David H Conroy,6,0,93,72,20,15,24,8,9,10,3,4,3,3,1,1
Theresa Brunson,,6,19,8,19,19,9,15,5,4,7,2,3,2,3,1
Kahlil Williams,,,9,72,8,10,12,5,3,3,1,1,0,3,0,1
Jen Devor,,,,2,1,2,3,2,3,4,0,1,0,0,0,1
Lisa Deeley,,,,,2,8,6,5,0,1,1,2,1,0,1,1
Omar Sabir,,,,,,4,5,1,0,0,0,1,0,0,0,1
Marwan Kreidie,,,,,,,0,1,2,1,0,0,2,0,0,1
Annette Thompson,,,,,,,,1,1,0,3,0,0,1,2,1
Moira Bohannon,,,,,,,,,0,3,0,2,0,0,1,1
Luigi Borda,,,,,,,,,,0,0,0,1,0,0,1
Carla Cain,,,,,,,,,,,1,0,2,1,1,1
Dennis Lee,,,,,,,,,,,,0,1,0,0,1
Robin Trent,,,,,,,,,,,,,0,0,0,1
Lewis Harris Jr,,,,,,,,,,,,,,1,0,1
Warren Bloom,,,,,,,,,,,,,,,0,1
Total,147,74,133,91,47,42,34,26,15,14,12,8,7,6,5,1
,Judge Of The Municipal Court - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,2
,David H Conroy,Theresa Brunson,Kahlil Williams,Jen Devor,Omar Sabir,Lisa Deeley,Marwan Kreidie,Annette Thompson,Carla Cain,Moira Bohannon,Lewis Harris Jr,Luigi Borda,Dennis Lee,Robin Trent,Warren Bloom,2
David H Conroy,4,0,73,56,18,15,16,2,5,5,2,3,2,1,2,2
Theresa Brunson,,4,13,8,19,10,4,9,6,2,2,2,2,4,1,2
Kahlil Williams,,,3,61,5,9,12,0,3,1,4,0,0,1,0,2
