col_1,col_2,col_3,division
,Mayor - Republican,District Council 10th District - Republican,All
,Billy Ciancaglini,Brian J O'neill,All
Billy Ciancaglini,190,"1,283",All
Brian J O'neill,,144,All
Total,"1,473","1,427",All
,Mayor - Republican,District Council 10th District - Republican,1
,Billy Ciancaglini,Brian J O'neill,1
Billy Ciancaglini,2,6,1
Brian J O'neill,,1,1
Total,8,7,1
,Mayor - Republican,District Council 10th District - Republican,2
,Billy Ciancaglini,Brian J O'neill,2
Billy Ciancaglini,0,7,2
Brian J O'neill,,0,2
Total,7,7,2
,District Council 10th District - Republican,Mayor - Republican,3
,Brian J O'neill,Billy Ciancaglini,3
Brian J O'neill,6,34,3
Billy Ciancaglini,,1,3
Total,40,35,3
,District Council 10th District - Republican,Mayor - Republican,4
,Brian J O'neill,Billy Ciancaglini,4
Brian J O'neill,7,58,4
Billy Ciancaglini,,5,4
Total,65,63,4
,Mayor - Republican,District Council 10th District - Republican,5
,Billy Ciancaglini,Brian J O'neill,5
Billy Ciancaglini,4,31,5
Brian J O'neill,,0,5
Total,35,31,5
,District Council 10th District - Republican,Mayor - Republican,6
,Brian J O'neill,Billy Ciancaglini,6
Brian J O'neill,3,25,6
Billy Ciancaglini,,0,6
Total,28,25,6
,Mayor - Republican,District Council 10th District - Republican,7
,Billy Ciancaglini,Brian J O'neill,7
Billy Ciancaglini,4,47,7
Brian J O'neill,,4,7
Total,51,51,7
,Mayor - Republican,District Council 10th District - Republican,8
,Billy Ciancaglini,Brian J O'neill,8
Billy Ciancaglini,4,33,8
Brian J O'neill,,2,8
Total,37,35,8
,Mayor - Republican,District Council 10th District - Republican,9
,Billy Ciancaglini,Brian J O'neill,9
Billy Ciancaglini,3,40,9
Brian J O'neill,,2,9
Total,43,42,9
,Mayor - Republican,District Council 10th District - Republican,10
,Billy Ciancaglini,Brian J O'neill,10
Billy Ciancaglini,5,41,10
Brian J O'neill,,2,10
Total,46,43,10
,District Council 10th District - Republican,Mayor - Republican,11
,Brian J O'neill,Billy Ciancaglini,11
Brian J O'neill,4,19,11
Billy Ciancaglini,,2,11
Total,23,21,11
,Mayor - Republican,District Council 10th District - Republican,12
,Billy Ciancaglini,Brian J O'neill,12
Billy Ciancaglini,4,27,12
Brian J O'neill,,3,12
Total,31,30,12
,District Council 10th District - Republican,Mayor - Republican,13
,Brian J O'neill,Billy Ciancaglini,13
Brian J O'neill,2,40,13
Billy Ciancaglini,,1,13
Total,42,41,13
,Mayor - Republican,District Council 10th District - Republican,14
,Billy Ciancaglini,Brian J O'neill,14
Billy Ciancaglini,7,24,14
Brian J O'neill,,5,14
Total,31,29,14
,District Council 10th District - Republican,Mayor - Republican,15
,Brian J O'neill,Billy Ciancaglini,15
Brian J O'neill,2,8,15
Billy Ciancaglini,,1,15
Total,10,9,15
,Mayor - Republican,District Council 10th District - Republican,16
,Billy Ciancaglini,Brian J O'neill,16
Billy Ciancaglini,5,50,16
Brian J O'neill,,1,16
Total,55,51,16
,District Council 10th District - Republican,Mayor - Republican,17
,Brian J O'neill,Billy Ciancaglini,17
Brian J O'neill,2,33,17
Billy Ciancaglini,,1,17
Total,35,34,17
,Mayor - Republican,District Council 10th District - Republican,18
,Billy Ciancaglini,Brian J O'neill,18
Billy Ciancaglini,1,5,18
Brian J O'neill,,0,18
Total,6,5,18
,Mayor - Republican,District Council 10th District - Republican,19
,Billy Ciancaglini,Brian J O'neill,19
Billy Ciancaglini,9,42,19
Brian J O'neill,,3,19
Total,51,45,19
,District Council 10th District - Republican,Mayor - Republican,20
,Brian J O'neill,Billy Ciancaglini,20
Brian J O'neill,3,13,20
Billy Ciancaglini,,0,20
Total,16,13,20
,District Council 10th District - Republican,Mayor - Republican,21
,Brian J O'neill,Billy Ciancaglini,21
Brian J O'neill,10,45,21
Billy Ciancaglini,,9,21
Total,55,54,21
,Mayor - Republican,District Council 10th District - Republican,22
,Billy Ciancaglini,Brian J O'neill,22
Billy Ciancaglini,8,28,22
Brian J O'neill,,3,22
Total,36,31,22
,Mayor - Republican,District Council 10th District - Republican,23
,Billy Ciancaglini,Brian J O'neill,23
Billy Ciancaglini,7,49,23
Brian J O'neill,,4,23
Total,56,53,23
,Mayor - Republican,District Council 10th District - Republican,24
,Billy Ciancaglini,Brian J O'neill,24
Billy Ciancaglini,10,72,24
Brian J O'neill,,10,24
Total,82,82,24
,District Council 10th District - Republican,Mayor - Republican,25
,Brian J O'neill,Billy Ciancaglini,25
Brian J O'neill,3,28,25
Billy Ciancaglini,,2,25
Total,31,30,25
,Mayor - Republican,District Council 10th District - Republican,26
,Billy Ciancaglini,Brian J O'neill,26
Billy Ciancaglini,4,26,26
Brian J O'neill,,1,26
Total,30,27,26
,District Council 10th District - Republican,Mayor - Republican,27
,Brian J O'neill,Billy Ciancaglini,27
Brian J O'neill,3,23,27
Billy Ciancaglini,,2,27
Total,26,25,27
,Mayor - Republican,District Council 10th District - Republican,28
,Billy Ciancaglini,Brian J O'neill,28
Billy Ciancaglini,5,28,28
Brian J O'neill,,5,28
Total,33,33,28
,Mayor - Republican,District Council 10th District - Republican,29
,Billy Ciancaglini,Brian J O'neill,29
Billy Ciancaglini,11,61,29
Brian J O'neill,,4,29
Total,72,65,29
,Mayor - Republican,District Council 10th District - Republican,30
,Billy Ciancaglini,Brian J O'neill,30
Billy Ciancaglini,3,15,30
Brian J O'neill,,2,30
Total,18,17,30
,Mayor - Republican,District Council 10th District - Republican,31
,Billy Ciancaglini,Brian J O'neill,31
Billy Ciancaglini,11,18,31
Brian J O'neill,,1,31
Total,29,19,31
,Mayor - Republican,District Council 10th District - Republican,32
,Billy Ciancaglini,Brian J O'neill,32
Billy Ciancaglini,1,11,32
Brian J O'neill,,0,32
Total,12,11,32
,Mayor - Republican,District Council 10th District - Republican,33
,Billy Ciancaglini,Brian J O'neill,33
Billy Ciancaglini,6,9,33
Brian J O'neill,,1,33
Total,15,10,33
,Mayor - Republican,District Council 10th District - Republican,34
,Billy Ciancaglini,Brian J O'neill,34
Billy Ciancaglini,4,28,34
Brian J O'neill,,1,34
Total,32,29,34
,Mayor - Republican,District Council 10th District - Republican,35
,Billy Ciancaglini,Brian J O'neill,35
Billy Ciancaglini,8,45,35
Brian J O'neill,,7,35
Total,53,52,35
,Mayor - Republican,District Council 10th District - Republican,36
,Billy Ciancaglini,Brian J O'neill,36
Billy Ciancaglini,2,10,36
Brian J O'neill,,1,36
Total,12,11,36
,Mayor - Republican,District Council 10th District - Republican,37
,Billy Ciancaglini,Brian J O'neill,37
Billy Ciancaglini,2,17,37
Brian J O'neill,,1,37
Total,19,18,37
,District Council 10th District - Republican,Mayor - Republican,38
,Brian J O'neill,Billy Ciancaglini,38
Brian J O'neill,3,6,38
Billy Ciancaglini,,0,38
Total,9,6,38
,Mayor - Republican,District Council 10th District - Republican,39
,Billy Ciancaglini,Brian J O'neill,39
Billy Ciancaglini,9,69,39
Brian J O'neill,,7,39
Total,78,76,39
,District Council 10th District - Republican,Mayor - Republican,40
,Brian J O'neill,Billy Ciancaglini,40
Brian J O'neill,4,8,40
Billy Ciancaglini,,2,40
Total,12,10,40
,Mayor - Republican,District Council 10th District - Republican,41
,Billy Ciancaglini,Brian J O'neill,41
Billy Ciancaglini,14,66,41
Brian J O'neill,,12,41
Total,80,78,41
,District Council 10th District - Republican,Mayor - Republican,42
,Brian J O'neill,Billy Ciancaglini,42
Brian J O'neill,3,14,42
Billy Ciancaglini,,2,42
Total,17,16,42
,District Council 10th District - Republican,Mayor - Republican,43
,Brian J O'neill,Billy Ciancaglini,43
Brian J O'neill,4,11,43
Billy Ciancaglini,,3,43
Total,15,14,43
,Mayor - Republican,District Council 10th District - Republican,44
,Billy Ciancaglini,Brian J O'neill,44
Billy Ciancaglini,6,13,44
Brian J O'neill,,2,44
Total,19,15,44
