col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,All
,Helen Gym,Eryn Santamoor,Allan Domb,Justin Diberardinis,Derek S Green,Adrián Rivera-reyes,Erika Almirón,Isaiah Thomas,Katherine Gilmore Richardson,Deja Lynn Alvarez,Beth Finn,Fernando Treviño,Sandra Dungee Glenn,Ethelind Baylor,Ogbonna Paul Hagins,Asa Khalif,Willie Floyd Singletary,Fareed Abdullah,Billy Thompson,Latrice Y Bryant,Hena Veit,Joseph A Diorio,Wayne Allen,Vinny Black,Edwin Santana,Mark Ross,Bobbie Curry,Devon Cade,Wayne Edmund Dorsey,Sherrie Cohen,David H Conroy,Theresa Brunson,All
Helen Gym,39,"1,474","1,237","1,426","1,269",560,667,463,407,298,248,195,159,170,121,94,60,56,44,48,49,16,19,14,23,15,16,8,9,0,"1,652",581,All
Eryn Santamoor,,6,"1,122","1,145","1,074",286,298,187,264,119,169,166,71,42,33,42,15,23,18,18,20,11,7,5,7,5,7,6,4,0,"1,289",296,All
Allan Domb,,,45,949,"1,101",179,109,239,195,92,124,74,84,20,42,36,25,35,34,19,19,30,21,13,12,17,8,11,10,0,"1,114",295,All
Justin Diberardinis,,,,6,"1,001",284,362,312,153,121,96,76,37,105,36,29,7,9,7,12,10,14,7,7,5,4,3,3,4,0,"1,251",226,All
Derek S Green,,,,,7,134,173,296,228,84,97,62,64,39,46,39,14,30,22,21,9,9,13,7,9,5,6,5,3,0,"1,164",226,All
Adrián Rivera-reyes,,,,,,16,209,136,97,213,103,78,32,44,84,54,57,26,30,29,17,13,8,13,14,8,7,8,4,0,421,250,All
Erika Almirón,,,,,,,3,234,176,137,116,100,63,125,25,41,3,18,9,23,18,3,4,4,2,7,7,0,2,0,453,219,All
Isaiah Thomas,,,,,,,,3,137,45,49,32,60,108,33,38,13,38,28,13,8,11,11,6,8,6,5,11,3,0,358,199,All
Katherine Gilmore Richardson,,,,,,,,,6,51,103,89,84,25,26,24,5,18,14,27,25,8,6,7,6,3,8,4,3,0,285,208,All
Deja Lynn Alvarez,,,,,,,,,,10,64,47,18,31,58,37,53,13,23,25,18,10,5,11,9,7,5,3,3,0,237,165,All
Beth Finn,,,,,,,,,,,3,30,54,21,19,19,5,12,10,16,28,8,6,3,4,6,6,2,1,0,161,167,All
Fernando Treviño,,,,,,,,,,,,2,11,7,14,10,8,11,8,11,6,12,4,4,7,5,3,2,3,0,149,93,All
Sandra Dungee Glenn,,,,,,,,,,,,,2,10,12,31,6,10,8,19,21,6,4,7,3,2,5,1,2,0,62,150,All
Ethelind Baylor,,,,,,,,,,,,,,1,10,3,2,3,6,8,6,0,5,2,1,2,2,2,1,0,109,56,All
Ogbonna Paul Hagins,,,,,,,,,,,,,,,3,13,41,10,11,4,9,5,2,2,4,3,5,0,4,0,74,88,All
Asa Khalif,,,,,,,,,,,,,,,,0,7,35,7,8,8,5,6,4,3,2,6,1,1,0,59,79,All
Willie Floyd Singletary,,,,,,,,,,,,,,,,,10,5,14,4,7,5,7,5,1,6,2,3,3,0,37,70,All
Fareed Abdullah,,,,,,,,,,,,,,,,,,3,11,9,3,2,5,2,7,5,2,1,1,0,36,64,All
Billy Thompson,,,,,,,,,,,,,,,,,,,3,5,5,6,2,7,2,5,4,5,4,0,46,39,All
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,2,9,5,6,4,0,3,3,3,4,0,27,59,All
Hena Veit,,,,,,,,,,,,,,,,,,,,,0,3,1,7,5,2,4,3,1,0,18,62,All
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,2,4,8,2,6,2,0,3,0,37,18,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,1,3,2,2,2,1,0,0,19,19,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,2,2,6,1,2,1,0,16,18,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,3,0,12,22,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,3,0,14,20,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,12,16,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,9,11,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6,9,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,All
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,All
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,All
Total,"2,614","1,787","1,672","1,672","1,581",785,780,683,585,460,380,283,239,207,190,164,138,119,98,95,84,65,47,42,41,40,33,25,22,0,"2,066",907,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,1
,Helen Gym,Allan Domb,Derek S Green,Eryn Santamoor,Justin Diberardinis,Adrián Rivera-reyes,Deja Lynn Alvarez,Erika Almirón,Isaiah Thomas,Katherine Gilmore Richardson,Fernando Treviño,Beth Finn,Sandra Dungee Glenn,Asa Khalif,Ethelind Baylor,Willie Floyd Singletary,Hena Veit,Ogbonna Paul Hagins,Billy Thompson,Latrice Y Bryant,Edwin Santana,Fareed Abdullah,Joseph A Diorio,Bobbie Curry,Mark Ross,Vinny Black,Wayne Allen,Wayne Edmund Dorsey,Devon Cade,Sherrie Cohen,David H Conroy,Theresa Brunson,1
Helen Gym,2,106,102,94,84,38,27,42,35,34,24,24,16,11,11,7,6,7,6,5,4,2,0,2,2,1,2,2,0,0,117,47,1
Allan Domb,,5,92,73,55,8,10,5,16,17,12,13,7,2,3,3,4,1,0,1,2,3,2,0,2,2,3,2,0,0,79,30,1
Derek S Green,,,0,67,49,9,6,7,25,18,8,13,8,4,6,1,0,2,1,4,1,3,0,1,2,2,3,1,0,0,79,26,1
Eryn Santamoor,,,,0,62,13,9,15,8,20,19,14,3,1,4,1,4,2,2,1,2,0,4,1,1,0,0,1,0,0,84,15,1
Justin Diberardinis,,,,,0,17,11,18,14,9,12,9,2,2,4,0,2,1,0,3,1,0,2,0,0,1,1,1,0,0,69,12,1
Adrián Rivera-reyes,,,,,,3,25,13,4,4,8,8,1,4,3,6,2,6,2,2,0,0,1,0,1,0,0,0,0,0,26,16,1
Deja Lynn Alvarez,,,,,,,0,10,5,5,8,6,2,7,3,8,5,6,2,1,2,1,3,0,1,1,0,0,0,0,22,21,1
Erika Almirón,,,,,,,,1,13,8,9,7,5,9,6,0,3,2,3,1,0,1,0,1,2,0,0,0,0,0,26,13,1
Isaiah Thomas,,,,,,,,,0,8,5,3,6,6,5,1,0,1,2,2,3,2,0,1,1,1,1,0,0,0,26,14,1
Katherine Gilmore Richardson,,,,,,,,,,0,3,5,9,1,5,0,3,3,1,1,0,0,0,1,0,1,0,0,0,0,25,12,1
Fernando Treviño,,,,,,,,,,,1,4,0,2,0,3,1,0,0,3,2,0,4,0,0,0,1,2,0,0,17,10,1
Beth Finn,,,,,,,,,,,,0,3,2,3,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,15,11,1
Sandra Dungee Glenn,,,,,,,,,,,,,0,4,2,0,2,0,0,0,0,1,0,2,0,1,0,1,0,0,5,15,1
Asa Khalif,,,,,,,,,,,,,,0,0,1,0,1,2,1,2,2,0,2,0,1,0,0,0,0,7,7,1
Ethelind Baylor,,,,,,,,,,,,,,,0,0,4,0,3,1,1,0,0,0,0,0,0,0,0,0,8,6,1
Willie Floyd Singletary,,,,,,,,,,,,,,,,3,2,3,1,0,0,0,2,0,0,0,0,0,0,0,9,2,1
Hena Veit,,,,,,,,,,,,,,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,7,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,3,5,1
Billy Thompson,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,4,2,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,1,4,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,4,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,4,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4,1,1
