col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Mayor - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Joshua Roberts,Jennifer Schultz,Carmella Jacquinto,Craig Levin,Anthony Kyriakakis,Jon Marshall,James C Crumlish,Sherman Toppin,Cateria R Mccabe,Henry Mcgregor Sias,Wendi Barish,Tiffany Palmer,Leon Goodman,Kendra Mccrae,Terri M Booker,Nicola Serianni,Beth Grossman,Kay Yu,Laurie Dow,Chris Hall,Janine D Momasso,Vicki Markovitz,Robert Trimble,James F Berardinelli,Gregory Weyer,All
Jim Kenney,318,0,0,594,420,311,273,265,223,244,205,206,239,207,164,138,122,123,134,98,108,71,80,56,63,41,34,24,All
Anthony Hardy Williams,,151,0,194,193,113,134,70,101,58,87,84,50,67,105,101,100,100,50,64,49,53,37,59,34,24,16,22,All
Alan Butkovitz,,,11,31,38,6,16,4,18,7,11,9,4,15,11,6,8,8,6,15,9,7,1,3,8,3,2,1,All
Joshua Roberts,,,,9,226,269,204,235,191,215,159,131,234,156,47,76,35,61,60,43,31,25,31,26,26,24,19,12,All
Jennifer Schultz,,,,,11,63,224,38,193,77,51,61,33,90,84,62,81,60,107,73,55,46,34,35,50,36,10,15,All
Carmella Jacquinto,,,,,,5,42,224,21,145,139,143,221,152,65,70,69,60,29,46,47,30,27,46,30,12,4,10,All
Craig Levin,,,,,,,2,20,172,67,34,37,9,43,39,53,38,43,58,29,17,28,22,21,17,24,8,12,All
Anthony Kyriakakis,,,,,,,,2,14,139,120,140,228,107,68,32,22,22,20,27,36,5,26,37,11,7,15,10,All
Jon Marshall,,,,,,,,,8,57,29,18,6,25,34,48,32,37,51,24,16,15,13,8,11,19,4,5,All
James C Crumlish,,,,,,,,,,5,43,32,123,141,33,47,39,43,46,28,21,7,35,5,17,27,8,5,All
Sherman Toppin,,,,,,,,,,,1,153,111,39,46,59,51,60,27,22,32,37,23,30,17,13,9,10,All
Cateria R Mccabe,,,,,,,,,,,,0,122,39,78,63,59,49,50,37,41,29,18,43,25,13,9,13,All
Henry Mcgregor Sias,,,,,,,,,,,,,1,106,50,13,14,9,25,17,36,10,7,23,8,4,11,11,All
Wendi Barish,,,,,,,,,,,,,,0,61,41,58,48,58,46,35,41,17,24,28,12,8,10,All
Tiffany Palmer,,,,,,,,,,,,,,,1,85,103,80,60,51,78,36,54,24,23,15,25,21,All
Leon Goodman,,,,,,,,,,,,,,,,2,76,83,33,43,38,23,26,32,31,21,16,9,All
Kendra Mccrae,,,,,,,,,,,,,,,,,0,83,46,56,42,33,36,26,21,24,11,12,All
Terri M Booker,,,,,,,,,,,,,,,,,,4,25,44,37,40,42,33,23,17,5,13,All
Nicola Serianni,,,,,,,,,,,,,,,,,,,1,48,30,30,21,27,39,7,12,8,All
