col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,District Council 1st District - Republican,Council At Large - Republican,,,,,,,All
,Daniel Orsino,Matt Wolfe,Bill Heeney,Dan Tinney,Al Taubenberger,David Oh,Drew Murray,Irina M Goldstein,All
Daniel Orsino,2,193,164,148,149,105,58,51,All
Matt Wolfe,,4,149,126,125,82,50,33,All
Bill Heeney,,,1,119,119,65,43,31,All
Dan Tinney,,,,2,127,57,29,27,All
Al Taubenberger,,,,,3,55,26,33,All
David Oh,,,,,,5,53,36,All
Drew Murray,,,,,,,0,20,All
Irina M Goldstein,,,,,,,,1,All
Total,262,216,179,174,170,128,69,60,All
,District Council 1st District - Republican,Council At Large - Republican,,,,,,,1
,Daniel Orsino,Matt Wolfe,Bill Heeney,Al Taubenberger,Dan Tinney,David Oh,Irina M Goldstein,Drew Murray,1
Daniel Orsino,1,16,15,13,13,12,4,3,1
Matt Wolfe,,0,15,11,10,8,3,2,1
Bill Heeney,,,0,11,9,6,2,2,1
Al Taubenberger,,,,0,11,5,2,1,1
Dan Tinney,,,,,1,5,2,1,1
David Oh,,,,,,0,4,3,1
Irina M Goldstein,,,,,,,0,1,1
Drew Murray,,,,,,,,0,1
Total,27,19,18,15,15,13,5,3,1
,Council At Large - Republican,,,,,,,District Council 1st District - Republican,2
,Bill Heeney,Matt Wolfe,Al Taubenberger,Dan Tinney,Irina M Goldstein,David Oh,Drew Murray,Daniel Orsino,2
Bill Heeney,0,4,4,4,2,0,0,3,2
Matt Wolfe,,0,3,3,1,0,0,4,2
Al Taubenberger,,,0,4,2,0,0,2,2
Dan Tinney,,,,0,2,0,0,2,2
Irina M Goldstein,,,,,0,0,0,1,2
David Oh,,,,,,0,1,1,2
Drew Murray,,,,,,,0,1,2
Daniel Orsino,,,,,,,,0,2
Total,5,5,4,4,2,1,1,5,2
,Council At Large - Republican,,,,,,,District Council 1st District - Republican,3
,Dan Tinney,Bill Heeney,Matt Wolfe,Al Taubenberger,David Oh,Drew Murray,Irina M Goldstein,Daniel Orsino,3
Dan Tinney,0,10,10,8,3,3,1,10,3
Bill Heeney,,0,9,8,3,3,1,11,3
Matt Wolfe,,,0,7,2,2,0,9,3
Al Taubenberger,,,,0,0,0,0,8,3
David Oh,,,,,0,3,1,3,3
Drew Murray,,,,,,0,1,3,3
Irina M Goldstein,,,,,,,0,1,3
Daniel Orsino,,,,,,,,1,3
Total,13,11,11,9,3,3,1,12,3
,District Council 1st District - Republican,Council At Large - Republican,,,,,,,4
,Daniel Orsino,Bill Heeney,Matt Wolfe,Dan Tinney,Al Taubenberger,David Oh,Drew Murray,Irina M Goldstein,4
Daniel Orsino,0,9,8,6,3,2,3,1,4
Bill Heeney,,0,8,5,3,2,3,1,4
Matt Wolfe,,,0,5,3,3,3,1,4
Dan Tinney,,,,0,3,1,2,1,4
Al Taubenberger,,,,,0,0,0,1,4
David Oh,,,,,,0,2,0,4
Drew Murray,,,,,,,0,0,4
Irina M Goldstein,,,,,,,,0,4
Total,10,9,9,6,3,3,3,1,4
,District Council 1st District - Republican,Council At Large - Republican,,,,,,,5
,Daniel Orsino,Bill Heeney,Dan Tinney,Al Taubenberger,David Oh,Matt Wolfe,Irina M Goldstein,Drew Murray,5
Daniel Orsino,0,6,7,5,4,3,2,1,5
Bill Heeney,,1,6,4,4,2,0,1,5
Dan Tinney,,,0,4,4,3,0,1,5
Al Taubenberger,,,,0,4,2,1,1,5
David Oh,,,,,0,2,0,1,5
Matt Wolfe,,,,,,0,0,0,5
Irina M Goldstein,,,,,,,0,0,5
Drew Murray,,,,,,,,0,5
Total,9,7,7,5,4,3,2,1,5
,District Council 1st District - Republican,Council At Large - Republican,,,,,,,6
,Daniel Orsino,Al Taubenberger,Dan Tinney,Matt Wolfe,Bill Heeney,Drew Murray,David Oh,Irina M Goldstein,6
Daniel Orsino,0,13,13,13,9,7,5,2,6
Al Taubenberger,,0,14,11,9,4,4,4,6
Dan Tinney,,,0,11,10,4,4,3,6
Matt Wolfe,,,,0,9,5,3,2,6
Bill Heeney,,,,,0,5,2,3,6
Drew Murray,,,,,,0,4,3,6
David Oh,,,,,,,1,2,6
Irina M Goldstein,,,,,,,,0,6
Total,16,15,15,14,12,8,6,5,6
,District Council 1st District - Republican,Council At Large - Republican,,,,,,,7
,Daniel Orsino,Matt Wolfe,Al Taubenberger,Bill Heeney,Dan Tinney,David Oh,Drew Murray,Irina M Goldstein,7
Daniel Orsino,0,12,7,7,5,3,2,2,7
Matt Wolfe,,1,7,7,5,2,2,2,7
Al Taubenberger,,,0,6,5,1,1,1,7
Bill Heeney,,,,0,5,2,2,2,7
Dan Tinney,,,,,0,1,0,0,7
David Oh,,,,,,0,1,1,7
Drew Murray,,,,,,,0,2,7
Irina M Goldstein,,,,,,,,0,7
Total,13,13,7,7,5,3,2,2,7
,Council At Large - Republican,,,,,,,District Council 1st District - Republican,8
,Bill Heeney,Matt Wolfe,Al Taubenberger,Dan Tinney,David Oh,Drew Murray,Irina M Goldstein,Daniel Orsino,8
Bill Heeney,0,9,7,6,2,2,0,7,8
Matt Wolfe,,0,7,6,2,2,0,7,8
Al Taubenberger,,,0,5,0,0,0,6,8
Dan Tinney,,,,0,2,1,0,5,8
David Oh,,,,,0,2,0,3,8
Drew Murray,,,,,,0,0,1,8
Irina M Goldstein,,,,,,,0,0,8
Daniel Orsino,,,,,,,,0,8
Total,9,9,7,7,4,2,0,9,8
,Council At Large - Republican,,,,,,,District Council 1st District - Republican,10
,Al Taubenberger,Bill Heeney,Matt Wolfe,Dan Tinney,David Oh,Drew Murray,Irina M Goldstein,Daniel Orsino,10
Al Taubenberger,1,5,4,3,0,0,0,5,10
Bill Heeney,,0,4,3,0,0,0,5,10
Matt Wolfe,,,0,3,0,0,0,5,10
Dan Tinney,,,,1,0,0,0,3,10
David Oh,,,,,0,0,0,0,10
Drew Murray,,,,,,0,0,0,10
Irina M Goldstein,,,,,,,0,0,10
Daniel Orsino,,,,,,,,0,10
Total,6,5,5,4,0,0,0,6,10
,District Council 1st District - Republican,Council At Large - Republican,,,,,,,11
,Daniel Orsino,Matt Wolfe,David Oh,Al Taubenberger,Dan Tinney,Bill Heeney,Irina M Goldstein,Drew Murray,11
Daniel Orsino,0,10,8,8,8,7,5,3,11
Matt Wolfe,,0,8,6,7,6,4,1,11
David Oh,,,0,6,6,5,5,2,11
Al Taubenberger,,,,0,6,6,3,2,11
Dan Tinney,,,,,0,6,4,2,11
Bill Heeney,,,,,,0,3,1,11
Irina M Goldstein,,,,,,,0,2,11
Drew Murray,,,,,,,,0,11
Total,12,11,10,8,8,7,6,3,11
,District Council 1st District - Republican,Council At Large - Republican,,,,,,,12
