col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Judge Of The Superior Court - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Amanda Green-hawkins,Daniel D Mccaffery,Beth Tarasi,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Kay Yu,Nicola Serianni,Cateria R Mccabe,James C Crumlish,Henry Mcgregor Sias,Wendi Barish,Carmella Jacquinto,Beth Grossman,Joshua Roberts,Chris Hall,Craig Levin,Kendra Mccrae,Janine D Momasso,Vicki Markovitz,James F Berardinelli,Leon Goodman,Laurie Dow,Terri M Booker,Robert Trimble,Jon Marshall,Sherman Toppin,Gregory Weyer,All
Amanda Green-hawkins,25,681,417,"1,443","1,367","1,202","1,245","1,157","1,127",305,413,401,241,214,189,223,105,193,152,149,88,152,114,108,50,46,59,32,All
Daniel D Mccaffery,,116,248,695,592,641,500,469,366,463,338,305,274,242,321,241,224,135,103,134,164,176,103,125,99,82,65,27,All
Beth Tarasi,,,14,402,450,285,296,325,229,151,132,233,133,188,85,121,111,122,105,96,65,43,80,62,53,65,23,23,All
Tiffany Palmer,,,,4,"1,264","1,317","1,286","1,103","1,076",319,433,338,127,151,38,323,49,145,108,89,75,55,70,44,29,8,18,28,All
Jennifer Schultz,,,,,7,"1,012","1,092","1,123","1,066",141,241,313,131,197,109,107,126,129,126,119,64,50,79,54,51,68,24,21,All
Anthony Kyriakakis,,,,,,4,"1,112",956,921,359,335,197,134,83,92,315,52,63,24,42,90,49,38,23,39,14,40,17,All
Kay Yu,,,,,,,4,982,978,146,355,182,100,82,18,156,38,100,57,65,59,43,46,32,30,6,15,18,All
Nicola Serianni,,,,,,,,7,965,129,206,249,112,122,88,65,60,100,131,68,66,38,59,35,39,37,21,18,All
Cateria R Mccabe,,,,,,,,,3,57,239,157,89,57,49,39,31,63,111,44,27,33,32,18,21,11,51,11,All
James C Crumlish,,,,,,,,,,19,108,123,130,89,171,262,73,28,10,25,68,98,37,54,21,27,8,8,All
Henry Mcgregor Sias,,,,,,,,,,,5,123,84,44,63,85,32,56,21,43,27,28,32,16,17,8,45,25,All
Wendi Barish,,,,,,,,,,,,5,97,149,55,67,73,102,110,89,49,45,76,50,32,22,17,9,All
Carmella Jacquinto,,,,,,,,,,,,,4,94,134,30,40,66,50,54,45,71,45,72,22,9,41,8,All
Beth Grossman,,,,,,,,,,,,,,3,49,38,63,86,48,96,61,37,68,46,23,20,10,9,All
