col_1,col_2,col_3,division
,District Council 1st District - Democrat,,All
,Mark F Squilla,Lou Lanni,All
Mark F Squilla,"2,606",0,All
Lou Lanni,,550,All
Total,"2,606",550,All
,District Council 1st District - Democrat,,1
,Mark F Squilla,Lou Lanni,1
Mark F Squilla,131,0,1
Lou Lanni,,26,1
Total,131,26,1
,District Council 1st District - Democrat,,2
,Mark F Squilla,Lou Lanni,2
Mark F Squilla,163,0,2
Lou Lanni,,20,2
Total,163,20,2
,District Council 1st District - Democrat,,3
,Mark F Squilla,Lou Lanni,3
Mark F Squilla,169,0,3
Lou Lanni,,30,3
Total,169,30,3
,District Council 1st District - Democrat,,4
,Mark F Squilla,Lou Lanni,4
Mark F Squilla,125,0,4
Lou Lanni,,18,4
Total,125,18,4
,District Council 1st District - Democrat,,5
,Mark F Squilla,Lou Lanni,5
Mark F Squilla,50,0,5
Lou Lanni,,17,5
Total,50,17,5
,District Council 1st District - Democrat,,6
,Mark F Squilla,Lou Lanni,6
Mark F Squilla,86,0,6
Lou Lanni,,31,6
Total,86,31,6
,District Council 1st District - Democrat,,7
,Mark F Squilla,Lou Lanni,7
Mark F Squilla,60,0,7
Lou Lanni,,22,7
Total,60,22,7
,District Council 1st District - Democrat,,8
,Mark F Squilla,Lou Lanni,8
Mark F Squilla,80,0,8
Lou Lanni,,30,8
Total,80,30,8
,District Council 1st District - Democrat,,9
,Mark F Squilla,Lou Lanni,9
Mark F Squilla,135,0,9
Lou Lanni,,10,9
Total,135,10,9
,District Council 1st District - Democrat,,10
,Mark F Squilla,Lou Lanni,10
Mark F Squilla,124,0,10
Lou Lanni,,31,10
Total,124,31,10
,District Council 1st District - Democrat,,11
,Mark F Squilla,Lou Lanni,11
Mark F Squilla,181,0,11
Lou Lanni,,39,11
Total,181,39,11
,District Council 1st District - Democrat,,12
,Mark F Squilla,Lou Lanni,12
Mark F Squilla,73,0,12
Lou Lanni,,24,12
Total,73,24,12
,District Council 1st District - Democrat,,13
,Mark F Squilla,Lou Lanni,13
Mark F Squilla,112,0,13
Lou Lanni,,23,13
Total,112,23,13
,District Council 1st District - Democrat,,14
,Mark F Squilla,Lou Lanni,14
Mark F Squilla,133,0,14
Lou Lanni,,22,14
Total,133,22,14
,District Council 1st District - Democrat,,15
,Mark F Squilla,Lou Lanni,15
Mark F Squilla,193,0,15
Lou Lanni,,47,15
Total,193,47,15
,District Council 1st District - Democrat,,16
,Mark F Squilla,Lou Lanni,16
Mark F Squilla,103,0,16
Lou Lanni,,20,16
Total,103,20,16
,District Council 1st District - Democrat,,17
,Mark F Squilla,Lou Lanni,17
Mark F Squilla,128,0,17
Lou Lanni,,28,17
Total,128,28,17
,District Council 1st District - Democrat,,18
,Mark F Squilla,Lou Lanni,18
Mark F Squilla,132,0,18
Lou Lanni,,26,18
Total,132,26,18
,District Council 1st District - Democrat,,19
,Mark F Squilla,Lou Lanni,19
Mark F Squilla,150,0,19
Lou Lanni,,34,19
Total,150,34,19
,District Council 1st District - Democrat,,20
,Mark F Squilla,Lou Lanni,20
Mark F Squilla,146,0,20
Lou Lanni,,38,20
Total,146,38,20
,District Council 1st District - Democrat,,21
,Mark F Squilla,Lou Lanni,21
Mark F Squilla,132,0,21
Lou Lanni,,14,21
Total,132,14,21
