col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Register Of Wills - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,Joshua Roberts,Jennifer Schultz,Wendi Barish,James C Crumlish,Carmella Jacquinto,Beth Grossman,Anthony Kyriakakis,Craig Levin,Nicola Serianni,Tiffany Palmer,Vicki Markovitz,Cateria R Mccabe,Jon Marshall,Laurie Dow,James F Berardinelli,Kendra Mccrae,Leon Goodman,Sherman Toppin,Chris Hall,Kay Yu,Terri M Booker,Janine D Momasso,Robert Trimble,Henry Mcgregor Sias,Gregory Weyer,All
Ronald R Donatucci,141,0,0,611,302,394,482,464,314,429,243,167,144,158,170,129,95,179,108,138,156,98,59,77,75,65,61,43,All
Tracey Gordon,,49,0,199,457,235,157,126,226,129,187,193,198,140,114,126,139,62,126,82,54,86,98,89,80,39,44,20,All
Jacque P Whaumbush,,,29,76,132,78,50,50,69,44,65,56,58,51,40,32,48,27,43,40,31,25,39,32,34,25,15,13,All
Joshua Roberts,,,,32,238,352,399,342,151,347,229,131,74,82,131,156,73,49,84,103,162,44,32,67,30,34,50,14,All
Jennifer Schultz,,,,,21,269,159,135,235,91,276,255,163,174,107,173,147,73,124,83,40,65,73,68,86,52,34,15,All
Wendi Barish,,,,,,4,359,272,241,277,114,134,154,122,80,55,112,57,83,76,94,51,72,89,61,37,27,13,All
James C Crumlish,,,,,,,6,276,140,367,116,79,139,50,74,77,43,76,47,99,97,135,46,55,28,58,22,22,All
Carmella Jacquinto,,,,,,,,7,123,303,55,108,81,75,112,16,46,50,78,65,132,41,50,65,54,21,47,12,All
Beth Grossman,,,,,,,,,18,151,130,144,152,190,96,47,163,118,129,80,18,64,68,62,74,32,28,20,All
Anthony Kyriakakis,,,,,,,,,,6,71,97,149,60,108,27,24,81,53,37,144,131,62,27,30,26,57,19,All
Craig Levin,,,,,,,,,,,8,120,50,114,43,153,61,48,66,77,33,32,32,25,27,33,11,13,All
Nicola Serianni,,,,,,,,,,,,2,87,105,104,68,78,62,65,50,57,36,45,41,62,26,24,21,All
Tiffany Palmer,,,,,,,,,,,,,1,87,87,36,76,64,85,54,24,122,73,57,50,26,33,15,All
Vicki Markovitz,,,,,,,,,,,,,,0,57,16,97,62,91,46,19,22,48,46,58,29,14,15,All
Cateria R Mccabe,,,,,,,,,,,,,,,0,41,56,41,57,45,70,22,35,33,38,19,51,10,All
Jon Marshall,,,,,,,,,,,,,,,,7,23,22,26,46,14,17,14,20,14,21,14,11,All
Laurie Dow,,,,,,,,,,,,,,,,,0,38,76,28,18,17,33,50,37,24,11,15,All
James F Berardinelli,,,,,,,,,,,,,,,,,,4,31,61,19,44,31,17,43,30,28,30,All
Kendra Mccrae,,,,,,,,,,,,,,,,,,,1,38,27,31,31,39,43,23,14,4,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,2,35,40,24,56,26,31,15,20,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,1,20,19,35,24,15,36,10,All
Chris Hall,,,,,,,,,,,,,,,,,,,,,,3,26,17,13,24,13,18,All
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,2,35,23,12,26,24,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,2,35,14,10,13,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,1,15,11,7,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,13,All
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"1,436",850,313,954,953,749,748,676,667,660,534,447,431,368,339,303,291,287,286,275,251,234,207,204,195,136,124,80,All
,Register Of Wills - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,Joshua Roberts,Beth Grossman,Carmella Jacquinto,Anthony Kyriakakis,James C Crumlish,Jennifer Schultz,Sherman Toppin,Wendi Barish,Nicola Serianni,Craig Levin,Chris Hall,Tiffany Palmer,Leon Goodman,James F Berardinelli,Kay Yu,Cateria R Mccabe,Jon Marshall,Vicki Markovitz,Laurie Dow,Robert Trimble,Terri M Booker,Janine D Momasso,Kendra Mccrae,Gregory Weyer,Henry Mcgregor Sias,1
Ronald R Donatucci,3,0,0,16,6,11,12,10,5,9,9,2,3,3,2,4,5,3,3,2,3,0,1,1,0,0,0,0,1
Tracey Gordon,,3,0,5,6,4,2,3,5,3,2,5,3,4,5,2,0,2,1,1,1,2,2,2,1,1,0,0,1
Jacque P Whaumbush,,,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
Joshua Roberts,,,,0,3,11,9,9,2,10,9,3,1,0,2,1,0,0,3,0,2,0,0,0,0,0,0,0,1
Beth Grossman,,,,,2,4,3,3,5,1,5,4,2,4,4,4,3,3,0,0,2,3,0,2,1,1,0,0,1
Carmella Jacquinto,,,,,,0,10,10,1,10,8,3,1,1,1,1,0,0,3,0,1,1,0,1,0,0,0,0,1
Anthony Kyriakakis,,,,,,,0,8,1,9,7,3,0,4,1,3,3,4,2,0,0,0,0,0,0,0,0,0,1
James C Crumlish,,,,,,,,0,0,9,8,0,0,0,2,2,1,0,0,0,1,1,2,1,1,0,0,0,1
Jennifer Schultz,,,,,,,,,0,0,4,5,4,3,5,0,0,1,0,0,1,2,1,1,1,1,0,0,1
Sherman Toppin,,,,,,,,,,0,6,3,0,0,1,1,0,1,2,0,0,0,1,1,1,0,0,0,1
Wendi Barish,,,,,,,,,,,0,1,1,1,3,1,0,0,0,0,1,1,1,0,1,0,0,0,1
Nicola Serianni,,,,,,,,,,,,0,5,3,1,1,0,2,3,0,2,1,0,1,1,1,0,0,1
Craig Levin,,,,,,,,,,,,,0,3,1,0,0,0,1,1,2,0,1,0,0,1,0,0,1
Chris Hall,,,,,,,,,,,,,,0,2,3,3,4,0,0,1,0,1,0,0,1,0,0,1
Tiffany Palmer,,,,,,,,,,,,,,,0,0,0,1,0,0,1,2,2,1,1,0,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,0,4,4,0,0,1,0,1,2,0,0,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,0,3,0,0,1,0,1,1,0,0,0,0,1
Kay Yu,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,1
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,1
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
