col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Judge Of The Superior Court - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,All
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Omar Sabir,Lisa Deeley,Marwan Kreidie,Kahlil Williams,Annette Thompson,Dennis Lee,Carla Cain,Luigi Borda,Robin Trent,Lewis Harris Jr,Warren Bloom,Jen Devor,Moira Bohannon,All
Daniel D Mccaffery,90,479,177,754,468,187,161,89,77,47,34,34,28,25,19,9,All
Amanda Green-hawkins,,19,120,450,350,94,129,71,59,44,27,23,22,16,14,13,All
Beth Tarasi,,,61,175,134,144,43,52,29,24,15,15,10,9,7,10,All
Omar Sabir,,,,40,323,89,89,32,31,13,8,7,5,6,3,2,All
Lisa Deeley,,,,,9,54,28,25,12,6,10,6,7,2,5,1,All
Marwan Kreidie,,,,,,7,9,7,13,2,10,2,2,4,0,3,All
Kahlil Williams,,,,,,,11,12,9,8,2,9,6,0,9,5,All
Annette Thompson,,,,,,,,6,5,11,6,4,6,5,1,1,All
Dennis Lee,,,,,,,,,6,9,5,2,5,4,1,0,All
Carla Cain,,,,,,,,,,4,5,6,1,0,1,3,All
Luigi Borda,,,,,,,,,,,0,0,0,0,0,1,All
Robin Trent,,,,,,,,,,,,0,2,2,1,0,All
Lewis Harris Jr,,,,,,,,,,,,,0,1,0,0,All
Warren Bloom,,,,,,,,,,,,,,1,0,1,All
Jen Devor,,,,,,,,,,,,,,,1,1,All
Moira Bohannon,,,,,,,,,,,,,,,,2,All
Total,"1,298",780,480,966,632,290,230,145,112,80,53,46,37,32,25,20,All
,Judge Of The Superior Court - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Omar Sabir,Lisa Deeley,Marwan Kreidie,Kahlil Williams,Annette Thompson,Carla Cain,Luigi Borda,Moira Bohannon,Dennis Lee,Warren Bloom,Jen Devor,Robin Trent,Lewis Harris Jr,1
Daniel D Mccaffery,2,14,3,33,17,6,4,0,2,3,1,2,1,1,1,0,1
Amanda Green-hawkins,,0,5,17,14,3,4,4,1,0,2,2,1,0,0,0,1
Beth Tarasi,,,2,5,3,5,2,2,1,0,2,0,1,0,0,0,1
Omar Sabir,,,,1,13,3,2,1,0,0,0,1,2,0,0,0,1
Lisa Deeley,,,,,0,0,1,2,0,0,0,0,0,0,0,0,1
Marwan Kreidie,,,,,,0,0,0,0,1,0,0,0,0,0,0,1
Kahlil Williams,,,,,,,0,0,0,0,2,1,0,0,0,0,1
Annette Thompson,,,,,,,,0,1,0,0,0,0,0,0,0,1
Carla Cain,,,,,,,,,1,1,1,0,0,0,0,0,1
Luigi Borda,,,,,,,,,,0,0,0,0,0,0,0,1
Moira Bohannon,,,,,,,,,,,0,0,0,0,0,0,1
Dennis Lee,,,,,,,,,,,,0,0,0,0,0,1
Warren Bloom,,,,,,,,,,,,,0,0,0,0,1
Jen Devor,,,,,,,,,,,,,,0,0,0,1
Robin Trent,,,,,,,,,,,,,,,0,0,1
