col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,City Commissioners - Democrat,,,,,,,,,,,,,Sheriff - Democrat,,,,All
,Omar Sabir,Kahlil Williams,Lisa Deeley,Marwan Kreidie,Jen Devor,Annette Thompson,Dennis Lee,Carla Cain,Luigi Borda,Robin Trent,Lewis Harris Jr,Warren Bloom,Moira Bohannon,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,All
Omar Sabir,63,253,537,124,7,79,70,41,16,19,13,19,4,473,622,345,35,All
Kahlil Williams,,24,82,48,290,61,35,34,15,18,24,13,13,411,240,271,32,All
Lisa Deeley,,,27,73,10,58,17,20,6,11,4,8,9,276,409,202,24,All
Marwan Kreidie,,,,14,11,17,12,8,14,6,3,2,3,248,47,98,18,All
Jen Devor,,,,,3,4,3,8,29,4,5,0,7,195,33,123,5,All
Annette Thompson,,,,,,5,10,24,6,9,3,4,5,103,84,80,20,All
Dennis Lee,,,,,,,4,16,4,5,3,1,0,70,66,42,16,All
Carla Cain,,,,,,,,9,5,5,3,2,6,52,57,62,13,All
Luigi Borda,,,,,,,,,5,3,0,1,2,48,13,26,10,All
Robin Trent,,,,,,,,,,1,3,3,0,37,17,29,4,All
Lewis Harris Jr,,,,,,,,,,,0,3,0,16,32,10,8,All
Warren Bloom,,,,,,,,,,,,1,2,17,25,12,9,All
Moira Bohannon,,,,,,,,,,,,,1,19,12,16,4,All
Rochelle Bilal,,,,,,,,,,,,,,83,0,0,0,All
Jewell Williams,,,,,,,,,,,,,,,85,0,0,All
Malika Rahman,,,,,,,,,,,,,,,,39,0,All
Larry King Sr,,,,,,,,,,,,,,,,,8,All
Total,"1,631","1,040","1,021",438,399,301,202,199,110,92,69,66,55,"1,259","1,020",818,124,All
,City Commissioners - Democrat,,,,,,,,,,,,,Sheriff - Democrat,,,,1
,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Annette Thompson,Dennis Lee,Carla Cain,Lewis Harris Jr,Robin Trent,Jen Devor,Luigi Borda,Moira Bohannon,Warren Bloom,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,1
Omar Sabir,0,15,9,7,0,1,1,1,1,0,0,0,1,26,17,15,0,1
Lisa Deeley,,0,1,0,0,0,0,0,1,0,1,0,0,11,9,6,1,1
Kahlil Williams,,,1,0,1,0,0,0,0,1,0,0,0,6,5,4,0,1
Marwan Kreidie,,,,0,2,0,0,0,0,0,0,0,0,2,7,4,1,1
Annette Thompson,,,,,0,0,0,1,0,0,0,1,0,1,2,0,0,1
Dennis Lee,,,,,,0,1,0,0,0,0,0,0,2,1,2,0,1
Carla Cain,,,,,,,0,0,0,0,0,0,0,0,2,2,0,1
Lewis Harris Jr,,,,,,,,0,0,0,0,0,0,2,0,0,0,1
Robin Trent,,,,,,,,,0,0,0,0,0,0,1,1,0,1
Jen Devor,,,,,,,,,,0,0,0,0,0,0,1,0,1
Luigi Borda,,,,,,,,,,,0,0,0,0,0,0,1,1
Moira Bohannon,,,,,,,,,,,,0,0,0,0,0,0,1
Warren Bloom,,,,,,,,,,,,,0,1,0,0,0,1
Jewell Williams,,,,,,,,,,,,,,8,0,0,0,1
Rochelle Bilal,,,,,,,,,,,,,,,1,0,0,1
Malika Rahman,,,,,,,,,,,,,,,,2,0,1
Larry King Sr,,,,,,,,,,,,,,,,,0,1
Total,59,28,16,15,5,5,4,2,2,1,1,1,1,41,31,27,2,1
,City Commissioners - Democrat,,,,,,,,,,,,,Sheriff - Democrat,,,,2
,Omar Sabir,Lisa Deeley,Kahlil Williams,Annette Thompson,Marwan Kreidie,Dennis Lee,Robin Trent,Jen Devor,Carla Cain,Lewis Harris Jr,Warren Bloom,Luigi Borda,Moira Bohannon,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,2
Omar Sabir,0,25,17,7,5,2,1,0,1,0,0,0,0,31,24,12,3,2
Lisa Deeley,,3,4,3,2,2,2,0,0,0,0,0,0,23,12,8,1,2
Kahlil Williams,,,1,0,0,4,1,2,0,1,1,0,0,14,8,10,2,2
Annette Thompson,,,,0,1,1,3,0,1,0,0,0,0,5,8,4,0,2
Marwan Kreidie,,,,,0,1,0,0,0,0,0,0,0,3,8,2,0,2
Dennis Lee,,,,,,0,0,0,0,0,0,0,0,4,3,3,0,2
Robin Trent,,,,,,,0,0,0,0,0,0,0,2,1,4,0,2
Jen Devor,,,,,,,,0,1,1,0,0,0,1,2,1,0,2
Carla Cain,,,,,,,,,0,0,0,0,0,2,0,1,0,2
Lewis Harris Jr,,,,,,,,,,0,1,0,0,1,1,0,1,2
Warren Bloom,,,,,,,,,,,0,0,0,1,0,0,1,2
Luigi Borda,,,,,,,,,,,,0,0,0,0,0,0,2
Moira Bohannon,,,,,,,,,,,,,0,0,0,0,0,2
Jewell Williams,,,,,,,,,,,,,,4,0,0,0,2
Rochelle Bilal,,,,,,,,,,,,,,,4,0,0,2
Malika Rahman,,,,,,,,,,,,,,,,3,0,2
Larry King Sr,,,,,,,,,,,,,,,,,1,2
Total,74,50,38,17,13,10,7,4,3,3,2,0,0,53,48,28,5,2
,City Commissioners - Democrat,,,,,,,,,,,,,Sheriff - Democrat,,,,3
,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Annette Thompson,Dennis Lee,Carla Cain,Lewis Harris Jr,Luigi Borda,Robin Trent,Warren Bloom,Jen Devor,Moira Bohannon,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,3
Omar Sabir,3,17,9,3,3,2,0,1,1,0,0,0,0,20,14,9,1,3
Lisa Deeley,,1,3,6,2,0,0,0,0,0,0,0,0,16,7,7,1,3
Kahlil Williams,,,0,1,4,1,1,0,0,0,0,0,0,3,8,5,3,3
Marwan Kreidie,,,,0,0,0,0,0,0,0,0,0,0,0,7,3,1,3
Annette Thompson,,,,,0,0,0,0,1,0,0,0,0,1,5,1,3,3
Dennis Lee,,,,,,1,1,0,0,0,0,0,0,1,4,0,0,3
Carla Cain,,,,,,,0,0,0,1,0,0,0,1,2,1,0,3
Lewis Harris Jr,,,,,,,,0,0,1,0,0,0,1,0,0,1,3
Luigi Borda,,,,,,,,,0,0,0,0,0,0,0,1,1,3
Robin Trent,,,,,,,,,,0,0,0,0,0,0,1,1,3
Warren Bloom,,,,,,,,,,,0,0,0,0,0,0,1,3
Jen Devor,,,,,,,,,,,,0,0,0,0,0,0,3
Moira Bohannon,,,,,,,,,,,,,0,0,0,0,0,3
Jewell Williams,,,,,,,,,,,,,,4,0,0,0,3
Rochelle Bilal,,,,,,,,,,,,,,,3,0,0,3
Malika Rahman,,,,,,,,,,,,,,,,0,0,3
Larry King Sr,,,,,,,,,,,,,,,,,0,3
Total,50,35,19,11,10,6,4,2,2,2,1,0,0,31,28,17,7,3
,City Commissioners - Democrat,,,,,,,,,,,,,Sheriff - Democrat,,,,4
,Omar Sabir,Kahlil Williams,Lisa Deeley,Marwan Kreidie,Jen Devor,Annette Thompson,Dennis Lee,Carla Cain,Robin Trent,Lewis Harris Jr,Moira Bohannon,Warren Bloom,Luigi Borda,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,4
Omar Sabir,7,20,21,10,0,4,7,1,0,0,1,0,1,29,41,22,2,4
Kahlil Williams,,3,13,6,22,6,2,3,1,2,0,3,0,53,32,9,4,4
Lisa Deeley,,,0,3,0,3,1,0,2,0,0,0,0,18,20,5,0,4
Marwan Kreidie,,,,1,0,1,1,0,1,1,0,0,0,18,6,6,0,4
Jen Devor,,,,,0,0,0,1,0,0,0,0,0,18,4,3,0,4
Annette Thompson,,,,,,0,2,0,0,0,1,0,0,8,8,2,1,4
Dennis Lee,,,,,,,0,0,1,1,0,0,0,7,4,5,0,4
Carla Cain,,,,,,,,0,0,0,0,0,1,2,4,1,0,4
Robin Trent,,,,,,,,,0,0,0,0,0,2,0,2,0,4
Lewis Harris Jr,,,,,,,,,,0,0,0,0,1,1,2,0,4
Moira Bohannon,,,,,,,,,,,1,0,0,0,1,1,0,4
Warren Bloom,,,,,,,,,,,,0,0,1,2,0,0,4
Luigi Borda,,,,,,,,,,,,,0,1,0,1,0,4
Rochelle Bilal,,,,,,,,,,,,,,3,0,0,0,4
Jewell Williams,,,,,,,,,,,,,,,8,0,0,4
Malika Rahman,,,,,,,,,,,,,,,,0,0,4
Larry King Sr,,,,,,,,,,,,,,,,,0,4
Total,104,102,48,31,25,19,16,7,5,4,3,3,2,99,79,37,5,4
,City Commissioners - Democrat,,,,,,,,,,,,,Sheriff - Democrat,,,,5
,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Annette Thompson,Dennis Lee,Lewis Harris Jr,Warren Bloom,Carla Cain,Luigi Borda,Robin Trent,Jen Devor,Moira Bohannon,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,5
Omar Sabir,1,25,12,9,5,3,1,2,3,1,4,0,0,31,28,21,5,5
Lisa Deeley,,1,5,8,3,0,0,0,0,0,0,0,0,25,11,9,1,5
Kahlil Williams,,,1,0,5,3,4,2,0,2,0,0,0,12,11,12,2,5
Marwan Kreidie,,,,0,1,1,0,0,0,1,0,0,0,17,1,7,1,5
Annette Thompson,,,,,1,0,0,0,1,0,0,0,0,5,7,3,1,5
Dennis Lee,,,,,,1,0,0,0,0,0,0,0,3,2,2,1,5
Lewis Harris Jr,,,,,,,0,1,0,0,0,1,0,3,4,0,0,5
Warren Bloom,,,,,,,,0,0,0,0,0,0,2,1,2,1,5
Carla Cain,,,,,,,,,0,0,0,0,0,1,2,1,0,5
