col_1,col_2,col_3,col_4,col_5,division
,City Commissioners - Republican,Judge Of The Superior Court - Republican,,,All
,Al Schmidt,Megan Mccarthy King,Rebecca Warren,Christylee Peck,All
Al Schmidt,2,15,14,8,All
Megan Mccarthy King,,0,9,6,All
Rebecca Warren,,,1,2,All
Christylee Peck,,,,0,All
Total,24,17,16,9,All
,City Commissioners - Republican,Judge Of The Superior Court - Republican,,,1
,Al Schmidt,Rebecca Warren,Christylee Peck,Megan Mccarthy King,1
Al Schmidt,0,3,1,1,1
Rebecca Warren,,0,1,1,1
Christylee Peck,,,0,0,1
Megan Mccarthy King,,,,0,1
Total,3,3,1,1,1
,Judge Of The Superior Court - Republican,,,City Commissioners - Republican,2
,Christylee Peck,Megan Mccarthy King,Rebecca Warren,Al Schmidt,2
Christylee Peck,0,2,0,1,2
Megan Mccarthy King,,0,0,1,2
Rebecca Warren,,,0,0,2
Al Schmidt,,,,0,2
Total,2,2,0,1,2
,City Commissioners - Republican,Judge Of The Superior Court - Republican,,,3
,Al Schmidt,Megan Mccarthy King,Rebecca Warren,Christylee Peck,3
Al Schmidt,1,3,3,1,3
Megan Mccarthy King,,0,3,1,3
Rebecca Warren,,,0,0,3
Christylee Peck,,,,0,3
Total,5,4,4,1,3
,City Commissioners - Republican,Judge Of The Superior Court - Republican,,,5
,Al Schmidt,Christylee Peck,Rebecca Warren,Megan Mccarthy King,5
Al Schmidt,0,1,1,0,5
Christylee Peck,,0,0,0,5
Rebecca Warren,,,0,0,5
Megan Mccarthy King,,,,0,5
Total,2,1,1,0,5
,City Commissioners - Republican,Judge Of The Superior Court - Republican,,,10
,Al Schmidt,Christylee Peck,Megan Mccarthy King,Rebecca Warren,10
Al Schmidt,0,1,1,0,10
Christylee Peck,,0,1,0,10
Megan Mccarthy King,,,0,0,10
Rebecca Warren,,,,0,10
Total,1,1,1,0,10
,City Commissioners - Republican,Judge Of The Superior Court - Republican,,,11
,Al Schmidt,Megan Mccarthy King,Rebecca Warren,Christylee Peck,11
Al Schmidt,0,5,5,3,11
Megan Mccarthy King,,0,3,2,11
Rebecca Warren,,,0,1,11
Christylee Peck,,,,0,11
Total,7,5,5,3,11
,Judge Of The Superior Court - Republican,,,City Commissioners - Republican,15
,Rebecca Warren,Megan Mccarthy King,Christylee Peck,Al Schmidt,15
Rebecca Warren,1,1,0,1,15
Megan Mccarthy King,,0,0,1,15
Christylee Peck,,,0,0,15
Al Schmidt,,,,0,15
Total,2,1,0,1,15
,City Commissioners - Republican,Judge Of The Superior Court - Republican,,,17
,Al Schmidt,Megan Mccarthy King,Rebecca Warren,Christylee Peck,17
Al Schmidt,1,3,1,0,17
Megan Mccarthy King,,0,1,0,17
Rebecca Warren,,,0,0,17
Christylee Peck,,,,0,17
Total,4,3,1,0,17
