col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,All
,Helen Gym,Isaiah Thomas,Allan Domb,Derek S Green,Adrián Rivera-reyes,Katherine Gilmore Richardson,Deja Lynn Alvarez,Willie Floyd Singletary,Justin Diberardinis,Erika Almirón,Eryn Santamoor,Ogbonna Paul Hagins,Sandra Dungee Glenn,Beth Finn,Asa Khalif,Latrice Y Bryant,Fareed Abdullah,Ethelind Baylor,Fernando Treviño,Billy Thompson,Edwin Santana,Wayne Allen,Joseph A Diorio,Mark Ross,Hena Veit,Vinny Black,Bobbie Curry,Devon Cade,Wayne Edmund Dorsey,Sherrie Cohen,Theresa Brunson,David H Conroy,All
Helen Gym,27,247,205,234,163,185,121,79,112,98,63,77,54,50,31,31,32,43,36,31,14,10,14,9,8,8,6,4,2,0,248,298,All
Isaiah Thomas,,10,157,206,51,157,39,17,77,57,28,13,43,23,27,26,29,33,13,26,16,17,10,9,6,6,6,6,5,0,150,151,All
Allan Domb,,,25,195,40,147,27,18,38,19,68,8,31,18,15,16,19,8,24,19,7,15,11,6,7,6,8,4,1,1,131,134,All
Derek S Green,,,,10,27,177,28,13,57,36,54,8,37,11,20,16,27,16,14,14,3,10,5,5,2,5,2,3,1,0,118,161,All
Adrián Rivera-reyes,,,,,15,32,112,73,39,48,32,68,18,28,18,19,15,16,31,10,15,6,9,3,5,4,1,2,3,1,132,126,All
Katherine Gilmore Richardson,,,,,,1,25,13,41,26,50,6,43,28,15,17,8,6,7,9,8,7,6,5,7,7,4,0,2,1,103,124,All
Deja Lynn Alvarez,,,,,,,9,85,20,33,22,68,11,25,18,25,7,12,27,8,6,3,10,5,8,1,3,3,3,0,112,87,All
Willie Floyd Singletary,,,,,,,,8,5,1,8,61,4,7,2,7,11,4,6,9,2,3,10,2,4,5,4,0,3,0,69,70,All
Justin Diberardinis,,,,,,,,,3,41,30,5,12,10,7,6,3,28,2,3,3,7,4,6,0,1,6,0,2,0,51,75,All
Erika Almirón,,,,,,,,,,3,12,8,24,23,15,12,5,25,14,6,5,0,1,0,2,2,2,1,0,0,78,38,All
Eryn Santamoor,,,,,,,,,,,2,5,8,13,8,15,5,4,14,4,4,3,3,6,8,5,6,3,2,1,67,37,All
Ogbonna Paul Hagins,,,,,,,,,,,,1,5,6,5,6,5,1,5,3,2,2,5,2,3,1,1,1,2,0,44,50,All
Sandra Dungee Glenn,,,,,,,,,,,,,3,13,19,12,7,3,4,4,4,4,1,1,3,6,1,3,2,0,62,17,All
Beth Finn,,,,,,,,,,,,,,2,13,9,3,1,12,5,5,5,4,4,4,1,4,1,2,0,47,31,All
Asa Khalif,,,,,,,,,,,,,,,2,9,20,3,10,6,6,7,2,1,3,4,1,3,0,0,52,16,All
Latrice Y Bryant,,,,,,,,,,,,,,,,1,12,6,5,2,6,7,3,7,3,1,7,4,2,0,56,14,All
Fareed Abdullah,,,,,,,,,,,,,,,,,1,8,4,6,7,5,4,3,1,3,1,2,0,0,45,14,All
Ethelind Baylor,,,,,,,,,,,,,,,,,,5,2,0,0,1,1,0,1,2,3,1,1,0,27,24,All
Fernando Treviño,,,,,,,,,,,,,,,,,,,1,5,9,1,4,1,5,2,1,0,0,0,39,19,All
Billy Thompson,,,,,,,,,,,,,,,,,,,,5,3,3,6,2,2,2,1,3,1,0,30,16,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,1,5,1,2,2,2,1,1,1,0,26,8,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,2,4,3,0,0,2,0,0,0,23,11,All
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,0,2,4,1,1,3,0,0,16,10,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,6,1,1,0,12,9,All
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,0,1,0,12,6,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,1,0,14,5,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,9,10,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,7,4,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,6,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,All
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,All
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,All
Total,679,387,377,364,300,283,236,166,161,143,137,113,109,93,79,79,75,69,69,58,40,40,35,27,25,23,21,13,10,1,488,469,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,1
,Helen Gym,Adrián Rivera-reyes,Isaiah Thomas,Allan Domb,Deja Lynn Alvarez,Derek S Green,Justin Diberardinis,Erika Almirón,Katherine Gilmore Richardson,Eryn Santamoor,Beth Finn,Sandra Dungee Glenn,Asa Khalif,Willie Floyd Singletary,Fernando Treviño,Ogbonna Paul Hagins,Latrice Y Bryant,Ethelind Baylor,Fareed Abdullah,Edwin Santana,Joseph A Diorio,Billy Thompson,Bobbie Curry,Wayne Allen,Hena Veit,Mark Ross,Vinny Black,Devon Cade,Sherrie Cohen,Wayne Edmund Dorsey,Theresa Brunson,David H Conroy,1
Helen Gym,5,43,44,29,32,39,36,37,29,21,13,15,10,10,12,11,4,9,3,3,1,2,2,0,1,1,1,1,0,0,50,49,1
Adrián Rivera-reyes,,1,14,7,22,8,21,21,5,10,9,4,4,10,4,9,5,6,3,1,1,0,0,2,1,0,1,0,0,0,28,30,1
Isaiah Thomas,,,1,23,8,27,17,17,23,4,3,10,6,0,3,2,7,4,1,6,1,2,2,1,1,1,1,1,0,0,31,21,1
Allan Domb,,,,6,9,26,10,8,18,12,5,2,3,2,9,1,3,1,2,2,3,1,4,3,0,1,2,0,0,0,19,22,1
Deja Lynn Alvarez,,,,,0,8,9,12,14,10,9,7,8,11,6,8,7,4,1,1,4,2,0,0,2,0,0,0,0,0,29,17,1
Derek S Green,,,,,,0,10,10,21,8,2,6,7,0,6,0,1,0,2,2,0,1,1,1,0,1,0,1,0,0,19,22,1
Justin Diberardinis,,,,,,,1,16,9,15,3,2,4,0,1,2,0,6,0,0,1,0,0,1,0,2,0,0,0,0,15,22,1
Erika Almirón,,,,,,,,1,8,3,8,6,7,0,7,2,1,7,0,1,1,2,1,0,2,0,0,0,0,0,22,16,1
Katherine Gilmore Richardson,,,,,,,,,0,7,7,8,3,2,3,2,6,1,1,2,1,1,3,0,2,2,1,0,0,0,19,15,1
Eryn Santamoor,,,,,,,,,,1,3,2,3,0,4,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,10,13,1
Beth Finn,,,,,,,,,,,1,4,4,3,2,5,2,1,2,1,2,2,1,2,1,2,0,0,0,0,11,10,1
Sandra Dungee Glenn,,,,,,,,,,,,0,7,1,1,1,3,2,2,2,0,1,0,0,1,0,2,0,0,0,19,2,1
Asa Khalif,,,,,,,,,,,,,0,0,3,0,2,0,2,2,0,2,0,2,1,0,0,0,0,0,16,3,1
Willie Floyd Singletary,,,,,,,,,,,,,,1,1,6,3,1,2,0,2,0,0,0,0,0,1,0,0,0,7,8,1
Fernando Treviño,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,2,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,7,7,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,0,1,2,1,1,1,1,1,0,1,0,0,0,0,13,0,1
Ethelind Baylor,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,1,0,0,0,5,5,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,0,0,1,0,0,0,5,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,1,0,0,1,0,0,5,2,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,1,0,0,0,0,2,3,1
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,4,1,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,1,4,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,2,2,1
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3,1,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
Total,127,62,62,56,52,50,50,48,46,33,26,25,21,18,16,16,14,13,9,8,6,5,5,5,4,4,3,1,0,0,86,68,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,2
