col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,division
,Allan Domb,Helen Gym,Justin Diberardinis,Adrián Rivera-reyes,Isaiah Thomas,Derek S Green,Erika Almirón,Joseph A Diorio,Katherine Gilmore Richardson,Sandra Dungee Glenn,Eryn Santamoor,Deja Lynn Alvarez,Willie Floyd Singletary,Beth Finn,Fernando Treviño,Hena Veit,Ogbonna Paul Hagins,Asa Khalif,Billy Thompson,Bobbie Curry,Devon Cade,Mark Ross,Vinny Black,Wayne Edmund Dorsey,Edwin Santana,Fareed Abdullah,Latrice Y Bryant,Ethelind Baylor,Sherrie Cohen,Wayne Allen,Rochelle Bilal,Larry King Sr,Jewell Williams,Malika Rahman,1
Allan Domb,8,18,23,1,5,8,3,5,7,5,5,0,0,2,3,3,0,1,0,2,1,1,1,0,0,0,1,0,0,0,9,8,5,2,1
Helen Gym,,0,15,5,8,6,6,0,4,3,4,4,3,2,2,1,3,1,0,1,2,0,1,0,0,0,1,0,0,0,12,2,3,3,1
Justin Diberardinis,,,1,3,7,6,7,6,5,5,5,0,0,1,2,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,8,4,3,3,1
Adrián Rivera-reyes,,,,1,1,0,1,0,0,2,0,4,4,1,1,0,4,1,1,0,0,0,0,2,0,0,0,0,0,0,7,1,0,2,1
Isaiah Thomas,,,,,0,3,4,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1
Derek S Green,,,,,,0,2,2,2,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,1
Erika Almirón,,,,,,,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1
Joseph A Diorio,,,,,,,,0,3,2,1,0,0,1,1,1,0,0,1,0,0,2,0,0,1,1,0,0,0,0,3,3,1,2,1
Katherine Gilmore Richardson,,,,,,,,,0,1,2,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,1
Sandra Dungee Glenn,,,,,,,,,,0,1,0,0,2,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,4,0,2,2,1
Eryn Santamoor,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1
Deja Lynn Alvarez,,,,,,,,,,,,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1
Willie Floyd Singletary,,,,,,,,,,,,,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,2,1
Beth Finn,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,1
Fernando Treviño,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1
Hena Veit,,,,,,,,,,,,,,,,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,1
Asa Khalif,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Billy Thompson,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,1,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,45,34,34,12,10,9,9,9,8,8,7,5,5,4,4,4,4,2,2,2,2,2,2,2,1,1,1,0,0,0,22,10,7,7,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,2
,Allan Domb,Justin Diberardinis,Helen Gym,Joseph A Diorio,Eryn Santamoor,Isaiah Thomas,Beth Finn,Katherine Gilmore Richardson,Derek S Green,Adrián Rivera-reyes,Erika Almirón,Sandra Dungee Glenn,Billy Thompson,Fernando Treviño,Latrice Y Bryant,Deja Lynn Alvarez,Mark Ross,Asa Khalif,Devon Cade,Hena Veit,Edwin Santana,Ethelind Baylor,Wayne Edmund Dorsey,Bobbie Curry,Fareed Abdullah,Ogbonna Paul Hagins,Sherrie Cohen,Vinny Black,Wayne Allen,Willie Floyd Singletary,Rochelle Bilal,Jewell Williams,Larry King Sr,Malika Rahman,2
Allan Domb,15,35,17,19,10,10,5,5,6,1,3,3,3,4,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,11,15,7,5,2
Justin Diberardinis,,1,15,21,11,6,7,3,5,5,3,3,1,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,14,9,8,2,2
Helen Gym,,,1,5,9,7,7,5,6,3,6,3,1,3,4,4,1,1,0,2,1,1,0,0,0,0,0,0,0,0,18,6,3,2,2
Joseph A Diorio,,,,1,6,5,1,2,1,1,0,3,3,1,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,5,4,7,2,2
Eryn Santamoor,,,,,0,1,3,2,1,4,1,0,1,1,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,8,1,2,2,2
Isaiah Thomas,,,,,,0,1,3,4,0,0,2,2,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,2,1,2
Beth Finn,,,,,,,0,2,0,3,4,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,3,0,2
Katherine Gilmore Richardson,,,,,,,,0,2,0,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,2
Derek S Green,,,,,,,,,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,2
Adrián Rivera-reyes,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,2
Erika Almirón,,,,,,,,,,,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,2
Sandra Dungee Glenn,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,2
Billy Thompson,,,,,,,,,,,,,0,1,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,2
Fernando Treviño,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2
Latrice Y Bryant,,,,,,,,,,,,,,,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,2
Deja Lynn Alvarez,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2
Mark Ross,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2
Asa Khalif,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
Hena Veit,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,2
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,66,47,34,27,16,13,10,8,7,6,6,6,5,5,5,4,3,2,2,2,1,1,1,0,0,0,0,0,0,0,28,19,12,6,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,3
,Allan Domb,Justin Diberardinis,Helen Gym,Joseph A Diorio,Eryn Santamoor,Derek S Green,Adrián Rivera-reyes,Isaiah Thomas,Beth Finn,Erika Almirón,Asa Khalif,Fernando Treviño,Katherine Gilmore Richardson,Sandra Dungee Glenn,Mark Ross,Deja Lynn Alvarez,Edwin Santana,Ethelind Baylor,Vinny Black,Willie Floyd Singletary,Billy Thompson,Latrice Y Bryant,Wayne Edmund Dorsey,Fareed Abdullah,Hena Veit,Ogbonna Paul Hagins,Wayne Allen,Bobbie Curry,Devon Cade,Sherrie Cohen,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,3
Allan Domb,7,26,16,11,11,8,2,6,4,3,3,3,2,4,2,0,3,1,2,2,2,1,1,1,2,0,0,1,1,0,11,11,9,4,3
Justin Diberardinis,,1,14,11,8,5,2,4,5,5,2,2,2,2,2,0,1,2,1,0,2,1,0,1,0,0,1,0,0,0,8,12,4,4,3
Helen Gym,,,1,3,7,5,5,4,3,5,4,1,3,3,1,2,1,1,1,1,2,1,1,1,0,1,0,1,1,0,11,10,2,2,3
Joseph A Diorio,,,,0,2,1,2,1,3,1,0,3,3,1,3,1,1,2,3,1,1,0,1,0,1,0,1,0,0,0,4,5,3,5,3
Eryn Santamoor,,,,,0,3,1,0,3,2,0,2,1,1,1,0,3,1,1,0,0,0,1,0,1,0,0,0,0,0,4,6,2,1,3
Derek S Green,,,,,,0,0,2,1,1,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,3,0,3
Adrián Rivera-reyes,,,,,,,2,0,1,2,2,1,1,0,1,2,0,0,0,2,0,1,0,1,1,1,0,0,0,0,5,1,0,1,3
Isaiah Thomas,,,,,,,,0,2,2,1,0,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,2,1,3
Beth Finn,,,,,,,,,0,0,1,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,2,1,3
Erika Almirón,,,,,,,,,,0,1,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,1,1,3
Asa Khalif,,,,,,,,,,,0,0,0,1,0,0,0,1,0,1,0,0,1,2,0,0,1,0,0,0,2,0,1,2,3
Fernando Treviño,,,,,,,,,,,,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,1,1,1,0,3,0,2,1,3
Katherine Gilmore Richardson,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,1,0,3
Sandra Dungee Glenn,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,3
Mark Ross,,,,,,,,,,,,,,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,3
Deja Lynn Alvarez,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,3
Edwin Santana,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,2,1,3
Ethelind Baylor,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,2,0,0,0,1,1,1,1,3
Vinny Black,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,3
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,0,0,0,0,2,0,0,0,3
Billy Thompson,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,0,3
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,1,3
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,0,1,3
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,1,3
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,3
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,3
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,3
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,3
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
Total,50,36,28,19,13,10,9,8,7,7,6,6,6,6,5,4,4,4,4,4,3,3,3,2,2,2,2,1,1,0,20,17,12,10,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,4
,Allan Domb,Helen Gym,Justin Diberardinis,Eryn Santamoor,Derek S Green,Katherine Gilmore Richardson,Fernando Treviño,Isaiah Thomas,Joseph A Diorio,Adrián Rivera-reyes,Beth Finn,Deja Lynn Alvarez,Erika Almirón,Ethelind Baylor,Sandra Dungee Glenn,Vinny Black,Billy Thompson,Ogbonna Paul Hagins,Wayne Allen,Willie Floyd Singletary,Bobbie Curry,Devon Cade,Edwin Santana,Hena Veit,Mark Ross,Wayne Edmund Dorsey,Asa Khalif,Fareed Abdullah,Latrice Y Bryant,Sherrie Cohen,Jewell Williams,Rochelle Bilal,Larry King Sr,Malika Rahman,4
Allan Domb,3,10,8,9,8,6,3,4,5,0,3,1,1,2,1,0,2,0,2,0,1,0,1,1,0,1,0,0,0,0,8,5,5,3,4
Helen Gym,,3,5,8,5,7,1,6,1,4,1,3,4,3,1,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,7,7,0,5,4
Justin Diberardinis,,,3,5,4,2,2,2,4,3,5,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5,3,1,4
Eryn Santamoor,,,,0,1,4,2,0,3,1,2,0,3,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,2,4,4
Derek S Green,,,,,0,5,2,4,1,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,5,1,2,0,4
Katherine Gilmore Richardson,,,,,,0,2,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,4
Fernando Treviño,,,,,,,1,0,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,4
Isaiah Thomas,,,,,,,,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,4
Joseph A Diorio,,,,,,,,,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,4
Adrián Rivera-reyes,,,,,,,,,,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4
Beth Finn,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,4
Deja Lynn Alvarez,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4
Erika Almirón,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4
Ethelind Baylor,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
Sandra Dungee Glenn,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,4
Vinny Black,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,4
Billy Thompson,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,4
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4
Wayne Allen,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4
Devon Cade,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,4
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,4
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,4
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,4
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4
Total,27,24,21,12,10,9,7,7,7,6,5,5,4,3,3,3,2,2,2,2,1,1,1,1,1,1,0,0,0,0,12,12,8,8,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,5
,Helen Gym,Allan Domb,Justin Diberardinis,Adrián Rivera-reyes,Derek S Green,Eryn Santamoor,Beth Finn,Katherine Gilmore Richardson,Joseph A Diorio,Deja Lynn Alvarez,Isaiah Thomas,Erika Almirón,Ogbonna Paul Hagins,Sandra Dungee Glenn,Hena Veit,Ethelind Baylor,Fernando Treviño,Latrice Y Bryant,Bobbie Curry,Fareed Abdullah,Vinny Black,Willie Floyd Singletary,Asa Khalif,Billy Thompson,Devon Cade,Edwin Santana,Wayne Allen,Mark Ross,Sherrie Cohen,Wayne Edmund Dorsey,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,5
Helen Gym,3,13,17,11,11,13,9,12,1,4,3,5,2,3,3,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0,9,10,8,3,5
Allan Domb,,6,13,4,12,9,3,7,4,2,5,0,0,0,0,0,1,0,1,0,2,0,0,1,1,0,1,0,0,0,5,9,4,4,5
Justin Diberardinis,,,2,7,11,9,9,5,4,2,2,3,1,2,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,11,4,5,2,5
Adrián Rivera-reyes,,,,0,1,5,6,4,2,5,2,4,1,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,9,1,3,2,5
