col_1,col_2,col_3,col_4,col_5,division
,District Council 1st District - Republican,Judge Of The Superior Court - Republican,,,All
,Daniel Orsino,Megan Mccarthy King,Rebecca Warren,Christylee Peck,All
Daniel Orsino,12,127,108,77,All
Megan Mccarthy King,,18,77,61,All
Rebecca Warren,,,12,26,All
Christylee Peck,,,,3,All
Total,196,177,137,103,All
,District Council 1st District - Republican,Judge Of The Superior Court - Republican,,,1
,Daniel Orsino,Rebecca Warren,Christylee Peck,Megan Mccarthy King,1
Daniel Orsino,1,2,1,1,1
Rebecca Warren,,0,1,1,1
Christylee Peck,,,0,0,1
Megan Mccarthy King,,,,0,1
Total,3,2,1,1,1
,District Council 1st District - Republican,Judge Of The Superior Court - Republican,,,3
,Daniel Orsino,Megan Mccarthy King,Christylee Peck,Rebecca Warren,3
Daniel Orsino,1,4,2,2,3
Megan Mccarthy King,,0,1,2,3
Christylee Peck,,,1,1,3
Rebecca Warren,,,,0,3
Total,6,5,3,3,3
,Judge Of The Superior Court - Republican,,,District Council 1st District - Republican,4
,Megan Mccarthy King,Rebecca Warren,Christylee Peck,Daniel Orsino,4
Megan Mccarthy King,1,9,4,9,4
Rebecca Warren,,0,0,6,4
Christylee Peck,,,0,4,4
Daniel Orsino,,,,1,4
Total,16,10,6,13,4
,District Council 1st District - Republican,Judge Of The Superior Court - Republican,,,5
,Daniel Orsino,Megan Mccarthy King,Christylee Peck,Rebecca Warren,5
Daniel Orsino,1,8,5,7,5
Megan Mccarthy King,,1,6,4,5
Christylee Peck,,,0,1,5
Rebecca Warren,,,,0,5
Total,12,11,7,7,5
,Judge Of The Superior Court - Republican,,,District Council 1st District - Republican,6
,Megan Mccarthy King,Christylee Peck,Rebecca Warren,Daniel Orsino,6
Megan Mccarthy King,5,2,1,3,6
Christylee Peck,,0,1,1,6
Rebecca Warren,,,1,1,6
Daniel Orsino,,,,0,6
Total,9,3,3,3,6
,District Council 1st District - Republican,Judge Of The Superior Court - Republican,,,7
,Daniel Orsino,Megan Mccarthy King,Rebecca Warren,Christylee Peck,7
Daniel Orsino,2,18,14,9,7
Megan Mccarthy King,,3,11,8,7
Rebecca Warren,,,1,3,7
Christylee Peck,,,,0,7
Total,26,26,16,13,7
,District Council 1st District - Republican,Judge Of The Superior Court - Republican,,,8
,Daniel Orsino,Christylee Peck,Megan Mccarthy King,Rebecca Warren,8
Daniel Orsino,0,4,4,3,8
Christylee Peck,,0,3,1,8
Megan Mccarthy King,,,0,2,8
Rebecca Warren,,,,1,8
Total,7,6,5,5,8
,Judge Of The Superior Court - Republican,,,District Council 1st District - Republican,10
,Megan Mccarthy King,Rebecca Warren,Christylee Peck,Daniel Orsino,10
Megan Mccarthy King,1,6,4,7,10
Rebecca Warren,,2,1,6,10
Christylee Peck,,,0,3,10
Daniel Orsino,,,,0,10
Total,11,9,5,8,10
,District Council 1st District - Republican,Judge Of The Superior Court - Republican,,,11
,Daniel Orsino,Christylee Peck,Rebecca Warren,Megan Mccarthy King,11
Daniel Orsino,0,7,5,3,11
Christylee Peck,,0,2,1,11
Rebecca Warren,,,1,2,11
Megan Mccarthy King,,,,1,11
Total,11,7,7,5,11
,Judge Of The Superior Court - Republican,,,District Council 1st District - Republican,12
,Rebecca Warren,Megan Mccarthy King,Christylee Peck,Daniel Orsino,12
Rebecca Warren,2,1,0,2,12
Megan Mccarthy King,,1,2,1,12
Christylee Peck,,,0,1,12
Daniel Orsino,,,,0,12
Total,5,4,2,3,12
,District Council 1st District - Republican,Judge Of The Superior Court - Republican,,,13
,Daniel Orsino,Megan Mccarthy King,Rebecca Warren,Christylee Peck,13
Daniel Orsino,1,10,9,4,13
Megan Mccarthy King,,0,7,4,13
Rebecca Warren,,,0,1,13
Christylee Peck,,,,0,13
Total,14,12,10,5,13
,District Council 1st District - Republican,Judge Of The Superior Court - Republican,,,14
,Daniel Orsino,Rebecca Warren,Megan Mccarthy King,Christylee Peck,14
Daniel Orsino,0,11,10,4,14
Rebecca Warren,,2,6,2,14
Megan Mccarthy King,,,0,2,14
Christylee Peck,,,,2,14
Total,15,13,10,6,14
,District Council 1st District - Republican,Judge Of The Superior Court - Republican,,,15
,Daniel Orsino,Rebecca Warren,Christylee Peck,Megan Mccarthy King,15
Daniel Orsino,1,10,6,5,15
Rebecca Warren,,1,3,3,15
Christylee Peck,,,0,3,15
Megan Mccarthy King,,,,0,15
Total,14,11,7,6,15
,Judge Of The Superior Court - Republican,,,District Council 1st District - Republican,16
,Megan Mccarthy King,Rebecca Warren,Christylee Peck,Daniel Orsino,16
Megan Mccarthy King,2,7,8,13,16
Rebecca Warren,,1,0,8,16
Christylee Peck,,,0,5,16
Daniel Orsino,,,,2,16
Total,18,9,8,16,16
,District Council 1st District - Republican,Judge Of The Superior Court - Republican,,,17
,Daniel Orsino,Megan Mccarthy King,Christylee Peck,Rebecca Warren,17
Daniel Orsino,1,15,8,7,17
Megan Mccarthy King,,1,7,6,17
Christylee Peck,,,0,1,17
Rebecca Warren,,,,0,17
Total,18,17,8,8,17
,District Council 1st District - Republican,Judge Of The Superior Court - Republican,,,18
,Daniel Orsino,Megan Mccarthy King,Rebecca Warren,Christylee Peck,18
Daniel Orsino,0,7,6,4,18
Megan Mccarthy King,,1,3,2,18
Rebecca Warren,,,0,2,18
Christylee Peck,,,,0,18
Total,11,8,7,5,18
,District Council 1st District - Republican,Judge Of The Superior Court - Republican,,,19
,Daniel Orsino,Megan Mccarthy King,Rebecca Warren,Christylee Peck,19
Daniel Orsino,1,9,9,9,19
Megan Mccarthy King,,1,6,4,19
Rebecca Warren,,,0,6,19
Christylee Peck,,,,0,19
Total,16,13,12,11,19
