col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,division
Jen Devor,,,,,,,,,0,3,1,0,4,46,9,22,17,18,2,10,9,10,5,15,40,3,2,23,2,30,1,2,2,8,1,16,1,3,1,1,1,1,0,All
Robin Trent,,,,,,,,,,0,1,1,0,37,22,24,27,14,11,14,5,16,9,3,10,8,2,6,10,6,12,6,6,7,3,6,1,5,3,4,4,5,0,All
Luigi Borda,,,,,,,,,,,0,1,1,28,14,16,13,8,7,11,3,3,3,6,13,8,2,9,2,6,5,3,4,8,7,7,4,8,3,1,0,1,0,All
Warren Bloom,,,,,,,,,,,,0,2,20,18,16,13,11,12,7,8,6,6,4,2,8,3,7,3,2,4,1,4,6,4,3,3,3,4,9,0,3,0,All
Moira Bohannon,,,,,,,,,,,,,0,9,6,8,5,3,3,6,5,4,1,3,7,0,2,3,3,3,3,1,2,3,3,5,1,3,4,1,2,5,0,All
Helen Gym,,,,,,,,,,,,,,46,676,661,645,538,205,239,185,174,88,118,156,116,133,99,84,93,60,54,41,48,40,48,29,33,30,25,24,15,0,All
Allan Domb,,,,,,,,,,,,,,,35,601,631,486,78,74,53,122,91,83,55,69,18,84,65,37,21,47,34,22,24,18,21,16,16,23,20,13,0,All
Isaiah Thomas,,,,,,,,,,,,,,,,16,639,493,89,77,44,124,116,103,86,73,24,53,90,58,55,30,31,19,25,18,31,14,33,14,19,9,0,All
Derek S Green,,,,,,,,,,,,,,,,,18,498,64,54,27,132,96,89,54,65,11,63,62,60,40,44,31,14,13,14,16,11,22,15,10,11,0,All
Katherine Gilmore Richardson,,,,,,,,,,,,,,,,,,9,31,42,29,124,51,56,68,58,15,60,32,36,36,32,22,16,11,19,12,10,10,8,6,9,0,All
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,12,184,163,19,31,19,14,49,118,24,21,8,25,16,8,13,17,11,9,10,9,15,5,4,0,All
Adrián Rivera-reyes,,,,,,,,,,,,,,,,,,,,10,161,28,28,13,29,26,130,38,23,14,18,19,12,28,25,14,8,21,12,10,3,9,1,All
Deja Lynn Alvarez,,,,,,,,,,,,,,,,,,,,,12,11,18,18,22,18,121,21,16,10,25,8,12,17,17,13,4,16,6,8,3,2,0,All
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,0,33,31,59,52,9,27,29,43,21,13,40,35,34,17,4,10,2,6,2,6,0,All
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,14,30,23,26,9,19,58,3,21,15,15,6,9,11,15,4,10,12,5,6,0,All
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,17,45,22,11,19,11,24,15,4,13,5,7,7,15,3,12,7,8,2,0,All
Erika Almirón,,,,,,,,,,,,,,,,,,,,,,,,,2,36,7,31,25,40,19,11,7,13,6,27,7,8,11,7,4,2,0,All
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,16,19,3,24,15,7,13,11,8,10,9,12,13,8,7,0,All
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,6,1,10,4,4,5,4,3,8,7,0,5,0,1,1,All
Eryn Santamoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,26,7,4,12,23,13,10,6,17,5,8,5,6,0,All
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,25,7,14,1,9,10,6,8,9,4,4,4,0,All
Justin Diberardinis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,5,28,36,30,2,1,0,4,4,3,2,0,All
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,8,13,12,7,11,8,12,7,6,1,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,4,3,2,8,3,2,4,1,3,0,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,27,7,7,3,2,5,1,4,0,All
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46,6,7,11,3,5,6,3,0,All
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,10,5,8,9,5,0,All
Beth Finn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,13,3,3,3,3,0,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,6,7,4,1,0,All
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,4,1,6,0,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,3,5,0,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,5,0,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"1,749",952,569,316,267,233,133,89,66,65,47,46,22,"1,675","1,073","1,042",984,767,475,467,384,336,282,269,245,234,214,195,183,157,144,141,133,120,119,89,76,71,71,71,49,40,1,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Helen Gym,Allan Domb,Isaiah Thomas,Derek S Green,Katherine Gilmore Richardson,Deja Lynn Alvarez,Adrián Rivera-reyes,Sandra Dungee Glenn,Fareed Abdullah,Willie Floyd Singletary,Ogbonna Paul Hagins,Erika Almirón,Edwin Santana,Latrice Y Bryant,Asa Khalif,Beth Finn,Billy Thompson,Eryn Santamoor,Justin Diberardinis,Wayne Edmund Dorsey,Ethelind Baylor,Fernando Treviño,Wayne Allen,Devon Cade,Joseph A Diorio,Bobbie Curry,Hena Veit,Mark Ross,Sherrie Cohen,Vinny Black,Omar Sabir,Lisa Deeley,Kahlil Williams,Annette Thompson,Marwan Kreidie,Dennis Lee,Lewis Harris Jr,Jen Devor,Carla Cain,Luigi Borda,Moira Bohannon,Robin Trent,Warren Bloom,1
Helen Gym,3,26,29,23,21,7,8,3,3,7,5,3,0,2,1,2,2,2,1,2,2,0,1,1,1,0,0,0,0,0,40,35,5,4,1,3,1,1,1,0,0,0,1,1
Allan Domb,,2,28,25,23,1,2,4,3,0,0,1,0,1,2,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,25,23,8,3,0,2,0,0,0,0,1,1,0,1
Isaiah Thomas,,,0,24,24,1,2,5,2,1,1,3,0,2,3,1,1,1,2,1,1,0,0,0,1,0,0,0,0,0,27,23,8,3,0,1,2,1,0,1,1,1,1,1
Derek S Green,,,,0,22,1,0,1,2,1,0,1,1,1,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,21,19,5,2,0,3,0,2,0,0,0,1,1,1
Katherine Gilmore Richardson,,,,,0,2,1,4,0,1,1,1,0,2,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,21,21,5,4,0,0,1,1,0,0,1,0,0,1
Deja Lynn Alvarez,,,,,,1,6,1,0,6,6,1,0,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,10,8,1,0,1,1,1,0,0,0,0,0,0,1
Adrián Rivera-reyes,,,,,,,0,0,1,5,6,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,6,7,2,1,4,1,1,0,0,0,1,0,0,1
Sandra Dungee Glenn,,,,,,,,0,0,0,0,2,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4,2,4,4,0,0,1,0,1,0,0,0,0,1
Fareed Abdullah,,,,,,,,,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,1,0,0,1,0,1,0,1
Willie Floyd Singletary,,,,,,,,,,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,1,0,1,0,1,0,0,0,0,0,1
Ogbonna Paul Hagins,,,,,,,,,,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,2,0,0,0,0,0,0,0,0,1
Erika Almirón,,,,,,,,,,,,0,0,1,0,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,1,0,0,1,0,1
Edwin Santana,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,1,0,0,0,0,0,1
Latrice Y Bryant,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,1,1,0,0,0,0,0,0,1
Asa Khalif,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,1
Beth Finn,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1
Billy Thompson,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,1
Eryn Santamoor,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1
Justin Diberardinis,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,36,2,0,2,1,0,0,0,0,0,0,1,1
Lisa Deeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,0,0,0,0,0,0,1
Kahlil Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,2,0,0,0,1,1,0,1
Annette Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,0,0,1
Marwan Kreidie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,1
Dennis Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1
Jen Devor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Carla Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Luigi Borda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Moira Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Robin Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,58,38,38,28,27,13,12,11,8,8,7,6,5,4,3,3,3,3,3,3,2,2,2,1,1,0,0,0,0,0,57,42,15,6,6,4,4,2,1,1,1,1,1,1
,City Commissioners - Democrat,,,,,,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Dennis Lee,Annette Thompson,Carla Cain,Jen Devor,Lewis Harris Jr,Robin Trent,Luigi Borda,Moira Bohannon,Warren Bloom,Helen Gym,Allan Domb,Isaiah Thomas,Deja Lynn Alvarez,Adrián Rivera-reyes,Derek S Green,Katherine Gilmore Richardson,Willie Floyd Singletary,Sandra Dungee Glenn,Fareed Abdullah,Erika Almirón,Fernando Treviño,Ogbonna Paul Hagins,Asa Khalif,Beth Finn,Edwin Santana,Eryn Santamoor,Billy Thompson,Hena Veit,Joseph A Diorio,Justin Diberardinis,Wayne Allen,Ethelind Baylor,Latrice Y Bryant,Vinny Black,Bobbie Curry,Devon Cade,Mark Ross,Sherrie Cohen,Wayne Edmund Dorsey,2
Omar Sabir,3,16,9,5,4,1,0,0,3,0,0,0,0,31,24,18,13,13,15,14,13,11,7,4,2,3,2,3,0,4,3,2,0,0,1,1,1,1,0,0,0,0,0,2
Lisa Deeley,,0,3,4,0,1,0,0,0,1,0,0,0,17,13,11,9,6,8,8,6,2,2,1,1,1,1,0,2,0,1,1,0,0,1,1,1,1,0,0,0,0,0,2
Kahlil Williams,,,1,0,0,0,0,2,0,0,0,0,0,8,6,4,0,3,5,7,2,4,3,3,1,0,4,3,0,1,1,2,1,1,1,0,0,1,0,0,0,0,0,2
Marwan Kreidie,,,,1,0,0,0,0,0,0,0,0,0,8,0,1,9,6,0,0,5,1,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
Dennis Lee,,,,,0,1,2,0,0,1,0,0,0,3,4,1,2,2,2,0,2,3,1,1,3,1,1,0,2,2,1,0,3,2,0,1,1,0,0,0,0,0,0,2
Annette Thompson,,,,,,0,1,0,0,0,0,0,0,2,2,2,0,0,2,2,1,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Carla Cain,,,,,,,0,0,0,0,1,0,0,2,1,2,0,0,1,1,0,1,0,1,2,0,0,0,2,0,0,0,2,2,0,1,0,0,0,0,0,0,0,2
Jen Devor,,,,,,,,0,0,0,0,1,0,1,0,0,0,1,1,2,0,1,1,1,0,0,1,2,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,2
Lewis Harris Jr,,,,,,,,,0,0,0,0,0,0,1,1,0,1,0,1,1,1,3,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2
Robin Trent,,,,,,,,,,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
Luigi Borda,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Moira Bohannon,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
Warren Bloom,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Helen Gym,,,,,,,,,,,,,,2,16,14,9,9,14,12,8,4,1,4,1,4,1,2,0,3,2,2,0,2,2,1,0,0,0,0,0,0,0,2
Allan Domb,,,,,,,,,,,,,,,1,17,2,4,17,11,3,7,3,3,0,0,1,0,0,2,0,1,0,0,2,1,0,3,0,0,0,0,0,2
Isaiah Thomas,,,,,,,,,,,,,,,,0,3,2,12,12,1,7,2,1,2,0,1,0,1,0,1,1,0,1,2,1,2,0,0,0,0,0,0,2
Deja Lynn Alvarez,,,,,,,,,,,,,,,,,0,9,3,0,9,0,2,1,0,4,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,2
Adrián Rivera-reyes,,,,,,,,,,,,,,,,,,0,1,2,9,5,2,3,1,5,1,2,1,0,2,2,0,0,0,1,2,0,1,0,0,0,0,2
Derek S Green,,,,,,,,,,,,,,,,,,,0,12,1,2,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2
Katherine Gilmore Richardson,,,,,,,,,,,,,,,,,,,,0,0,4,2,1,1,0,1,2,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,2
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,0,1,4,1,1,4,1,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,0,0,3,2,1,1,2,2,2,1,1,0,0,1,0,0,0,0,2
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,3,2,0,1,0,1,1,0,0,0,1,2,0,0,0,0,0,2
Erika Almirón,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,0,0,0,2,0,2,1,1,0,0,0,0,0,2
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,0,0,3,2,0,0,1,0,0,0,0,0,0,2
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,2
Beth Finn,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,2
Eryn Santamoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,0,0,0,2
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,2
Justin Diberardinis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,2
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,58,29,16,15,11,5,5,3,3,2,1,1,0,43,32,25,22,21,20,19,17,15,9,7,6,6,5,5,5,5,4,4,4,4,4,3,3,3,1,0,0,0,0,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,,,,,,,,3
,Helen Gym,Allan Domb,Isaiah Thomas,Derek S Green,Erika Almirón,Katherine Gilmore Richardson,Ethelind Baylor,Adrián Rivera-reyes,Sandra Dungee Glenn,Eryn Santamoor,Justin Diberardinis,Deja Lynn Alvarez,Billy Thompson,Fernando Treviño,Asa Khalif,Ogbonna Paul Hagins,Beth Finn,Fareed Abdullah,Willie Floyd Singletary,Edwin Santana,Wayne Allen,Joseph A Diorio,Latrice Y Bryant,Bobbie Curry,Hena Veit,Vinny Black,Devon Cade,Mark Ross,Wayne Edmund Dorsey,Sherrie Cohen,Omar Sabir,Kahlil Williams,Lisa Deeley,Carla Cain,Dennis Lee,Marwan Kreidie,Annette Thompson,Jen Devor,Robin Trent,Lewis Harris Jr,Luigi Borda,Warren Bloom,Moira Bohannon,3
Helen Gym,4,28,24,21,17,17,9,11,11,9,9,4,6,5,5,5,3,2,4,1,3,0,2,1,0,1,2,2,1,0,42,17,21,7,4,2,5,7,4,1,2,0,1,3
Allan Domb,,0,28,25,8,16,9,4,7,8,0,1,5,0,6,1,2,5,2,0,3,1,1,1,1,0,1,0,2,0,28,20,17,4,4,0,2,1,2,3,1,1,0,3
Isaiah Thomas,,,0,27,6,13,12,2,4,4,3,4,3,2,6,2,2,5,3,1,4,1,1,2,1,1,1,1,1,0,29,15,15,5,2,0,4,0,3,1,0,1,1,3
Derek S Green,,,,0,2,15,5,1,7,3,4,2,3,2,3,0,1,5,3,2,2,0,0,2,0,0,1,0,0,0,24,15,14,0,2,0,2,1,2,2,0,0,0,3
Erika Almirón,,,,,0,5,9,5,5,8,8,1,2,5,1,2,4,0,0,0,2,0,2,1,2,2,0,1,1,0,15,14,4,3,1,2,0,7,0,0,2,0,0,3
Katherine Gilmore Richardson,,,,,,0,3,0,8,5,3,1,3,0,1,0,3,1,0,1,0,0,2,0,1,0,0,0,0,0,20,6,12,3,2,0,1,0,1,1,0,0,0,3
Ethelind Baylor,,,,,,,1,2,2,4,3,1,1,2,1,1,1,2,1,1,4,1,0,0,1,2,0,1,0,0,11,7,5,5,1,1,1,1,0,0,1,2,1,3
Adrián Rivera-reyes,,,,,,,,1,1,1,2,4,1,0,1,4,0,0,4,0,2,0,0,0,1,0,0,1,0,0,11,5,6,0,0,2,0,2,1,0,1,1,0,3
Sandra Dungee Glenn,,,,,,,,,0,2,5,1,3,4,1,0,1,2,0,5,0,4,3,0,1,0,0,0,0,0,10,6,3,7,7,0,1,0,2,0,1,0,0,3
Eryn Santamoor,,,,,,,,,,0,7,1,0,5,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,4,11,0,5,1,0,0,5,1,2,0,1,0,3
Justin Diberardinis,,,,,,,,,,,0,1,0,8,1,0,0,0,0,3,0,3,1,0,0,1,0,1,0,0,4,7,1,4,3,0,0,5,0,0,0,1,0,3
Deja Lynn Alvarez,,,,,,,,,,,,0,0,0,0,4,2,2,4,2,1,0,1,0,1,1,0,0,0,0,8,2,3,1,1,2,2,0,0,0,0,1,0,3
Billy Thompson,,,,,,,,,,,,,0,0,3,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,6,2,2,1,3,0,3,0,0,1,1,0,0,3
Fernando Treviño,,,,,,,,,,,,,,0,0,0,0,1,0,4,0,4,0,1,0,0,1,0,0,0,3,4,0,4,4,0,0,4,1,0,0,0,0,3
Asa Khalif,,,,,,,,,,,,,,,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,6,4,0,2,1,0,2,0,1,2,0,0,0,3
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,6,1,3,0,0,1,1,1,0,0,0,0,0,3
Beth Finn,,,,,,,,,,,,,,,,,0,1,0,1,1,0,2,1,1,2,0,0,0,0,3,2,2,4,0,1,2,0,0,1,1,0,0,3
Fareed Abdullah,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,1,0,0,0,0,0,0,7,4,2,1,0,0,1,0,0,0,0,0,0,3
