col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Council At Large - Republican,,,,,,,Judge Of The Superior Court - Republican,,,All
,Dan Tinney,Al Taubenberger,Matt Wolfe,Bill Heeney,David Oh,Irina M Goldstein,Drew Murray,Megan Mccarthy King,Rebecca Warren,Christylee Peck,All
Dan Tinney,37,988,862,854,388,306,257,903,631,430,All
Al Taubenberger,,31,785,780,358,286,228,832,592,402,All
Matt Wolfe,,,13,696,321,187,173,786,556,389,All
Bill Heeney,,,,12,253,221,193,695,514,324,All
David Oh,,,,,10,161,138,330,233,175,All
Irina M Goldstein,,,,,,46,149,267,186,159,All
Drew Murray,,,,,,,0,226,136,132,All
Megan Mccarthy King,,,,,,,,3,506,414,All
Rebecca Warren,,,,,,,,,12,108,All
Christylee Peck,,,,,,,,,,1,All
Total,"1,318","1,197","1,083",969,499,451,318,"1,130",786,564,All
,Council At Large - Republican,,,,,,,Judge Of The Superior Court - Republican,,,1
,Al Taubenberger,Dan Tinney,Irina M Goldstein,Matt Wolfe,Bill Heeney,David Oh,Drew Murray,Rebecca Warren,Megan Mccarthy King,Christylee Peck,1
Al Taubenberger,0,5,4,4,4,4,0,6,4,3,1
Dan Tinney,,0,3,4,3,3,0,4,4,2,1
Irina M Goldstein,,,0,2,1,3,0,4,3,2,1
Matt Wolfe,,,,0,2,2,0,3,4,3,1
Bill Heeney,,,,,0,2,0,4,2,1,1
David Oh,,,,,,0,0,3,3,1,1
Drew Murray,,,,,,,0,0,0,0,1
Rebecca Warren,,,,,,,,0,3,2,1
Megan Mccarthy King,,,,,,,,,0,2,1
Christylee Peck,,,,,,,,,,0,1
Total,7,5,5,5,4,4,0,7,5,4,1
,Council At Large - Republican,,,,,,,Judge Of The Superior Court - Republican,,,2
,Dan Tinney,Matt Wolfe,Al Taubenberger,Bill Heeney,David Oh,Irina M Goldstein,Drew Murray,Christylee Peck,Rebecca Warren,Megan Mccarthy King,2
Dan Tinney,1,2,2,1,2,0,0,3,1,2,2
Matt Wolfe,,0,2,1,2,1,0,2,1,2,2
Al Taubenberger,,,0,1,2,0,0,2,0,2,2
Bill Heeney,,,,0,1,0,0,1,1,1,2
David Oh,,,,,0,0,0,2,0,2,2
Irina M Goldstein,,,,,,0,0,0,1,0,2
Drew Murray,,,,,,,0,0,0,0,2
Christylee Peck,,,,,,,,0,0,2,2
Rebecca Warren,,,,,,,,,0,0,2
Megan Mccarthy King,,,,,,,,,,0,2
Total,5,3,2,2,2,1,0,3,3,2,2
,Council At Large - Republican,,,,,,,Judge Of The Superior Court - Republican,,,3
,Dan Tinney,Al Taubenberger,Matt Wolfe,Bill Heeney,David Oh,Irina M Goldstein,Drew Murray,Megan Mccarthy King,Rebecca Warren,Christylee Peck,3
Dan Tinney,2,23,20,18,14,7,3,20,16,8,3
Al Taubenberger,,2,19,17,12,6,4,20,16,5,3
Matt Wolfe,,,0,16,13,6,5,20,19,8,3
Bill Heeney,,,,0,11,4,4,14,13,2,3
David Oh,,,,,0,6,6,14,14,2,3
Irina M Goldstein,,,,,,0,4,7,6,3,3
Drew Murray,,,,,,,0,5,6,2,3
Megan Mccarthy King,,,,,,,,0,18,5,3
Rebecca Warren,,,,,,,,,0,2,3
Christylee Peck,,,,,,,,,,0,3
Total,33,29,28,21,20,9,7,26,23,12,3
,Council At Large - Republican,,,,,,,Judge Of The Superior Court - Republican,,,4
,Dan Tinney,Al Taubenberger,Bill Heeney,Matt Wolfe,David Oh,Drew Murray,Irina M Goldstein,Megan Mccarthy King,Rebecca Warren,Christylee Peck,4
Dan Tinney,1,52,42,39,20,18,13,46,27,27,4
Al Taubenberger,,1,38,37,19,15,13,43,27,23,4
Bill Heeney,,,0,31,14,12,10,35,22,22,4
Matt Wolfe,,,,0,16,12,3,31,23,18,4
David Oh,,,,,0,8,4,16,11,10,4
Drew Murray,,,,,,0,6,15,9,9,4
Irina M Goldstein,,,,,,,0,12,2,7,4
Megan Mccarthy King,,,,,,,,0,21,21,4
Rebecca Warren,,,,,,,,,1,7,4
Christylee Peck,,,,,,,,,,0,4
Total,65,60,49,43,23,19,13,50,32,30,4
