col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Judge Of The Municipal Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,David H Conroy,Theresa Brunson,Jennifer Schultz,Joshua Roberts,Wendi Barish,Beth Grossman,Anthony Kyriakakis,Nicola Serianni,Craig Levin,James C Crumlish,Carmella Jacquinto,Cateria R Mccabe,Tiffany Palmer,Vicki Markovitz,Jon Marshall,Chris Hall,James F Berardinelli,Laurie Dow,Kendra Mccrae,Kay Yu,Leon Goodman,Terri M Booker,Janine D Momasso,Robert Trimble,Henry Mcgregor Sias,Sherman Toppin,Gregory Weyer,All
David H Conroy,28,0,137,187,135,103,155,123,120,140,107,93,60,57,62,67,56,33,42,49,41,32,23,32,32,19,12,All
Theresa Brunson,,12,165,67,101,105,40,79,63,38,46,48,75,65,48,32,31,61,47,37,43,48,35,20,14,12,10,All
Jennifer Schultz,,,16,80,98,91,35,92,105,63,34,39,58,65,72,30,29,42,34,27,35,30,26,20,10,12,6,All
Joshua Roberts,,,,12,98,49,93,84,84,65,86,69,22,29,59,16,23,18,18,11,28,19,17,15,16,14,4,All
Wendi Barish,,,,,2,78,101,119,39,60,89,79,54,42,11,27,18,35,34,31,30,41,27,7,17,8,4,All
Beth Grossman,,,,,,7,43,58,48,50,32,28,52,67,23,36,35,48,36,36,39,37,24,13,11,5,8,All
Anthony Kyriakakis,,,,,,,1,82,34,81,86,69,63,22,10,58,21,14,24,27,17,9,10,10,21,7,6,All
Nicola Serianni,,,,,,,,2,43,42,69,74,44,48,20,15,18,29,28,30,21,23,19,6,13,5,3,All
Craig Levin,,,,,,,,,5,54,17,23,18,34,63,25,23,14,21,16,26,15,13,16,5,12,6,All
James C Crumlish,,,,,,,,,,8,33,23,55,21,31,70,26,10,26,25,32,20,5,28,9,5,3,All
Carmella Jacquinto,,,,,,,,,,,1,66,27,24,3,15,19,17,17,25,15,20,8,10,20,12,6,All
Cateria R Mccabe,,,,,,,,,,,,1,30,26,12,15,22,17,24,11,16,14,15,6,10,8,5,All
Tiffany Palmer,,,,,,,,,,,,,0,27,8,56,19,32,19,31,15,26,13,6,10,5,8,All
Vicki Markovitz,,,,,,,,,,,,,,0,11,15,23,25,26,28,16,23,13,6,7,4,3,All
Jon Marshall,,,,,,,,,,,,,,,2,12,15,11,8,5,13,10,2,16,3,8,4,All
Chris Hall,,,,,,,,,,,,,,,,1,20,12,18,21,15,10,6,19,8,3,4,All
James F Berardinelli,,,,,,,,,,,,,,,,,1,14,14,14,17,9,12,13,7,5,9,All
Laurie Dow,,,,,,,,,,,,,,,,,,1,23,16,20,24,16,5,10,8,2,All
Kendra Mccrae,,,,,,,,,,,,,,,,,,,0,9,21,22,15,17,8,4,6,All
Kay Yu,,,,,,,,,,,,,,,,,,,,2,9,13,9,6,7,3,9,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,2,19,10,9,10,6,3,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,4,13,10,6,11,8,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,1,4,4,7,3,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,6,5,4,All
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,0,11,5,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,460,329,340,283,255,234,216,216,209,201,164,155,155,135,119,118,102,100,98,96,96,94,67,53,50,39,27,All
,Judge Of The Municipal Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,David H Conroy,Theresa Brunson,Jennifer Schultz,Anthony Kyriakakis,Wendi Barish,Joshua Roberts,James C Crumlish,Beth Grossman,Carmella Jacquinto,Nicola Serianni,Craig Levin,Tiffany Palmer,Cateria R Mccabe,Laurie Dow,Vicki Markovitz,Kay Yu,Leon Goodman,James F Berardinelli,Jon Marshall,Chris Hall,Kendra Mccrae,Terri M Booker,Robert Trimble,Henry Mcgregor Sias,Sherman Toppin,Gregory Weyer,Janine D Momasso,1
David H Conroy,2,0,14,19,18,14,12,7,11,12,6,8,9,5,4,5,4,4,3,1,2,2,1,2,1,0,0,1
Theresa Brunson,,0,12,2,5,4,3,7,3,3,7,3,2,2,3,1,3,1,2,1,2,3,3,0,0,0,0,1
Jennifer Schultz,,,1,6,8,7,9,6,2,8,10,3,4,3,4,1,3,3,4,0,2,1,2,1,1,0,0,1
Anthony Kyriakakis,,,,0,13,9,10,8,10,7,1,10,9,3,4,4,3,2,0,4,5,0,0,2,0,0,0,1
Wendi Barish,,,,,0,12,8,6,13,11,3,7,10,3,3,6,3,1,0,0,1,2,0,0,0,0,0,1
Joshua Roberts,,,,,,2,7,0,8,8,8,2,5,0,2,1,1,1,5,0,1,2,1,0,1,0,0,1
James C Crumlish,,,,,,,1,6,4,6,6,6,2,0,1,1,3,1,1,4,4,2,1,0,0,0,0,1
