col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,division
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,4
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,4
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,46,36,24,20,20,17,16,16,12,11,10,9,9,9,8,8,8,8,7,7,5,4,4,3,0,31,23,14,2,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,5
,Joshua Roberts,Carmella Jacquinto,Anthony Kyriakakis,Jennifer Schultz,Craig Levin,Wendi Barish,Cateria R Mccabe,Leon Goodman,Beth Grossman,Sherman Toppin,Tiffany Palmer,Jon Marshall,Vicki Markovitz,Laurie Dow,Nicola Serianni,Kendra Mccrae,Terri M Booker,Henry Mcgregor Sias,James F Berardinelli,Janine D Momasso,James C Crumlish,Kay Yu,Robert Trimble,Chris Hall,Gregory Weyer,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,5
Joshua Roberts,3,16,18,7,6,3,8,4,3,9,1,6,2,2,2,4,4,4,1,1,1,1,0,0,1,7,13,7,2,5
Carmella Jacquinto,,0,14,8,5,5,7,3,2,6,3,2,2,2,2,2,1,5,2,1,1,1,0,0,1,4,10,4,1,5
Anthony Kyriakakis,,,0,5,3,2,8,2,1,7,2,2,1,3,0,1,2,5,0,1,1,1,1,0,0,2,8,4,0,5
Jennifer Schultz,,,,1,9,7,4,5,6,2,6,4,4,4,0,2,1,1,2,0,3,1,1,0,0,13,4,3,1,5
Craig Levin,,,,,1,7,1,6,6,3,4,4,4,2,3,1,0,0,3,1,0,2,2,0,0,7,4,3,4,5
Wendi Barish,,,,,,0,2,5,5,1,7,1,7,4,5,1,0,1,2,1,1,2,1,0,0,6,2,5,2,5
Cateria R Mccabe,,,,,,,0,1,2,7,4,1,1,1,1,2,4,4,1,3,1,0,0,0,0,6,4,2,1,5
Leon Goodman,,,,,,,,0,4,0,2,1,2,2,4,2,2,0,1,0,2,1,1,1,0,4,4,3,2,5
Beth Grossman,,,,,,,,,0,1,4,0,5,4,2,1,1,0,3,1,1,0,1,0,0,4,3,0,4,5
Sherman Toppin,,,,,,,,,,0,1,2,1,2,1,1,1,3,1,1,0,0,1,0,0,4,2,3,1,5
Tiffany Palmer,,,,,,,,,,,0,0,4,4,3,1,0,0,2,0,0,1,1,0,0,5,1,2,2,5
Jon Marshall,,,,,,,,,,,,0,2,0,2,2,2,0,0,0,1,1,0,0,0,5,2,1,0,5
Vicki Markovitz,,,,,,,,,,,,,0,2,3,0,1,0,1,1,0,2,0,0,0,5,1,1,2,5
Laurie Dow,,,,,,,,,,,,,,0,2,1,0,0,1,0,1,0,2,1,0,2,3,3,0,5
Nicola Serianni,,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,1,1,0,3,1,2,2,5
Kendra Mccrae,,,,,,,,,,,,,,,,0,3,0,0,0,1,0,0,0,0,2,3,1,0,5
Terri M Booker,,,,,,,,,,,,,,,,,0,0,0,2,1,1,0,0,0,3,3,0,0,5
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,3,1,0,5
James F Berardinelli,,,,,,,,,,,,,,,,,,,0,1,0,0,2,1,0,2,0,1,2,5
Janine D Momasso,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3,1,1,0,5
James C Crumlish,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,2,0,0,5
Kay Yu,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,2,0,5
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2,1,5
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,5
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,5
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,5
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,5
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,41,25,23,23,20,15,14,14,11,11,10,9,9,8,8,6,6,5,5,5,3,3,3,1,1,26,22,16,6,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,6
,Joshua Roberts,Jennifer Schultz,Anthony Kyriakakis,Beth Grossman,Carmella Jacquinto,Craig Levin,Nicola Serianni,Sherman Toppin,Henry Mcgregor Sias,Vicki Markovitz,Cateria R Mccabe,James C Crumlish,Jon Marshall,Kendra Mccrae,Laurie Dow,Leon Goodman,Chris Hall,James F Berardinelli,Janine D Momasso,Kay Yu,Tiffany Palmer,Wendi Barish,Gregory Weyer,Robert Trimble,Terri M Booker,Jewell Williams,Malika Rahman,Rochelle Bilal,Larry King Sr,6
Joshua Roberts,1,3,6,0,4,2,2,2,3,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,0,6
Jennifer Schultz,,0,1,3,2,4,3,1,0,1,0,2,2,1,2,1,1,0,1,1,1,1,0,0,0,1,3,1,0,6
Anthony Kyriakakis,,,0,0,4,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,6
Beth Grossman,,,,0,0,3,2,2,0,0,1,1,0,2,1,2,1,0,0,0,1,1,0,0,0,2,2,0,1,6
Carmella Jacquinto,,,,,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,6
Craig Levin,,,,,,0,2,1,0,0,1,2,2,1,1,2,1,0,0,0,0,1,0,0,0,1,2,1,1,6
Nicola Serianni,,,,,,,0,2,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,2,1,0,6
Sherman Toppin,,,,,,,,0,2,1,2,0,0,2,0,1,0,1,0,0,1,0,0,0,0,1,2,0,1,6
Henry Mcgregor Sias,,,,,,,,,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,6
Vicki Markovitz,,,,,,,,,,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,6
Cateria R Mccabe,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6
James C Crumlish,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,6
Jon Marshall,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6
Kendra Mccrae,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,6
Laurie Dow,,,,,,,,,,,,,,,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,6
Leon Goodman,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,1,0,1,6
Chris Hall,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,6
James F Berardinelli,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,6
Janine D Momasso,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,6
Kay Yu,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,6
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,6
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,6
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
