col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,City Commissioners - Democrat,,,,,,,,,,,,,All
,Kahlil Williams,Jen Devor,Marwan Kreidie,Lisa Deeley,Omar Sabir,Luigi Borda,Annette Thompson,Carla Cain,Moira Bohannon,Dennis Lee,Warren Bloom,Robin Trent,Lewis Harris Jr,All
Kahlil Williams,261,"1,139",410,354,126,172,47,44,54,34,17,35,13,All
Jen Devor,,120,95,85,24,84,20,52,45,8,13,15,7,All
Marwan Kreidie,,,260,137,107,102,30,32,64,31,34,24,6,All
Lisa Deeley,,,,192,184,58,122,61,27,31,25,10,4,All
Omar Sabir,,,,,92,30,35,14,17,12,9,7,6,All
Luigi Borda,,,,,,108,18,28,13,14,15,4,5,All
Annette Thompson,,,,,,,16,41,27,8,6,8,7,All
Carla Cain,,,,,,,,9,31,14,10,6,3,All
Moira Bohannon,,,,,,,,,22,7,6,10,2,All
Dennis Lee,,,,,,,,,,14,15,7,3,All
Warren Bloom,,,,,,,,,,,22,9,7,All
Robin Trent,,,,,,,,,,,,3,3,All
Lewis Harris Jr,,,,,,,,,,,,,5,All
Total,"2,706","1,707","1,332","1,290",663,651,385,345,325,198,188,141,71,All
,City Commissioners - Democrat,,,,,,,,,,,,,1
,Kahlil Williams,Jen Devor,Marwan Kreidie,Lisa Deeley,Omar Sabir,Annette Thompson,Warren Bloom,Dennis Lee,Luigi Borda,Carla Cain,Moira Bohannon,Robin Trent,Lewis Harris Jr,1
Kahlil Williams,14,60,58,16,2,2,1,5,5,2,3,2,0,1
Jen Devor,,5,0,4,1,1,1,0,2,1,2,2,1,1
Marwan Kreidie,,,3,3,5,2,2,1,1,1,2,0,0,1
Lisa Deeley,,,,12,4,7,0,3,2,3,0,1,2,1
Omar Sabir,,,,,1,2,2,1,1,0,1,1,0,1
Annette Thompson,,,,,,0,1,0,0,1,2,1,0,1
Warren Bloom,,,,,,,3,2,3,2,0,0,1,1
Dennis Lee,,,,,,,,0,0,1,0,2,0,1
Luigi Borda,,,,,,,,,1,0,0,0,0,1
Carla Cain,,,,,,,,,,0,1,0,0,1
Moira Bohannon,,,,,,,,,,,0,1,0,1
Robin Trent,,,,,,,,,,,,0,0,1
Lewis Harris Jr,,,,,,,,,,,,,0,1
Total,170,80,78,57,21,19,18,15,15,12,12,10,4,1
,City Commissioners - Democrat,,,,,,,,,,,,,2
,Kahlil Williams,Jen Devor,Lisa Deeley,Marwan Kreidie,Luigi Borda,Moira Bohannon,Omar Sabir,Warren Bloom,Carla Cain,Annette Thompson,Dennis Lee,Robin Trent,Lewis Harris Jr,2
Kahlil Williams,21,42,18,11,3,3,3,1,2,4,2,1,1,2
Jen Devor,,1,0,4,0,0,0,0,2,1,0,0,0,2
Lisa Deeley,,,5,4,3,2,3,4,2,0,3,0,0,2
Marwan Kreidie,,,,1,4,2,2,1,1,0,2,1,0,2
Luigi Borda,,,,,3,0,1,1,0,0,0,1,0,2
Moira Bohannon,,,,,,0,0,1,3,1,0,2,0,2
Omar Sabir,,,,,,,2,0,0,2,0,0,0,2
Warren Bloom,,,,,,,,1,0,0,1,1,2,2
Carla Cain,,,,,,,,,0,1,1,0,0,2
Annette Thompson,,,,,,,,,,2,0,0,0,2
Dennis Lee,,,,,,,,,,,0,0,0,2
Robin Trent,,,,,,,,,,,,0,0,2
Lewis Harris Jr,,,,,,,,,,,,,0,2
Total,112,50,44,33,16,14,13,13,12,11,9,6,3,2
,City Commissioners - Democrat,,,,,,,,,,,,,3
,Kahlil Williams,Marwan Kreidie,Jen Devor,Lisa Deeley,Luigi Borda,Annette Thompson,Carla Cain,Moira Bohannon,Omar Sabir,Warren Bloom,Dennis Lee,Robin Trent,Lewis Harris Jr,3
Kahlil Williams,9,67,36,21,3,0,1,3,1,0,1,0,0,3
Marwan Kreidie,,4,3,4,4,0,0,1,2,0,0,0,0,3
Jen Devor,,,10,3,3,1,1,1,1,0,0,2,0,3
Lisa Deeley,,,,4,5,7,3,0,5,1,1,1,0,3
Luigi Borda,,,,,2,0,0,1,0,0,0,0,0,3
Annette Thompson,,,,,,1,3,0,0,1,0,0,0,3
Carla Cain,,,,,,,0,0,0,1,2,0,0,3
Moira Bohannon,,,,,,,,2,0,0,2,0,0,3
Omar Sabir,,,,,,,,,1,0,0,0,0,3
Warren Bloom,,,,,,,,,,2,0,4,0,3
Dennis Lee,,,,,,,,,,,1,0,0,3
Robin Trent,,,,,,,,,,,,0,0,3
Lewis Harris Jr,,,,,,,,,,,,,0,3
Total,142,85,61,55,18,13,11,10,10,9,7,7,0,3
,City Commissioners - Democrat,,,,,,,,,,,,,4
,Kahlil Williams,Jen Devor,Lisa Deeley,Marwan Kreidie,Omar Sabir,Luigi Borda,Annette Thompson,Moira Bohannon,Carla Cain,Warren Bloom,Dennis Lee,Robin Trent,Lewis Harris Jr,4
Kahlil Williams,16,58,24,28,5,5,4,0,0,0,0,2,0,4
Jen Devor,,6,2,4,0,4,0,3,1,2,0,1,0,4
Lisa Deeley,,,16,8,13,5,6,1,4,1,1,0,0,4
Marwan Kreidie,,,,10,4,3,1,4,0,2,2,0,0,4
Omar Sabir,,,,,2,0,1,1,2,0,1,1,2,4
Luigi Borda,,,,,,3,0,0,0,1,0,0,0,4
Annette Thompson,,,,,,,1,1,1,1,1,0,0,4
Moira Bohannon,,,,,,,,0,2,1,0,1,0,4
Carla Cain,,,,,,,,,0,0,2,1,0,4
Warren Bloom,,,,,,,,,,1,0,1,1,4
Dennis Lee,,,,,,,,,,,1,0,0,4
Robin Trent,,,,,,,,,,,,0,0,4
Lewis Harris Jr,,,,,,,,,,,,,0,4
Total,142,81,81,66,32,21,17,14,13,11,8,7,3,4
,City Commissioners - Democrat,,,,,,,,,,,,,5
,Kahlil Williams,Jen Devor,Lisa Deeley,Marwan Kreidie,Omar Sabir,Annette Thompson,Luigi Borda,Carla Cain,Moira Bohannon,Warren Bloom,Dennis Lee,Lewis Harris Jr,Robin Trent,5
Kahlil Williams,3,65,12,6,4,0,2,1,1,3,1,0,0,5
Jen Devor,,7,3,0,2,1,6,1,1,1,0,0,0,5
Lisa Deeley,,,7,7,5,6,0,1,0,1,0,0,0,5
Marwan Kreidie,,,,6,7,1,1,4,5,0,2,0,0,5
Omar Sabir,,,,,3,2,0,0,1,0,1,0,1,5
Annette Thompson,,,,,,0,0,2,0,0,0,1,1,5
Luigi Borda,,,,,,,1,1,1,2,0,0,0,5
Carla Cain,,,,,,,,0,1,0,0,0,0,5
Moira Bohannon,,,,,,,,,1,0,0,0,0,5
Warren Bloom,,,,,,,,,,3,1,0,0,5
Dennis Lee,,,,,,,,,,,1,0,0,5
Lewis Harris Jr,,,,,,,,,,,,1,1,5
Robin Trent,,,,,,,,,,,,,0,5
Total,98,87,42,39,26,14,14,11,11,11,6,3,3,5
,City Commissioners - Democrat,,,,,,,,,,,,,6
,Kahlil Williams,Jen Devor,Luigi Borda,Lisa Deeley,Marwan Kreidie,Annette Thompson,Omar Sabir,Moira Bohannon,Carla Cain,Warren Bloom,Dennis Lee,Lewis Harris Jr,Robin Trent,6
Kahlil Williams,5,61,17,16,6,0,1,5,3,0,0,0,0,6
Jen Devor,,4,4,1,5,2,0,0,3,0,0,0,0,6
Luigi Borda,,,12,4,4,2,2,1,1,0,0,1,1,6
Lisa Deeley,,,,5,1,5,3,1,0,1,2,0,0,6
Marwan Kreidie,,,,,6,1,3,4,0,1,0,0,0,6
Annette Thompson,,,,,,1,0,0,1,0,0,0,0,6
Omar Sabir,,,,,,,1,0,1,0,0,0,1,6
Moira Bohannon,,,,,,,,0,0,0,0,0,0,6
Carla Cain,,,,,,,,,0,0,0,0,0,6
Warren Bloom,,,,,,,,,,1,0,1,0,6
Dennis Lee,,,,,,,,,,,0,0,0,6
Lewis Harris Jr,,,,,,,,,,,,0,0,6
Robin Trent,,,,,,,,,,,,,0,6
Total,114,80,49,39,31,12,12,11,9,4,2,2,2,6
,City Commissioners - Democrat,,,,,,,,,,,,,7
,Kahlil Williams,Jen Devor,Lisa Deeley,Marwan Kreidie,Omar Sabir,Moira Bohannon,Annette Thompson,Carla Cain,Luigi Borda,Dennis Lee,Robin Trent,Warren Bloom,Lewis Harris Jr,7
Kahlil Williams,6,31,10,7,8,2,3,1,1,2,0,0,0,7
Jen Devor,,2,3,6,0,2,0,0,2,0,1,1,0,7
Lisa Deeley,,,4,5,7,3,5,2,0,0,1,0,0,7
Marwan Kreidie,,,,7,2,2,1,2,1,1,1,2,0,7
Omar Sabir,,,,,2,0,1,0,1,0,0,0,0,7
Moira Bohannon,,,,,,2,3,2,0,1,2,0,0,7
Annette Thompson,,,,,,,1,2,0,0,0,0,0,7
Carla Cain,,,,,,,,0,1,0,0,0,0,7
Luigi Borda,,,,,,,,,0,0,0,0,1,7
Dennis Lee,,,,,,,,,,1,1,0,0,7
Robin Trent,,,,,,,,,,,0,0,0,7
Warren Bloom,,,,,,,,,,,,0,0,7
Lewis Harris Jr,,,,,,,,,,,,,1,7
Total,71,48,40,37,21,19,16,10,7,6,6,3,2,7
,City Commissioners - Democrat,,,,,,,,,,,,,8
,Kahlil Williams,Marwan Kreidie,Jen Devor,Lisa Deeley,Carla Cain,Omar Sabir,Luigi Borda,Moira Bohannon,Annette Thompson,Dennis Lee,Warren Bloom,Robin Trent,Lewis Harris Jr,8
Kahlil Williams,8,71,42,13,6,3,1,0,3,3,0,3,1,8
Marwan Kreidie,,15,5,11,1,3,3,0,1,1,0,2,1,8
Jen Devor,,,5,2,3,0,4,1,1,0,0,0,0,8
Lisa Deeley,,,,7,3,3,2,2,2,0,1,1,1,8
Carla Cain,,,,,0,0,0,3,0,1,1,0,0,8
Omar Sabir,,,,,,3,1,3,0,2,0,0,0,8
Luigi Borda,,,,,,,2,0,1,0,0,0,0,8
Moira Bohannon,,,,,,,,0,1,0,2,0,0,8
Annette Thompson,,,,,,,,,0,0,0,0,1,8
Dennis Lee,,,,,,,,,,1,1,0,0,8
Warren Bloom,,,,,,,,,,,1,0,1,8
Robin Trent,,,,,,,,,,,,0,0,8
Lewis Harris Jr,,,,,,,,,,,,,0,8
Total,154,114,63,48,18,18,14,12,10,9,7,6,5,8
,City Commissioners - Democrat,,,,,,,,,,,,,9
,Kahlil Williams,Jen Devor,Lisa Deeley,Marwan Kreidie,Omar Sabir,Annette Thompson,Moira Bohannon,Luigi Borda,Carla Cain,Warren Bloom,Robin Trent,Dennis Lee,Lewis Harris Jr,9
Kahlil Williams,14,42,15,6,3,3,4,4,2,1,1,0,2,9
Jen Devor,,2,4,4,0,0,2,3,1,0,0,0,0,9
Lisa Deeley,,,5,5,6,4,0,0,3,0,0,2,0,9
Marwan Kreidie,,,,3,4,2,4,1,2,2,4,2,0,9
