col_1,col_2,col_3,division
,Judge Of The Court Of Common Pleas - Republican,District Council 1st District - Republican,All
,Beth Grossman,Daniel Orsino,All
Beth Grossman,62,298,All
Daniel Orsino,,34,All
Total,360,332,All
,Judge Of The Court Of Common Pleas - Republican,District Council 1st District - Republican,1
,Beth Grossman,Daniel Orsino,1
Beth Grossman,2,20,1
Daniel Orsino,,0,1
Total,22,20,1
,Judge Of The Court Of Common Pleas - Republican,District Council 1st District - Republican,2
,Beth Grossman,Daniel Orsino,2
Beth Grossman,4,14,2
Daniel Orsino,,1,2
Total,18,15,2
,Judge Of The Court Of Common Pleas - Republican,District Council 1st District - Republican,3
,Beth Grossman,Daniel Orsino,3
Beth Grossman,10,8,3
Daniel Orsino,,2,3
Total,18,10,3
,Judge Of The Court Of Common Pleas - Republican,District Council 1st District - Republican,4
,Beth Grossman,Daniel Orsino,4
Beth Grossman,2,8,4
Daniel Orsino,,1,4
Total,10,9,4
,Judge Of The Court Of Common Pleas - Republican,District Council 1st District - Republican,5
,Beth Grossman,Daniel Orsino,5
Beth Grossman,3,9,5
Daniel Orsino,,1,5
Total,12,10,5
,District Council 1st District - Republican,Judge Of The Court Of Common Pleas - Republican,6
,Daniel Orsino,Beth Grossman,6
Daniel Orsino,2,6,6
Beth Grossman,,0,6
Total,8,6,6
,Judge Of The Court Of Common Pleas - Republican,District Council 1st District - Republican,7
,Beth Grossman,Daniel Orsino,7
Beth Grossman,0,6,7
Daniel Orsino,,0,7
Total,6,6,7
,Judge Of The Court Of Common Pleas - Republican,District Council 1st District - Republican,8
,Beth Grossman,Daniel Orsino,8
Beth Grossman,1,10,8
Daniel Orsino,,1,8
Total,11,11,8
,Judge Of The Court Of Common Pleas - Republican,District Council 1st District - Republican,9
,Beth Grossman,Daniel Orsino,9
Beth Grossman,2,16,9
Daniel Orsino,,1,9
Total,18,17,9
,District Council 1st District - Republican,Judge Of The Court Of Common Pleas - Republican,10
,Daniel Orsino,Beth Grossman,10
Daniel Orsino,5,16,10
Beth Grossman,,3,10
Total,21,19,10
,Judge Of The Court Of Common Pleas - Republican,District Council 1st District - Republican,11
,Beth Grossman,Daniel Orsino,11
Beth Grossman,1,10,11
Daniel Orsino,,1,11
Total,11,11,11
,Judge Of The Court Of Common Pleas - Republican,District Council 1st District - Republican,12
,Beth Grossman,Daniel Orsino,12
Beth Grossman,4,10,12
Daniel Orsino,,1,12
Total,14,11,12
,Judge Of The Court Of Common Pleas - Republican,District Council 1st District - Republican,13
,Beth Grossman,Daniel Orsino,13
Beth Grossman,1,3,13
Daniel Orsino,,0,13
Total,4,3,13
,Judge Of The Court Of Common Pleas - Republican,District Council 1st District - Republican,14
,Beth Grossman,Daniel Orsino,14
Beth Grossman,2,7,14
Daniel Orsino,,0,14
Total,9,7,14
,Judge Of The Court Of Common Pleas - Republican,District Council 1st District - Republican,16
,Beth Grossman,Daniel Orsino,16
Beth Grossman,2,13,16
Daniel Orsino,,0,16
Total,15,13,16
,Judge Of The Court Of Common Pleas - Republican,District Council 1st District - Republican,18
,Beth Grossman,Daniel Orsino,18
Beth Grossman,4,40,18
Daniel Orsino,,2,18
Total,44,42,18
