col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,City Commissioners - Democrat,,,,,,,,,,,,,Register Of Wills - Democrat,,,All
,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Annette Thompson,Jen Devor,Carla Cain,Dennis Lee,Luigi Borda,Moira Bohannon,Robin Trent,Lewis Harris Jr,Warren Bloom,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,All
Omar Sabir,54,191,51,65,28,4,7,14,4,6,2,7,2,212,222,85,All
Lisa Deeley,,16,31,36,18,6,10,5,1,4,0,1,4,109,192,47,All
Kahlil Williams,,,19,11,18,33,8,6,4,8,6,6,2,117,46,36,All
Marwan Kreidie,,,,17,6,3,8,5,14,1,3,0,0,134,30,34,All
Annette Thompson,,,,,6,0,8,1,1,4,4,1,2,61,17,19,All
Jen Devor,,,,,,3,1,0,10,1,1,2,0,38,11,7,All
Carla Cain,,,,,,,0,4,2,1,3,0,0,31,10,11,All
Dennis Lee,,,,,,,,1,1,1,3,1,0,21,14,10,All
Luigi Borda,,,,,,,,,2,3,0,0,2,21,10,9,All
Moira Bohannon,,,,,,,,,,0,1,0,1,17,2,11,All
Robin Trent,,,,,,,,,,,2,2,1,17,7,4,All
Lewis Harris Jr,,,,,,,,,,,,4,0,9,5,5,All
Warren Bloom,,,,,,,,,,,,,2,5,3,4,All
Tracey Gordon,,,,,,,,,,,,,,36,0,0,All
Ronald R Donatucci,,,,,,,,,,,,,,,21,0,All
Jacque P Whaumbush,,,,,,,,,,,,,,,,16,All
Total,594,383,232,221,107,65,55,49,47,31,30,25,16,518,348,192,All
,Register Of Wills - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Tracey Gordon,Jacque P Whaumbush,Ronald R Donatucci,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Jen Devor,Carla Cain,Dennis Lee,Moira Bohannon,Luigi Borda,Annette Thompson,Robin Trent,Warren Bloom,Lewis Harris Jr,1
Tracey Gordon,9,0,0,27,21,24,23,14,8,4,7,5,7,4,2,2,1
Jacque P Whaumbush,,1,0,16,11,10,7,3,3,5,5,2,2,1,2,0,1
Ronald R Donatucci,,,2,14,17,9,5,6,3,3,1,3,1,1,1,1,1
Omar Sabir,,,,1,17,7,9,1,2,4,1,2,2,0,2,2,1
Lisa Deeley,,,,,3,9,9,2,3,1,2,1,0,0,1,0,1
Kahlil Williams,,,,,,1,2,16,0,1,4,0,2,1,0,0,1
Marwan Kreidie,,,,,,,4,1,3,2,1,1,2,2,0,0,1
Jen Devor,,,,,,,,2,1,0,0,2,0,1,0,1,1
Carla Cain,,,,,,,,,0,2,1,0,1,0,0,0,1
Dennis Lee,,,,,,,,,,0,0,1,0,1,0,0,1
Moira Bohannon,,,,,,,,,,,0,2,2,0,0,0,1
Luigi Borda,,,,,,,,,,,,0,1,0,1,0,1
Annette Thompson,,,,,,,,,,,,,0,0,0,0,1
Robin Trent,,,,,,,,,,,,,,0,1,0,1
Warren Bloom,,,,,,,,,,,,,,,0,0,1
Lewis Harris Jr,,,,,,,,,,,,,,,,0,1
Total,91,40,37,60,56,50,39,28,14,13,13,12,10,6,5,3,1
,City Commissioners - Democrat,,,,,,,,,,,,,Register Of Wills - Democrat,,,2
,Omar Sabir,Lisa Deeley,Marwan Kreidie,Kahlil Williams,Annette Thompson,Dennis Lee,Carla Cain,Lewis Harris Jr,Luigi Borda,Robin Trent,Jen Devor,Moira Bohannon,Warren Bloom,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,2
Omar Sabir,11,21,15,6,1,1,1,1,0,0,0,0,0,26,21,15,2
Lisa Deeley,,2,7,2,2,1,1,0,0,0,1,1,0,15,22,7,2
Marwan Kreidie,,,2,0,0,0,0,0,1,0,0,0,0,20,4,7,2
