col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Judge Of The Superior Court - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,All
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Lisa Deeley,Omar Sabir,Marwan Kreidie,Kahlil Williams,Annette Thompson,Dennis Lee,Carla Cain,Jen Devor,Luigi Borda,Lewis Harris Jr,Robin Trent,Warren Bloom,Moira Bohannon,All
Daniel D Mccaffery,91,199,169,454,370,137,114,82,65,46,44,41,37,25,31,19,All
Amanda Green-hawkins,,12,103,145,116,52,80,66,34,32,29,20,20,28,18,16,All
Beth Tarasi,,,15,162,82,89,46,36,33,27,26,29,13,18,7,20,All
Lisa Deeley,,,,18,189,47,26,42,16,18,10,19,7,8,8,7,All
Omar Sabir,,,,,15,36,39,14,8,5,1,4,4,5,3,2,All
Marwan Kreidie,,,,,,3,14,4,5,4,4,7,0,3,0,1,All
Kahlil Williams,,,,,,,2,16,8,2,20,3,6,1,3,1,All
Annette Thompson,,,,,,,,1,4,7,1,1,4,8,1,5,All
Dennis Lee,,,,,,,,,1,2,2,8,9,6,6,4,All
Carla Cain,,,,,,,,,,1,12,2,3,1,4,4,All
Jen Devor,,,,,,,,,,,0,2,5,1,0,3,All
Luigi Borda,,,,,,,,,,,,1,2,0,2,2,All
Lewis Harris Jr,,,,,,,,,,,,,0,0,1,0,All
Robin Trent,,,,,,,,,,,,,,0,3,2,All
Warren Bloom,,,,,,,,,,,,,,,2,2,All
Moira Bohannon,,,,,,,,,,,,,,,,0,All
Total,980,383,358,578,443,185,166,121,84,67,64,56,44,41,40,34,All
,Judge Of The Superior Court - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Daniel D Mccaffery,Beth Tarasi,Amanda Green-hawkins,Omar Sabir,Lisa Deeley,Kahlil Williams,Annette Thompson,Jen Devor,Marwan Kreidie,Carla Cain,Moira Bohannon,Dennis Lee,Lewis Harris Jr,Warren Bloom,Luigi Borda,Robin Trent,1
Daniel D Mccaffery,2,6,9,12,8,6,5,2,2,2,2,2,1,1,0,0,1
