col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
Total,96,90,91,75,69,67,44,39,35,34,33,31,28,27,26,25,21,19,18,17,15,14,13,13,11,10,5,9
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,District Council 2nd District - Democrat,,19
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,Kay Yu,Chris Hall,James F Berardinelli,Nicola Serianni,Wendi Barish,James C Crumlish,Henry Mcgregor Sias,Cateria R Mccabe,Janine D Momasso,Carmella Jacquinto,Laurie Dow,Vicki Markovitz,Beth Grossman,Kendra Mccrae,Terri M Booker,Leon Goodman,Joshua Roberts,Craig Levin,Jon Marshall,Sherman Toppin,Robert Trimble,Gregory Weyer,Kenyatta Johnson,Lauren Vidas,19
Tiffany Palmer,0,64,53,43,48,25,20,23,25,13,12,7,9,10,6,6,7,5,4,4,3,3,1,1,0,43,38,19
Anthony Kyriakakis,,0,42,42,47,29,10,18,25,11,4,1,6,7,5,5,2,6,4,4,1,1,0,2,0,33,34,19
Jennifer Schultz,,,1,41,31,31,20,13,7,11,15,8,5,6,6,7,4,6,2,2,2,3,1,0,0,39,27,19
Kay Yu,,,,0,31,27,9,8,6,6,8,5,6,8,3,3,6,5,1,3,1,1,0,2,0,31,25,19
Chris Hall,,,,,0,25,2,8,22,3,0,1,4,4,2,3,2,2,3,2,1,0,1,1,0,27,25,19
James F Berardinelli,,,,,,0,3,2,2,3,3,3,1,2,3,3,0,0,0,2,1,2,0,1,0,23,12,19
Nicola Serianni,,,,,,,0,14,3,10,10,9,3,6,3,5,6,3,2,1,0,3,0,0,0,14,14,19
Wendi Barish,,,,,,,,0,11,10,4,8,1,6,6,5,3,2,1,1,1,1,0,0,0,13,17,19
James C Crumlish,,,,,,,,,0,3,2,2,2,4,2,4,3,1,2,2,2,1,0,0,0,8,20,19
Henry Mcgregor Sias,,,,,,,,,,1,3,3,2,2,3,1,1,2,2,0,0,2,0,1,0,8,10,19
Cateria R Mccabe,,,,,,,,,,,0,7,4,2,2,1,5,2,5,0,5,0,3,0,0,12,6,19
Janine D Momasso,,,,,,,,,,,,0,2,2,5,2,5,5,4,1,4,2,2,0,0,11,8,19
Carmella Jacquinto,,,,,,,,,,,,,0,3,3,0,1,2,3,2,4,1,1,0,0,10,5,19
Laurie Dow,,,,,,,,,,,,,,0,2,2,6,3,0,0,0,1,0,0,0,2,13,19
Vicki Markovitz,,,,,,,,,,,,,,,1,7,1,2,3,0,3,3,0,1,0,6,8,19
Beth Grossman,,,,,,,,,,,,,,,,0,3,2,0,1,1,3,0,0,0,6,7,19
Kendra Mccrae,,,,,,,,,,,,,,,,,0,5,3,1,0,2,2,1,0,6,8,19
Terri M Booker,,,,,,,,,,,,,,,,,,1,4,2,0,1,2,2,0,7,4,19
Leon Goodman,,,,,,,,,,,,,,,,,,,0,1,3,0,3,1,0,7,3,19
Joshua Roberts,,,,,,,,,,,,,,,,,,,,0,0,3,1,1,0,7,2,19
Craig Levin,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,5,2,19
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,3,5,19
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,1,19
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,19
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,19
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,19
Lauren Vidas,,,,,,,,,,,,,,,,,,,,,,,,,,,8,19
Total,84,72,72,59,53,36,31,31,28,22,21,19,17,16,16,14,14,14,11,9,8,8,4,3,0,76,66,19
,District Council 2nd District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,20
,Kenyatta Johnson,Lauren Vidas,Jennifer Schultz,Tiffany Palmer,Anthony Kyriakakis,Wendi Barish,Chris Hall,Joshua Roberts,Carmella Jacquinto,James C Crumlish,Kay Yu,Cateria R Mccabe,Craig Levin,Nicola Serianni,Beth Grossman,Henry Mcgregor Sias,Kendra Mccrae,James F Berardinelli,Vicki Markovitz,Janine D Momasso,Sherman Toppin,Jon Marshall,Leon Goodman,Terri M Booker,Laurie Dow,Robert Trimble,Gregory Weyer,20
Kenyatta Johnson,7,0,25,25,29,18,13,16,17,8,12,13,13,8,9,13,8,10,8,6,7,4,4,6,3,1,0,20
Lauren Vidas,,0,19,20,15,10,12,7,5,12,10,7,5,9,8,2,6,2,4,4,2,3,3,1,3,1,1,20
Jennifer Schultz,,,2,25,19,16,13,7,5,6,15,8,8,12,12,4,8,9,7,4,2,4,3,3,3,2,1,20
Tiffany Palmer,,,,0,31,18,24,4,8,17,15,8,6,11,9,6,8,8,5,6,1,0,2,2,3,1,0,20
Anthony Kyriakakis,,,,,0,9,23,11,15,15,15,11,3,10,5,12,2,11,4,3,7,1,3,2,2,1,0,20
Wendi Barish,,,,,,0,4,9,8,11,6,7,11,9,8,3,8,1,5,8,0,2,2,1,1,0,0,20
Chris Hall,,,,,,,0,5,5,16,12,2,2,3,1,0,5,8,2,1,1,0,0,2,1,0,0,20
Joshua Roberts,,,,,,,,0,14,10,2,7,10,1,1,7,2,2,1,1,6,4,1,2,0,1,0,20
Carmella Jacquinto,,,,,,,,,1,8,1,9,5,1,4,9,3,1,3,1,6,1,3,2,1,0,0,20
James C Crumlish,,,,,,,,,,0,3,1,9,3,2,0,3,0,3,0,1,2,0,2,0,0,0,20
Kay Yu,,,,,,,,,,,0,3,2,3,3,2,2,10,0,3,2,0,0,1,1,0,0,20
Cateria R Mccabe,,,,,,,,,,,,0,2,7,3,7,4,3,3,5,6,0,1,2,2,0,0,20
Craig Levin,,,,,,,,,,,,,0,2,4,0,4,1,3,2,0,4,3,2,0,1,1,20
Nicola Serianni,,,,,,,,,,,,,,0,7,3,2,2,4,7,0,1,0,1,4,0,0,20
Beth Grossman,,,,,,,,,,,,,,,0,0,4,0,6,4,0,1,3,1,3,2,1,20
Henry Mcgregor Sias,,,,,,,,,,,,,,,,0,0,1,0,0,6,0,1,1,0,0,0,20
Kendra Mccrae,,,,,,,,,,,,,,,,,0,1,5,1,0,0,1,3,2,0,0,20
James F Berardinelli,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,20
Vicki Markovitz,,,,,,,,,,,,,,,,,,,0,3,1,0,3,0,0,0,1,20
Janine D Momasso,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,2,0,0,20
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,20
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,20
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,20
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,20
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,20
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20
Total,62,36,47,47,46,31,27,27,26,24,22,21,21,19,18,15,14,13,12,11,9,7,7,7,6,2,1,20
,District Council 2nd District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,21
,Kenyatta Johnson,Lauren Vidas,Anthony Kyriakakis,Tiffany Palmer,Jennifer Schultz,Wendi Barish,Kay Yu,Joshua Roberts,Henry Mcgregor Sias,Carmella Jacquinto,Craig Levin,James C Crumlish,Chris Hall,Beth Grossman,Leon Goodman,Kendra Mccrae,Sherman Toppin,Terri M Booker,Cateria R Mccabe,James F Berardinelli,Jon Marshall,Nicola Serianni,Robert Trimble,Janine D Momasso,Vicki Markovitz,Laurie Dow,Gregory Weyer,21
Kenyatta Johnson,8,0,32,25,25,23,19,28,17,20,15,12,11,11,15,12,13,12,10,7,10,5,4,6,4,3,0,21
Lauren Vidas,,3,22,25,20,12,15,5,15,5,5,11,12,11,3,7,1,2,4,6,2,8,5,4,2,1,2,21
Anthony Kyriakakis,,,1,33,17,17,23,11,23,10,6,17,19,8,8,4,9,1,7,8,4,3,2,1,0,3,1,21
Tiffany Palmer,,,,0,18,15,31,5,18,9,4,14,21,7,7,10,1,6,4,8,2,5,2,4,2,1,1,21
Jennifer Schultz,,,,,0,10,11,9,10,6,7,1,6,9,5,8,3,4,5,7,4,7,5,6,4,1,1,21
Wendi Barish,,,,,,0,6,10,5,14,11,13,5,14,2,8,4,3,3,4,3,5,2,4,1,4,0,21
Kay Yu,,,,,,,0,5,17,6,3,6,15,3,7,6,1,6,4,7,2,1,3,1,0,1,2,21
Joshua Roberts,,,,,,,,0,11,18,14,8,4,4,1,1,10,2,7,2,6,1,0,0,1,0,0,21
Henry Mcgregor Sias,,,,,,,,,0,10,5,6,5,4,3,3,7,2,6,3,1,1,0,1,2,1,1,21
Carmella Jacquinto,,,,,,,,,,0,8,7,2,6,6,8,10,2,6,3,1,2,2,4,1,0,0,21
Craig Levin,,,,,,,,,,,1,8,0,5,3,2,2,4,1,2,3,1,4,0,1,2,0,21
James C Crumlish,,,,,,,,,,,,0,13,4,4,0,2,3,1,1,2,1,2,0,0,1,0,21
Chris Hall,,,,,,,,,,,,,0,0,3,1,0,3,2,4,3,1,2,0,0,0,0,21
Beth Grossman,,,,,,,,,,,,,,0,4,7,0,3,1,3,4,5,3,3,2,3,0,21
Leon Goodman,,,,,,,,,,,,,,,1,5,3,6,2,2,3,4,6,5,1,1,0,21
Kendra Mccrae,,,,,,,,,,,,,,,,0,3,8,5,3,2,3,1,5,1,0,1,21
Sherman Toppin,,,,,,,,,,,,,,,,,0,4,6,0,1,1,1,1,0,0,0,21
Terri M Booker,,,,,,,,,,,,,,,,,,0,3,1,2,2,3,2,1,0,1,21
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,0,1,1,3,0,3,0,2,1,21
James F Berardinelli,,,,,,,,,,,,,,,,,,,,0,1,1,2,3,0,0,1,21
Jon Marshall,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,1,0,21
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,1,0,21
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,21
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,21
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,21
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21
Total,87,49,57,53,46,39,38,37,33,31,27,26,25,24,21,20,16,16,15,14,14,13,12,10,6,5,2,21
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,District Council 2nd District - Democrat,,22
,Anthony Kyriakakis,Tiffany Palmer,Jennifer Schultz,Kay Yu,Chris Hall,Wendi Barish,Henry Mcgregor Sias,James C Crumlish,James F Berardinelli,Nicola Serianni,Cateria R Mccabe,Beth Grossman,Vicki Markovitz,Kendra Mccrae,Carmella Jacquinto,Janine D Momasso,Joshua Roberts,Leon Goodman,Craig Levin,Laurie Dow,Terri M Booker,Sherman Toppin,Jon Marshall,Gregory Weyer,Robert Trimble,Lauren Vidas,Kenyatta Johnson,22
Anthony Kyriakakis,0,110,64,67,74,34,42,51,39,15,15,12,13,13,10,3,10,10,6,5,2,8,1,2,2,82,48,22
Tiffany Palmer,,0,76,72,70,44,45,45,34,28,26,11,12,12,13,14,6,15,4,10,4,4,2,3,0,80,52,22
Jennifer Schultz,,,0,56,41,41,22,13,34,35,20,16,10,10,7,17,6,5,7,11,4,3,5,3,1,63,40,22
Kay Yu,,,,1,39,24,30,13,32,15,16,8,7,11,4,4,1,4,1,6,3,1,1,4,2,48,35,22
Chris Hall,,,,,0,11,10,43,30,1,1,5,3,7,4,0,1,2,2,1,1,0,0,0,2,43,27,22
Wendi Barish,,,,,,0,24,11,3,32,8,17,18,13,8,11,6,11,6,9,8,1,2,0,1,45,23,22
Henry Mcgregor Sias,,,,,,,0,12,7,13,16,4,10,6,8,5,6,11,2,4,3,4,1,1,3,34,24,22
James C Crumlish,,,,,,,,0,5,5,3,7,1,9,7,0,4,2,4,3,3,1,2,0,2,33,21,22
James F Berardinelli,,,,,,,,,0,3,3,5,4,1,1,4,2,2,3,4,2,2,1,2,4,26,15,22
Nicola Serianni,,,,,,,,,,0,11,9,5,6,5,10,9,3,7,3,5,2,4,0,0,27,18,22
Cateria R Mccabe,,,,,,,,,,,0,2,2,2,7,13,3,7,1,3,1,3,1,3,0,17,17,22
Beth Grossman,,,,,,,,,,,,0,7,7,3,3,4,0,5,8,4,0,2,0,0,16,11,22
Vicki Markovitz,,,,,,,,,,,,,0,2,4,2,3,12,6,2,3,1,0,0,1,17,8,22
Kendra Mccrae,,,,,,,,,,,,,,0,4,2,2,0,1,1,2,0,0,0,2,11,11,22
Carmella Jacquinto,,,,,,,,,,,,,,,0,3,4,3,2,5,2,3,0,0,1,15,6,22
Janine D Momasso,,,,,,,,,,,,,,,,0,0,4,1,4,0,1,0,2,0,11,7,22
Joshua Roberts,,,,,,,,,,,,,,,,,0,4,6,0,1,5,5,0,0,10,9,22
Leon Goodman,,,,,,,,,,,,,,,,,,0,2,1,2,0,4,0,0,11,9,22
Craig Levin,,,,,,,,,,,,,,,,,,,0,0,1,0,2,0,1,11,5,22
Laurie Dow,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,0,12,3,22
Terri M Booker,,,,,,,,,,,,,,,,,,,,,0,0,3,0,1,7,6,22
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,3,6,22
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,5,22
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,22
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,22
Lauren Vidas,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,22
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,6,22
Total,145,145,115,92,78,72,60,57,48,47,36,29,28,23,22,21,21,21,18,18,13,12,9,5,5,135,91,22
