col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,division
,Darrell L Clarke,Joshua Roberts,Carmella Jacquinto,Sherman Toppin,Cateria R Mccabe,Henry Mcgregor Sias,Jennifer Schultz,Anthony Kyriakakis,Jon Marshall,Leon Goodman,Terri M Booker,Craig Levin,James C Crumlish,Nicola Serianni,Kendra Mccrae,Laurie Dow,Robert Trimble,Wendi Barish,Tiffany Palmer,Kay Yu,Beth Grossman,Chris Hall,Gregory Weyer,Vicki Markovitz,Janine D Momasso,James F Berardinelli,2
Darrell L Clarke,16,44,22,21,18,17,16,15,10,9,9,6,5,6,6,5,5,4,5,4,3,3,2,3,2,1,2
Joshua Roberts,,1,20,21,17,15,6,16,7,10,6,3,6,3,3,2,3,4,2,2,1,2,2,2,0,1,2
Carmella Jacquinto,,,0,16,15,15,3,14,0,3,3,0,3,3,3,3,1,2,1,2,1,1,1,0,0,0,2
Sherman Toppin,,,,0,16,14,3,16,1,2,3,1,3,0,1,1,1,1,0,1,0,1,0,0,0,0,2
Cateria R Mccabe,,,,,0,13,1,14,0,0,3,1,0,2,4,2,0,0,1,3,2,0,0,0,0,0,2
Henry Mcgregor Sias,,,,,,0,1,14,1,1,0,0,0,0,1,2,1,0,1,2,1,1,1,0,0,0,2
Jennifer Schultz,,,,,,,0,1,1,1,1,2,2,2,0,1,3,3,0,1,1,2,0,0,1,0,2
Anthony Kyriakakis,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
Jon Marshall,,,,,,,,,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,2
Leon Goodman,,,,,,,,,,1,3,2,4,1,1,1,1,2,2,1,1,0,2,2,0,1,2
Terri M Booker,,,,,,,,,,,1,1,1,3,4,1,0,1,3,1,1,1,0,1,0,0,2
Craig Levin,,,,,,,,,,,,0,3,1,1,0,2,2,1,0,2,0,0,0,0,0,2
James C Crumlish,,,,,,,,,,,,,0,1,0,0,2,3,0,0,0,1,1,0,0,0,2
Nicola Serianni,,,,,,,,,,,,,,0,2,2,0,3,1,1,0,0,0,0,1,0,2
Kendra Mccrae,,,,,,,,,,,,,,,0,2,0,0,3,1,2,0,0,1,0,0,2
Laurie Dow,,,,,,,,,,,,,,,,1,1,0,2,2,0,1,1,0,0,0,2
Robert Trimble,,,,,,,,,,,,,,,,,0,1,1,0,1,2,1,0,0,0,2
Wendi Barish,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,2
Tiffany Palmer,,,,,,,,,,,,,,,,,,,0,0,1,1,2,2,0,1,2
Kay Yu,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,2
Beth Grossman,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Chris Hall,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,2
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,87,51,23,23,20,17,17,16,11,11,10,7,7,7,6,6,6,6,5,4,3,3,3,3,2,1,2
,District Council 5th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,3
,Darrell L Clarke,Joshua Roberts,Sherman Toppin,Cateria R Mccabe,Carmella Jacquinto,Anthony Kyriakakis,Henry Mcgregor Sias,Jennifer Schultz,Jon Marshall,Craig Levin,Tiffany Palmer,Kendra Mccrae,Leon Goodman,Terri M Booker,Wendi Barish,Beth Grossman,James C Crumlish,Vicki Markovitz,Laurie Dow,Nicola Serianni,Janine D Momasso,Kay Yu,Robert Trimble,Chris Hall,Gregory Weyer,James F Berardinelli,3
Darrell L Clarke,8,39,26,19,23,19,18,21,15,9,8,6,6,7,7,4,5,3,3,4,2,3,0,0,1,1,3
Joshua Roberts,,1,37,31,27,26,26,11,15,8,2,6,4,2,2,0,3,3,1,2,0,1,0,1,1,0,3
Sherman Toppin,,,1,34,29,27,27,2,2,2,4,7,3,4,2,0,2,4,2,1,1,2,1,1,0,1,3
Cateria R Mccabe,,,,0,27,24,26,1,0,1,0,4,1,0,0,0,0,2,0,0,1,0,1,1,0,0,3
Carmella Jacquinto,,,,,0,23,24,1,1,0,2,3,0,1,1,1,0,2,1,0,1,1,0,0,0,0,3
Anthony Kyriakakis,,,,,,0,25,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
Henry Mcgregor Sias,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Jennifer Schultz,,,,,,,,1,12,8,4,3,4,4,3,5,3,3,2,2,1,1,0,0,1,0,3
Jon Marshall,,,,,,,,,0,8,2,0,4,2,3,2,4,2,2,2,0,0,1,0,1,0,3
Craig Levin,,,,,,,,,,1,1,1,2,1,3,0,3,0,0,1,0,0,0,1,1,0,3
Tiffany Palmer,,,,,,,,,,,0,3,3,6,5,4,1,4,1,2,2,2,0,0,0,1,3
Kendra Mccrae,,,,,,,,,,,,0,3,3,3,1,0,2,1,2,1,1,1,1,0,0,3
Leon Goodman,,,,,,,,,,,,,0,5,4,3,3,2,1,2,1,0,1,0,0,0,3
Terri M Booker,,,,,,,,,,,,,,1,4,4,1,2,2,1,1,0,0,0,0,0,3
Wendi Barish,,,,,,,,,,,,,,,0,3,2,1,0,1,1,1,0,0,0,0,3
Beth Grossman,,,,,,,,,,,,,,,,1,0,3,1,0,2,1,0,0,0,0,3
James C Crumlish,,,,,,,,,,,,,,,,,0,1,0,1,0,1,1,0,0,1,3
Vicki Markovitz,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,0,1,3
Laurie Dow,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,3
Nicola Serianni,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,3
Kay Yu,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,68,61,44,34,31,28,27,26,22,12,11,10,10,10,8,7,7,7,4,4,3,3,2,1,1,1,3
,District Council 5th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,4
,Darrell L Clarke,Joshua Roberts,Sherman Toppin,Carmella Jacquinto,Jennifer Schultz,Anthony Kyriakakis,Henry Mcgregor Sias,Cateria R Mccabe,Craig Levin,Jon Marshall,Leon Goodman,Terri M Booker,Beth Grossman,Laurie Dow,Tiffany Palmer,Chris Hall,James C Crumlish,Kendra Mccrae,Vicki Markovitz,Wendi Barish,Kay Yu,Nicola Serianni,Gregory Weyer,James F Berardinelli,Janine D Momasso,Robert Trimble,4
Darrell L Clarke,12,33,24,23,22,18,18,17,13,11,8,9,6,7,7,5,4,4,3,3,2,2,1,1,0,1,4
Joshua Roberts,,1,21,17,6,17,17,16,5,5,3,3,0,2,2,2,3,0,1,1,1,1,1,1,0,0,4
Sherman Toppin,,,0,22,2,21,22,20,1,1,4,3,1,2,3,3,4,2,0,0,0,0,0,0,0,1,4
Carmella Jacquinto,,,,0,3,21,20,20,1,1,3,2,4,3,3,0,0,2,3,2,1,1,0,0,0,0,4
Jennifer Schultz,,,,,1,1,1,0,8,6,4,0,5,4,3,2,2,3,3,2,1,1,0,0,1,0,4
Anthony Kyriakakis,,,,,,0,21,20,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4
Henry Mcgregor Sias,,,,,,,0,20,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4
Cateria R Mccabe,,,,,,,,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4
Craig Levin,,,,,,,,,1,6,0,2,1,1,1,2,1,1,0,1,0,2,1,0,0,0,4
Jon Marshall,,,,,,,,,,1,3,1,1,0,0,2,2,0,1,0,0,1,1,0,0,1,4
Leon Goodman,,,,,,,,,,,0,2,2,5,2,3,2,0,1,0,0,0,0,0,0,1,4
Terri M Booker,,,,,,,,,,,,0,1,1,2,2,0,1,0,0,0,0,1,0,0,0,4
Beth Grossman,,,,,,,,,,,,,0,4,3,0,0,3,2,2,0,1,0,0,1,0,4
Laurie Dow,,,,,,,,,,,,,,0,3,2,1,2,0,2,0,1,0,0,1,0,4
Tiffany Palmer,,,,,,,,,,,,,,,0,2,0,3,2,1,1,0,0,1,0,0,4
Chris Hall,,,,,,,,,,,,,,,,0,2,1,0,0,0,0,1,0,0,1,4
James C Crumlish,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,4
Kendra Mccrae,,,,,,,,,,,,,,,,,,0,1,2,1,0,0,0,1,0,4
Vicki Markovitz,,,,,,,,,,,,,,,,,,,0,2,2,0,0,1,0,0,4
Wendi Barish,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,1,0,4
Kay Yu,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,4
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,80,39,30,27,26,22,22,21,15,13,9,9,8,8,7,5,5,5,4,4,2,2,1,1,1,1,4
,District Council 5th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,5
,Darrell L Clarke,Joshua Roberts,Sherman Toppin,Carmella Jacquinto,Jennifer Schultz,Leon Goodman,Terri M Booker,James C Crumlish,Cateria R Mccabe,Jon Marshall,Anthony Kyriakakis,Tiffany Palmer,Henry Mcgregor Sias,Kendra Mccrae,Craig Levin,Beth Grossman,Laurie Dow,Wendi Barish,Chris Hall,Nicola Serianni,Janine D Momasso,Kay Yu,Vicki Markovitz,James F Berardinelli,Robert Trimble,Gregory Weyer,5
Darrell L Clarke,10,29,27,19,22,19,18,14,15,16,11,12,10,9,6,5,5,7,7,5,5,4,4,3,2,1,5
Joshua Roberts,,3,18,17,5,12,11,12,9,4,9,1,7,2,5,2,0,3,0,0,1,0,0,0,0,0,5
Sherman Toppin,,,0,19,3,12,12,13,10,3,9,2,8,2,1,1,2,2,2,1,2,3,1,0,2,1,5
Carmella Jacquinto,,,,1,2,12,10,11,13,1,12,3,7,2,0,3,1,1,2,2,0,1,2,0,0,0,5
Jennifer Schultz,,,,,2,4,1,2,2,5,1,3,1,4,4,2,1,3,1,3,2,0,2,1,0,0,5
Leon Goodman,,,,,,0,14,13,5,3,5,5,2,3,4,3,1,2,4,2,2,1,1,3,0,0,5
Terri M Booker,,,,,,,0,11,1,5,1,7,0,3,4,2,4,3,5,2,1,2,0,0,1,0,5
James C Crumlish,,,,,,,,0,3,1,2,1,1,2,2,3,1,5,1,1,0,2,1,0,2,1,5
Cateria R Mccabe,,,,,,,,,0,0,11,5,9,2,0,2,2,1,0,3,2,1,3,2,1,1,5
Jon Marshall,,,,,,,,,,0,1,2,0,0,5,1,2,2,2,1,1,0,0,0,0,0,5
Anthony Kyriakakis,,,,,,,,,,,0,0,7,1,0,3,2,0,0,1,0,0,1,1,0,0,5
Tiffany Palmer,,,,,,,,,,,,0,3,5,2,2,4,1,5,3,3,2,1,2,1,0,5
Henry Mcgregor Sias,,,,,,,,,,,,,0,0,0,2,0,1,1,0,3,0,1,2,0,0,5
Kendra Mccrae,,,,,,,,,,,,,,0,1,1,3,2,2,2,1,0,0,0,0,0,5
Craig Levin,,,,,,,,,,,,,,,0,0,1,1,1,0,0,0,0,0,1,0,5
Beth Grossman,,,,,,,,,,,,,,,,0,0,2,2,0,2,1,1,0,0,0,5
Laurie Dow,,,,,,,,,,,,,,,,,0,3,1,3,1,1,0,1,2,0,5
Wendi Barish,,,,,,,,,,,,,,,,,,0,1,0,2,1,1,0,1,0,5
Chris Hall,,,,,,,,,,,,,,,,,,,0,1,0,2,1,0,0,0,5
Nicola Serianni,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,0,0,5
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,5
Kay Yu,,,,,,,,,,,,,,,,,,,,,,1,0,0,2,1,5
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,82,38,31,26,25,24,21,20,19,16,15,14,11,11,9,8,8,8,7,6,5,5,4,3,3,1,5
,District Council 5th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,6
,Darrell L Clarke,Joshua Roberts,Sherman Toppin,Cateria R Mccabe,Anthony Kyriakakis,Carmella Jacquinto,Henry Mcgregor Sias,Jennifer Schultz,Craig Levin,Jon Marshall,Leon Goodman,Terri M Booker,Beth Grossman,Kendra Mccrae,Nicola Serianni,Wendi Barish,James C Crumlish,Tiffany Palmer,Chris Hall,Laurie Dow,Robert Trimble,James F Berardinelli,Janine D Momasso,Kay Yu,Vicki Markovitz,Gregory Weyer,6
Darrell L Clarke,11,41,23,20,21,21,20,16,11,8,9,8,8,6,3,5,2,4,4,2,3,3,3,2,2,0,6
Joshua Roberts,,3,22,22,23,20,23,7,10,11,2,4,3,2,3,2,2,1,1,1,1,1,0,1,1,0,6
Sherman Toppin,,,0,19,18,18,19,1,4,1,4,3,1,1,3,1,2,1,1,0,3,1,1,0,0,0,6
Cateria R Mccabe,,,,1,19,17,19,0,2,1,2,4,2,1,1,0,0,1,0,2,0,0,1,1,0,0,6
Anthony Kyriakakis,,,,,0,15,20,0,1,0,2,1,2,0,0,2,0,0,1,0,1,1,0,0,0,0,6
Carmella Jacquinto,,,,,,0,18,3,2,1,2,2,4,4,1,1,1,1,1,1,0,1,0,0,1,0,6
Henry Mcgregor Sias,,,,,,,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Jennifer Schultz,,,,,,,,1,9,7,2,0,4,2,2,1,2,1,1,1,1,0,0,0,2,0,6
Craig Levin,,,,,,,,,0,8,3,1,1,0,2,1,2,0,2,0,2,0,0,0,1,0,6
Jon Marshall,,,,,,,,,,0,0,1,1,1,2,0,2,1,0,0,0,0,0,1,1,0,6
Leon Goodman,,,,,,,,,,,0,5,2,3,2,2,3,1,3,0,2,2,2,0,0,0,6
Terri M Booker,,,,,,,,,,,,0,1,5,2,0,1,2,1,2,1,1,2,2,0,0,6
Beth Grossman,,,,,,,,,,,,,0,3,1,4,1,1,1,1,2,1,2,0,2,0,6
Kendra Mccrae,,,,,,,,,,,,,,0,1,0,1,2,1,1,0,1,1,1,0,0,6
Nicola Serianni,,,,,,,,,,,,,,,0,2,5,2,0,2,1,1,0,1,0,0,6
Wendi Barish,,,,,,,,,,,,,,,,1,2,1,1,0,2,1,1,0,1,0,6
James C Crumlish,,,,,,,,,,,,,,,,,0,1,0,0,1,2,0,0,0,0,6
Tiffany Palmer,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,2,1,0,6
Chris Hall,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,6
Laurie Dow,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,6
Robert Trimble,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,6
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,76,51,27,25,24,24,23,21,15,11,10,10,9,8,8,8,6,5,4,4,4,3,3,2,2,0,6
,District Council 5th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,7
,Darrell L Clarke,Joshua Roberts,Jennifer Schultz,Craig Levin,Cateria R Mccabe,Jon Marshall,Terri M Booker,Tiffany Palmer,Carmella Jacquinto,Sherman Toppin,James C Crumlish,Leon Goodman,Beth Grossman,Wendi Barish,Janine D Momasso,Kendra Mccrae,Anthony Kyriakakis,Chris Hall,Gregory Weyer,Henry Mcgregor Sias,Laurie Dow,James F Berardinelli,Robert Trimble,Vicki Markovitz,Kay Yu,Nicola Serianni,7
Darrell L Clarke,5,15,11,7,8,6,6,7,6,5,4,3,3,4,3,3,2,2,2,2,2,1,0,1,0,0,7
Joshua Roberts,,2,4,3,4,4,4,2,3,5,3,3,1,2,1,1,2,0,0,2,1,0,1,0,0,0,7
Jennifer Schultz,,,1,4,2,5,1,3,2,0,0,0,1,2,2,2,0,0,1,0,1,0,0,0,0,0,7
Craig Levin,,,,3,1,3,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,7
Cateria R Mccabe,,,,,0,0,2,6,2,2,1,0,3,3,0,3,2,1,2,2,1,1,0,1,0,0,7
Jon Marshall,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
Terri M Booker,,,,,,,0,2,3,3,4,3,1,2,1,1,0,0,0,0,1,1,0,0,0,0,7
Tiffany Palmer,,,,,,,,0,1,0,1,0,3,3,1,3,0,1,2,0,1,1,0,1,0,0,7
Carmella Jacquinto,,,,,,,,,0,3,2,2,0,2,0,1,1,0,0,1,1,0,0,0,0,0,7
Sherman Toppin,,,,,,,,,,0,3,3,0,0,0,0,2,0,0,2,0,0,0,0,0,0,7
James C Crumlish,,,,,,,,,,,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7
Leon Goodman,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Beth Grossman,,,,,,,,,,,,,1,1,0,1,0,0,1,0,1,1,0,0,0,0,7
Wendi Barish,,,,,,,,,,,,,,0,0,2,0,0,0,0,2,0,0,0,0,0,7
Janine D Momasso,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,7
Kendra Mccrae,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,7
Anthony Kyriakakis,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,0,0,0,7
Chris Hall,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,7
Gregory Weyer,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,7
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,7
Laurie Dow,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,39,19,13,10,8,7,7,7,6,6,5,5,4,4,3,3,2,2,2,2,2,1,1,1,0,0,7
,District Council 5th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,8
,Darrell L Clarke,Joshua Roberts,Jennifer Schultz,Sherman Toppin,Cateria R Mccabe,Henry Mcgregor Sias,Carmella Jacquinto,Anthony Kyriakakis,Craig Levin,Terri M Booker,Jon Marshall,Leon Goodman,Beth Grossman,Wendi Barish,Kendra Mccrae,Tiffany Palmer,Nicola Serianni,Laurie Dow,Chris Hall,James C Crumlish,Janine D Momasso,Kay Yu,James F Berardinelli,Robert Trimble,Vicki Markovitz,Gregory Weyer,8
Darrell L Clarke,20,62,41,38,33,33,32,30,24,18,17,15,15,14,14,13,10,8,8,8,7,6,4,4,4,2,8
