col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Judge Of The Superior Court - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Joshua Roberts,Jennifer Schultz,Sherman Toppin,Carmella Jacquinto,Cateria R Mccabe,Anthony Kyriakakis,Craig Levin,Jon Marshall,Henry Mcgregor Sias,Leon Goodman,Terri M Booker,Tiffany Palmer,Kendra Mccrae,Wendi Barish,James C Crumlish,Nicola Serianni,Beth Grossman,Laurie Dow,Janine D Momasso,Chris Hall,Vicki Markovitz,Robert Trimble,Kay Yu,Gregory Weyer,James F Berardinelli,All
Daniel D Mccaffery,75,486,139,503,316,300,269,248,230,184,178,201,159,143,126,105,101,107,102,85,56,54,60,42,37,36,24,25,All
Amanda Green-hawkins,,31,58,386,187,269,238,236,202,104,112,181,128,127,113,98,85,66,70,73,56,53,47,32,25,35,16,23,All
Beth Tarasi,,,20,124,174,32,32,21,23,97,94,14,38,27,38,34,45,50,49,31,23,16,23,16,20,13,10,6,All
Joshua Roberts,,,,6,146,237,194,193,184,132,129,179,86,65,31,46,61,83,53,35,13,16,26,17,14,14,10,13,All
Jennifer Schultz,,,,,24,50,45,28,22,134,122,18,62,45,55,53,71,57,73,57,33,29,20,25,23,16,9,7,All
Sherman Toppin,,,,,,6,192,200,188,32,20,182,54,56,41,41,26,46,29,20,22,20,14,12,21,11,8,9,All
Carmella Jacquinto,,,,,,,5,171,198,11,13,161,45,50,35,45,27,36,21,25,20,15,13,11,6,11,3,2,All
Cateria R Mccabe,,,,,,,,2,174,12,5,168,37,34,47,44,16,13,22,30,19,25,10,9,7,13,8,9,All
Anthony Kyriakakis,,,,,,,,,6,10,8,176,17,15,19,12,11,12,11,18,5,5,9,10,2,10,3,5,All
Craig Levin,,,,,,,,,,4,102,6,44,25,22,23,45,47,46,21,12,9,16,7,15,5,5,0,All
Jon Marshall,,,,,,,,,,,2,4,41,34,32,17,28,32,38,21,13,11,15,9,9,6,5,2,All
Henry Mcgregor Sias,,,,,,,,,,,,2,13,5,15,10,5,8,4,7,3,12,8,3,2,9,2,6,All
Leon Goodman,,,,,,,,,,,,,1,76,53,37,41,61,38,36,26,20,26,14,16,8,6,12,All
Terri M Booker,,,,,,,,,,,,,,5,74,58,37,35,29,28,37,24,27,8,11,16,11,8,All
Tiffany Palmer,,,,,,,,,,,,,,,1,63,32,16,39,40,29,21,29,22,8,26,13,16,All
Kendra Mccrae,,,,,,,,,,,,,,,,1,31,16,34,22,21,17,24,7,10,22,10,3,All
Wendi Barish,,,,,,,,,,,,,,,,,1,41,36,42,29,24,10,18,14,14,4,7,All
James C Crumlish,,,,,,,,,,,,,,,,,,2,40,18,6,4,19,4,18,8,5,5,All
Nicola Serianni,,,,,,,,,,,,,,,,,,,0,26,21,12,10,17,12,10,5,9,All
Beth Grossman,,,,,,,,,,,,,,,,,,,,1,24,17,11,24,13,7,4,5,All
Laurie Dow,,,,,,,,,,,,,,,,,,,,,3,17,16,2,7,10,6,2,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,4,7,4,5,4,1,8,All
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,1,4,11,9,8,2,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,6,8,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,1,All
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,5,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"1,046",730,303,614,484,350,329,287,283,246,240,215,202,188,169,149,148,143,137,126,88,81,78,55,54,53,32,30,All
,Judge Of The Superior Court - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
