col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,District Council 4th District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,All
,Curtis Jones Jr,Ron Adams,Omar Sabir,Lisa Deeley,Annette Thompson,Kahlil Williams,Marwan Kreidie,Dennis Lee,Jen Devor,Luigi Borda,Robin Trent,Carla Cain,Lewis Harris Jr,Moira Bohannon,Warren Bloom,All
Curtis Jones Jr,25,0,127,66,67,36,19,14,4,3,2,3,3,2,2,All
Ron Adams,,6,33,20,10,10,20,5,4,3,3,3,2,1,1,All
Omar Sabir,,,16,45,31,15,12,3,1,2,1,1,1,0,0,All
Lisa Deeley,,,,2,9,4,12,3,0,2,0,0,0,0,0,All
Annette Thompson,,,,,10,11,1,2,2,0,2,1,1,2,1,All
Kahlil Williams,,,,,,3,3,2,1,1,1,2,1,1,0,All
Marwan Kreidie,,,,,,,4,3,0,0,0,0,0,0,0,All
Dennis Lee,,,,,,,,1,5,1,0,0,1,0,0,All
Jen Devor,,,,,,,,,1,1,0,1,0,0,0,All
Luigi Borda,,,,,,,,,,0,0,0,0,0,0,All
Robin Trent,,,,,,,,,,,2,0,0,0,1,All
Carla Cain,,,,,,,,,,,,0,0,0,1,All
Lewis Harris Jr,,,,,,,,,,,,,0,0,0,All
Moira Bohannon,,,,,,,,,,,,,,0,0,All
Warren Bloom,,,,,,,,,,,,,,,0,All
Total,243,81,187,97,94,52,45,25,12,8,7,6,5,3,3,All
,District Council 4th District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,9
,Curtis Jones Jr,Ron Adams,Omar Sabir,Annette Thompson,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Dennis Lee,Jen Devor,Luigi Borda,Carla Cain,Moira Bohannon,Robin Trent,Lewis Harris Jr,Warren Bloom,9
Curtis Jones Jr,7,0,39,17,16,11,8,5,2,1,1,2,1,0,1,9
Ron Adams,,3,12,6,3,5,6,2,3,1,2,1,1,2,1,9
Omar Sabir,,,3,4,7,8,6,0,1,0,1,0,0,0,0,9
Annette Thompson,,,,6,2,2,0,1,0,0,0,2,1,0,0,9
Lisa Deeley,,,,,0,1,2,2,0,1,0,0,0,0,0,9
Kahlil Williams,,,,,,1,1,0,1,0,0,1,0,0,0,9
Marwan Kreidie,,,,,,,2,1,0,0,0,0,0,0,0,9
Dennis Lee,,,,,,,,0,3,1,0,0,0,1,0,9
Jen Devor,,,,,,,,,1,1,1,0,0,0,0,9
Luigi Borda,,,,,,,,,,0,0,0,0,0,0,9
Carla Cain,,,,,,,,,,,0,0,0,0,1,9
Moira Bohannon,,,,,,,,,,,,0,0,0,0,9
Robin Trent,,,,,,,,,,,,,1,0,1,9
Lewis Harris Jr,,,,,,,,,,,,,,0,0,9
Warren Bloom,,,,,,,,,,,,,,,0,9
Total,80,32,56,30,22,18,16,10,8,4,3,3,3,2,2,9
,District Council 4th District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,16
,Curtis Jones Jr,Ron Adams,Omar Sabir,Lisa Deeley,Annette Thompson,Kahlil Williams,Marwan Kreidie,Dennis Lee,Jen Devor,Robin Trent,Lewis Harris Jr,Luigi Borda,Warren Bloom,Carla Cain,Moira Bohannon,16
Curtis Jones Jr,10,0,25,20,18,12,5,5,1,1,1,1,1,0,0,16
Ron Adams,,3,7,5,2,1,6,2,1,2,0,0,0,0,0,16
Omar Sabir,,,3,9,5,2,2,1,0,1,0,1,0,0,0,16
Lisa Deeley,,,,0,4,2,5,1,0,0,0,0,0,0,0,16
Annette Thompson,,,,,2,5,1,1,1,1,0,0,1,0,0,16
Kahlil Williams,,,,,,1,0,2,0,1,1,0,0,0,0,16
Marwan Kreidie,,,,,,,1,2,0,0,0,0,0,0,0,16
Dennis Lee,,,,,,,,1,2,0,0,0,0,0,0,16
Jen Devor,,,,,,,,,0,0,0,0,0,0,0,16
Robin Trent,,,,,,,,,,0,0,0,0,0,0,16
Lewis Harris Jr,,,,,,,,,,,0,0,0,0,0,16
Luigi Borda,,,,,,,,,,,,0,0,0,0,16
Warren Bloom,,,,,,,,,,,,,0,0,0,16
Carla Cain,,,,,,,,,,,,,,0,0,16
Moira Bohannon,,,,,,,,,,,,,,,0,16
Total,62,20,36,26,23,14,14,10,3,3,1,1,1,0,0,16
,District Council 4th District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,17
,Curtis Jones Jr,Ron Adams,Omar Sabir,Annette Thompson,Kahlil Williams,Lisa Deeley,Marwan Kreidie,Carla Cain,Luigi Borda,Dennis Lee,Jen Devor,Lewis Harris Jr,Moira Bohannon,Robin Trent,Warren Bloom,17
Curtis Jones Jr,4,0,30,20,7,7,5,0,0,0,0,0,0,0,0,17
Ron Adams,,0,4,0,4,2,2,1,1,0,0,0,0,0,0,17
Omar Sabir,,,8,13,4,3,3,0,0,0,0,0,0,0,0,17
Annette Thompson,,,,2,3,2,0,0,0,0,0,0,0,0,0,17
Kahlil Williams,,,,,1,0,2,1,1,0,0,0,0,0,0,17
Lisa Deeley,,,,,,2,2,0,0,0,0,0,0,0,0,17
Marwan Kreidie,,,,,,,1,0,0,0,0,0,0,0,0,17
Carla Cain,,,,,,,,0,0,0,0,0,0,0,0,17
Luigi Borda,,,,,,,,,0,0,0,0,0,0,0,17
Dennis Lee,,,,,,,,,,0,0,0,0,0,0,17
