col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,division
Carla Cain,,,,,,,,,1,1,2,4,3,8,29,21,27,8,6,23,28,7,8,23,22,14,14,30,20,21,15,12,26,5,13,18,9,3,All
Robin Trent,,,,,,,,,,4,4,1,1,14,13,12,9,13,8,4,17,3,7,9,13,13,14,9,9,9,6,11,10,14,6,4,2,4,All
Luigi Borda,,,,,,,,,,,1,0,1,11,26,19,9,12,5,3,27,12,4,16,11,5,6,6,13,11,21,11,16,10,5,5,4,3,All
Lewis Harris Jr,,,,,,,,,,,,0,2,6,14,9,9,3,3,9,16,5,10,10,14,11,10,3,7,4,11,11,5,6,4,3,4,4,All
Moira Bohannon,,,,,,,,,,,,,1,7,18,8,10,4,2,4,15,2,5,15,13,5,8,7,10,8,12,7,7,7,5,2,4,0,All
Joshua Roberts,,,,,,,,,,,,,,33,160,242,239,227,258,163,53,219,141,81,53,59,59,39,27,78,55,50,17,26,22,25,25,9,All
Jennifer Schultz,,,,,,,,,,,,,,,21,84,66,45,35,162,133,40,151,130,72,47,49,51,67,58,109,60,55,33,45,17,27,9,All
Cateria R Mccabe,,,,,,,,,,,,,,,,0,227,245,259,22,93,227,32,64,75,59,42,34,47,17,60,28,65,19,21,11,11,4,All
Carmella Jacquinto,,,,,,,,,,,,,,,,,3,219,217,56,59,201,19,72,77,44,49,53,51,64,28,31,53,24,26,24,15,9,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,1,240,13,71,216,18,29,28,30,19,21,44,47,26,12,26,38,9,11,9,3,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,0,27,26,219,25,23,32,41,32,22,26,15,13,12,23,16,11,12,9,9,All
Craig Levin,,,,,,,,,,,,,,,,,,,,12,44,12,126,51,28,38,37,39,15,72,43,36,31,14,19,25,11,10,All
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,1,49,40,121,92,50,74,51,107,47,80,67,51,58,37,32,19,12,All
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,0,18,27,22,19,15,19,44,11,21,18,12,9,16,17,4,8,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,16,32,33,47,30,16,13,35,37,29,5,20,13,8,15,9,All
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,0,60,43,51,55,82,50,76,50,50,14,32,27,14,4,All
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,2,69,74,45,44,27,37,38,43,38,29,13,22,8,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,4,71,40,24,34,24,34,37,28,15,14,17,16,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48,42,24,21,31,27,38,21,10,16,12,All
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,40,32,28,35,36,16,18,25,13,11,All
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,38,35,28,28,22,24,11,8,All
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,35,19,27,46,11,23,23,3,All
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,41,41,16,29,13,9,2,All
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,26,36,16,12,13,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,20,25,4,7,All
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,12,25,6,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,7,3,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,4,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"1,043",618,382,252,134,132,96,81,79,53,52,43,36,768,587,435,423,371,366,347,331,318,318,276,236,215,213,204,203,194,190,162,154,127,103,95,71,40,All
,City Commissioners - Democrat,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Jen Devor,Dennis Lee,Luigi Borda,Carla Cain,Annette Thompson,Moira Bohannon,Lewis Harris Jr,Robin Trent,Warren Bloom,Tiffany Palmer,Joshua Roberts,Anthony Kyriakakis,Cateria R Mccabe,Jennifer Schultz,Carmella Jacquinto,Kay Yu,Wendi Barish,Henry Mcgregor Sias,Sherman Toppin,Nicola Serianni,Kendra Mccrae,James C Crumlish,Chris Hall,Vicki Markovitz,Craig Levin,Beth Grossman,Janine D Momasso,Jon Marshall,James F Berardinelli,Leon Goodman,Terri M Booker,Laurie Dow,Robert Trimble,Gregory Weyer,1
Omar Sabir,3,29,7,7,3,10,1,1,0,0,0,1,1,15,39,28,28,16,27,2,7,21,24,6,8,7,5,6,9,5,4,5,1,5,7,3,1,0,1
Lisa Deeley,,2,3,2,0,1,0,2,0,1,0,0,0,4,28,19,22,11,20,3,4,17,19,5,4,2,1,4,6,1,3,3,1,0,1,2,0,0,1
Kahlil Williams,,,1,8,10,0,3,1,2,0,1,0,0,27,5,13,7,11,8,15,13,4,3,9,10,8,5,2,3,8,3,5,11,6,3,3,1,1,1
Marwan Kreidie,,,,2,3,0,2,1,0,1,0,1,0,14,7,10,2,9,4,6,7,2,0,7,2,13,7,2,6,3,1,4,3,3,1,1,0,0,1
Jen Devor,,,,,0,1,5,3,0,2,1,0,0,23,1,6,10,14,3,18,13,6,3,10,9,4,2,6,0,4,5,1,6,3,1,2,0,0,1
Dennis Lee,,,,,,1,0,0,0,0,0,0,0,2,10,7,7,0,6,1,0,5,7,0,4,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Luigi Borda,,,,,,,1,0,0,0,0,1,0,11,1,6,6,5,1,4,4,3,1,6,2,4,4,1,0,2,2,1,1,2,0,1,0,0,1
Carla Cain,,,,,,,,0,2,0,0,0,0,6,2,0,4,6,3,5,3,1,1,6,6,1,1,6,1,0,2,2,1,0,1,1,1,0,1
Annette Thompson,,,,,,,,,0,2,0,0,0,2,0,1,1,3,4,4,3,0,0,3,3,0,1,2,0,0,3,0,1,0,0,1,1,0,1
Moira Bohannon,,,,,,,,,,0,0,0,0,3,0,1,0,4,4,3,4,1,0,4,2,1,1,2,0,0,3,0,0,0,0,1,0,0,1
Lewis Harris Jr,,,,,,,,,,,0,0,0,1,0,0,0,1,1,3,1,0,0,0,0,0,1,1,0,2,0,1,0,0,1,0,0,1,1
Robin Trent,,,,,,,,,,,,0,0,2,1,1,1,1,0,1,2,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1
Warren Bloom,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
Tiffany Palmer,,,,,,,,,,,,,,0,5,22,16,20,9,25,25,9,2,20,15,17,14,8,4,10,6,3,9,5,2,4,1,0,1
Joshua Roberts,,,,,,,,,,,,,,,4,23,24,8,19,0,4,20,23,6,4,5,2,1,9,1,0,7,2,3,3,1,1,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,0,24,5,21,11,6,24,25,7,5,14,11,4,1,3,1,0,2,6,1,1,0,0,1
Cateria R Mccabe,,,,,,,,,,,,,,,,,0,13,24,8,8,25,27,12,10,0,1,7,2,4,8,0,2,3,4,1,0,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,2,11,9,16,7,3,17,9,5,2,11,9,4,10,9,1,3,2,2,0,0,1
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,0,9,8,20,21,6,12,3,1,8,3,4,7,2,0,2,7,3,0,1,1
Kay Yu,,,,,,,,,,,,,,,,,,,,1,13,7,1,8,11,8,8,7,0,5,3,1,7,1,3,3,1,1,1
Wendi Barish,,,,,,,,,,,,,,,,,,,,,0,1,1,12,7,3,2,7,2,4,10,2,6,7,2,3,0,0,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,0,22,4,1,1,0,3,0,1,0,1,0,0,0,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,1,3,0,2,3,0,1,2,0,0,0,0,1
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,0,5,7,3,5,4,4,8,2,4,4,1,2,2,0,1
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,6,2,3,4,1,2,3,5,3,0,0,1
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,0,3,3,0,2,2,2,0,1,0,0,1
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,0,0,4,2,2,3,1,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,4,0,0,1,3,3,0,1,1
Craig Levin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,6,1,1,3,0,0,0,1
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,4,0,1,0,1,1,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,1,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,2,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,1
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,74,46,41,31,30,15,13,10,6,6,3,3,1,59,55,49,47,47,43,35,33,31,31,30,26,23,18,18,15,14,14,14,13,13,10,8,2,1,1
,City Commissioners - Democrat,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Omar Sabir,Lisa Deeley,Marwan Kreidie,Kahlil Williams,Annette Thompson,Dennis Lee,Carla Cain,Jen Devor,Luigi Borda,Moira Bohannon,Robin Trent,Warren Bloom,Lewis Harris Jr,Joshua Roberts,Carmella Jacquinto,Jennifer Schultz,Craig Levin,Henry Mcgregor Sias,Anthony Kyriakakis,Sherman Toppin,Cateria R Mccabe,Jon Marshall,James C Crumlish,Wendi Barish,Leon Goodman,Nicola Serianni,Kay Yu,Janine D Momasso,Laurie Dow,Tiffany Palmer,Beth Grossman,Kendra Mccrae,Chris Hall,Terri M Booker,Robert Trimble,Vicki Markovitz,James F Berardinelli,Gregory Weyer,2
Omar Sabir,4,20,4,1,3,2,0,0,0,0,0,0,0,28,18,10,10,11,11,12,10,7,7,6,3,5,3,4,3,3,3,4,0,1,1,3,1,0,2
Lisa Deeley,,1,0,0,0,0,0,0,1,0,0,0,0,22,16,8,8,10,10,11,9,4,5,4,0,2,2,1,1,2,1,1,0,0,0,1,0,0,2
Marwan Kreidie,,,2,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Kahlil Williams,,,,4,1,0,0,2,0,0,1,0,0,1,2,1,1,1,2,0,1,1,2,1,2,0,3,0,2,1,2,0,2,0,1,0,0,0,2
Annette Thompson,,,,,1,0,1,0,0,0,0,0,0,1,2,3,3,1,0,2,0,1,2,1,3,3,1,1,2,2,1,2,0,1,1,1,0,0,2
Dennis Lee,,,,,,1,1,0,0,1,0,0,0,3,2,0,0,1,1,1,2,2,0,1,2,1,0,2,1,1,1,2,1,2,1,1,1,0,2
Carla Cain,,,,,,,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,1,1,1,1,1,2,0,0,1,1,0,0,0,0,0,2
Jen Devor,,,,,,,,0,0,0,0,0,0,0,2,0,0,1,2,0,1,0,1,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,2
Luigi Borda,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Moira Bohannon,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
Robin Trent,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Warren Bloom,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Lewis Harris Jr,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Joshua Roberts,,,,,,,,,,,,,,4,16,5,8,11,10,12,9,7,7,4,2,4,2,1,1,2,1,1,1,2,1,2,1,0,2
Carmella Jacquinto,,,,,,,,,,,,,,,0,4,3,11,13,12,11,2,6,5,1,2,4,3,1,4,0,3,2,1,1,1,0,0,2
Jennifer Schultz,,,,,,,,,,,,,,,,0,8,0,0,1,0,4,4,3,2,3,0,1,1,2,1,1,0,0,1,0,0,0,2
Craig Levin,,,,,,,,,,,,,,,,,1,1,0,0,0,4,5,4,3,4,3,0,2,1,1,1,0,0,1,1,0,0,2
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,0,10,9,9,0,1,0,1,2,3,0,1,0,1,0,2,0,0,1,1,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,1,9,10,0,2,0,1,0,2,1,0,1,0,1,2,0,0,0,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,0,9,0,2,0,1,0,0,2,1,2,0,1,1,1,0,0,0,0,2
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,2,1,0,0,2,1,0,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,4,3,1,1,1,1,2,2,1,2,0,1,1,1,0,0,2
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,0,5,1,2,4,1,2,2,1,0,1,0,0,0,0,0,2
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,1,2,2,1,2,0,0,0,1,0,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,3,1,2,1,1,3,1,0,0,0,2
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,3,1,0,1,0,2,1,0,2
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,0,2,0,0,0,0,0,2
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,3,0,1,0,0,0,0,2
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,0,1,1,0,0,0,2
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,2,1,0,2,0,0,2
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,1,0,2
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,2
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,49,33,12,11,8,6,3,2,1,1,1,1,0,41,23,23,19,15,14,14,12,12,11,9,8,8,7,6,6,6,5,5,4,4,3,3,1,0,2
,City Commissioners - Democrat,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,3
,Omar Sabir,Kahlil Williams,Lisa Deeley,Jen Devor,Marwan Kreidie,Annette Thompson,Dennis Lee,Moira Bohannon,Carla Cain,Luigi Borda,Robin Trent,Warren Bloom,Lewis Harris Jr,Jennifer Schultz,Tiffany Palmer,Joshua Roberts,Kay Yu,Wendi Barish,Cateria R Mccabe,Carmella Jacquinto,Anthony Kyriakakis,Kendra Mccrae,Nicola Serianni,Henry Mcgregor Sias,Terri M Booker,Craig Levin,Laurie Dow,Beth Grossman,Jon Marshall,Sherman Toppin,Leon Goodman,Janine D Momasso,Chris Hall,James C Crumlish,James F Berardinelli,Vicki Markovitz,Robert Trimble,Gregory Weyer,3
Omar Sabir,4,10,24,1,6,5,3,2,1,0,1,1,0,15,11,33,12,14,15,18,9,11,10,11,14,14,7,9,14,13,13,4,5,4,3,3,2,3,3
Kahlil Williams,,0,1,16,4,4,0,5,0,1,1,1,0,15,30,6,24,17,16,4,11,11,10,10,10,4,7,6,4,3,6,4,3,2,9,4,2,1,3
Lisa Deeley,,,1,2,3,2,1,0,0,0,0,0,0,13,4,22,3,11,9,17,9,2,7,9,4,6,5,7,4,10,1,0,0,3,1,3,0,0,3
Jen Devor,,,,0,2,0,0,0,1,3,0,0,0,13,23,2,22,14,10,2,10,7,6,7,0,0,5,2,0,1,0,3,3,3,8,2,0,0,3
Marwan Kreidie,,,,,2,0,1,0,1,1,1,0,0,9,4,5,4,5,1,1,3,5,2,2,2,5,6,3,6,5,1,2,4,3,1,2,2,0,3
Annette Thompson,,,,,,0,2,1,2,0,1,0,0,9,6,2,5,8,5,5,0,5,6,2,2,3,4,9,3,0,1,2,3,1,1,1,1,1,3
Dennis Lee,,,,,,,0,0,2,1,1,2,4,6,6,5,3,5,6,6,1,3,2,2,4,7,4,5,3,2,6,4,3,4,2,2,2,1,3
Moira Bohannon,,,,,,,,1,1,0,1,0,0,3,6,2,2,4,5,2,2,3,2,0,4,0,2,2,1,0,2,1,4,3,1,1,1,0,3
Carla Cain,,,,,,,,,0,0,0,0,0,3,4,0,3,5,3,2,1,2,3,0,1,3,5,1,0,0,1,3,0,2,4,0,1,0,3
Luigi Borda,,,,,,,,,,0,0,2,0,6,4,1,5,2,4,3,0,3,3,2,1,1,1,1,0,1,0,5,1,1,0,2,1,0,3
Robin Trent,,,,,,,,,,,0,0,0,2,3,1,1,0,0,1,2,2,1,1,4,0,0,1,0,1,1,0,2,2,1,2,0,0,3
Warren Bloom,,,,,,,,,,,,0,0,1,2,4,2,0,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,0,0,2,0,3
Lewis Harris Jr,,,,,,,,,,,,,0,1,2,1,0,1,3,0,0,1,1,0,0,3,1,0,2,1,2,1,1,0,0,0,0,0,3
Jennifer Schultz,,,,,,,,,,,,,,1,26,9,18,22,16,10,10,10,16,11,7,11,7,10,4,4,1,12,4,5,1,5,3,1,3
Tiffany Palmer,,,,,,,,,,,,,,,0,7,30,26,21,7,16,14,15,11,8,4,10,9,2,2,4,10,8,7,11,5,2,0,3
Joshua Roberts,,,,,,,,,,,,,,,,1,3,11,9,12,10,6,5,9,5,12,4,5,7,13,6,2,4,6,4,1,2,1,3
Kay Yu,,,,,,,,,,,,,,,,,0,16,16,11,10,10,6,13,8,3,11,7,3,5,6,6,2,0,9,5,1,1,3
Wendi Barish,,,,,,,,,,,,,,,,,,0,13,8,2,12,16,2,5,7,13,11,3,4,3,9,1,4,12,4,2,0,3
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,0,12,15,11,11,14,7,3,5,5,4,10,8,7,3,2,1,2,1,2,3
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,,1,10,5,4,12,7,5,8,9,2,11,3,4,3,6,4,4,2,0,3
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,0,2,3,16,1,1,0,0,1,10,1,2,5,8,2,1,0,0,3
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,0,8,1,9,3,7,6,6,3,8,4,6,4,3,3,2,1,3
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,1,2,2,3,8,11,2,1,3,7,2,3,0,4,1,1,3
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,3,2,9,0,2,1,1,3,2,0,1,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,5,3,3,8,3,4,2,2,2,2,2,3
Craig Levin,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,3,9,5,3,3,2,5,3,1,2,0,3
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,2,2,1,4,0,2,6,3,2,0,3
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,3,1,5,0,1,6,1,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,7,0,6,1,0,2,0,2,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,2,0,2,0,3
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6,4,1,0,2,2,3
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,3,2,0,0,3
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,1,4,1,3
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,3
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,74,48,41,28,22,18,17,11,8,8,7,7,4,56,56,47,46,45,43,34,30,29,28,27,27,26,26,24,21,21,20,18,17,17,17,11,7,3,3
,City Commissioners - Democrat,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,4
,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Carla Cain,Dennis Lee,Annette Thompson,Jen Devor,Luigi Borda,Robin Trent,Moira Bohannon,Warren Bloom,Lewis Harris Jr,Joshua Roberts,Jennifer Schultz,Craig Levin,Wendi Barish,Carmella Jacquinto,Cateria R Mccabe,James C Crumlish,Kendra Mccrae,Sherman Toppin,Tiffany Palmer,Anthony Kyriakakis,Laurie Dow,Leon Goodman,Jon Marshall,Nicola Serianni,Janine D Momasso,Terri M Booker,Beth Grossman,Henry Mcgregor Sias,James F Berardinelli,Kay Yu,Chris Hall,Vicki Markovitz,Gregory Weyer,Robert Trimble,4
Omar Sabir,5,24,12,3,0,2,2,0,0,0,1,0,0,31,21,17,15,14,12,12,9,14,6,10,4,8,8,9,5,5,2,8,2,4,3,1,1,0,4
Lisa Deeley,,6,4,0,2,0,0,0,0,1,0,1,0,17,12,12,13,14,11,7,5,12,5,10,5,5,3,4,5,5,3,7,0,5,0,3,0,0,4
Kahlil Williams,,,3,1,1,0,3,4,1,2,0,0,0,8,11,5,8,4,6,4,9,4,12,4,6,7,3,4,4,7,3,1,5,4,5,4,2,0,4
Marwan Kreidie,,,,2,1,0,0,0,1,0,0,0,0,5,8,4,1,0,0,1,0,0,0,1,0,1,3,2,0,0,1,0,0,0,0,0,0,0,4
Carla Cain,,,,,0,3,0,0,1,0,0,0,0,0,3,3,2,5,0,4,2,0,1,1,5,2,0,0,5,1,2,0,4,1,0,0,0,0,4
Dennis Lee,,,,,,0,0,0,0,0,0,0,0,1,0,5,0,3,1,3,0,1,0,0,3,1,1,0,3,1,0,0,3,0,0,0,0,0,4
Annette Thompson,,,,,,,0,0,0,0,0,0,0,1,3,0,1,0,1,0,4,0,3,0,1,0,1,1,2,0,2,0,0,1,1,1,0,0,4
Jen Devor,,,,,,,,0,0,0,0,0,0,1,2,1,3,2,1,0,1,0,3,0,1,0,0,1,0,0,0,0,2,2,1,0,1,0,4
Luigi Borda,,,,,,,,,0,0,0,0,0,1,3,1,2,1,0,0,1,0,0,2,1,2,0,1,1,0,2,1,1,1,1,0,1,0,4
Robin Trent,,,,,,,,,,0,0,0,0,2,1,0,0,1,2,0,0,0,0,2,2,1,1,1,1,2,1,0,0,0,0,1,0,0,4
Moira Bohannon,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4
