col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,District Council 8th District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Cindy Bass,Tonya Bah,Joshua Roberts,Jennifer Schultz,Carmella Jacquinto,James C Crumlish,Wendi Barish,Anthony Kyriakakis,Henry Mcgregor Sias,Craig Levin,Tiffany Palmer,Cateria R Mccabe,Kendra Mccrae,Leon Goodman,Jon Marshall,Terri M Booker,Nicola Serianni,Beth Grossman,Kay Yu,Janine D Momasso,Sherman Toppin,Vicki Markovitz,Laurie Dow,James F Berardinelli,Chris Hall,Robert Trimble,Gregory Weyer,All
Cindy Bass,23,0,141,100,90,82,83,55,53,46,43,34,42,39,41,31,36,30,31,27,24,26,26,20,21,16,11,All
Tonya Bah,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
Joshua Roberts,,,4,26,70,73,61,52,56,23,13,14,14,22,22,15,9,14,10,9,11,8,5,8,8,7,5,All
Jennifer Schultz,,,,5,19,16,20,10,4,23,18,17,16,11,24,4,23,11,9,11,9,10,10,4,9,8,2,All
Carmella Jacquinto,,,,,0,58,60,47,46,7,14,10,17,9,4,16,8,10,15,11,9,8,10,8,8,4,7,All
James C Crumlish,,,,,,0,52,46,45,12,9,11,9,10,8,8,5,7,5,9,8,6,4,7,9,11,0,All
Wendi Barish,,,,,,,0,45,44,9,14,11,9,8,7,10,9,13,11,8,8,7,10,4,3,3,3,All
Anthony Kyriakakis,,,,,,,,1,46,1,4,7,1,5,3,4,2,1,1,3,6,3,2,3,2,2,0,All
Henry Mcgregor Sias,,,,,,,,,0,2,5,6,3,7,2,3,3,3,2,2,3,4,1,2,0,1,1,All
Craig Levin,,,,,,,,,,3,3,2,4,5,17,3,7,6,2,6,8,4,5,2,0,7,0,All
Tiffany Palmer,,,,,,,,,,,0,10,18,17,4,8,8,13,10,5,5,7,13,5,11,4,5,All
Cateria R Mccabe,,,,,,,,,,,,0,14,8,3,5,7,6,11,17,5,4,4,12,2,3,1,All
Kendra Mccrae,,,,,,,,,,,,,0,11,3,12,8,10,12,9,5,4,8,3,10,5,3,All
Leon Goodman,,,,,,,,,,,,,,0,8,15,10,8,6,5,8,8,6,5,7,4,3,All
Jon Marshall,,,,,,,,,,,,,,,2,1,9,4,0,3,4,2,2,0,4,2,2,All
Terri M Booker,,,,,,,,,,,,,,,,0,5,9,11,5,8,4,6,3,4,2,2,All
Nicola Serianni,,,,,,,,,,,,,,,,,0,9,2,6,7,10,7,2,3,1,3,All
Beth Grossman,,,,,,,,,,,,,,,,,,0,4,2,4,9,7,5,5,5,3,All
Kay Yu,,,,,,,,,,,,,,,,,,,1,4,5,3,4,8,4,1,2,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,0,3,2,9,9,0,2,1,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,0,7,5,1,3,4,2,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,1,6,5,5,5,2,All
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,0,4,3,2,1,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,All
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,309,1,160,108,103,95,92,65,64,52,49,45,45,45,44,37,36,34,34,32,30,29,27,24,23,19,12,All
,District Council 8th District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,13
