col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,All
,Kenyatta Johnson,Lauren Vidas,Lisa Deeley,Luigi Borda,Omar Sabir,Marwan Kreidie,Jen Devor,Kahlil Williams,Annette Thompson,Dennis Lee,Moira Bohannon,Warren Bloom,Carla Cain,Lewis Harris Jr,Robin Trent,All
Kenyatta Johnson,26,0,57,33,27,11,6,10,5,3,3,4,0,2,0,All
Lauren Vidas,,12,35,16,6,11,10,6,3,2,4,3,3,1,2,All
Lisa Deeley,,,6,24,19,3,1,5,4,1,4,1,3,0,0,All
Luigi Borda,,,,5,3,4,2,3,0,0,1,0,0,0,1,All
Omar Sabir,,,,,2,2,0,0,0,0,0,4,0,0,0,All
Marwan Kreidie,,,,,,0,4,1,0,3,1,0,0,0,0,All
Jen Devor,,,,,,,0,3,1,0,1,0,0,1,0,All
Kahlil Williams,,,,,,,,0,2,0,1,0,0,0,1,All
Annette Thompson,,,,,,,,,0,1,0,0,1,0,0,All
Dennis Lee,,,,,,,,,,1,0,0,0,1,0,All
Moira Bohannon,,,,,,,,,,,0,0,0,0,0,All
Warren Bloom,,,,,,,,,,,,0,0,1,0,All
Carla Cain,,,,,,,,,,,,,0,0,0,All
Lewis Harris Jr,,,,,,,,,,,,,,0,0,All
Robin Trent,,,,,,,,,,,,,,,0,All
Total,124,76,101,54,37,25,16,16,10,8,8,7,4,3,2,All
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,14
,Kenyatta Johnson,Lauren Vidas,Lisa Deeley,Luigi Borda,Marwan Kreidie,Omar Sabir,Annette Thompson,Jen Devor,Carla Cain,Warren Bloom,Dennis Lee,Kahlil Williams,Lewis Harris Jr,Moira Bohannon,Robin Trent,14
Kenyatta Johnson,4,0,11,10,2,3,1,0,0,0,1,1,0,0,0,14
Lauren Vidas,,3,5,2,3,2,1,3,1,2,0,0,0,0,0,14
Lisa Deeley,,,1,7,0,2,0,0,1,0,0,0,0,0,0,14
Luigi Borda,,,,1,0,0,0,0,0,0,0,0,0,0,0,14
Marwan Kreidie,,,,,0,1,0,1,0,0,1,0,0,0,0,14
Omar Sabir,,,,,,0,0,0,0,1,0,0,0,0,0,14
Annette Thompson,,,,,,,0,1,1,0,0,1,0,0,0,14
Jen Devor,,,,,,,,0,0,0,0,0,0,0,0,14
Carla Cain,,,,,,,,,0,0,0,0,0,0,0,14
Warren Bloom,,,,,,,,,,0,0,0,0,0,0,14
Dennis Lee,,,,,,,,,,,0,0,0,0,0,14
Kahlil Williams,,,,,,,,,,,,0,0,0,0,14
Lewis Harris Jr,,,,,,,,,,,,,0,0,0,14
Moira Bohannon,,,,,,,,,,,,,,0,0,14
Robin Trent,,,,,,,,,,,,,,,0,14
Total,23,16,17,13,5,5,3,3,2,2,1,1,0,0,0,14
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,36
,Kenyatta Johnson,Lauren Vidas,Lisa Deeley,Luigi Borda,Omar Sabir,Marwan Kreidie,Kahlil Williams,Jen Devor,Annette Thompson,Dennis Lee,Carla Cain,Moira Bohannon,Robin Trent,Warren Bloom,Lewis Harris Jr,36
Kenyatta Johnson,11,0,22,11,15,4,3,2,2,1,0,0,0,1,0,36
Lauren Vidas,,3,16,7,2,3,3,3,1,1,2,0,1,0,0,36
Lisa Deeley,,,1,12,10,2,1,1,0,0,2,0,0,0,0,36
