col_1,col_2,col_3,col_4,col_5,division
,District Council 6th District - Democrat,Mayor - Democrat,,,All
,Bobby Henon,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,All
Bobby Henon,8,212,124,115,All
Jim Kenney,,99,0,0,All
Alan Butkovitz,,,97,0,All
Anthony Hardy Williams,,,,53,All
Total,459,311,221,168,All
,District Council 6th District - Democrat,Mayor - Democrat,,,7
,Bobby Henon,Alan Butkovitz,Jim Kenney,Anthony Hardy Williams,7
Bobby Henon,0,9,9,6,7
Alan Butkovitz,,5,0,0,7
Jim Kenney,,,4,0,7
Anthony Hardy Williams,,,,6,7
Total,24,14,13,12,7
,District Council 6th District - Democrat,Mayor - Democrat,,,8
,Bobby Henon,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,8
Bobby Henon,0,13,4,8,8
Jim Kenney,,6,0,0,8
Alan Butkovitz,,,10,0,8
Anthony Hardy Williams,,,,2,8
Total,25,19,14,10,8
,District Council 6th District - Democrat,Mayor - Democrat,,,9
,Bobby Henon,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,9
Bobby Henon,3,26,7,11,9
Jim Kenney,,11,0,0,9
Alan Butkovitz,,,8,0,9
Anthony Hardy Williams,,,,4,9
Total,47,37,15,15,9
,Mayor - Democrat,,,District Council 6th District - Democrat,10
,Alan Butkovitz,Anthony Hardy Williams,Jim Kenney,Bobby Henon,10
Alan Butkovitz,8,0,0,7,10
Anthony Hardy Williams,,3,0,4,10
Jim Kenney,,,3,4,10
Bobby Henon,,,,0,10
Total,15,7,7,15,10
,District Council 6th District - Democrat,Mayor - Democrat,,,11
,Bobby Henon,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,11
Bobby Henon,0,14,10,7,11
Jim Kenney,,7,0,0,11
Alan Butkovitz,,,4,0,11
Anthony Hardy Williams,,,,0,11
Total,31,21,14,7,11
,District Council 6th District - Democrat,Mayor - Democrat,,,12
,Bobby Henon,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,12
Bobby Henon,0,16,11,6,12
Jim Kenney,,7,0,0,12
Anthony Hardy Williams,,,7,0,12
Alan Butkovitz,,,,1,12
Total,33,23,18,7,12
,District Council 6th District - Democrat,Mayor - Democrat,,,13
,Bobby Henon,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,13
Bobby Henon,0,16,7,6,13
Jim Kenney,,3,0,0,13
Anthony Hardy Williams,,,3,0,13
Alan Butkovitz,,,,3,13
Total,29,19,10,9,13
,District Council 6th District - Democrat,Mayor - Democrat,,,14
,Bobby Henon,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,14
Bobby Henon,1,9,6,5,14
Jim Kenney,,6,0,0,14
Anthony Hardy Williams,,,5,0,14
Alan Butkovitz,,,,3,14
Total,21,15,11,8,14
,District Council 6th District - Democrat,Mayor - Democrat,,,15
,Bobby Henon,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,15
Bobby Henon,1,15,6,5,15
Jim Kenney,,7,0,0,15
Alan Butkovitz,,,6,0,15
Anthony Hardy Williams,,,,2,15
Total,27,22,12,7,15
,District Council 6th District - Democrat,Mayor - Democrat,,,16
,Bobby Henon,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,16
Bobby Henon,0,11,3,4,16
Jim Kenney,,6,0,0,16
Anthony Hardy Williams,,,3,0,16
Alan Butkovitz,,,,1,16
Total,18,17,6,5,16
,District Council 6th District - Democrat,Mayor - Democrat,,,17
,Bobby Henon,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,17
Bobby Henon,0,21,4,6,17
Jim Kenney,,8,0,0,17
Alan Butkovitz,,,10,0,17
Anthony Hardy Williams,,,,6,17
Total,31,29,14,12,17
,District Council 6th District - Democrat,Mayor - Democrat,,,18
,Bobby Henon,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,18
Bobby Henon,1,15,12,11,18
Jim Kenney,,7,0,0,18
Alan Butkovitz,,,8,0,18
Anthony Hardy Williams,,,,4,18
Total,39,22,20,15,18
,District Council 6th District - Democrat,Mayor - Democrat,,,19
,Bobby Henon,Alan Butkovitz,Jim Kenney,Anthony Hardy Williams,19
Bobby Henon,0,16,16,9,19
Alan Butkovitz,,12,0,0,19
Jim Kenney,,,3,0,19
Anthony Hardy Williams,,,,2,19
Total,41,28,19,11,19
,District Council 6th District - Democrat,Mayor - Democrat,,,20
,Bobby Henon,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,20
Bobby Henon,0,14,6,6,20
Jim Kenney,,7,0,0,20
Alan Butkovitz,,,4,0,20
Anthony Hardy Williams,,,,2,20
Total,26,21,10,8,20
,District Council 6th District - Democrat,Mayor - Democrat,,,21
,Bobby Henon,Alan Butkovitz,Jim Kenney,Anthony Hardy Williams,21
Bobby Henon,2,16,8,9,21
Alan Butkovitz,,9,0,0,21
Jim Kenney,,,7,0,21
Anthony Hardy Williams,,,,3,21
Total,35,25,15,12,21
,District Council 6th District - Democrat,Mayor - Democrat,,,22
,Bobby Henon,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,22
Bobby Henon,0,5,6,6,22
Jim Kenney,,7,0,0,22
Alan Butkovitz,,,5,0,22
Anthony Hardy Williams,,,,1,22
Total,17,12,11,7,22
