col_1,col_2,col_3,col_4,col_5,col_6,division
,District Council 1st District - Democrat,,Register Of Wills - Democrat,,,All
,Mark F Squilla,Lou Lanni,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,All
Mark F Squilla,881,0,"1,210","1,002",393,All
Lou Lanni,,63,372,134,98,All
Tracey Gordon,,,114,0,0,All
Ronald R Donatucci,,,,78,0,All
Jacque P Whaumbush,,,,,29,All
Total,"3,486",667,"1,696","1,214",520,All
,District Council 1st District - Democrat,,Register Of Wills - Democrat,,,1
,Mark F Squilla,Lou Lanni,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,1
Mark F Squilla,50,0,74,75,16,1
Lou Lanni,,5,20,12,3,1
Tracey Gordon,,,4,0,0,1
Ronald R Donatucci,,,,4,0,1
Jacque P Whaumbush,,,,,0,1
Total,215,40,98,91,19,1
,District Council 1st District - Democrat,,Register Of Wills - Democrat,,,2
,Mark F Squilla,Lou Lanni,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,2
Mark F Squilla,16,0,34,28,8,2
Lou Lanni,,4,4,9,1,2
Ronald R Donatucci,,,8,0,0,2
Tracey Gordon,,,,3,0,2
Jacque P Whaumbush,,,,,0,2
Total,86,18,46,40,9,2
,District Council 1st District - Democrat,,Register Of Wills - Democrat,,,3
,Mark F Squilla,Lou Lanni,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,3
Mark F Squilla,34,0,39,30,5,3
Lou Lanni,,2,7,4,2,3
Tracey Gordon,,,3,0,0,3
Ronald R Donatucci,,,,5,0,3
Jacque P Whaumbush,,,,,1,3
Total,108,15,49,39,8,3
,District Council 1st District - Democrat,,Register Of Wills - Democrat,,,4
,Mark F Squilla,Lou Lanni,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,4
Mark F Squilla,43,0,49,47,13,4
Lou Lanni,,2,18,10,4,4
Tracey Gordon,,,3,0,0,4
Ronald R Donatucci,,,,4,0,4
Jacque P Whaumbush,,,,,3,4
Total,152,34,70,61,20,4
,District Council 1st District - Democrat,,Register Of Wills - Democrat,,,5
,Mark F Squilla,Lou Lanni,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,5
Mark F Squilla,20,0,36,51,21,5
Lou Lanni,,4,22,8,3,5
Tracey Gordon,,,6,0,0,5
Ronald R Donatucci,,,,4,0,5
Jacque P Whaumbush,,,,,0,5
Total,128,37,64,63,24,5
,District Council 1st District - Democrat,,Register Of Wills - Democrat,,,6
,Mark F Squilla,Lou Lanni,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,6
Mark F Squilla,27,0,56,40,21,6
Lou Lanni,,5,18,5,6,6
Tracey Gordon,,,6,0,0,6
Ronald R Donatucci,,,,3,0,6
Jacque P Whaumbush,,,,,2,6
Total,144,34,80,48,29,6
,District Council 1st District - Democrat,,Register Of Wills - Democrat,,,7
,Mark F Squilla,Lou Lanni,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,7
Mark F Squilla,34,0,58,49,20,7
Lou Lanni,,4,13,15,5,7
Tracey Gordon,,,8,0,0,7
Ronald R Donatucci,,,,3,0,7
Jacque P Whaumbush,,,,,1,7
Total,161,37,79,67,26,7
,District Council 1st District - Democrat,,Register Of Wills - Democrat,,,8
,Mark F Squilla,Lou Lanni,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,8
Mark F Squilla,18,0,31,36,8,8
Lou Lanni,,1,21,13,5,8
Tracey Gordon,,,2,0,0,8
Ronald R Donatucci,,,,4,0,8
Jacque P Whaumbush,,,,,1,8
Total,93,40,54,53,14,8
,District Council 1st District - Democrat,,Register Of Wills - Democrat,,,10
,Mark F Squilla,Lou Lanni,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,10
Mark F Squilla,31,0,60,44,19,10
Lou Lanni,,2,11,5,7,10
Tracey Gordon,,,4,0,0,10
Ronald R Donatucci,,,,3,0,10
Jacque P Whaumbush,,,,,0,10
Total,154,25,75,52,26,10
,District Council 1st District - Democrat,,Register Of Wills - Democrat,,,11
,Mark F Squilla,Lou Lanni,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,11
Mark F Squilla,21,0,48,45,15,11
Lou Lanni,,2,24,6,8,11
Tracey Gordon,,,4,0,0,11
Ronald R Donatucci,,,,6,0,11
Jacque P Whaumbush,,,,,5,11
Total,129,40,76,57,28,11
,District Council 1st District - Democrat,,Register Of Wills - Democrat,,,12
,Mark F Squilla,Lou Lanni,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,12
Mark F Squilla,42,0,69,44,23,12
Lou Lanni,,2,7,3,1,12
Tracey Gordon,,,3,0,0,12
Ronald R Donatucci,,,,1,0,12
Jacque P Whaumbush,,,,,1,12
Total,178,13,79,48,25,12
,District Council 1st District - Democrat,,Register Of Wills - Democrat,,,13
,Mark F Squilla,Lou Lanni,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,13
Mark F Squilla,24,0,23,9,4,13
Lou Lanni,,0,6,0,1,13
Tracey Gordon,,,2,0,0,13
Ronald R Donatucci,,,,2,0,13
Jacque P Whaumbush,,,,,4,13
Total,60,7,31,11,9,13
,District Council 1st District - Democrat,,Register Of Wills - Democrat,,,14
