col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,District Council 1st District - Republican,Council At Large - Republican,,,,,,,All
,Daniel Orsino,Matt Wolfe,Bill Heeney,Dan Tinney,Al Taubenberger,David Oh,Drew Murray,Irina M Goldstein,All
Daniel Orsino,10,439,376,360,339,171,114,68,All
Matt Wolfe,,15,364,322,310,160,103,54,All
Bill Heeney,,,8,335,329,142,104,72,All
Dan Tinney,,,,9,333,109,71,68,All
Al Taubenberger,,,,,10,104,64,72,All
David Oh,,,,,,14,92,44,All
Drew Murray,,,,,,,2,49,All
Irina M Goldstein,,,,,,,,4,All
Total,569,503,456,437,409,226,150,109,All
,Council At Large - Republican,,,,,,,District Council 1st District - Republican,1
,Bill Heeney,Dan Tinney,Matt Wolfe,Al Taubenberger,Drew Murray,Irina M Goldstein,David Oh,Daniel Orsino,1
Bill Heeney,1,8,8,8,5,4,4,7,1
Dan Tinney,,1,5,8,2,3,1,7,1
Matt Wolfe,,,1,5,4,2,4,7,1
Al Taubenberger,,,,0,2,3,1,5,1
Drew Murray,,,,,0,5,3,3,1
Irina M Goldstein,,,,,,0,1,2,1
David Oh,,,,,,,0,3,1
Daniel Orsino,,,,,,,,0,1
Total,12,11,10,8,7,6,4,10,1
,Council At Large - Republican,,,,,,,District Council 1st District - Republican,2
,David Oh,Bill Heeney,Al Taubenberger,Dan Tinney,Matt Wolfe,Irina M Goldstein,Drew Murray,Daniel Orsino,2
David Oh,4,3,2,2,1,2,0,0,2
Bill Heeney,,0,3,4,2,2,0,2,2
Al Taubenberger,,,1,3,1,2,0,1,2
Dan Tinney,,,,0,2,2,0,2,2
Matt Wolfe,,,,,0,0,0,2,2
Irina M Goldstein,,,,,,0,0,0,2
Drew Murray,,,,,,,0,0,2
Daniel Orsino,,,,,,,,0,2
Total,8,5,4,4,3,2,0,2,2
,District Council 1st District - Republican,Council At Large - Republican,,,,,,,3
,Daniel Orsino,Matt Wolfe,Bill Heeney,Al Taubenberger,Dan Tinney,David Oh,Drew Murray,Irina M Goldstein,3
Daniel Orsino,0,10,11,10,9,6,5,2,3
Matt Wolfe,,2,7,7,5,5,4,2,3
Bill Heeney,,,0,7,8,4,3,2,3
Al Taubenberger,,,,0,5,5,3,2,3
Dan Tinney,,,,,0,4,1,1,3
David Oh,,,,,,0,2,0,3
Drew Murray,,,,,,,0,1,3
Irina M Goldstein,,,,,,,,0,3
Total,19,13,12,10,10,7,5,2,3
,District Council 1st District - Republican,Council At Large - Republican,,,,,,,4
,Daniel Orsino,Matt Wolfe,Al Taubenberger,Dan Tinney,Bill Heeney,David Oh,Irina M Goldstein,Drew Murray,4
Daniel Orsino,0,10,8,6,5,3,1,0,4
Matt Wolfe,,0,5,5,5,1,1,0,4
Al Taubenberger,,,0,6,5,3,1,0,4
Dan Tinney,,,,0,5,2,2,0,4
Bill Heeney,,,,,0,1,1,0,4
David Oh,,,,,,0,0,0,4
Irina M Goldstein,,,,,,,0,0,4
Drew Murray,,,,,,,,0,4
Total,13,10,8,7,5,3,2,0,4
,Council At Large - Republican,,,,,,,District Council 1st District - Republican,5
,Al Taubenberger,Matt Wolfe,Bill Heeney,Dan Tinney,David Oh,Irina M Goldstein,Drew Murray,Daniel Orsino,5
Al Taubenberger,1,5,4,3,2,2,1,4,5
Matt Wolfe,,0,3,2,2,1,1,5,5
Bill Heeney,,,0,3,0,1,0,2,5
Dan Tinney,,,,0,0,1,0,1,5
David Oh,,,,,0,1,1,2,5
Irina M Goldstein,,,,,,0,1,1,5
Drew Murray,,,,,,,0,1,5
Daniel Orsino,,,,,,,,0,5
Total,7,6,4,3,2,2,1,5,5
,Council At Large - Republican,,,,,,,District Council 1st District - Republican,6
,Bill Heeney,Al Taubenberger,Dan Tinney,Matt Wolfe,David Oh,Drew Murray,Irina M Goldstein,Daniel Orsino,6
Bill Heeney,1,9,8,7,3,1,1,12,6
Al Taubenberger,,0,7,6,2,0,1,9,6
Dan Tinney,,,0,6,1,0,1,7,6
Matt Wolfe,,,,0,2,1,0,7,6
David Oh,,,,,0,1,0,2,6
Drew Murray,,,,,,0,0,0,6
Irina M Goldstein,,,,,,,0,1,6
Daniel Orsino,,,,,,,,0,6
Total,15,9,8,8,3,1,1,13,6
,District Council 1st District - Republican,Council At Large - Republican,,,,,,,7
,Daniel Orsino,Al Taubenberger,Dan Tinney,Matt Wolfe,Bill Heeney,David Oh,Irina M Goldstein,Drew Murray,7
Daniel Orsino,0,18,19,20,16,9,2,2,7
Al Taubenberger,,1,18,16,16,7,4,2,7
Dan Tinney,,,1,16,17,8,4,1,7
Matt Wolfe,,,,0,16,7,2,1,7
Bill Heeney,,,,,0,6,3,1,7
David Oh,,,,,,2,2,2,7
Irina M Goldstein,,,,,,,0,1,7
Drew Murray,,,,,,,,0,7
Total,26,23,23,22,18,12,4,2,7
,Council At Large - Republican,,,,,,,District Council 1st District - Republican,8
,Matt Wolfe,Al Taubenberger,Dan Tinney,Bill Heeney,David Oh,Drew Murray,Irina M Goldstein,Daniel Orsino,8
Matt Wolfe,1,8,8,7,5,2,2,10,8
Al Taubenberger,,1,7,5,2,1,1,7,8
Dan Tinney,,,0,6,3,1,2,7,8
Bill Heeney,,,,1,2,1,2,6,8
David Oh,,,,,0,2,1,2,8
Drew Murray,,,,,,0,0,2,8
Irina M Goldstein,,,,,,,0,1,8
Daniel Orsino,,,,,,,,0,8
Total,14,9,9,8,5,2,2,11,8
,District Council 1st District - Republican,Council At Large - Republican,,,,,,,9
,Daniel Orsino,Matt Wolfe,Dan Tinney,David Oh,Al Taubenberger,Drew Murray,Irina M Goldstein,Bill Heeney,9
Daniel Orsino,0,4,2,2,1,1,2,1,9
Matt Wolfe,,0,3,2,2,2,1,1,9
Dan Tinney,,,0,2,2,1,0,1,9
David Oh,,,,0,2,1,1,1,9
Al Taubenberger,,,,,0,1,0,1,9
Drew Murray,,,,,,0,0,0,9
Irina M Goldstein,,,,,,,0,0,9
Bill Heeney,,,,,,,,0,9
Total,5,5,3,3,2,2,2,1,9
,Council At Large - Republican,,,,,,,District Council 1st District - Republican,10
,Dan Tinney,Al Taubenberger,David Oh,Matt Wolfe,Bill Heeney,Irina M Goldstein,Drew Murray,Daniel Orsino,10
Dan Tinney,0,5,4,5,4,1,0,5,10
Al Taubenberger,,0,3,5,4,0,0,6,10
David Oh,,,0,2,2,1,0,3,10
Matt Wolfe,,,,0,4,0,0,5,10
Bill Heeney,,,,,0,0,0,4,10
Irina M Goldstein,,,,,,0,0,0,10
Drew Murray,,,,,,,0,0,10
Daniel Orsino,,,,,,,,0,10
Total,7,6,5,5,4,1,0,6,10
,Council At Large - Republican,,,,,,,District Council 1st District - Republican,11
