col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,All
,Joshua Roberts,James C Crumlish,Carmella Jacquinto,Anthony Kyriakakis,Henry Mcgregor Sias,Kay Yu,Jennifer Schultz,Leon Goodman,Terri M Booker,Tiffany Palmer,Craig Levin,Wendi Barish,Kendra Mccrae,Jon Marshall,Cateria R Mccabe,Sherman Toppin,Laurie Dow,Janine D Momasso,Beth Grossman,Chris Hall,Nicola Serianni,Vicki Markovitz,James F Berardinelli,Robert Trimble,Gregory Weyer,David H Conroy,Theresa Brunson,All
Joshua Roberts,83,"1,420","1,243","1,081","1,050",959,291,337,303,156,279,159,149,284,161,149,92,54,96,107,113,58,38,59,24,"1,793",531,All
James C Crumlish,,12,"1,141","1,002",963,870,144,264,211,107,147,137,94,93,113,98,91,67,58,99,78,31,57,40,11,"1,277",303,All
Carmella Jacquinto,,,18,"1,012",970,897,94,266,227,144,96,121,171,37,184,99,100,128,69,57,61,49,49,29,12,"1,105",369,All
Anthony Kyriakakis,,,,3,"1,020",851,67,165,64,141,45,141,84,28,151,68,26,60,42,65,20,82,17,19,8,998,234,All
Henry Mcgregor Sias,,,,,2,848,37,103,38,86,25,95,30,21,95,48,26,25,26,22,16,72,23,14,7,933,161,All
Kay Yu,,,,,,9,71,65,85,105,31,65,77,29,48,59,46,35,46,48,23,24,16,15,11,864,212,All
Jennifer Schultz,,,,,,,46,122,91,135,259,155,128,238,84,62,76,46,121,75,140,60,23,57,18,354,473,All
Leon Goodman,,,,,,,,10,267,198,114,181,169,82,148,118,83,109,86,92,85,122,41,50,14,298,350,All
Terri M Booker,,,,,,,,,17,180,54,125,156,61,86,125,105,48,66,102,53,48,17,41,23,236,308,All
Tiffany Palmer,,,,,,,,,,4,61,194,211,59,123,98,104,47,101,117,91,102,41,40,16,132,376,All
Craig Levin,,,,,,,,,,,28,68,62,216,50,38,75,72,57,32,77,36,52,35,14,233,284,All
Wendi Barish,,,,,,,,,,,,11,120,62,82,58,80,49,106,63,89,109,26,27,12,154,278,All
Kendra Mccrae,,,,,,,,,,,,,2,57,178,94,92,102,98,74,92,37,36,36,13,120,355,All
Jon Marshall,,,,,,,,,,,,,,16,33,52,31,16,47,44,67,15,15,36,10,202,221,All
Cateria R Mccabe,,,,,,,,,,,,,,,5,86,62,121,62,45,67,38,34,22,10,143,271,All
Sherman Toppin,,,,,,,,,,,,,,,,9,71,56,26,49,46,32,20,22,9,122,210,All
Laurie Dow,,,,,,,,,,,,,,,,,6,72,63,64,53,22,50,22,8,71,235,All
Janine D Momasso,,,,,,,,,,,,,,,,,,15,35,20,38,30,64,5,7,63,211,All
Beth Grossman,,,,,,,,,,,,,,,,,,,1,51,77,49,24,21,12,76,207,All
Chris Hall,,,,,,,,,,,,,,,,,,,,2,27,25,23,33,17,98,176,All
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,1,40,15,26,12,76,196,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,0,17,13,11,63,111,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,2,11,10,48,88,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,2,6,55,83,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,1,22,37,All
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,54,0,All
