col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,District Council 5th District - Democrat,City Commissioners - Democrat,,,,,,,,,,,,,All
,Darrell L Clarke,Kahlil Williams,Lisa Deeley,Jen Devor,Marwan Kreidie,Annette Thompson,Omar Sabir,Luigi Borda,Moira Bohannon,Carla Cain,Robin Trent,Dennis Lee,Warren Bloom,Lewis Harris Jr,All
Darrell L Clarke,130,553,469,415,208,129,121,99,86,91,41,39,20,14,All
Kahlil Williams,,18,214,298,45,12,15,14,10,8,11,6,2,3,All
Lisa Deeley,,,23,37,31,53,28,13,16,25,6,6,7,2,All
Jen Devor,,,,15,35,11,9,50,18,16,5,2,2,2,All
Marwan Kreidie,,,,,19,11,29,9,20,12,8,6,4,0,All
Annette Thompson,,,,,,2,14,6,13,12,2,4,0,2,All
Omar Sabir,,,,,,,4,2,6,4,1,5,2,2,All
Luigi Borda,,,,,,,,8,4,6,2,2,0,1,All
Moira Bohannon,,,,,,,,,4,7,5,3,1,0,All
Carla Cain,,,,,,,,,,2,2,2,2,1,All
Robin Trent,,,,,,,,,,,1,2,0,0,All
Dennis Lee,,,,,,,,,,,,1,1,1,All
Warren Bloom,,,,,,,,,,,,,4,2,All
Lewis Harris Jr,,,,,,,,,,,,,,1,All
Total,"1,387",685,542,530,270,146,143,125,110,104,46,44,29,17,All
,District Council 5th District - Democrat,City Commissioners - Democrat,,,,,,,,,,,,,1
,Darrell L Clarke,Kahlil Williams,Lisa Deeley,Jen Devor,Marwan Kreidie,Moira Bohannon,Annette Thompson,Omar Sabir,Luigi Borda,Carla Cain,Robin Trent,Warren Bloom,Dennis Lee,Lewis Harris Jr,1
Darrell L Clarke,9,38,30,24,21,12,6,4,3,5,3,2,0,0,1
Kahlil Williams,,2,14,22,5,0,0,1,1,1,0,0,0,0,1
Lisa Deeley,,,1,0,1,4,3,2,1,0,1,0,0,0,1
Jen Devor,,,,0,1,2,0,0,3,1,1,0,0,0,1
Marwan Kreidie,,,,,2,6,1,1,1,1,0,1,0,0,1
Moira Bohannon,,,,,,0,1,0,0,0,1,0,0,0,1
Annette Thompson,,,,,,,0,1,1,2,0,0,0,0,1
Omar Sabir,,,,,,,,1,0,1,0,0,1,0,1
Luigi Borda,,,,,,,,,0,0,0,0,0,0,1
Carla Cain,,,,,,,,,,0,0,0,0,0,1
Robin Trent,,,,,,,,,,,0,0,0,0,1
Warren Bloom,,,,,,,,,,,,0,0,0,1
Dennis Lee,,,,,,,,,,,,,0,0,1
Lewis Harris Jr,,,,,,,,,,,,,,0,1
Total,93,49,34,32,26,14,9,9,7,6,3,2,1,0,1
,District Council 5th District - Democrat,City Commissioners - Democrat,,,,,,,,,,,,,2
,Darrell L Clarke,Kahlil Williams,Jen Devor,Marwan Kreidie,Lisa Deeley,Annette Thompson,Omar Sabir,Luigi Borda,Carla Cain,Moira Bohannon,Dennis Lee,Warren Bloom,Lewis Harris Jr,Robin Trent,2
Darrell L Clarke,12,53,45,39,38,21,17,13,12,7,10,5,3,2,2
Kahlil Williams,,3,35,8,12,1,1,4,2,0,1,0,0,0,2
Jen Devor,,,3,7,1,2,0,6,1,1,1,0,1,1,2
Marwan Kreidie,,,,3,6,3,8,1,3,4,4,1,0,2,2
Lisa Deeley,,,,,0,7,4,2,2,2,0,2,1,0,2
Annette Thompson,,,,,,0,1,1,3,3,1,0,0,0,2
Omar Sabir,,,,,,,0,0,1,1,0,0,1,0,2
Luigi Borda,,,,,,,,1,1,0,1,0,0,0,2
Carla Cain,,,,,,,,,0,0,1,1,0,0,2
Moira Bohannon,,,,,,,,,,0,0,0,0,0,2
Dennis Lee,,,,,,,,,,,0,0,0,0,2
Warren Bloom,,,,,,,,,,,,0,0,0,2
Lewis Harris Jr,,,,,,,,,,,,,0,0,2
Robin Trent,,,,,,,,,,,,,,0,2
Total,160,74,62,56,48,23,19,18,15,11,10,5,3,3,2
,District Council 5th District - Democrat,City Commissioners - Democrat,,,,,,,,,,,,,4
,Darrell L Clarke,Kahlil Williams,Jen Devor,Lisa Deeley,Annette Thompson,Luigi Borda,Marwan Kreidie,Carla Cain,Moira Bohannon,Omar Sabir,Dennis Lee,Robin Trent,Lewis Harris Jr,Warren Bloom,4
Darrell L Clarke,15,49,45,44,21,18,11,8,7,7,3,3,1,1,4
Kahlil Williams,,1,32,15,1,2,0,1,3,0,0,1,0,0,4
Jen Devor,,,3,7,3,5,3,3,0,0,0,0,0,0,4
Lisa Deeley,,,,1,9,1,2,3,1,1,0,0,0,1,4
Annette Thompson,,,,,0,3,0,1,1,4,1,0,1,0,4
Luigi Borda,,,,,,0,3,1,1,1,1,0,0,0,4
Marwan Kreidie,,,,,,,1,0,1,2,0,0,0,0,4
Carla Cain,,,,,,,,1,0,0,0,1,0,0,4
Moira Bohannon,,,,,,,,,0,0,1,0,0,0,4
Omar Sabir,,,,,,,,,,0,0,0,0,0,4
Dennis Lee,,,,,,,,,,,0,1,0,0,4
Robin Trent,,,,,,,,,,,,0,0,0,4
Lewis Harris Jr,,,,,,,,,,,,,0,1,4
Warren Bloom,,,,,,,,,,,,,,0,4
Total,132,61,59,47,24,18,14,11,8,8,4,3,2,2,4
,District Council 5th District - Democrat,City Commissioners - Democrat,,,,,,,,,,,,,6
,Darrell L Clarke,Kahlil Williams,Lisa Deeley,Jen Devor,Marwan Kreidie,Moira Bohannon,Luigi Borda,Annette Thompson,Omar Sabir,Carla Cain,Dennis Lee,Robin Trent,Warren Bloom,Lewis Harris Jr,6
Darrell L Clarke,8,53,48,36,21,14,7,9,10,7,4,2,1,1,6
Kahlil Williams,,0,30,18,3,1,1,1,1,0,2,0,0,0,6
Lisa Deeley,,,3,7,3,1,0,2,1,1,3,0,0,0,6
Jen Devor,,,,2,6,2,4,1,0,2,0,0,1,1,6
Marwan Kreidie,,,,,0,3,2,0,2,2,0,1,0,0,6
Moira Bohannon,,,,,,1,2,3,1,2,0,0,0,0,6
Luigi Borda,,,,,,,1,0,0,1,0,0,0,0,6
Annette Thompson,,,,,,,,0,1,1,0,1,0,0,6
Omar Sabir,,,,,,,,,0,0,0,0,0,0,6
Carla Cain,,,,,,,,,,0,0,0,0,0,6
Dennis Lee,,,,,,,,,,,0,0,0,0,6
Robin Trent,,,,,,,,,,,,0,0,0,6
Warren Bloom,,,,,,,,,,,,,1,0,6
Lewis Harris Jr,,,,,,,,,,,,,,0,6
Total,121,58,56,46,23,16,11,10,10,9,5,2,2,1,6
,District Council 5th District - Democrat,City Commissioners - Democrat,,,,,,,,,,,,,7
,Darrell L Clarke,Jen Devor,Kahlil Williams,Lisa Deeley,Marwan Kreidie,Annette Thompson,Moira Bohannon,Carla Cain,Luigi Borda,Omar Sabir,Robin Trent,Dennis Lee,Lewis Harris Jr,Warren Bloom,7
Darrell L Clarke,7,72,65,48,15,15,11,10,8,10,5,2,1,0,7
Jen Devor,,3,46,11,4,1,4,1,4,2,1,0,0,0,7
Kahlil Williams,,,3,21,0,1,0,1,0,1,0,0,0,0,7
Lisa Deeley,,,,0,1,6,3,1,1,1,1,1,0,0,7
Marwan Kreidie,,,,,1,2,0,0,0,0,1,0,0,0,7
Annette Thompson,,,,,,0,2,1,0,1,0,0,0,0,7
Moira Bohannon,,,,,,,0,1,0,1,1,0,0,0,7
Carla Cain,,,,,,,,1,3,0,1,0,0,0,7
Luigi Borda,,,,,,,,,1,0,0,0,0,0,7
Omar Sabir,,,,,,,,,,0,0,0,0,0,7
Robin Trent,,,,,,,,,,,0,0,0,0,7
Dennis Lee,,,,,,,,,,,,0,1,0,7
Lewis Harris Jr,,,,,,,,,,,,,1,0,7
Warren Bloom,,,,,,,,,,,,,,0,7
Total,152,84,75,52,16,15,12,11,10,10,5,2,2,0,7
,District Council 5th District - Democrat,City Commissioners - Democrat,,,,,,,,,,,,,9
,Darrell L Clarke,Kahlil Williams,Lisa Deeley,Jen Devor,Marwan Kreidie,Omar Sabir,Annette Thompson,Luigi Borda,Moira Bohannon,Carla Cain,Dennis Lee,Robin Trent,Warren Bloom,Lewis Harris Jr,9
Darrell L Clarke,11,63,57,31,23,19,12,8,9,9,4,2,2,1,9
Kahlil Williams,,3,36,24,3,4,0,0,1,0,1,1,0,0,9
Lisa Deeley,,,4,1,5,1,5,0,2,1,0,0,1,0,9
Jen Devor,,,,0,2,0,1,6,1,3,0,0,0,0,9
Marwan Kreidie,,,,,3,3,2,0,2,2,0,0,0,0,9
Omar Sabir,,,,,,0,2,0,2,0,2,0,1,0,9
Annette Thompson,,,,,,,0,0,0,1,0,0,0,1,9
Luigi Borda,,,,,,,,1,0,0,0,1,0,0,9
Moira Bohannon,,,,,,,,,0,1,1,1,0,0,9
Carla Cain,,,,,,,,,,0,0,0,0,0,9
Dennis Lee,,,,,,,,,,,0,0,0,0,9
Robin Trent,,,,,,,,,,,,1,0,0,9
Warren Bloom,,,,,,,,,,,,,1,0,9
Lewis Harris Jr,,,,,,,,,,,,,,0,9
Total,145,75,67,38,28,20,12,11,11,9,4,4,3,1,9
,District Council 5th District - Democrat,City Commissioners - Democrat,,,,,,,,,,,,,10
,Darrell L Clarke,Lisa Deeley,Kahlil Williams,Jen Devor,Marwan Kreidie,Carla Cain,Annette Thompson,Omar Sabir,Moira Bohannon,Luigi Borda,Robin Trent,Warren Bloom,Dennis Lee,Lewis Harris Jr,10
Darrell L Clarke,19,53,56,39,19,14,12,10,7,8,4,0,1,1,10
Lisa Deeley,,6,25,1,3,6,6,5,0,1,0,1,0,1,10
Kahlil Williams,,,0,22,8,1,4,1,1,1,2,0,0,0,10
Jen Devor,,,,2,3,3,1,0,4,7,1,1,0,0,10
Marwan Kreidie,,,,,2,2,1,3,1,0,0,0,0,0,10
