col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,division
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,1,1,1,1
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3,0,0,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,2,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,127,62,62,56,52,50,50,48,46,33,26,25,21,18,16,16,14,13,9,8,6,5,5,5,4,4,3,1,0,0,83,52,31,10,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,2
,Helen Gym,Derek S Green,Allan Domb,Adrián Rivera-reyes,Isaiah Thomas,Deja Lynn Alvarez,Katherine Gilmore Richardson,Willie Floyd Singletary,Ogbonna Paul Hagins,Sandra Dungee Glenn,Justin Diberardinis,Eryn Santamoor,Latrice Y Bryant,Beth Finn,Billy Thompson,Asa Khalif,Erika Almirón,Fareed Abdullah,Fernando Treviño,Joseph A Diorio,Bobbie Curry,Mark Ross,Vinny Black,Edwin Santana,Hena Veit,Wayne Allen,Devon Cade,Ethelind Baylor,Sherrie Cohen,Wayne Edmund Dorsey,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,2
Helen Gym,5,28,21,22,22,19,25,16,17,4,11,4,3,1,4,2,4,2,3,1,1,1,0,0,1,1,0,0,0,0,24,26,15,1,2
Derek S Green,,2,23,3,22,1,20,4,2,3,8,2,2,1,1,3,2,5,2,0,0,1,1,0,0,1,0,0,0,0,33,9,4,0,2
Allan Domb,,,5,4,14,1,14,3,2,7,3,4,2,2,0,2,1,1,2,0,1,1,1,0,0,1,0,0,0,0,25,1,5,0,2
Adrián Rivera-reyes,,,,1,4,20,2,18,17,2,1,3,4,0,3,0,1,1,3,3,0,0,1,2,2,1,0,0,0,0,5,22,11,2,2
Isaiah Thomas,,,,,2,3,20,2,1,4,7,3,2,2,2,3,1,1,0,2,1,1,1,1,0,2,1,0,0,0,21,7,2,1,2
Deja Lynn Alvarez,,,,,,0,2,15,15,0,1,2,3,5,0,1,1,0,3,3,1,1,0,0,1,0,1,0,0,0,1,16,11,2,2
Katherine Gilmore Richardson,,,,,,,0,1,0,4,10,2,1,1,1,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,20,6,2,0,2
Willie Floyd Singletary,,,,,,,,0,15,1,0,1,1,1,2,1,0,3,1,2,1,0,0,0,1,0,0,0,0,0,5,14,7,0,2
Ogbonna Paul Hagins,,,,,,,,,0,1,0,0,0,0,2,1,0,2,1,1,0,1,1,0,0,0,0,0,0,0,3,13,6,0,2
Sandra Dungee Glenn,,,,,,,,,,0,0,1,0,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,2,0,2
Justin Diberardinis,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,0,2
Eryn Santamoor,,,,,,,,,,,,0,5,1,0,2,0,1,1,1,2,1,1,1,1,0,0,0,0,0,3,2,4,1,2
Latrice Y Bryant,,,,,,,,,,,,,0,1,0,1,1,1,1,0,2,1,1,2,0,1,0,0,0,0,2,3,4,1,2
Beth Finn,,,,,,,,,,,,,,0,0,1,1,0,2,2,1,0,0,0,0,0,1,0,0,0,1,2,2,2,2
Billy Thompson,,,,,,,,,,,,,,,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,2,2,1,1,2
Asa Khalif,,,,,,,,,,,,,,,,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,2,2,2,0,2
Erika Almirón,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,2
Fareed Abdullah,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,0,2
Fernando Treviño,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2
Mark Ross,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,1,0,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,2,0,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,1,0,2
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,2
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,2
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,2
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,74,51,44,42,35,30,29,27,23,13,12,10,10,7,7,6,6,6,6,5,3,3,3,2,2,2,1,0,0,0,47,43,32,4,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,3
,Helen Gym,Isaiah Thomas,Derek S Green,Allan Domb,Katherine Gilmore Richardson,Adrián Rivera-reyes,Deja Lynn Alvarez,Billy Thompson,Fareed Abdullah,Willie Floyd Singletary,Asa Khalif,Justin Diberardinis,Latrice Y Bryant,Sandra Dungee Glenn,Ogbonna Paul Hagins,Eryn Santamoor,Wayne Allen,Beth Finn,Edwin Santana,Erika Almirón,Ethelind Baylor,Fernando Treviño,Joseph A Diorio,Devon Cade,Mark Ross,Vinny Black,Wayne Edmund Dorsey,Bobbie Curry,Hena Veit,Sherrie Cohen,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,3
Helen Gym,1,34,33,28,21,18,13,10,5,6,3,9,8,9,4,5,2,5,0,4,3,0,2,1,0,1,1,1,1,0,30,23,7,3,3
Isaiah Thomas,,1,31,20,23,7,7,10,6,2,7,5,4,6,2,4,2,3,1,4,1,0,1,2,1,2,2,0,0,0,25,16,3,5,3
Derek S Green,,,1,21,23,4,5,5,4,0,3,6,1,3,0,3,3,3,0,2,1,0,1,1,0,0,0,0,0,0,25,10,3,1,3
Allan Domb,,,,1,13,7,4,7,4,0,1,5,2,3,1,5,2,1,0,0,2,0,1,0,1,0,0,0,0,0,21,10,1,2,3
Katherine Gilmore Richardson,,,,,0,3,2,2,0,0,1,2,2,5,1,2,2,3,0,1,0,0,1,0,1,0,0,0,1,0,19,6,3,1,3
Adrián Rivera-reyes,,,,,,1,11,4,7,4,4,0,5,3,4,2,1,2,3,0,2,3,1,0,0,0,0,0,0,0,4,17,2,4,3
Deja Lynn Alvarez,,,,,,,0,4,3,8,1,1,4,0,6,1,1,0,0,0,3,1,1,1,0,0,1,0,0,0,4,12,7,3,3
Billy Thompson,,,,,,,,0,1,2,2,1,1,0,0,2,0,0,1,0,0,1,0,2,0,1,0,0,0,0,7,3,3,1,3
Fareed Abdullah,,,,,,,,,0,0,7,0,2,1,0,0,1,0,4,1,1,2,0,0,0,0,0,0,0,0,5,4,0,4,3
Willie Floyd Singletary,,,,,,,,,,0,0,1,0,1,3,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,7,4,0,3
Asa Khalif,,,,,,,,,,,0,0,2,2,1,0,1,0,3,1,0,2,0,0,0,1,0,0,0,0,4,4,1,3,3
Justin Diberardinis,,,,,,,,,,,,0,0,2,1,4,1,0,0,1,0,0,1,0,0,1,0,1,0,0,6,3,0,0,3
Latrice Y Bryant,,,,,,,,,,,,,0,3,3,0,2,0,0,1,3,0,0,1,0,0,1,0,0,0,1,9,0,1,3
Sandra Dungee Glenn,,,,,,,,,,,,,,0,1,1,1,1,0,2,0,0,0,0,0,0,1,1,0,0,5,7,0,0,3
Ogbonna Paul Hagins,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,6,1,1,3
Eryn Santamoor,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,2,5,0,1,3
Wayne Allen,,,,,,,,,,,,,,,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,3
Beth Finn,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,0,0,1,0,3,3,0,0,3
Edwin Santana,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0,2,3
Erika Almirón,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,3
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,2,3
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,3
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,3
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,0,0,0,3
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,3
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,3
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,3
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,3
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,3
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,3
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,70,52,45,40,30,29,29,15,15,13,12,12,12,12,10,9,8,6,6,5,4,4,3,2,2,2,2,1,1,0,48,43,17,7,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,4
,Helen Gym,Allan Domb,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Eryn Santamoor,Willie Floyd Singletary,Adrián Rivera-reyes,Deja Lynn Alvarez,Justin Diberardinis,Latrice Y Bryant,Ethelind Baylor,Erika Almirón,Ogbonna Paul Hagins,Billy Thompson,Fareed Abdullah,Vinny Black,Sandra Dungee Glenn,Asa Khalif,Beth Finn,Fernando Treviño,Wayne Allen,Bobbie Curry,Joseph A Diorio,Edwin Santana,Mark Ross,Hena Veit,Wayne Edmund Dorsey,Sherrie Cohen,Devon Cade,Jewell Williams,Malika Rahman,Rochelle Bilal,Larry King Sr,4
Helen Gym,4,32,32,34,25,9,9,9,6,10,4,7,4,6,4,5,5,3,2,2,3,1,1,2,1,1,1,0,0,0,31,22,16,3,4
Allan Domb,,4,42,26,41,25,3,4,2,2,4,2,2,0,4,1,1,0,2,1,4,1,0,1,1,0,2,0,1,0,29,15,11,3,4
Derek S Green,,,0,31,39,24,4,1,3,6,5,9,2,1,3,2,3,4,1,1,1,1,1,1,0,0,0,0,0,0,30,16,8,2,4
Isaiah Thomas,,,,0,17,4,3,3,4,12,7,8,6,4,3,5,1,3,5,1,1,5,1,3,2,1,0,0,0,0,29,9,12,2,4
Katherine Gilmore Richardson,,,,,0,27,2,5,2,1,5,1,3,0,1,2,4,5,2,3,2,0,1,0,0,1,1,0,1,0,23,15,8,3,4
Eryn Santamoor,,,,,,0,3,3,4,2,3,2,3,1,1,0,3,1,1,2,0,0,1,0,1,0,1,0,1,0,6,17,7,2,4
Willie Floyd Singletary,,,,,,,2,6,11,1,1,2,1,6,3,1,1,0,1,0,1,1,2,1,0,0,1,1,0,0,3,10,9,2,4
Adrián Rivera-reyes,,,,,,,,0,4,3,2,0,2,6,1,1,0,0,0,2,4,0,0,0,1,1,0,1,1,0,3,7,12,1,4
Deja Lynn Alvarez,,,,,,,,,2,1,4,1,2,6,1,0,0,1,2,0,1,1,1,1,0,1,1,0,0,0,1,10,8,1,4
Justin Diberardinis,,,,,,,,,,1,1,7,3,1,1,1,0,0,0,1,0,1,2,1,0,3,0,1,0,0,5,2,6,2,4
Latrice Y Bryant,,,,,,,,,,,0,0,4,1,0,2,0,0,2,2,2,2,1,1,0,1,0,0,0,0,5,6,4,0,4
Ethelind Baylor,,,,,,,,,,,,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,5,4,2,0,4
Erika Almirón,,,,,,,,,,,,,0,2,2,2,2,2,0,1,1,0,0,0,2,0,0,0,0,0,1,5,3,2,4
Ogbonna Paul Hagins,,,,,,,,,,,,,,0,0,2,0,1,1,0,0,1,0,1,1,0,0,0,0,0,2,5,5,0,4
Billy Thompson,,,,,,,,,,,,,,,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,3,1,4
Fareed Abdullah,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,1,2,1,1,0,0,0,0,1,4,3,2,4
Vinny Black,,,,,,,,,,,,,,,,,0,2,0,1,1,0,1,0,1,0,2,1,0,0,4,1,2,3,4
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,0,2,1,0,1,0,0,0,0,0,0,0,0,3,2,2,1,4
Asa Khalif,,,,,,,,,,,,,,,,,,,0,1,0,2,1,0,0,0,0,0,0,0,3,1,2,1,4
Beth Finn,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,1,0,0,0,3,2,1,4
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,2,0,0,0,1,1,4,1,4
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,3,2,2,0,4
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,0,1,3,1,4
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,3,1,0,4
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,1,1,0,4
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,1,1,1,4
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,2,4
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,4
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,4
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,4
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,80,70,63,54,54,36,29,25,23,17,16,14,13,13,10,10,10,9,7,7,7,7,5,5,4,4,3,2,1,0,60,58,45,8,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,5
,Helen Gym,Isaiah Thomas,Allan Domb,Derek S Green,Katherine Gilmore Richardson,Adrián Rivera-reyes,Erika Almirón,Justin Diberardinis,Ethelind Baylor,Beth Finn,Deja Lynn Alvarez,Sandra Dungee Glenn,Willie Floyd Singletary,Ogbonna Paul Hagins,Billy Thompson,Fareed Abdullah,Eryn Santamoor,Latrice Y Bryant,Wayne Allen,Asa Khalif,Fernando Treviño,Edwin Santana,Bobbie Curry,Devon Cade,Hena Veit,Joseph A Diorio,Mark Ross,Sherrie Cohen,Vinny Black,Wayne Edmund Dorsey,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,5
Helen Gym,0,23,13,18,16,8,11,11,6,6,4,3,3,4,3,3,3,3,2,1,1,1,0,0,0,0,0,0,0,0,16,12,9,0,5
Isaiah Thomas,,0,17,16,13,0,7,10,4,2,0,3,0,0,1,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,14,5,3,0,5
Allan Domb,,,2,14,12,0,1,2,0,1,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13,1,3,1,5
Derek S Green,,,,0,14,1,1,3,0,1,1,3,0,0,2,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,15,1,3,0,5
