col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,division
Adrián Rivera-reyes,,,,,,,0,5,0,3,2,2,0,1,3,3,0,1,2,2,1,1,0,1,0,1,0,0,0,0,0,2
Deja Lynn Alvarez,,,,,,,,0,0,4,0,0,0,0,0,1,1,0,2,1,0,1,0,0,1,1,0,0,0,0,0,2
Sandra Dungee Glenn,,,,,,,,,1,3,2,0,3,0,0,0,0,1,1,0,3,1,1,0,0,1,0,0,1,0,0,2
Willie Floyd Singletary,,,,,,,,,,0,3,1,0,0,0,1,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,2
Latrice Y Bryant,,,,,,,,,,,0,3,1,2,0,1,2,0,0,0,2,0,0,1,0,0,1,0,0,0,0,2
Asa Khalif,,,,,,,,,,,,0,0,2,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2
Beth Finn,,,,,,,,,,,,,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
Billy Thompson,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
Erika Almirón,,,,,,,,,,,,,,,0,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,2
Eryn Santamoor,,,,,,,,,,,,,,,,0,0,3,1,1,0,1,1,0,0,1,0,0,0,0,0,2
Fareed Abdullah,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Justin Diberardinis,,,,,,,,,,,,,,,,,,0,3,1,0,2,1,1,0,0,1,0,1,0,0,2
Fernando Treviño,,,,,,,,,,,,,,,,,,,0,1,0,3,0,1,0,0,0,0,1,0,0,2
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,2
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,98,66,61,52,51,42,17,13,13,12,9,7,7,7,7,6,6,6,5,5,5,4,3,3,2,2,2,2,1,1,0,2
,District Council 9th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Cherelle L Parker,Helen Gym,Isaiah Thomas,Allan Domb,Derek S Green,Adrián Rivera-reyes,Willie Floyd Singletary,Ogbonna Paul Hagins,Fareed Abdullah,Erika Almirón,Latrice Y Bryant,Deja Lynn Alvarez,Eryn Santamoor,Katherine Gilmore Richardson,Sandra Dungee Glenn,Fernando Treviño,Edwin Santana,Wayne Allen,Ethelind Baylor,Joseph A Diorio,Billy Thompson,Devon Cade,Justin Diberardinis,Mark Ross,Vinny Black,Asa Khalif,Beth Finn,Hena Veit,Wayne Edmund Dorsey,Bobbie Curry,Sherrie Cohen,3
Cherelle L Parker,6,52,33,29,24,19,16,12,10,7,8,7,6,5,5,4,4,3,3,3,2,2,0,1,1,1,1,1,1,0,0,3
Helen Gym,,2,28,25,21,14,11,8,10,4,6,7,6,5,5,4,4,2,2,2,1,2,1,1,2,0,1,1,0,0,0,3
Isaiah Thomas,,,1,25,23,5,2,4,4,4,5,0,4,6,3,3,3,3,0,2,1,1,0,0,1,0,1,1,0,0,0,3
Allan Domb,,,,1,20,4,0,1,5,3,3,0,2,5,3,3,2,2,1,1,0,2,0,1,1,0,1,0,0,0,0,3
Derek S Green,,,,,2,4,1,2,6,5,3,1,1,5,2,0,1,2,1,1,2,1,2,1,0,0,1,0,1,0,0,3
Adrián Rivera-reyes,,,,,,1,10,7,2,1,1,5,2,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Willie Floyd Singletary,,,,,,,2,9,1,1,2,4,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
Ogbonna Paul Hagins,,,,,,,,0,2,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Fareed Abdullah,,,,,,,,,0,1,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
Erika Almirón,,,,,,,,,,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,3
Latrice Y Bryant,,,,,,,,,,,0,1,1,0,1,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,3
Deja Lynn Alvarez,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3
Eryn Santamoor,,,,,,,,,,,,,0,2,0,3,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3
Katherine Gilmore Richardson,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3
Sandra Dungee Glenn,,,,,,,,,,,,,,,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3
Fernando Treviño,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
Edwin Santana,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Wayne Allen,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
Ethelind Baylor,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,3
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3
Billy Thompson,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,3
Devon Cade,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,3
Justin Diberardinis,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,3
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Beth Finn,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,82,61,43,39,33,22,18,13,10,8,8,7,7,7,7,5,4,4,3,3,2,2,2,2,2,1,1,1,1,0,0,3
,District Council 9th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Cherelle L Parker,Helen Gym,Allan Domb,Isaiah Thomas,Katherine Gilmore Richardson,Deja Lynn Alvarez,Derek S Green,Adrián Rivera-reyes,Eryn Santamoor,Willie Floyd Singletary,Justin Diberardinis,Beth Finn,Billy Thompson,Latrice Y Bryant,Ogbonna Paul Hagins,Edwin Santana,Ethelind Baylor,Fareed Abdullah,Joseph A Diorio,Vinny Black,Asa Khalif,Bobbie Curry,Erika Almirón,Fernando Treviño,Hena Veit,Mark Ross,Sandra Dungee Glenn,Wayne Edmund Dorsey,Devon Cade,Wayne Allen,Sherrie Cohen,4
Cherelle L Parker,2,35,19,17,14,15,13,12,11,7,6,5,4,5,4,4,3,3,2,4,3,2,3,2,2,2,2,3,2,1,0,4
Helen Gym,,0,18,13,13,8,9,5,7,5,5,3,2,2,3,1,2,1,1,0,0,0,3,1,0,0,1,0,1,0,0,4
Allan Domb,,,0,14,12,2,11,1,9,0,5,2,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,4
Isaiah Thomas,,,,1,12,0,12,0,2,1,2,0,1,1,0,1,1,2,0,1,1,0,1,0,1,0,1,1,0,0,0,4
Katherine Gilmore Richardson,,,,,1,1,8,0,3,0,3,0,2,1,0,0,1,1,0,1,1,1,1,0,1,1,2,1,0,1,0,4
Deja Lynn Alvarez,,,,,,1,2,5,2,5,1,2,0,0,3,2,1,0,1,2,0,0,0,1,0,1,0,1,0,1,0,4
Derek S Green,,,,,,,0,1,1,0,3,0,1,0,0,1,2,1,0,1,1,0,1,0,1,0,1,2,0,0,0,4
Adrián Rivera-reyes,,,,,,,,0,1,3,1,2,1,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
Eryn Santamoor,,,,,,,,,0,1,2,3,1,1,0,1,0,0,2,1,0,0,0,1,1,1,1,0,1,0,0,4
Willie Floyd Singletary,,,,,,,,,,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Justin Diberardinis,,,,,,,,,,,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
Beth Finn,,,,,,,,,,,,0,0,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,4
Billy Thompson,,,,,,,,,,,,,0,1,0,0,1,0,1,0,0,1,2,1,1,1,0,2,0,0,0,4
Latrice Y Bryant,,,,,,,,,,,,,,0,0,2,0,1,1,1,2,1,1,0,1,0,0,0,1,0,0,4
Ogbonna Paul Hagins,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Edwin Santana,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,4
Ethelind Baylor,,,,,,,,,,,,,,,,,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,4
Fareed Abdullah,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,0,0,1,0,0,1,1,0,4
Joseph A Diorio,,,,,,,,,,,,,,,,,,,0,0,0,1,0,2,1,1,0,0,0,1,0,4
Vinny Black,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,0,0,0,1,0,4
Asa Khalif,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,0,0,0,1,0,0,4
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,0,1,0,1,0,4
Erika Almirón,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,4
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,4
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,4
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,63,40,23,22,19,17,15,12,12,8,7,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,0,4
,District Council 9th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Cherelle L Parker,Helen Gym,Isaiah Thomas,Derek S Green,Allan Domb,Adrián Rivera-reyes,Katherine Gilmore Richardson,Deja Lynn Alvarez,Willie Floyd Singletary,Ogbonna Paul Hagins,Sandra Dungee Glenn,Asa Khalif,Beth Finn,Erika Almirón,Ethelind Baylor,Justin Diberardinis,Latrice Y Bryant,Fernando Treviño,Billy Thompson,Fareed Abdullah,Hena Veit,Vinny Black,Wayne Allen,Bobbie Curry,Mark Ross,Devon Cade,Edwin Santana,Eryn Santamoor,Joseph A Diorio,Sherrie Cohen,Wayne Edmund Dorsey,5
Cherelle L Parker,1,47,34,28,21,22,17,14,11,8,7,5,4,4,3,4,4,3,2,2,2,2,2,1,1,0,0,0,0,0,0,5
Helen Gym,,3,30,24,21,13,16,9,9,8,6,3,3,2,2,4,3,2,1,2,1,1,1,1,1,0,0,0,0,0,0,5
Isaiah Thomas,,,0,25,21,3,17,2,2,1,4,2,2,1,2,1,2,1,1,2,0,1,2,1,0,0,0,0,0,0,0,5
Derek S Green,,,,1,15,4,16,2,1,0,2,3,2,0,2,2,2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,5
Allan Domb,,,,,0,0,15,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Adrián Rivera-reyes,,,,,,0,1,12,9,8,1,1,2,3,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,5
Katherine Gilmore Richardson,,,,,,,0,0,1,1,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
Deja Lynn Alvarez,,,,,,,,0,7,7,0,0,1,3,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,5
Willie Floyd Singletary,,,,,,,,,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
Ogbonna Paul Hagins,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Sandra Dungee Glenn,,,,,,,,,,,0,0,2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5
Asa Khalif,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5
Beth Finn,,,,,,,,,,,,,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5
Erika Almirón,,,,,,,,,,,,,,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,5
Ethelind Baylor,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Justin Diberardinis,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Latrice Y Bryant,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
Fernando Treviño,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,0,0,0,0,0,0,5
Billy Thompson,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,1,0,0,0,0,0,0,5
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5
Hena Veit,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,5
Vinny Black,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,5
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,5
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Eryn Santamoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,74,58,37,32,25,23,19,16,12,10,7,5,4,4,4,4,4,3,2,2,2,2,2,1,1,0,0,0,0,0,0,5
,District Council 9th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
