col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Judge Of The Superior Court - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Tiffany Palmer,Anthony Kyriakakis,Kay Yu,Henry Mcgregor Sias,Craig Levin,Jennifer Schultz,James C Crumlish,Chris Hall,Wendi Barish,Beth Grossman,Vicki Markovitz,Leon Goodman,Nicola Serianni,Joshua Roberts,James F Berardinelli,Carmella Jacquinto,Cateria R Mccabe,Laurie Dow,Kendra Mccrae,Janine D Momasso,Terri M Booker,Jon Marshall,Sherman Toppin,Robert Trimble,Gregory Weyer,All
Daniel D Mccaffery,98,"1,050",741,"3,063","3,035","2,289","1,875","1,604","1,259","1,312","1,261",985,661,614,663,446,518,503,426,334,229,229,158,178,183,78,82,50,All
Amanda Green-hawkins,,12,659,"1,236",988,811,505,568,838,516,477,666,434,366,303,441,235,195,294,346,255,283,200,168,115,60,40,22,All
Beth Tarasi,,,15,820,723,544,318,542,692,431,374,574,462,342,214,346,240,162,243,172,218,219,128,130,126,32,51,23,All
Tiffany Palmer,,,,8,"3,121","2,263","1,909","1,015","1,053","1,363","1,419",868,422,464,476,437,247,376,337,360,178,219,161,108,44,33,25,21,All
Anthony Kyriakakis,,,,,14,"2,200","1,873","1,032",845,"1,397","1,433",762,337,429,479,306,263,405,259,224,105,131,65,59,38,37,32,14,All
Kay Yu,,,,,,17,"1,640",801,816,629,686,433,255,239,275,274,203,288,277,246,121,149,82,93,35,31,21,17,All
Henry Mcgregor Sias,,,,,,,2,589,533,372,418,362,98,211,321,173,158,201,162,163,25,48,33,33,11,25,13,12,All
Craig Levin,,,,,,,,70,687,410,334,462,396,342,359,150,311,187,147,132,95,74,62,88,156,23,41,22,All
