col_1,col_2,col_3,division
,District Council 4th District - Democrat,,All
,Curtis Jones Jr,Ron Adams,All
Curtis Jones Jr,"3,589",0,All
Ron Adams,,812,All
Total,"3,589",812,All
,District Council 4th District - Democrat,,1
,Curtis Jones Jr,Ron Adams,1
Curtis Jones Jr,91,0,1
Ron Adams,,13,1
Total,91,13,1
,District Council 4th District - Democrat,,2
,Curtis Jones Jr,Ron Adams,2
Curtis Jones Jr,152,0,2
Ron Adams,,32,2
Total,152,32,2
,District Council 4th District - Democrat,,3
,Curtis Jones Jr,Ron Adams,3
Curtis Jones Jr,28,0,3
Ron Adams,,3,3
Total,28,3,3
,District Council 4th District - Democrat,,4
,Curtis Jones Jr,Ron Adams,4
Curtis Jones Jr,78,0,4
Ron Adams,,23,4
Total,78,23,4
,District Council 4th District - Democrat,,5
,Curtis Jones Jr,Ron Adams,5
Curtis Jones Jr,142,0,5
Ron Adams,,30,5
Total,142,30,5
,District Council 4th District - Democrat,,6
,Curtis Jones Jr,Ron Adams,6
Curtis Jones Jr,138,0,6
Ron Adams,,32,6
Total,138,32,6
,District Council 4th District - Democrat,,7
,Curtis Jones Jr,Ron Adams,7
Curtis Jones Jr,126,0,7
Ron Adams,,33,7
Total,126,33,7
,District Council 4th District - Democrat,,8
,Curtis Jones Jr,Ron Adams,8
Curtis Jones Jr,107,0,8
Ron Adams,,15,8
Total,107,15,8
,District Council 4th District - Democrat,,9
,Curtis Jones Jr,Ron Adams,9
Curtis Jones Jr,137,0,9
Ron Adams,,26,9
Total,137,26,9
,District Council 4th District - Democrat,,10
,Curtis Jones Jr,Ron Adams,10
Curtis Jones Jr,138,0,10
Ron Adams,,30,10
Total,138,30,10
,District Council 4th District - Democrat,,11
,Curtis Jones Jr,Ron Adams,11
Curtis Jones Jr,123,0,11
Ron Adams,,42,11
Total,123,42,11
,District Council 4th District - Democrat,,12
,Curtis Jones Jr,Ron Adams,12
Curtis Jones Jr,128,0,12
Ron Adams,,44,12
Total,128,44,12
,District Council 4th District - Democrat,,13
,Curtis Jones Jr,Ron Adams,13
Curtis Jones Jr,180,0,13
Ron Adams,,30,13
Total,180,30,13
,District Council 4th District - Democrat,,14
,Curtis Jones Jr,Ron Adams,14
Curtis Jones Jr,129,0,14
Ron Adams,,43,14
Total,129,43,14
,District Council 4th District - Democrat,,15
,Curtis Jones Jr,Ron Adams,15
Curtis Jones Jr,137,0,15
Ron Adams,,36,15
Total,137,36,15
,District Council 4th District - Democrat,,16
,Curtis Jones Jr,Ron Adams,16
Curtis Jones Jr,130,0,16
Ron Adams,,33,16
Total,130,33,16
,District Council 4th District - Democrat,,17
,Curtis Jones Jr,Ron Adams,17
Curtis Jones Jr,149,0,17
Ron Adams,,18,17
Total,149,18,17
,District Council 4th District - Democrat,,18
,Curtis Jones Jr,Ron Adams,18
Curtis Jones Jr,157,0,18
Ron Adams,,26,18
Total,157,26,18
,District Council 4th District - Democrat,,19
,Curtis Jones Jr,Ron Adams,19
Curtis Jones Jr,130,0,19
Ron Adams,,30,19
Total,130,30,19
,District Council 4th District - Democrat,,20
,Curtis Jones Jr,Ron Adams,20
Curtis Jones Jr,149,0,20
Ron Adams,,46,20
Total,149,46,20
,District Council 4th District - Democrat,,21
,Curtis Jones Jr,Ron Adams,21
Curtis Jones Jr,92,0,21
Ron Adams,,24,21
Total,92,24,21
,District Council 4th District - Democrat,,22
,Curtis Jones Jr,Ron Adams,22
Curtis Jones Jr,129,0,22
Ron Adams,,31,22
Total,129,31,22
,District Council 4th District - Democrat,,23
,Curtis Jones Jr,Ron Adams,23
Curtis Jones Jr,138,0,23
Ron Adams,,27,23
Total,138,27,23
,District Council 4th District - Democrat,,24
,Curtis Jones Jr,Ron Adams,24
Curtis Jones Jr,131,0,24
Ron Adams,,24,24
Total,131,24,24
,District Council 4th District - Democrat,,25
,Curtis Jones Jr,Ron Adams,25
Curtis Jones Jr,188,0,25
Ron Adams,,27,25
Total,188,27,25
,District Council 4th District - Democrat,,26
,Curtis Jones Jr,Ron Adams,26
Curtis Jones Jr,139,0,26
Ron Adams,,41,26
Total,139,41,26
,District Council 4th District - Democrat,,27
,Curtis Jones Jr,Ron Adams,27
Curtis Jones Jr,178,0,27
Ron Adams,,32,27
Total,178,32,27
,District Council 4th District - Democrat,,28
,Curtis Jones Jr,Ron Adams,28
Curtis Jones Jr,45,0,28
Ron Adams,,21,28
Total,45,21,28
