col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,division
Helen Gym,6,25,21,18,19,16,11,13,15,7,9,5,2,5,2,4,4,4,6,4,3,3,3,2,0,1,2,2,1,0,40,15,9,1,1
Isaiah Thomas,,0,10,9,16,12,3,9,7,8,2,3,2,3,1,1,1,0,4,4,0,2,2,1,0,1,0,0,0,0,17,4,7,0,1
Allan Domb,,,1,4,3,12,3,8,7,0,4,1,2,2,2,1,3,0,0,0,1,0,0,1,0,0,2,1,0,0,17,4,4,0,1
Adrián Rivera-reyes,,,,0,8,5,11,2,6,3,6,4,3,1,3,2,0,4,1,3,0,0,0,1,0,2,0,0,0,0,15,6,1,1,1
Erika Almirón,,,,,1,3,3,2,6,7,0,1,3,1,1,1,0,0,5,3,1,3,1,1,1,0,0,0,0,0,13,6,2,0,1
Derek S Green,,,,,,0,3,9,3,3,4,2,0,4,0,2,0,0,1,0,0,0,0,1,0,0,0,1,1,0,11,4,5,0,1
Deja Lynn Alvarez,,,,,,,1,3,2,0,5,5,0,0,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,15,2,2,0,1
Katherine Gilmore Richardson,,,,,,,,0,4,1,4,1,1,2,2,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,10,2,5,1,1
Justin Diberardinis,,,,,,,,,0,2,6,0,0,0,2,0,1,0,3,1,0,0,1,0,0,0,0,0,0,0,12,2,1,1,1
Asa Khalif,,,,,,,,,,0,2,1,5,1,2,1,0,1,0,3,0,0,1,0,2,0,0,1,0,0,7,6,1,0,1
Eryn Santamoor,,,,,,,,,,,0,0,1,0,5,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,9,4,1,1,1
Willie Floyd Singletary,,,,,,,,,,,,1,1,0,0,0,1,2,0,0,1,1,0,1,0,1,0,1,0,0,2,4,3,1,1
Fareed Abdullah,,,,,,,,,,,,,0,0,1,1,2,1,0,1,1,0,0,0,1,1,1,0,0,0,3,6,0,1,1
Sandra Dungee Glenn,,,,,,,,,,,,,,0,1,2,2,0,0,1,2,0,1,1,1,0,0,0,0,0,3,2,3,0,1
Beth Finn,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,6,0,0,1,1
Fernando Treviño,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,3,2,1,1
Joseph A Diorio,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,1,1,0,0,0,5,0,0,2,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,1
Ethelind Baylor,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,1,0,0,0,0,1,4,1,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,0,0,0,1,2,1,1,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,2,1,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,2,0,1,1
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,1,0,1
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,1,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,2,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,0,0,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,78,33,29,26,24,22,21,20,19,15,15,13,10,9,7,7,7,7,6,6,5,4,4,3,3,3,2,2,1,0,56,29,19,3,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,2
,Helen Gym,Isaiah Thomas,Derek S Green,Adrián Rivera-reyes,Erika Almirón,Deja Lynn Alvarez,Allan Domb,Katherine Gilmore Richardson,Willie Floyd Singletary,Eryn Santamoor,Justin Diberardinis,Beth Finn,Ethelind Baylor,Ogbonna Paul Hagins,Fernando Treviño,Sandra Dungee Glenn,Fareed Abdullah,Asa Khalif,Billy Thompson,Latrice Y Bryant,Edwin Santana,Joseph A Diorio,Wayne Allen,Bobbie Curry,Devon Cade,Hena Veit,Mark Ross,Vinny Black,Wayne Edmund Dorsey,Sherrie Cohen,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,2
Helen Gym,2,32,22,19,24,17,16,15,7,13,13,9,10,7,7,7,6,7,2,4,1,1,0,0,2,2,1,1,0,0,39,20,8,4,2
Isaiah Thomas,,1,21,5,8,4,13,15,2,2,6,4,6,2,1,4,3,3,3,2,2,0,1,1,2,0,0,1,0,0,17,8,7,1,2
Derek S Green,,,0,2,3,6,13,11,2,3,4,1,4,1,0,3,2,0,4,1,2,1,0,1,1,0,1,0,0,0,12,6,8,0,2
Adrián Rivera-reyes,,,,1,5,8,0,1,5,8,4,3,0,6,4,0,2,2,1,0,0,1,2,0,0,1,0,1,1,0,17,5,2,1,2
Erika Almirón,,,,,0,6,3,3,0,5,8,3,6,1,5,1,2,6,0,1,1,1,1,1,0,0,1,0,0,0,12,9,3,1,2
Deja Lynn Alvarez,,,,,,0,1,0,6,1,3,1,4,5,2,0,1,0,1,0,0,2,0,1,0,1,2,0,0,0,12,8,1,0,2
Allan Domb,,,,,,,0,10,2,4,0,0,1,1,1,2,1,0,2,0,1,0,0,0,1,0,0,1,0,0,9,4,3,0,2
Katherine Gilmore Richardson,,,,,,,,1,0,5,0,3,1,1,2,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,5,1,1,2
Willie Floyd Singletary,,,,,,,,,2,1,0,0,0,4,2,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,8,7,1,0,2
Eryn Santamoor,,,,,,,,,,0,3,3,1,1,3,3,2,0,1,3,0,1,1,0,0,1,0,0,1,0,7,6,2,0,2
Justin Diberardinis,,,,,,,,,,,2,3,7,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,8,2,3,0,2
Beth Finn,,,,,,,,,,,,0,3,5,1,2,3,1,0,4,0,0,1,0,1,0,0,0,0,0,7,4,1,1,2
Ethelind Baylor,,,,,,,,,,,,,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,3,3,0,2
Ogbonna Paul Hagins,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,8,2,0,1,2
Fernando Treviño,,,,,,,,,,,,,,,0,0,1,3,1,0,0,0,1,0,0,1,0,0,0,0,3,5,0,1,2
Sandra Dungee Glenn,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,6,2,3,0,2
Fareed Abdullah,,,,,,,,,,,,,,,,,0,3,0,1,2,1,0,0,1,0,0,1,0,0,4,4,2,0,2
Asa Khalif,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,2,1,2
Billy Thompson,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,0,0,0,1,0,1,1,3,0,2
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,2,4,0,0,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,1,0,0,2,1,1,0,2
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,2,0,0,0,2,1,0,0,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,1,1,0,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,1,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,2
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,2
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,2
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,83,40,31,28,27,23,22,22,19,18,17,14,14,12,11,11,10,8,6,6,4,3,3,2,2,2,2,2,1,0,61,36,20,4,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,3
,Helen Gym,Isaiah Thomas,Allan Domb,Adrián Rivera-reyes,Derek S Green,Erika Almirón,Deja Lynn Alvarez,Willie Floyd Singletary,Ethelind Baylor,Justin Diberardinis,Katherine Gilmore Richardson,Ogbonna Paul Hagins,Fareed Abdullah,Sandra Dungee Glenn,Fernando Treviño,Beth Finn,Billy Thompson,Eryn Santamoor,Hena Veit,Wayne Allen,Wayne Edmund Dorsey,Asa Khalif,Edwin Santana,Joseph A Diorio,Latrice Y Bryant,Mark Ross,Vinny Black,Bobbie Curry,Devon Cade,Sherrie Cohen,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,3
Helen Gym,3,36,31,19,23,25,16,8,15,16,14,13,3,2,3,2,1,1,1,0,1,0,1,1,2,1,1,1,1,0,35,17,18,0,3
Isaiah Thomas,,1,28,1,25,20,2,1,15,12,18,1,4,4,0,1,1,2,1,1,0,1,1,0,2,1,0,0,0,0,16,4,17,1,3
Allan Domb,,,1,2,19,5,2,4,6,3,14,0,5,2,1,1,2,1,1,1,1,0,0,0,1,2,1,1,1,0,15,6,12,0,3
Adrián Rivera-reyes,,,,0,2,5,13,7,2,4,0,11,0,1,3,2,0,1,0,1,0,0,2,1,0,0,0,0,0,0,22,13,1,0,3
Derek S Green,,,,,0,6,2,1,4,6,16,1,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,13,6,7,0,3
Erika Almirón,,,,,,0,6,0,13,12,1,6,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,2,6,0,3
Deja Lynn Alvarez,,,,,,,0,8,1,2,0,11,2,1,1,0,1,1,2,0,0,1,0,1,0,0,0,0,0,0,13,9,1,1,3
Willie Floyd Singletary,,,,,,,,1,0,1,0,7,3,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,10,9,3,1,3
Ethelind Baylor,,,,,,,,,0,9,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,6,0,3
Justin Diberardinis,,,,,,,,,,0,2,1,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,2,4,0,3
Katherine Gilmore Richardson,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,5,0,3
Ogbonna Paul Hagins,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,7,5,1,0,3
Fareed Abdullah,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,3,1,2,1,3
Sandra Dungee Glenn,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,3
Fernando Treviño,,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,2,1,1,0,3
Beth Finn,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,3
Billy Thompson,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,3
Eryn Santamoor,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,3
Hena Veit,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3
Wayne Allen,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,1,0,0,0,1,0,2,0,3
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0,3,0,0,0,3
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,3
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,3
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,1,0,0,3
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,3
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,3
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,3
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,3
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,3
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,3
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,3
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,87,54,44,36,32,29,25,24,20,19,19,15,7,5,4,3,3,3,3,3,3,2,2,2,2,2,2,1,1,0,71,38,26,1,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,4
,Helen Gym,Isaiah Thomas,Allan Domb,Derek S Green,Deja Lynn Alvarez,Willie Floyd Singletary,Katherine Gilmore Richardson,Adrián Rivera-reyes,Erika Almirón,Fareed Abdullah,Sandra Dungee Glenn,Eryn Santamoor,Ethelind Baylor,Ogbonna Paul Hagins,Asa Khalif,Latrice Y Bryant,Billy Thompson,Wayne Allen,Justin Diberardinis,Beth Finn,Fernando Treviño,Bobbie Curry,Wayne Edmund Dorsey,Devon Cade,Joseph A Diorio,Mark Ross,Vinny Black,Hena Veit,Edwin Santana,Sherrie Cohen,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,4
Helen Gym,2,30,18,19,13,11,17,16,12,5,6,6,10,10,1,3,3,1,6,3,2,1,0,0,2,1,2,1,0,0,35,11,10,4,4
Isaiah Thomas,,0,28,18,3,4,20,4,7,6,12,3,5,0,2,4,1,2,5,3,1,2,0,1,0,1,0,0,0,0,21,7,14,0,4
Allan Domb,,,2,18,5,5,18,2,0,4,11,3,1,0,0,2,1,4,1,0,0,1,0,0,0,1,1,0,0,0,16,4,13,0,4
Derek S Green,,,,1,3,4,17,3,3,3,4,1,3,0,0,0,3,3,0,1,0,0,1,0,1,1,1,0,0,0,7,6,7,3,4
Deja Lynn Alvarez,,,,,0,10,3,12,6,4,1,3,4,7,3,3,1,0,0,0,2,0,0,0,1,0,0,0,0,0,16,10,2,2,4
Willie Floyd Singletary,,,,,,1,3,9,3,4,2,3,1,7,2,2,2,2,0,0,3,0,1,0,0,0,0,0,0,0,15,10,3,1,4
Katherine Gilmore Richardson,,,,,,,0,2,4,1,6,2,0,0,0,0,1,2,1,2,1,1,0,0,1,1,0,0,0,0,10,4,5,1,4
Adrián Rivera-reyes,,,,,,,,1,4,2,0,3,2,8,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,12,7,1,1,4
Erika Almirón,,,,,,,,,0,0,2,3,6,0,3,3,3,0,3,2,1,0,2,0,0,0,0,1,0,0,6,7,2,2,4
Fareed Abdullah,,,,,,,,,,0,1,0,3,1,2,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,6,3,4,1,4
Sandra Dungee Glenn,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,8,0,4
Eryn Santamoor,,,,,,,,,,,,3,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,4,3,2,1,4
Ethelind Baylor,,,,,,,,,,,,,0,0,2,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,3,3,4,0,4
Ogbonna Paul Hagins,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,2,0,0,4
Asa Khalif,,,,,,,,,,,,,,,0,4,2,0,0,1,2,1,1,1,0,0,0,0,0,0,2,3,1,2,4
Latrice Y Bryant,,,,,,,,,,,,,,,,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,4,2,0,2,4
Billy Thompson,,,,,,,,,,,,,,,,,0,1,0,1,1,0,2,1,0,0,0,0,0,0,2,2,0,3,4
Wayne Allen,,,,,,,,,,,,,,,,,,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,4
Justin Diberardinis,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,4
Beth Finn,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,1,0,0,0,0,0,2,1,0,2,4
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,2,0,1,2,4
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,1,0,4
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,1,4
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,4
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,4
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,4
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,4
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,4
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,4
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,71,51,41,31,30,30,28,23,18,14,14,13,12,10,8,8,7,7,6,5,5,3,3,2,2,2,2,1,0,0,58,30,24,7,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,5
,Helen Gym,Isaiah Thomas,Adrián Rivera-reyes,Allan Domb,Derek S Green,Deja Lynn Alvarez,Erika Almirón,Justin Diberardinis,Eryn Santamoor,Beth Finn,Katherine Gilmore Richardson,Fernando Treviño,Willie Floyd Singletary,Asa Khalif,Ethelind Baylor,Ogbonna Paul Hagins,Joseph A Diorio,Latrice Y Bryant,Sandra Dungee Glenn,Fareed Abdullah,Hena Veit,Billy Thompson,Bobbie Curry,Devon Cade,Wayne Allen,Edwin Santana,Vinny Black,Wayne Edmund Dorsey,Mark Ross,Sherrie Cohen,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,5
Helen Gym,1,25,15,14,18,12,16,15,9,5,11,4,4,4,8,6,1,3,2,3,2,1,1,0,1,0,0,0,0,0,33,11,7,5,5
Isaiah Thomas,,0,6,7,14,4,8,9,5,1,9,2,0,0,7,0,1,2,0,2,0,0,0,0,0,0,1,0,0,0,18,5,2,2,5
Adrián Rivera-reyes,,,0,3,3,12,7,6,5,4,0,7,5,3,1,5,1,2,1,1,1,0,0,2,0,0,1,1,0,0,14,9,4,1,5
Allan Domb,,,,0,13,3,0,2,5,4,5,1,1,4,0,1,2,1,1,0,0,1,0,0,2,1,0,1,0,0,13,3,4,2,5
