col_1,col_2,col_3,col_4,col_5,col_6,division
,District Council 5th District - Democrat,Sheriff - Democrat,,,,All
,Darrell L Clarke,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,All
Darrell L Clarke,59,326,211,60,25,All
Rochelle Bilal,,75,0,0,0,All
Malika Rahman,,,50,0,0,All
Jewell Williams,,,,13,0,All
Larry King Sr,,,,,5,All
Total,681,401,261,73,30,All
,District Council 5th District - Democrat,Sheriff - Democrat,,,,15
,Darrell L Clarke,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,15
Darrell L Clarke,13,56,40,6,5,15
Rochelle Bilal,,14,0,0,0,15
Malika Rahman,,,10,0,0,15
Jewell Williams,,,,3,0,15
Larry King Sr,,,,,0,15
Total,120,70,50,9,5,15
,District Council 5th District - Democrat,Sheriff - Democrat,,,,17
,Darrell L Clarke,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,17
Darrell L Clarke,11,68,51,11,6,17
Rochelle Bilal,,15,0,0,0,17
Malika Rahman,,,11,0,0,17
Jewell Williams,,,,2,0,17
Larry King Sr,,,,,0,17
Total,147,83,62,13,6,17
,District Council 5th District - Democrat,Sheriff - Democrat,,,,20
,Darrell L Clarke,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,20
Darrell L Clarke,12,51,29,8,5,20
Rochelle Bilal,,11,0,0,0,20
Malika Rahman,,,11,0,0,20
Jewell Williams,,,,1,0,20
Larry King Sr,,,,,1,20
Total,105,62,40,9,6,20
,District Council 5th District - Democrat,Sheriff - Democrat,,,,23
,Darrell L Clarke,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,23
Darrell L Clarke,15,77,63,26,7,23
Rochelle Bilal,,12,0,0,0,23
Malika Rahman,,,11,0,0,23
Jewell Williams,,,,5,0,23
Larry King Sr,,,,,3,23
Total,188,89,74,31,10,23
,District Council 5th District - Democrat,Sheriff - Democrat,,,,32
,Darrell L Clarke,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,32
Darrell L Clarke,8,74,28,9,2,32
Rochelle Bilal,,23,0,0,0,32
Malika Rahman,,,7,0,0,32
Jewell Williams,,,,2,0,32
Larry King Sr,,,,,1,32
Total,121,97,35,11,3,32
