col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Judge Of The Superior Court - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Joshua Roberts,Jennifer Schultz,Wendi Barish,Carmella Jacquinto,Anthony Kyriakakis,Craig Levin,James F Berardinelli,Henry Mcgregor Sias,Jon Marshall,Beth Grossman,Tiffany Palmer,James C Crumlish,Nicola Serianni,Leon Goodman,Kendra Mccrae,Terri M Booker,Vicki Markovitz,Cateria R Mccabe,Kay Yu,Chris Hall,Sherman Toppin,Laurie Dow,Janine D Momasso,Robert Trimble,Gregory Weyer,All
Daniel D Mccaffery,78,262,234,644,440,344,333,313,235,273,239,205,176,170,169,143,140,121,133,111,110,96,97,91,88,79,57,23,All
Amanda Green-hawkins,,18,77,166,201,112,126,78,101,50,50,84,96,122,71,76,98,101,92,68,78,64,55,57,52,47,31,14,All
Beth Tarasi,,,22,151,242,87,75,54,129,46,27,106,91,63,68,72,35,52,30,59,37,51,30,27,37,37,33,10,All
Joshua Roberts,,,,6,175,257,245,227,132,205,205,126,54,49,89,65,61,39,55,37,44,30,19,43,30,26,24,5,All
Jennifer Schultz,,,,,9,103,73,44,165,44,35,140,106,81,75,113,57,81,49,74,62,52,39,31,50,40,40,7,All
Wendi Barish,,,,,,2,202,195,38,184,167,34,75,56,54,37,40,39,39,38,37,34,19,19,37,21,17,3,All
Carmella Jacquinto,,,,,,,3,204,25,181,186,17,53,54,50,47,40,54,47,46,40,44,19,35,29,37,14,11,All
Anthony Kyriakakis,,,,,,,,3,27,196,203,17,38,53,59,20,22,18,17,19,33,28,39,23,8,14,12,4,All
Craig Levin,,,,,,,,,3,22,6,108,38,31,55,57,36,27,22,38,15,18,14,24,17,14,21,3,All
James F Berardinelli,,,,,,,,,,2,171,14,37,20,16,30,16,13,17,23,27,14,11,19,16,19,10,5,All
