col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mayor - Democrat,,,All
,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Eryn Santamoor,Justin Diberardinis,Adrián Rivera-reyes,Beth Finn,Deja Lynn Alvarez,Joseph A Diorio,Willie Floyd Singletary,Erika Almirón,Sandra Dungee Glenn,Billy Thompson,Ogbonna Paul Hagins,Vinny Black,Fernando Treviño,Bobbie Curry,Ethelind Baylor,Latrice Y Bryant,Mark Ross,Edwin Santana,Fareed Abdullah,Hena Veit,Asa Khalif,Wayne Allen,Wayne Edmund Dorsey,Devon Cade,Sherrie Cohen,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,All
Helen Gym,7,612,462,390,390,295,197,143,120,123,65,101,109,81,62,86,32,52,33,45,34,21,21,23,32,22,19,13,12,0,684,264,193,All
Allan Domb,,7,393,400,376,256,222,51,91,42,96,37,40,64,72,8,54,24,42,32,18,40,19,24,20,19,24,20,16,0,500,298,193,All
Katherine Gilmore Richardson,,,0,326,340,149,86,32,70,25,37,19,67,63,18,7,17,35,20,21,16,15,10,10,18,10,9,5,3,0,386,114,103,All
Derek S Green,,,,1,350,88,88,12,10,18,21,13,18,24,28,4,28,4,13,22,9,12,14,11,5,8,12,4,4,0,326,92,100,All
Isaiah Thomas,,,,,2,70,89,25,18,20,16,14,22,22,17,4,13,12,4,30,17,6,11,20,7,18,9,6,4,0,323,69,119,All
Eryn Santamoor,,,,,,3,137,56,68,42,50,26,66,34,32,11,25,34,23,13,15,20,14,5,20,10,7,3,13,0,233,168,81,All
Justin Diberardinis,,,,,,,1,23,48,15,44,6,29,23,24,9,29,17,23,24,12,16,10,8,9,11,10,6,9,0,178,120,63,All
Adrián Rivera-reyes,,,,,,,,4,30,112,18,90,16,16,16,72,8,25,6,11,12,3,14,12,9,14,3,2,5,0,151,37,66,All
Beth Finn,,,,,,,,,1,23,36,9,42,51,28,5,17,12,15,16,16,15,11,5,24,5,11,11,10,0,91,75,58,All
