col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,division
Ogbonna Paul Hagins,,,,,,,,,7,10,11,5,6,14,6,14,0,3,3,10,2,2,2,7,3,3,3,1,1,0,125,137,12,112,6,109,39,19,14,4,19,22,27,28,16,30,12,15,4,11,7,9,12,0,2,All
Sandra Dungee Glenn,,,,,,,,,,0,23,24,21,18,8,13,5,28,5,12,6,11,8,8,7,3,4,8,2,0,60,40,89,27,50,17,25,53,51,40,35,56,53,51,46,27,32,27,26,13,47,32,9,13,10,All
Fareed Abdullah,,,,,,,,,,,3,14,33,19,11,11,5,8,23,9,4,6,18,2,8,11,6,4,5,0,55,43,40,33,32,28,22,25,35,13,29,53,47,37,50,22,25,32,28,27,27,16,11,13,9,All
Erika Almirón,,,,,,,,,,,,3,24,21,21,8,30,21,4,11,25,5,2,7,2,2,3,3,3,0,30,55,41,25,47,13,25,20,46,38,38,85,24,50,19,49,26,36,12,20,16,13,6,5,8,All
Asa Khalif,,,,,,,,,,,,,1,11,14,14,6,11,5,8,3,4,11,5,1,7,6,1,2,0,30,39,39,27,22,18,20,27,26,14,26,49,37,49,45,21,25,26,22,13,16,17,6,8,7,All
Latrice Y Bryant,,,,,,,,,,,,,,0,22,7,5,15,14,10,8,9,7,9,4,2,6,10,7,0,29,54,34,31,17,21,17,34,21,11,32,42,29,47,36,28,28,23,25,24,17,19,10,8,6,All
Eryn Santamoor,,,,,,,,,,,,,,,0,11,16,8,9,17,5,8,3,12,5,5,5,6,5,0,27,42,18,23,26,16,20,21,24,15,31,41,27,35,25,35,24,26,22,17,18,16,5,6,5,All
Billy Thompson,,,,,,,,,,,,,,,,3,3,6,9,12,5,10,5,10,10,6,4,5,2,0,38,34,20,32,20,30,28,14,16,10,17,28,38,27,37,19,19,11,13,17,15,8,10,4,4,All
Justin Diberardinis,,,,,,,,,,,,,,,,,1,3,1,6,29,5,2,1,3,1,2,4,3,0,33,37,35,18,23,11,31,10,21,22,35,39,13,17,18,24,11,24,10,13,9,2,3,5,1,All
Beth Finn,,,,,,,,,,,,,,,,,,0,5,7,9,7,3,11,4,6,2,4,5,0,20,58,31,17,11,10,15,14,18,12,36,31,18,32,17,27,36,12,22,11,7,21,12,4,10,All
Mark Ross,,,,,,,,,,,,,,,,,,,11,4,6,9,3,2,4,2,5,5,0,0,26,17,17,14,13,19,16,16,13,11,14,17,18,15,15,7,14,8,13,10,9,6,5,3,8,All
Fernando Treviño,,,,,,,,,,,,,,,,,,,,0,2,2,2,8,12,7,1,2,2,0,27,31,14,21,14,20,25,8,17,7,25,21,19,18,17,28,10,15,7,6,9,10,9,2,3,All
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,0,4,1,2,1,3,1,2,2,0,27,29,26,11,11,5,13,15,23,15,25,27,26,13,22,20,10,16,12,6,10,6,4,3,4,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,1,3,4,7,3,6,4,3,0,20,15,13,7,12,7,18,15,12,8,16,11,7,11,19,15,13,5,11,14,8,15,10,5,4,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,3,3,4,5,6,0,2,0,17,20,7,11,5,6,14,16,14,5,10,18,18,20,23,6,13,11,7,14,6,9,6,5,3,All
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,3,7,3,0,13,31,16,13,10,11,11,12,14,4,22,12,15,15,5,15,16,6,3,3,10,9,5,0,3,All
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,2,5,0,21,25,4,16,7,17,15,8,6,3,16,7,9,5,6,15,8,9,3,8,4,6,11,3,2,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,1,0,5,15,10,8,5,6,8,9,10,3,5,12,10,11,8,5,7,10,6,7,7,7,7,3,4,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,0,18,15,11,12,8,13,5,6,13,7,6,11,13,8,12,4,10,7,4,9,3,6,5,3,3,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,16,8,7,4,5,4,12,9,4,6,8,11,11,12,6,6,2,9,9,5,10,6,3,2,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9,13,5,12,6,6,7,6,14,5,6,6,9,7,7,5,7,3,6,9,5,8,5,4,2,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
Joshua Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,226,269,204,235,191,215,159,131,234,156,47,76,35,61,60,43,31,25,31,26,26,24,19,12,All
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,63,224,38,193,77,51,61,33,90,84,62,81,60,107,73,55,46,34,35,50,36,10,15,All
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,42,224,21,145,139,143,221,152,65,70,69,60,29,46,47,30,27,46,30,12,4,10,All
Craig Levin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,20,172,67,34,37,9,43,39,53,38,43,58,29,17,28,22,21,17,24,8,12,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,14,139,120,140,228,107,68,32,22,22,20,27,36,5,26,37,11,7,15,10,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,57,29,18,6,25,34,48,32,37,51,24,16,15,13,8,11,19,4,5,All
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,43,32,123,141,33,47,39,43,46,28,21,7,35,5,17,27,8,5,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,153,111,39,46,59,51,60,27,22,32,37,23,30,17,13,9,10,All
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,122,39,78,63,59,49,50,37,41,29,18,43,25,13,9,13,All
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,106,50,13,14,9,25,17,36,10,7,23,8,4,11,11,All
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,61,41,58,48,58,46,35,41,17,24,28,12,8,10,All
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,85,103,80,60,51,78,36,54,24,23,15,25,21,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,76,83,33,43,38,23,26,32,31,21,16,9,All
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,83,46,56,42,33,36,26,21,24,11,12,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25,44,37,40,42,33,23,17,5,13,All
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,48,30,30,21,27,39,7,12,8,All
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,40,26,17,33,14,12,7,All
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,22,31,17,13,16,11,9,All
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,21,17,8,16,9,All
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,14,16,11,10,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,5,7,7,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,12,7,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,5,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,All
Total,"1,007",678,673,638,468,460,376,371,231,205,194,164,138,132,126,118,110,106,102,82,79,63,61,58,53,46,46,40,37,0,859,680,456,432,358,356,328,317,314,312,303,296,256,242,242,201,182,174,135,127,124,107,77,57,56,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Jennifer Schultz,Craig Levin,Joshua Roberts,Cateria R Mccabe,Kendra Mccrae,Leon Goodman,Terri M Booker,Sherman Toppin,Tiffany Palmer,Carmella Jacquinto,Wendi Barish,Janine D Momasso,Laurie Dow,Anthony Kyriakakis,Beth Grossman,Gregory Weyer,Henry Mcgregor Sias,Nicola Serianni,James C Crumlish,Jon Marshall,Chris Hall,Kay Yu,Robert Trimble,Vicki Markovitz,James F Berardinelli,Derek S Green,Helen Gym,Isaiah Thomas,Allan Domb,Katherine Gilmore Richardson,Willie Floyd Singletary,Sandra Dungee Glenn,Adrián Rivera-reyes,Asa Khalif,Erika Almirón,Wayne Edmund Dorsey,Deja Lynn Alvarez,Eryn Santamoor,Fareed Abdullah,Wayne Allen,Billy Thompson,Latrice Y Bryant,Beth Finn,Hena Veit,Ogbonna Paul Hagins,Ethelind Baylor,Fernando Treviño,Mark Ross,Vinny Black,Bobbie Curry,Devon Cade,Edwin Santana,Joseph A Diorio,Justin Diberardinis,Sherrie Cohen,1
Jennifer Schultz,1,7,4,1,1,0,1,2,1,0,3,1,4,0,2,1,0,2,1,1,0,2,1,1,0,4,6,4,4,2,5,1,6,1,1,1,2,1,2,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,1
Craig Levin,,0,2,3,2,3,2,1,3,1,2,1,4,1,2,2,1,1,1,2,0,1,1,0,0,5,6,4,4,2,5,2,4,1,1,2,1,1,2,0,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,1
Joshua Roberts,,,0,1,1,1,0,1,0,3,4,0,3,2,0,1,2,1,2,0,0,1,0,1,0,4,2,5,4,2,3,0,2,2,1,1,0,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,1
Cateria R Mccabe,,,,0,6,6,4,5,2,2,1,4,2,1,3,2,1,1,0,1,2,0,1,0,0,8,3,2,3,5,2,4,1,3,2,5,1,2,2,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Kendra Mccrae,,,,,0,6,5,4,4,2,1,3,1,1,0,1,0,1,0,2,0,0,0,0,0,6,1,4,1,4,0,6,2,5,4,3,1,1,1,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Leon Goodman,,,,,,0,5,3,2,2,1,4,1,2,1,0,0,0,0,1,0,0,0,0,0,6,3,3,3,3,0,3,0,4,2,2,1,1,2,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Terri M Booker,,,,,,,0,4,4,2,1,4,0,1,1,2,1,0,0,0,0,1,0,0,0,7,2,4,2,5,0,5,0,3,1,1,1,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sherman Toppin,,,,,,,,0,1,0,1,3,1,0,1,1,1,1,1,0,1,0,2,1,0,4,0,2,2,4,2,4,1,2,0,2,2,1,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
Tiffany Palmer,,,,,,,,,0,3,0,0,0,1,0,3,1,2,0,1,1,0,0,0,0,5,2,5,1,3,0,3,2,2,4,1,1,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Carmella Jacquinto,,,,,,,,,,0,3,0,0,3,0,2,3,1,2,0,1,0,0,0,0,5,1,5,2,4,0,1,0,2,3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Wendi Barish,,,,,,,,,,,0,1,1,2,1,0,2,0,3,0,0,2,1,0,0,4,0,5,4,2,2,0,0,2,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Janine D Momasso,,,,,,,,,,,,0,0,1,2,0,0,0,0,0,0,1,0,0,0,5,1,1,2,3,0,3,0,2,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Laurie Dow,,,,,,,,,,,,,0,0,1,1,0,1,0,1,0,1,0,1,0,2,2,2,3,0,2,0,3,1,0,2,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,0,1,0,2,0,2,0,0,0,0,0,0,3,1,3,3,2,0,0,0,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Beth Grossman,,,,,,,,,,,,,,,0,0,1,0,0,0,1,1,1,0,0,3,2,2,3,0,2,0,1,0,0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gregory Weyer,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,0,0,0,4,1,1,0,3,0,2,1,0,1,1,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,0,0,2,0,1,0,1,0,0,3,1,4,3,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nicola Serianni,,,,,,,,,,,,,,,,,,1,0,1,1,0,0,1,0,1,0,2,1,1,0,1,2,0,2,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1
James C Crumlish,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,2,0,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,1,1,0,0,1,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Chris Hall,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kay Yu,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,2,2,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Derek S Green,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,7,6,9,1,5,3,4,3,3,0,4,3,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
Helen Gym,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,6,3,1,1,1,0,0,2,0,2,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Isaiah Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,3,2,2,3,4,4,2,2,1,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
Allan Domb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,0,1,1,0,2,1,2,3,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1
Katherine Gilmore Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,6,0,2,1,1,0,3,1,3,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,0,1,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
Adrián Rivera-reyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Erika Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Deja Lynn Alvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Eryn Santamoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Beth Finn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Justin Diberardinis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,18,12,11,10,10,8,8,7,7,6,6,5,5,4,4,4,4,4,3,3,2,2,2,1,0,16,15,13,12,11,10,8,7,6,5,5,4,4,4,4,3,3,2,2,2,1,1,1,1,0,0,0,0,0,0,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Joshua Roberts,Jennifer Schultz,Craig Levin,James C Crumlish,Jon Marshall,Sherman Toppin,Carmella Jacquinto,Kendra Mccrae,Nicola Serianni,Leon Goodman,Laurie Dow,Terri M Booker,Tiffany Palmer,Wendi Barish,Anthony Kyriakakis,Cateria R Mccabe,Chris Hall,Beth Grossman,Henry Mcgregor Sias,Janine D Momasso,Kay Yu,Robert Trimble,James F Berardinelli,Gregory Weyer,Vicki Markovitz,Helen Gym,Isaiah Thomas,Adrián Rivera-reyes,Allan Domb,Willie Floyd Singletary,Derek S Green,Katherine Gilmore Richardson,Deja Lynn Alvarez,Ogbonna Paul Hagins,Billy Thompson,Latrice Y Bryant,Asa Khalif,Sandra Dungee Glenn,Eryn Santamoor,Justin Diberardinis,Beth Finn,Erika Almirón,Fareed Abdullah,Fernando Treviño,Bobbie Curry,Edwin Santana,Ethelind Baylor,Hena Veit,Mark Ross,Vinny Black,Wayne Allen,Devon Cade,Joseph A Diorio,Sherrie Cohen,Wayne Edmund Dorsey,2
Joshua Roberts,6,8,11,10,9,3,7,1,5,1,0,1,1,5,5,1,0,1,2,1,1,0,0,0,0,13,11,7,9,4,8,8,3,3,2,0,2,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Jennifer Schultz,,0,9,5,8,1,2,3,4,2,1,2,2,1,0,0,1,1,0,0,0,2,0,0,0,9,1,10,2,5,1,2,7,4,2,2,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2
Craig Levin,,,0,7,8,3,3,1,6,1,3,1,1,4,0,2,1,0,1,1,0,1,0,0,0,9,4,7,2,5,3,3,4,4,2,2,0,2,1,3,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,2
James C Crumlish,,,,0,3,3,7,2,3,0,0,0,0,6,4,0,2,1,2,1,1,2,0,0,0,11,7,4,5,2,5,7,2,3,2,0,1,1,1,3,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2
Jon Marshall,,,,,0,0,0,1,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,2,7,0,0,3,2,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Sherman Toppin,,,,,,0,2,4,2,2,3,3,2,1,3,4,1,1,1,2,2,1,0,0,0,7,6,1,4,2,4,4,0,3,2,3,1,2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,2
Carmella Jacquinto,,,,,,,0,2,0,0,1,1,1,5,4,1,1,0,2,0,1,1,0,0,0,7,6,2,4,1,5,7,2,1,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Kendra Mccrae,,,,,,,,0,2,3,3,6,5,0,0,3,3,1,0,0,1,1,0,0,0,4,3,3,3,3,1,3,2,3,3,4,2,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,2
Nicola Serianni,,,,,,,,,0,1,4,2,2,0,0,2,2,1,1,1,0,0,1,0,0,4,5,4,4,3,2,0,2,1,2,1,2,2,2,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2
