col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,District Council 6th District - Republican,Council At Large - Republican,,,,,,,All
,Pete Smith,Dan Tinney,Bill Heeney,Al Taubenberger,Matt Wolfe,David Oh,Irina M Goldstein,Drew Murray,All
Pete Smith,26,"2,354","2,299","2,168","2,133",995,548,539,All
Dan Tinney,,59,"2,351","2,245","1,976",949,587,595,All
Bill Heeney,,,99,"2,145","1,892",855,548,554,All
Al Taubenberger,,,,64,"1,813",849,522,518,All
Matt Wolfe,,,,,48,825,314,363,All
David Oh,,,,,,35,313,344,All
Irina M Goldstein,,,,,,,11,340,All
Drew Murray,,,,,,,,3,All
Total,"3,137","2,951","2,914","2,723","2,483","1,277",761,748,All
