col_1,col_2,col_3,col_4,col_5,division
,District Council 5th District - Democrat,Judge Of The Superior Court - Democrat,,,All
,Darrell L Clarke,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,All
Darrell L Clarke,248,"1,991","1,511",897,All
Daniel D Mccaffery,,344,"1,084",415,All
Amanda Green-hawkins,,,90,541,All
Beth Tarasi,,,,35,All
Total,"2,948","2,585","1,880","1,085",All
,District Council 5th District - Democrat,Judge Of The Superior Court - Democrat,,,1
,Darrell L Clarke,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,1
Darrell L Clarke,16,154,123,45,1
Daniel D Mccaffery,,14,106,30,1
Amanda Green-hawkins,,,4,24,1
Beth Tarasi,,,,0,1
Total,208,195,149,56,1
,District Council 5th District - Democrat,Judge Of The Superior Court - Democrat,,,2
,Darrell L Clarke,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,2
Darrell L Clarke,19,114,101,55,2
Daniel D Mccaffery,,14,76,21,2
Amanda Green-hawkins,,,9,33,2
Beth Tarasi,,,,2,2
Total,177,144,125,62,2
,District Council 5th District - Democrat,Judge Of The Superior Court - Democrat,,,3
,Darrell L Clarke,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,3
Darrell L Clarke,12,107,72,69,3
Daniel D Mccaffery,,12,33,27,3
Amanda Green-hawkins,,,3,44,3
Beth Tarasi,,,,2,3
Total,176,129,91,85,3
,District Council 5th District - Democrat,Judge Of The Superior Court - Democrat,,,4
,Darrell L Clarke,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,4
Darrell L Clarke,5,75,54,40,4
Daniel D Mccaffery,,17,26,19,4
Amanda Green-hawkins,,,4,19,4
Beth Tarasi,,,,3,4
Total,113,95,59,45,4
,District Council 5th District - Democrat,Judge Of The Superior Court - Democrat,,,5
,Darrell L Clarke,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,5
Darrell L Clarke,16,108,71,38,5
Daniel D Mccaffery,,17,65,19,5
Amanda Green-hawkins,,,2,24,5
Beth Tarasi,,,,1,5
Total,146,139,93,47,5
,Judge Of The Superior Court - Democrat,,,District Council 5th District - Democrat,6
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Darrell L Clarke,6
Daniel D Mccaffery,62,62,47,169,6
Amanda Green-hawkins,,16,37,87,6
Beth Tarasi,,,5,82,6
Darrell L Clarke,,,,28,6
Total,256,124,103,251,6
,District Council 5th District - Democrat,Judge Of The Superior Court - Democrat,,,7
