col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,division
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"1,005",876,442,423,404,344,298,271,246,210,162,144,144,138,109,95,94,82,74,69,65,60,59,58,50,47,37,27,24,1,704,579,561,513,447,421,421,411,354,225,214,202,189,177,151,150,129,125,125,125,112,77,67,58,47,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Eryn Santamoor,Isaiah Thomas,Justin Diberardinis,Derek S Green,Beth Finn,Deja Lynn Alvarez,Joseph A Diorio,Erika Almirón,Sandra Dungee Glenn,Bobbie Curry,Vinny Black,Wayne Allen,Adrián Rivera-reyes,Fernando Treviño,Mark Ross,Willie Floyd Singletary,Billy Thompson,Edwin Santana,Ethelind Baylor,Latrice Y Bryant,Fareed Abdullah,Hena Veit,Ogbonna Paul Hagins,Wayne Edmund Dorsey,Asa Khalif,Devon Cade,Sherrie Cohen,James C Crumlish,Joshua Roberts,Wendi Barish,Beth Grossman,Anthony Kyriakakis,Leon Goodman,Jennifer Schultz,Carmella Jacquinto,James F Berardinelli,Tiffany Palmer,Chris Hall,Craig Levin,Kay Yu,Laurie Dow,Vicki Markovitz,Cateria R Mccabe,Kendra Mccrae,Nicola Serianni,Henry Mcgregor Sias,Janine D Momasso,Jon Marshall,Robert Trimble,Terri M Booker,Sherman Toppin,Gregory Weyer,1
Helen Gym,3,27,23,14,19,11,18,10,7,3,4,6,3,2,2,3,1,3,0,2,1,3,3,1,0,1,0,0,0,0,26,27,22,17,21,17,11,14,10,11,8,4,6,5,4,4,4,4,5,3,2,2,3,0,1,1
Allan Domb,,3,17,15,16,8,16,4,1,3,3,3,2,2,3,1,0,2,0,2,1,0,0,1,1,0,0,0,0,0,24,19,18,14,17,13,4,14,10,7,4,1,2,2,2,5,4,3,2,2,2,1,2,0,0,1
Katherine Gilmore Richardson,,,2,8,15,6,16,4,5,2,2,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,17,9,16,12,8,10,4,3,3,1,4,4,3,2,4,1,3,2,2,0,0,0,0,1
Eryn Santamoor,,,,0,0,5,3,2,2,1,4,1,1,1,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,6,3,3,5,6,0,6,2,5,4,3,2,4,3,1,2,2,1,4,2,1,1,0,0,0,1
Isaiah Thomas,,,,,0,6,15,1,1,0,0,1,0,0,1,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,14,18,14,6,12,15,2,11,3,1,1,1,0,2,2,2,2,1,0,0,0,1,1,0,0,1
Justin Diberardinis,,,,,,1,3,1,3,1,1,2,1,0,0,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,5,3,0,10,5,3,5,3,8,4,4,1,3,2,3,2,2,3,3,3,2,2,2,0,1,1
Derek S Green,,,,,,,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15,13,15,6,11,12,4,8,4,3,2,0,0,1,2,4,2,1,1,1,0,0,0,0,0,1
Beth Finn,,,,,,,,0,4,4,4,4,2,4,2,1,1,1,0,2,0,2,2,0,2,0,0,0,0,0,8,4,8,10,7,2,3,4,2,6,4,1,4,3,5,1,2,1,0,2,0,1,1,1,0,1
Deja Lynn Alvarez,,,,,,,,,0,0,1,1,1,0,2,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,4,1,3,4,5,0,6,1,1,5,5,0,5,2,1,1,1,1,2,1,1,0,0,0,0,1
Joseph A Diorio,,,,,,,,,,0,1,1,2,1,0,0,2,1,1,1,1,0,0,0,1,1,0,0,0,0,4,2,3,5,3,3,4,2,4,1,1,3,0,1,2,1,0,1,0,1,0,1,1,1,0,1
Erika Almirón,,,,,,,,,,,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,3,1,2,3,3,0,2,1,0,1,1,1,3,2,2,0,2,0,1,1,0,0,0,0,0,1
Sandra Dungee Glenn,,,,,,,,,,,,0,0,0,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,5,0,1,1,1,1,2,0,0,0,2,3,0,1,1,0,1,0,1,2,0,0,1
Bobbie Curry,,,,,,,,,,,,,0,2,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,3,2,3,2,1,2,3,0,5,1,1,2,0,1,1,1,0,2,0,0,1,0,0,1,0,1
Vinny Black,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,3,1,1,3,2,0,2,0,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1
Wayne Allen,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,2,2,3,0,2,2,3,1,1,0,2,1,2,2,1,2,0,0,1,1,0,0,0,0,1
Adrián Rivera-reyes,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,1,1,3,1,1,1,2,0,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
Fernando Treviño,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1,2,0,1,2,2,2,2,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
Mark Ross,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,1,1,1,0,1,1,1,1,2,0,1,1,0,1,1,0,0,1,2,2,0,0,1
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,1,0,0,1,0,1,0,2,0,2,0,0,0,0,0,0,0,1
Billy Thompson,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,2,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,2,0,0,1,0,1,0,2,0,1,1,1,0,0,0,0,0,1
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,1,1,1,2,1,0,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,2,0,0,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,20,10,21,14,4,13,7,8,7,2,2,0,1,1,1,3,0,2,1,0,1,1,0,1
Joshua Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,6,14,19,2,13,2,1,0,4,0,2,0,1,2,0,0,0,1,1,2,1,0,1
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,16,18,5,14,5,6,3,1,3,2,5,5,2,3,1,1,1,0,2,0,0,1
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,5,9,5,8,6,3,3,3,7,7,3,6,4,1,2,2,0,2,1,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,5,11,5,9,10,2,5,1,1,1,2,1,3,1,0,1,0,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,11,4,1,1,2,0,1,2,2,1,1,0,0,0,1,2,0,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,4,4,4,5,4,2,4,3,3,4,2,1,1,0,1,1,1
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,0,1,1,1,2,4,2,1,1,3,1,0,2,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,3,0,1,2,3,1,4,2,3,1,1,0,0,1,1
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,5,2,2,2,1,2,2,0,0,0,2,0,0,1
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,0,0,0,0,1,2,0,0,1,0,0,0,1
Craig Levin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,1,0,2,1,0,0,1,2,0,1,0,1
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,0,3,0,0,0,0,0,0,1
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,4,1,0,1,1,0,1,0,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,1,0,2,1,0,1,0,0,1
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,1,0,0,1,0,0,1
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,1,0,0,1
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,1,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,59,50,31,24,23,22,20,17,9,9,7,7,6,5,5,4,4,4,4,3,3,3,3,2,2,2,1,0,0,0,37,36,33,32,29,23,22,19,19,15,11,11,9,9,9,8,8,8,5,5,4,4,4,2,1,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Allan Domb,Helen Gym,Derek S Green,Katherine Gilmore Richardson,Isaiah Thomas,Justin Diberardinis,Eryn Santamoor,Deja Lynn Alvarez,Beth Finn,Willie Floyd Singletary,Adrián Rivera-reyes,Vinny Black,Bobbie Curry,Joseph A Diorio,Sandra Dungee Glenn,Billy Thompson,Fernando Treviño,Mark Ross,Edwin Santana,Erika Almirón,Ethelind Baylor,Ogbonna Paul Hagins,Latrice Y Bryant,Asa Khalif,Fareed Abdullah,Hena Veit,Wayne Allen,Devon Cade,Sherrie Cohen,Wayne Edmund Dorsey,Joshua Roberts,Beth Grossman,James C Crumlish,Wendi Barish,Craig Levin,Jennifer Schultz,Anthony Kyriakakis,Leon Goodman,Carmella Jacquinto,James F Berardinelli,Nicola Serianni,Jon Marshall,Laurie Dow,Tiffany Palmer,Vicki Markovitz,Kendra Mccrae,Cateria R Mccabe,Sherman Toppin,Gregory Weyer,Janine D Momasso,Robert Trimble,Chris Hall,Terri M Booker,Henry Mcgregor Sias,Kay Yu,2
Allan Domb,3,31,23,20,17,11,10,1,3,0,1,3,5,2,2,4,3,3,3,3,1,1,0,0,0,0,1,0,0,0,24,21,20,20,12,8,18,15,14,8,5,4,5,5,7,5,3,1,2,2,2,2,2,2,1,2
Helen Gym,,5,22,23,19,11,14,5,8,5,6,2,4,3,5,2,5,3,2,1,2,3,1,0,0,1,1,0,0,0,24,18,19,25,12,15,19,16,13,7,9,9,4,4,5,5,5,3,4,4,2,1,3,2,1,2
Derek S Green,,,0,17,18,5,4,0,2,3,0,2,0,0,0,1,0,2,1,1,2,0,0,0,1,0,1,0,0,0,22,8,15,16,8,4,18,12,14,1,2,2,3,1,2,3,1,1,1,1,0,0,2,1,1,2
Katherine Gilmore Richardson,,,,1,14,6,3,1,3,1,2,1,2,2,4,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,14,9,13,18,3,5,11,10,11,2,7,1,2,1,3,2,4,1,2,1,2,0,1,1,0,2
Isaiah Thomas,,,,,0,4,0,0,1,2,0,2,1,2,0,2,1,3,0,1,2,1,0,0,1,0,0,0,0,0,15,3,14,13,4,6,15,15,12,2,1,4,0,2,0,2,2,2,2,0,0,0,1,1,0,2
Justin Diberardinis,,,,,,1,4,1,4,0,2,2,2,0,3,0,0,2,2,1,1,0,1,1,0,0,0,0,0,0,5,12,9,5,4,5,4,3,1,4,5,2,3,3,3,5,2,0,0,2,0,1,2,0,0,2
Eryn Santamoor,,,,,,,0,3,4,1,3,1,1,0,4,1,3,0,3,1,0,0,0,0,0,1,0,0,0,0,4,9,5,6,6,6,3,1,1,2,5,2,2,4,4,2,2,1,1,4,0,1,1,1,0,2
Deja Lynn Alvarez,,,,,,,,0,1,5,5,1,0,2,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,7,2,3,3,8,8,0,1,0,0,1,4,2,2,1,1,1,3,0,1,1,0,0,0,0,2
Beth Finn,,,,,,,,,0,1,1,0,2,1,3,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,3,9,3,5,3,5,3,2,3,3,3,0,2,2,3,0,1,1,1,1,1,1,1,0,1,2
