col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,division
Isaiah Thomas,,,,,,0,5,9,4,0,3,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,4,1,1
Erika Almirón,,,,,,,0,3,3,1,2,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,2,1
Katherine Gilmore Richardson,,,,,,,,0,2,1,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,0,2,1
Justin Diberardinis,,,,,,,,,0,2,1,0,2,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,3,4,2,1
Fernando Treviño,,,,,,,,,,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,4,1
Eryn Santamoor,,,,,,,,,,,0,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,4,0,1
Willie Floyd Singletary,,,,,,,,,,,,0,0,3,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,2,2,1
Beth Finn,,,,,,,,,,,,,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1
Billy Thompson,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3,2,1
Asa Khalif,,,,,,,,,,,,,,,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
Edwin Santana,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1
Ethelind Baylor,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,2,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,34,31,27,20,17,17,12,12,10,8,7,6,5,5,4,4,3,3,3,3,2,2,1,1,1,0,0,0,0,0,25,22,13,1
,Register Of Wills - Democrat,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Tracey Gordon,Jacque P Whaumbush,Ronald R Donatucci,Helen Gym,Adrián Rivera-reyes,Isaiah Thomas,Deja Lynn Alvarez,Derek S Green,Erika Almirón,Justin Diberardinis,Willie Floyd Singletary,Eryn Santamoor,Fernando Treviño,Ogbonna Paul Hagins,Allan Domb,Latrice Y Bryant,Katherine Gilmore Richardson,Billy Thompson,Ethelind Baylor,Fareed Abdullah,Hena Veit,Joseph A Diorio,Sandra Dungee Glenn,Asa Khalif,Beth Finn,Edwin Santana,Wayne Allen,Bobbie Curry,Devon Cade,Vinny Black,Mark Ross,Sherrie Cohen,Wayne Edmund Dorsey,2
Tracey Gordon,3,0,0,14,15,8,6,6,7,7,5,9,5,4,3,3,2,3,2,3,2,2,2,1,0,2,1,1,1,1,0,0,0,2
Jacque P Whaumbush,,0,0,10,3,3,5,2,1,1,3,0,2,2,1,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
Ronald R Donatucci,,,0,2,2,2,2,4,2,1,0,0,2,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
Helen Gym,,,,1,6,10,8,7,8,9,6,3,2,5,4,4,3,2,3,2,0,0,1,1,1,0,2,1,0,0,0,0,0,2
Adrián Rivera-reyes,,,,,1,7,7,4,6,4,5,3,5,4,0,1,2,1,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,2
Isaiah Thomas,,,,,,0,1,6,8,9,1,1,1,0,4,0,4,1,3,1,0,1,2,0,1,0,0,0,0,0,0,0,0,2
Deja Lynn Alvarez,,,,,,,0,2,3,0,5,1,7,6,0,3,0,1,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,2
Derek S Green,,,,,,,,0,2,4,1,4,1,1,4,3,3,2,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,2
Erika Almirón,,,,,,,,,0,7,0,0,3,0,0,0,1,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
Justin Diberardinis,,,,,,,,,,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Willie Floyd Singletary,,,,,,,,,,,1,0,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Eryn Santamoor,,,,,,,,,,,,0,3,1,2,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,2
Fernando Treviño,,,,,,,,,,,,,0,1,0,2,0,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,2
Ogbonna Paul Hagins,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2
Allan Domb,,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
Latrice Y Bryant,,,,,,,,,,,,,,,,0,0,2,0,1,0,1,0,1,0,0,2,1,1,1,0,0,0,2
Katherine Gilmore Richardson,,,,,,,,,,,,,,,,,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2
Billy Thompson,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2
Ethelind Baylor,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
Hena Veit,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,0,0,0,2
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,2
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,2
Beth Finn,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,37,11,6,32,22,16,14,13,12,11,11,9,9,9,7,6,5,4,3,3,3,3,3,2,2,2,2,1,1,1,0,0,0,2
,Register Of Wills - Democrat,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Tracey Gordon,Jacque P Whaumbush,Ronald R Donatucci,Helen Gym,Allan Domb,Isaiah Thomas,Derek S Green,Adrián Rivera-reyes,Beth Finn,Willie Floyd Singletary,Katherine Gilmore Richardson,Deja Lynn Alvarez,Sandra Dungee Glenn,Eryn Santamoor,Fareed Abdullah,Ogbonna Paul Hagins,Ethelind Baylor,Asa Khalif,Billy Thompson,Hena Veit,Justin Diberardinis,Erika Almirón,Fernando Treviño,Bobbie Curry,Latrice Y Bryant,Wayne Allen,Joseph A Diorio,Mark Ross,Devon Cade,Edwin Santana,Vinny Black,Wayne Edmund Dorsey,Sherrie Cohen,3
Tracey Gordon,2,0,0,34,16,22,20,14,21,14,15,10,8,5,5,7,7,3,5,6,7,5,2,4,1,3,1,3,0,0,1,0,0,3
Jacque P Whaumbush,,2,0,11,9,9,7,8,2,6,1,3,2,5,4,4,4,4,2,1,0,1,3,0,2,0,0,0,0,1,0,1,0,3
Ronald R Donatucci,,,1,17,10,9,10,4,2,4,4,2,2,2,1,1,0,0,2,1,1,1,2,0,1,1,2,0,1,0,0,0,0,3
Helen Gym,,,,2,25,23,22,15,10,17,13,9,7,10,5,9,3,1,8,5,5,5,3,1,0,0,2,1,0,0,0,1,0,3
Allan Domb,,,,,4,18,20,3,7,5,10,3,3,6,5,2,2,3,3,1,1,1,2,1,1,2,0,1,0,0,0,1,0,3
Isaiah Thomas,,,,,,2,19,5,8,5,10,2,7,4,2,0,4,5,5,0,5,7,0,1,0,2,1,0,0,1,1,0,0,3
Derek S Green,,,,,,,0,3,6,5,13,1,4,5,8,1,7,2,2,0,7,1,0,1,1,3,2,2,0,1,0,0,0,3
Adrián Rivera-reyes,,,,,,,,2,2,7,0,7,1,3,2,7,3,1,3,4,1,2,5,0,2,0,1,0,0,0,0,0,0,3
Beth Finn,,,,,,,,,3,2,7,2,1,3,1,1,2,0,2,1,1,3,2,1,2,0,1,0,0,0,1,1,0,3
Willie Floyd Singletary,,,,,,,,,,0,2,7,3,3,4,7,0,3,1,1,1,0,1,0,0,2,1,0,0,1,0,0,0,3
Katherine Gilmore Richardson,,,,,,,,,,,0,1,4,0,2,1,1,2,0,3,3,0,2,2,1,0,1,0,0,0,0,0,0,3
Deja Lynn Alvarez,,,,,,,,,,,,3,1,2,1,4,1,1,0,2,0,2,2,1,1,0,0,0,0,0,1,0,0,3
Sandra Dungee Glenn,,,,,,,,,,,,,1,0,0,0,1,1,1,2,3,0,0,1,1,1,0,0,1,0,0,0,0,3
Eryn Santamoor,,,,,,,,,,,,,,0,1,2,1,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,3
Fareed Abdullah,,,,,,,,,,,,,,,0,2,2,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,3
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
Ethelind Baylor,,,,,,,,,,,,,,,,,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,3
Asa Khalif,,,,,,,,,,,,,,,,,,2,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,3
Billy Thompson,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,3
Hena Veit,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,2,0,0,0,0,0,0,0,0,3
Justin Diberardinis,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Erika Almirón,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,3
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,0,0,0,0,0,0,3
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,3
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,3
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,73,28,24,65,45,44,39,28,28,26,24,21,16,12,12,12,11,10,10,8,8,7,7,4,4,4,3,3,1,1,1,1,0,3
,Register Of Wills - Democrat,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Tracey Gordon,Jacque P Whaumbush,Ronald R Donatucci,Helen Gym,Adrián Rivera-reyes,Allan Domb,Willie Floyd Singletary,Derek S Green,Deja Lynn Alvarez,Isaiah Thomas,Katherine Gilmore Richardson,Ogbonna Paul Hagins,Fareed Abdullah,Billy Thompson,Joseph A Diorio,Erika Almirón,Mark Ross,Eryn Santamoor,Asa Khalif,Edwin Santana,Hena Veit,Justin Diberardinis,Latrice Y Bryant,Fernando Treviño,Sandra Dungee Glenn,Wayne Allen,Beth Finn,Devon Cade,Ethelind Baylor,Bobbie Curry,Wayne Edmund Dorsey,Vinny Black,Sherrie Cohen,4
Tracey Gordon,3,0,0,24,20,8,15,12,11,9,8,11,5,4,1,2,3,3,2,1,2,3,2,1,0,3,1,0,1,2,0,1,0,4
Jacque P Whaumbush,,0,0,8,7,4,2,5,3,3,3,1,3,2,3,1,3,0,1,1,1,1,1,1,1,0,1,0,2,0,1,0,0,4
Ronald R Donatucci,,,2,11,6,5,8,7,6,4,4,4,2,1,1,2,0,1,0,1,1,1,0,1,2,0,0,1,0,0,1,0,0,4
Helen Gym,,,,1,15,14,14,16,12,12,10,12,4,3,2,3,1,5,2,3,3,2,1,2,1,2,1,1,2,1,0,0,0,4
Adrián Rivera-reyes,,,,,1,2,14,3,11,2,2,15,2,0,1,1,2,1,0,0,1,1,0,1,0,1,0,1,1,1,2,1,0,4
Allan Domb,,,,,,4,1,13,1,10,8,1,0,3,3,3,0,3,0,1,1,3,1,2,2,2,1,1,1,0,0,0,0,4
Willie Floyd Singletary,,,,,,,0,4,15,2,2,14,3,0,1,0,2,0,2,1,0,2,2,0,1,0,0,1,1,1,0,1,0,4
Derek S Green,,,,,,,,0,1,11,7,0,7,4,2,5,1,2,1,1,0,3,1,3,3,1,1,0,1,0,1,0,0,4
Deja Lynn Alvarez,,,,,,,,,0,0,1,13,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,4
Isaiah Thomas,,,,,,,,,,0,7,0,3,5,0,1,1,2,4,2,1,0,3,1,2,2,0,0,0,0,0,0,0,4
Katherine Gilmore Richardson,,,,,,,,,,,0,0,4,2,1,2,1,2,1,2,2,0,2,0,1,2,2,1,1,1,0,0,0,4
Ogbonna Paul Hagins,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4
Fareed Abdullah,,,,,,,,,,,,,0,3,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,2,0,1,0,4
Billy Thompson,,,,,,,,,,,,,,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,4
Joseph A Diorio,,,,,,,,,,,,,,,0,1,2,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,4
Erika Almirón,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,2,0,0,2,0,0,0,1,0,0,4
Mark Ross,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,4
Eryn Santamoor,,,,,,,,,,,,,,,,,,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4
Asa Khalif,,,,,,,,,,,,,,,,,,,0,1,0,0,2,0,2,1,0,0,0,0,0,0,0,4
Edwin Santana,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,4
Hena Veit,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,4
Justin Diberardinis,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,4
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,2,0,0,0,0,0,0,4
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,4
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,4
Beth Finn,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,4
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,50,22,21,47,36,30,28,25,21,21,19,18,10,9,8,7,7,6,5,5,5,5,5,4,4,4,3,3,3,2,2,1,0,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,5
,Helen Gym,Isaiah Thomas,Derek S Green,Ogbonna Paul Hagins,Adrián Rivera-reyes,Allan Domb,Katherine Gilmore Richardson,Deja Lynn Alvarez,Willie Floyd Singletary,Fareed Abdullah,Sandra Dungee Glenn,Asa Khalif,Billy Thompson,Eryn Santamoor,Hena Veit,Latrice Y Bryant,Beth Finn,Bobbie Curry,Devon Cade,Edwin Santana,Erika Almirón,Ethelind Baylor,Fernando Treviño,Joseph A Diorio,Justin Diberardinis,Mark Ross,Sherrie Cohen,Vinny Black,Wayne Allen,Wayne Edmund Dorsey,Tracey Gordon,Jacque P Whaumbush,Ronald R Donatucci,5
Helen Gym,0,4,3,5,3,1,3,3,3,2,2,1,2,2,1,2,0,1,1,0,1,0,1,1,1,0,0,0,0,0,6,7,3,5
Isaiah Thomas,,0,6,2,1,5,5,0,0,4,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,4,4,5
Derek S Green,,,0,2,0,3,6,0,1,0,0,2,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,3,5
Ogbonna Paul Hagins,,,,0,4,0,2,5,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,5
Adrián Rivera-reyes,,,,,1,0,0,3,2,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,6,0,1,5
Allan Domb,,,,,,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
Katherine Gilmore Richardson,,,,,,,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,5
Deja Lynn Alvarez,,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,5
Willie Floyd Singletary,,,,,,,,,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5
Fareed Abdullah,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,5
Sandra Dungee Glenn,,,,,,,,,,,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,5
Asa Khalif,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5
