col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,All
,Joshua Roberts,Jennifer Schultz,Cateria R Mccabe,Carmella Jacquinto,Sherman Toppin,Craig Levin,Anthony Kyriakakis,Kendra Mccrae,Jon Marshall,Henry Mcgregor Sias,Leon Goodman,Tiffany Palmer,Terri M Booker,Laurie Dow,Wendi Barish,Janine D Momasso,Beth Grossman,Nicola Serianni,James C Crumlish,Chris Hall,Kay Yu,James F Berardinelli,Vicki Markovitz,Robert Trimble,Gregory Weyer,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,All
Joshua Roberts,52,251,429,383,437,234,374,116,246,345,139,91,122,56,96,24,49,89,106,49,32,23,25,37,19,388,647,122,All
Jennifer Schultz,,31,64,69,49,228,53,107,232,36,75,107,78,59,126,56,89,123,75,45,41,29,47,24,10,443,132,100,All
Cateria R Mccabe,,,9,402,443,43,411,176,39,357,122,115,112,68,63,99,37,37,23,34,50,30,19,20,10,201,389,86,All
Carmella Jacquinto,,,,9,365,76,363,133,22,309,114,79,79,81,60,101,49,34,65,17,28,36,23,14,9,156,345,98,All
Sherman Toppin,,,,,6,56,382,84,40,348,99,53,96,49,36,57,17,34,35,26,26,25,19,15,8,159,385,52,All
Craig Levin,,,,,,17,37,81,204,15,91,71,75,84,68,72,41,83,99,39,27,65,30,27,12,272,131,128,All
Anthony Kyriakakis,,,,,,,5,82,25,346,75,68,39,27,30,49,23,28,37,41,38,14,5,8,5,110,353,62,All
Kendra Mccrae,,,,,,,,15,57,27,148,172,174,79,99,100,99,64,31,60,58,26,28,32,20,252,99,99,All
Jon Marshall,,,,,,,,,8,11,87,60,53,41,63,17,48,77,63,37,12,21,22,25,9,250,104,76,All
Henry Mcgregor Sias,,,,,,,,,,2,33,41,18,19,23,19,23,23,11,7,29,19,10,5,4,77,319,22,All
Leon Goodman,,,,,,,,,,,8,112,144,71,59,85,55,58,69,63,38,39,23,34,16,203,98,92,All
Tiffany Palmer,,,,,,,,,,,,3,142,94,113,47,102,59,45,83,72,41,41,36,20,248,92,59,All
Terri M Booker,,,,,,,,,,,,,9,95,82,62,74,46,54,75,52,10,23,38,18,228,89,63,All
Laurie Dow,,,,,,,,,,,,,,12,80,81,70,36,58,47,32,61,20,14,18,166,55,60,All
Wendi Barish,,,,,,,,,,,,,,,1,58,80,83,47,36,42,21,35,15,6,174,72,48,All
Janine D Momasso,,,,,,,,,,,,,,,,4,54,40,49,7,34,66,28,6,6,118,37,99,All
Beth Grossman,,,,,,,,,,,,,,,,,0,58,22,33,23,23,40,12,12,142,55,40,All
Nicola Serianni,,,,,,,,,,,,,,,,,,5,56,18,30,23,38,8,9,140,58,36,All
James C Crumlish,,,,,,,,,,,,,,,,,,,5,39,13,43,8,14,7,92,71,58,All
Chris Hall,,,,,,,,,,,,,,,,,,,,3,29,24,12,25,13,105,47,26,All
Kay Yu,,,,,,,,,,,,,,,,,,,,,0,19,20,11,10,105,37,25,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,1,18,10,6,62,35,47,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,0,9,6,64,25,26,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,2,12,59,17,17,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,30,14,7,All
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,96,0,0,All
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,83,0,All
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,All
Total,"1,263",736,723,650,641,582,568,492,461,445,429,429,416,314,311,275,252,249,246,193,178,156,121,98,59,"1,256","1,006",420,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,1
,Joshua Roberts,Cateria R Mccabe,Sherman Toppin,Carmella Jacquinto,Jennifer Schultz,Henry Mcgregor Sias,Anthony Kyriakakis,Leon Goodman,Craig Levin,Tiffany Palmer,Jon Marshall,Kendra Mccrae,Wendi Barish,Beth Grossman,James F Berardinelli,Laurie Dow,Terri M Booker,Chris Hall,Vicki Markovitz,Janine D Momasso,Kay Yu,James C Crumlish,Nicola Serianni,Robert Trimble,Gregory Weyer,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,1
Joshua Roberts,1,21,20,18,11,18,18,6,7,0,6,1,3,0,0,1,1,3,0,1,2,3,1,2,0,34,9,3,1
Cateria R Mccabe,,0,22,19,2,19,16,8,1,4,0,3,0,2,4,1,3,1,1,2,1,0,0,1,0,21,7,0,1
Sherman Toppin,,,1,18,3,17,17,6,1,3,1,2,0,3,3,1,1,0,0,0,1,0,1,0,1,22,4,1,1
Carmella Jacquinto,,,,0,1,17,15,4,1,3,1,1,2,2,0,0,1,0,2,0,1,0,0,0,0,19,1,2,1
Jennifer Schultz,,,,,2,0,1,5,8,5,6,5,6,2,2,3,1,2,2,2,0,3,3,2,1,6,8,4,1
Henry Mcgregor Sias,,,,,,0,15,3,0,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,18,2,0,1
Anthony Kyriakakis,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,2,0,1
Leon Goodman,,,,,,,,0,6,5,3,3,2,3,5,1,3,1,2,1,1,2,0,0,0,8,6,2,1
Craig Levin,,,,,,,,,1,1,4,1,2,0,0,0,0,2,1,0,0,3,1,0,0,6,4,0,1
Tiffany Palmer,,,,,,,,,,0,1,5,4,5,3,3,1,1,2,3,1,0,1,0,0,3,5,3,1
Jon Marshall,,,,,,,,,,,0,0,2,1,0,0,0,1,0,0,0,2,1,2,0,4,3,3,1
Kendra Mccrae,,,,,,,,,,,,0,2,2,2,2,2,1,1,2,0,0,0,1,0,2,5,1,1
Wendi Barish,,,,,,,,,,,,,0,2,0,1,0,1,1,0,1,1,1,1,0,2,3,1,1
Beth Grossman,,,,,,,,,,,,,,0,2,2,0,0,2,1,1,0,0,0,0,2,1,3,1
James F Berardinelli,,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,1,0,1,1,4,1,1
Laurie Dow,,,,,,,,,,,,,,,,1,1,2,1,1,1,0,1,0,1,2,2,1,1
Terri M Booker,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,1,2,1,1
Chris Hall,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,2,2,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,3,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,3,1,1
Kay Yu,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,1,1,1
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,1,0,1
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,47,29,28,23,21,20,18,17,12,12,10,8,7,6,6,6,6,5,5,4,4,3,3,3,1,42,25,9,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,2
,Joshua Roberts,Jennifer Schultz,Craig Levin,Carmella Jacquinto,Jon Marshall,Leon Goodman,Cateria R Mccabe,Anthony Kyriakakis,Henry Mcgregor Sias,Terri M Booker,Sherman Toppin,Kendra Mccrae,Tiffany Palmer,James C Crumlish,Laurie Dow,Wendi Barish,James F Berardinelli,Janine D Momasso,Beth Grossman,Robert Trimble,Vicki Markovitz,Chris Hall,Kay Yu,Nicola Serianni,Gregory Weyer,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,2
Joshua Roberts,3,15,11,14,12,8,11,9,12,3,12,3,5,2,2,5,0,0,2,3,0,0,0,2,0,14,21,8,2
Jennifer Schultz,,1,11,3,12,2,0,2,1,1,0,2,2,2,1,4,1,1,2,1,1,0,0,3,0,14,3,7,2
Craig Levin,,,0,3,7,5,1,0,0,3,0,3,2,2,4,2,4,6,2,2,3,1,3,3,0,13,4,8,2
Carmella Jacquinto,,,,3,1,3,10,8,12,2,9,3,2,3,1,3,1,2,4,1,0,0,1,0,0,5,10,4,2
Jon Marshall,,,,,0,4,0,0,0,1,0,2,2,0,1,3,0,0,1,2,1,0,0,2,0,12,3,4,2
Leon Goodman,,,,,,0,1,2,1,7,2,3,3,3,3,5,1,3,0,3,3,2,2,2,0,10,4,2,2
Cateria R Mccabe,,,,,,,1,9,12,3,10,3,1,0,1,2,0,0,0,1,1,0,1,0,0,3,12,1,2
Anthony Kyriakakis,,,,,,,,1,9,2,8,1,1,2,1,2,0,0,0,0,0,2,0,0,0,2,9,1,2
Henry Mcgregor Sias,,,,,,,,,0,1,10,1,0,1,0,3,0,0,1,0,0,0,1,0,0,1,12,1,2
Terri M Booker,,,,,,,,,,2,2,5,3,2,4,2,0,0,1,4,1,2,3,0,0,9,1,2,2
Sherman Toppin,,,,,,,,,,,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,10,1,2
Kendra Mccrae,,,,,,,,,,,,0,1,0,3,1,1,0,4,1,0,1,2,0,1,8,1,1,2
Tiffany Palmer,,,,,,,,,,,,,0,1,1,0,0,0,2,3,2,1,0,0,0,8,0,1,2
James C Crumlish,,,,,,,,,,,,,,0,2,1,2,2,0,1,0,1,0,0,0,3,1,3,2
Laurie Dow,,,,,,,,,,,,,,,1,2,2,2,1,1,0,1,1,0,0,4,0,3,2
Wendi Barish,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,2,0,3,3,2,2
James F Berardinelli,,,,,,,,,,,,,,,,,1,4,1,0,1,1,1,2,1,3,1,2,2
Janine D Momasso,,,,,,,,,,,,,,,,,,0,0,0,3,0,1,2,0,2,1,3,2
Beth Grossman,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,5,0,1,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,5,1,0,2
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,3,2,0,2
Chris Hall,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,3,0,1,2
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,0,1,0,4,0,0,2
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,0,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,2
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
