col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Superior Court - Democrat,,,All
,Joshua Roberts,James C Crumlish,Carmella Jacquinto,Anthony Kyriakakis,Henry Mcgregor Sias,Kay Yu,Jennifer Schultz,Leon Goodman,Terri M Booker,Tiffany Palmer,Craig Levin,Wendi Barish,Kendra Mccrae,Jon Marshall,Cateria R Mccabe,Sherman Toppin,Laurie Dow,Janine D Momasso,Beth Grossman,Chris Hall,Nicola Serianni,Vicki Markovitz,James F Berardinelli,Robert Trimble,Gregory Weyer,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,All
Joshua Roberts,161,"1,420","1,243","1,081","1,050",959,291,337,303,156,279,159,149,284,161,149,92,54,96,107,113,58,38,59,24,"1,365",928,427,All
James C Crumlish,,22,"1,141","1,002",963,870,144,264,211,107,147,137,94,93,113,98,91,67,58,99,78,31,57,40,11,899,676,230,All
Carmella Jacquinto,,,17,"1,012",970,897,94,266,227,144,96,121,171,37,184,99,100,128,69,57,61,49,49,29,12,811,695,194,All
Anthony Kyriakakis,,,,4,"1,020",851,67,165,64,141,45,141,84,28,151,68,26,60,42,65,20,82,17,19,8,639,447,163,All
Henry Mcgregor Sias,,,,,1,848,37,103,38,86,25,95,30,21,95,48,26,25,26,22,16,72,23,14,7,514,353,129,All
Kay Yu,,,,,,7,71,65,85,105,31,65,77,29,48,59,46,35,46,48,23,24,16,15,11,468,395,169,All
Jennifer Schultz,,,,,,,16,122,91,135,259,155,128,238,84,62,76,46,121,75,140,60,23,57,18,565,406,416,All
Leon Goodman,,,,,,,,6,267,198,114,181,169,82,148,118,83,109,86,92,85,122,41,50,14,555,518,136,All
Terri M Booker,,,,,,,,,12,180,54,125,156,61,86,125,105,48,66,102,53,48,17,41,23,429,421,125,All
Tiffany Palmer,,,,,,,,,,1,61,194,211,59,123,98,104,47,101,117,91,102,41,40,16,382,361,157,All
Craig Levin,,,,,,,,,,,3,68,62,216,50,38,75,72,57,32,77,36,52,35,14,409,314,227,All
Wendi Barish,,,,,,,,,,,,5,120,62,82,58,80,49,106,63,89,109,26,27,12,324,304,159,All
Kendra Mccrae,,,,,,,,,,,,,2,57,178,94,92,102,98,74,92,37,36,36,13,341,354,145,All
Jon Marshall,,,,,,,,,,,,,,2,33,52,31,16,47,44,67,15,15,36,10,332,262,208,All
Cateria R Mccabe,,,,,,,,,,,,,,,3,86,62,121,62,45,67,38,34,22,10,342,287,84,All
Sherman Toppin,,,,,,,,,,,,,,,,7,71,56,26,49,46,32,20,22,9,254,234,87,All
Laurie Dow,,,,,,,,,,,,,,,,,2,72,63,64,53,22,50,22,8,214,240,94,All
Janine D Momasso,,,,,,,,,,,,,,,,,,17,35,20,38,30,64,5,7,190,217,67,All
Beth Grossman,,,,,,,,,,,,,,,,,,,2,51,77,49,24,21,12,205,189,111,All
Chris Hall,,,,,,,,,,,,,,,,,,,,1,27,25,23,33,17,208,181,83,All
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,1,40,15,26,12,195,184,121,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,0,17,13,11,138,124,68,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,11,10,105,101,35,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,2,6,98,84,53,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,1,40,39,21,All
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,,,,,,,,127,"1,030",356,All
Amanda Green-hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,,49,310,All
Beth Tarasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,All
Total,"2,587","1,730","1,618","1,362","1,213","1,171",931,772,619,598,596,534,524,490,469,376,342,320,314,306,306,241,162,148,68,"2,512","1,873",926,All
,Judge Of The Superior Court - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Joshua Roberts,Carmella Jacquinto,James C Crumlish,Anthony Kyriakakis,Henry Mcgregor Sias,Kay Yu,Jennifer Schultz,Leon Goodman,Cateria R Mccabe,Janine D Momasso,Tiffany Palmer,Kendra Mccrae,Craig Levin,Wendi Barish,Vicki Markovitz,Nicola Serianni,Jon Marshall,Beth Grossman,Terri M Booker,Sherman Toppin,Laurie Dow,Chris Hall,Robert Trimble,Gregory Weyer,James F Berardinelli,1
Daniel D Mccaffery,1,39,14,48,36,24,22,20,26,24,20,21,13,18,19,13,14,9,9,11,11,11,9,7,5,1,1,1,1
Amanda Green-hawkins,,1,14,31,27,17,17,15,16,11,22,20,15,12,15,12,13,12,9,6,7,9,8,6,4,2,0,1,1
Beth Tarasi,,,0,17,6,9,9,6,8,11,9,5,3,7,8,9,4,3,6,4,4,4,3,3,0,3,0,0,1
