col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,division
Carmella Jacquinto,,,,0,36,35,30,4,7,12,5,6,8,5,1,6,4,5,5,1,0,1,0,5,0,0,3
Sherman Toppin,,,,,0,40,38,4,5,5,4,4,3,3,2,2,1,1,1,1,0,1,1,0,0,0,3
Anthony Kyriakakis,,,,,,0,35,2,1,6,2,4,1,1,1,3,2,1,4,1,0,1,1,0,1,0,3
Henry Mcgregor Sias,,,,,,,0,2,2,1,1,2,0,1,0,2,0,0,1,0,1,0,1,0,0,0,3
Jennifer Schultz,,,,,,,,2,10,7,12,8,3,10,6,8,5,4,1,0,4,3,1,1,0,0,3
Tiffany Palmer,,,,,,,,,0,17,8,10,17,7,5,7,7,7,1,4,5,1,3,3,1,1,3
Kendra Mccrae,,,,,,,,,,0,3,14,13,8,1,10,8,5,6,2,3,0,1,2,1,1,3
Craig Levin,,,,,,,,,,,1,6,5,4,9,4,2,6,1,3,1,4,1,0,1,0,3
Leon Goodman,,,,,,,,,,,,0,7,5,6,2,5,5,4,5,3,4,3,1,0,1,3
Terri M Booker,,,,,,,,,,,,,2,7,4,5,10,5,1,3,3,0,0,6,1,0,3
Wendi Barish,,,,,,,,,,,,,,0,5,8,3,3,1,1,1,3,1,2,0,0,3
Jon Marshall,,,,,,,,,,,,,,,1,4,2,3,0,3,0,1,2,1,1,0,3
Nicola Serianni,,,,,,,,,,,,,,,,0,7,2,1,0,2,2,1,3,1,0,3
Kay Yu,,,,,,,,,,,,,,,,,0,3,0,3,2,0,0,3,0,0,3
Beth Grossman,,,,,,,,,,,,,,,,,,0,3,3,2,2,1,2,0,0,3
Janine D Momasso,,,,,,,,,,,,,,,,,,,1,0,0,0,1,1,0,0,3
Chris Hall,,,,,,,,,,,,,,,,,,,,0,0,3,0,1,0,1,3
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,3
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,3
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,179,101,58,54,52,48,41,40,35,33,30,28,28,23,22,19,17,16,9,8,8,7,7,7,2,1,3
,District Council 9th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,6
,Cherelle L Parker,Joshua Roberts,Carmella Jacquinto,Sherman Toppin,Cateria R Mccabe,Terri M Booker,Kendra Mccrae,Leon Goodman,Jennifer Schultz,Tiffany Palmer,Anthony Kyriakakis,Kay Yu,Beth Grossman,Jon Marshall,Henry Mcgregor Sias,Craig Levin,James C Crumlish,Wendi Barish,Laurie Dow,Janine D Momasso,Chris Hall,James F Berardinelli,Nicola Serianni,Robert Trimble,Vicki Markovitz,Gregory Weyer,6
Cherelle L Parker,18,66,44,40,40,37,37,36,34,33,26,27,25,25,21,22,20,20,20,16,10,13,11,8,6,4,6
Joshua Roberts,,1,28,25,24,13,14,16,11,13,20,9,10,16,19,9,8,6,6,4,4,4,5,2,1,0,6
Carmella Jacquinto,,,0,19,17,11,9,10,4,8,19,10,6,2,15,5,6,8,10,7,2,3,3,0,0,2,6
Sherman Toppin,,,,1,24,11,9,8,5,7,18,5,5,4,20,4,5,1,4,3,4,2,2,3,2,0,6
Cateria R Mccabe,,,,,0,5,14,11,2,8,21,7,5,3,18,1,4,2,3,9,3,5,1,2,2,0,6
Terri M Booker,,,,,,0,17,14,6,16,1,13,8,5,3,5,7,9,7,5,6,2,3,3,2,2,6
Kendra Mccrae,,,,,,,0,11,5,18,7,12,13,3,2,5,5,10,4,5,5,3,7,1,3,1,6
Leon Goodman,,,,,,,,0,4,14,6,7,8,6,2,4,8,5,7,4,4,3,2,3,2,1,6
Jennifer Schultz,,,,,,,,,0,7,2,4,4,10,1,9,4,8,6,2,2,2,3,3,0,1,6
Tiffany Palmer,,,,,,,,,,0,4,12,6,6,2,3,5,10,4,2,3,3,3,3,4,2,6
Anthony Kyriakakis,,,,,,,,,,,0,3,4,2,17,1,2,2,1,4,0,1,0,0,1,1,6
Kay Yu,,,,,,,,,,,,1,8,4,2,3,2,6,1,6,3,2,4,2,2,3,6
Beth Grossman,,,,,,,,,,,,,0,3,2,6,5,7,4,3,3,1,5,1,2,0,6
Jon Marshall,,,,,,,,,,,,,,0,1,7,7,2,0,2,2,5,2,3,2,1,6
Henry Mcgregor Sias,,,,,,,,,,,,,,,0,0,2,0,1,2,0,2,2,1,1,0,6
Craig Levin,,,,,,,,,,,,,,,,0,5,3,6,4,3,2,3,3,1,1,6
James C Crumlish,,,,,,,,,,,,,,,,,1,5,5,2,2,2,3,2,0,0,6
Wendi Barish,,,,,,,,,,,,,,,,,,0,4,2,1,0,6,1,1,1,6
Laurie Dow,,,,,,,,,,,,,,,,,,,0,4,3,3,0,1,0,1,6
Janine D Momasso,,,,,,,,,,,,,,,,,,,,0,0,6,2,1,0,0,6
Chris Hall,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,1,6
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,6
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,6
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,6
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,161,72,47,46,43,40,39,39,35,35,31,28,25,25,24,22,22,21,20,17,13,13,12,8,6,4,6
,District Council 9th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,7
,Cherelle L Parker,Joshua Roberts,Cateria R Mccabe,Carmella Jacquinto,Anthony Kyriakakis,Sherman Toppin,Jennifer Schultz,Henry Mcgregor Sias,Terri M Booker,Jon Marshall,Kendra Mccrae,Tiffany Palmer,Craig Levin,Leon Goodman,Wendi Barish,Janine D Momasso,Beth Grossman,Kay Yu,Laurie Dow,James C Crumlish,Nicola Serianni,Chris Hall,James F Berardinelli,Robert Trimble,Vicki Markovitz,Gregory Weyer,7
Cherelle L Parker,20,65,39,35,31,32,28,26,25,26,21,19,19,19,15,11,12,11,11,11,10,10,8,5,5,3,7
Joshua Roberts,,1,29,26,28,26,10,24,12,12,9,5,7,5,3,2,3,5,3,6,6,4,1,3,1,0,7
Cateria R Mccabe,,,1,21,25,27,6,24,7,3,7,8,3,5,8,7,5,5,2,1,4,1,3,0,1,0,7
Carmella Jacquinto,,,,3,22,17,2,18,7,1,5,3,3,3,3,3,1,6,3,4,1,1,2,1,1,0,7
Anthony Kyriakakis,,,,,0,25,1,24,5,1,4,2,2,1,1,0,3,3,1,1,2,2,2,0,0,0,7
Sherman Toppin,,,,,,0,3,23,5,1,7,3,2,4,3,3,0,3,0,2,2,3,1,1,0,0,7
Jennifer Schultz,,,,,,,1,1,4,8,5,4,7,3,7,4,1,0,4,2,3,3,0,1,1,1,7
Henry Mcgregor Sias,,,,,,,,0,2,0,1,3,0,1,2,3,2,1,0,0,1,0,1,0,1,0,7
Terri M Booker,,,,,,,,,1,5,9,10,2,8,2,1,4,3,6,3,6,5,2,0,1,2,7
Jon Marshall,,,,,,,,,,0,4,2,7,8,2,2,5,1,3,2,2,4,2,3,0,1,7
Kendra Mccrae,,,,,,,,,,,1,5,1,8,4,4,4,6,1,3,5,2,1,1,1,0,7
Tiffany Palmer,,,,,,,,,,,,1,2,5,7,5,3,3,3,3,4,4,4,1,1,2,7
Craig Levin,,,,,,,,,,,,,0,2,2,1,2,1,2,3,1,3,3,1,1,1,7
Leon Goodman,,,,,,,,,,,,,,0,3,4,3,2,2,4,2,2,3,4,0,0,7
Wendi Barish,,,,,,,,,,,,,,,1,6,5,2,3,1,1,2,2,2,2,2,7
Janine D Momasso,,,,,,,,,,,,,,,,0,3,0,2,1,3,0,3,1,2,0,7
Beth Grossman,,,,,,,,,,,,,,,,,0,1,1,0,3,3,1,1,3,1,7
Kay Yu,,,,,,,,,,,,,,,,,,1,1,2,0,1,0,0,0,0,7
Laurie Dow,,,,,,,,,,,,,,,,,,,0,2,1,3,1,0,0,1,7
James C Crumlish,,,,,,,,,,,,,,,,,,,,0,1,1,2,3,0,0,7
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,0,1,1,0,3,0,7
Chris Hall,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,7
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,7
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,0,1,7
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,155,69,44,40,35,35,32,29,27,26,23,21,20,19,17,13,12,12,12,11,11,10,8,5,5,3,7
,District Council 9th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,8
,Cherelle L Parker,Tiffany Palmer,Jennifer Schultz,Joshua Roberts,Leon Goodman,Kendra Mccrae,Terri M Booker,Carmella Jacquinto,Sherman Toppin,Craig Levin,Laurie Dow,Jon Marshall,Nicola Serianni,Cateria R Mccabe,Beth Grossman,Chris Hall,Wendi Barish,James C Crumlish,Vicki Markovitz,Anthony Kyriakakis,Kay Yu,Janine D Momasso,Robert Trimble,Henry Mcgregor Sias,James F Berardinelli,Gregory Weyer,8
Cherelle L Parker,23,49,46,38,44,39,38,34,27,30,27,28,29,23,27,26,26,19,19,15,12,13,14,9,12,1,8
Tiffany Palmer,,1,18,8,16,25,18,14,9,6,15,3,11,12,12,16,7,6,6,10,9,4,6,6,10,1,8
Jennifer Schultz,,,0,14,5,11,10,5,4,17,6,11,12,5,9,2,11,7,5,4,4,3,2,1,3,0,8
Joshua Roberts,,,,4,13,7,8,7,9,14,6,15,5,9,7,3,4,10,3,7,1,1,6,6,2,0,8
Leon Goodman,,,,,0,17,14,13,12,6,11,10,6,9,7,12,9,9,8,5,4,4,6,3,4,1,8
Kendra Mccrae,,,,,,0,12,13,11,4,9,4,9,12,11,15,7,3,3,4,6,6,6,1,3,1,8
Terri M Booker,,,,,,,0,13,10,4,14,5,8,9,6,11,10,4,7,2,3,4,4,1,2,0,8
Carmella Jacquinto,,,,,,,,0,10,6,11,3,8,10,6,4,11,5,11,5,4,7,3,4,2,0,8
Sherman Toppin,,,,,,,,,3,5,9,5,5,11,1,9,6,3,5,7,0,4,2,7,2,0,8
Craig Levin,,,,,,,,,,1,1,10,6,2,1,6,5,8,3,1,0,2,4,1,2,0,8
Laurie Dow,,,,,,,,,,,2,6,5,3,8,7,8,2,6,1,4,2,3,2,5,0,8
Jon Marshall,,,,,,,,,,,,1,9,3,6,6,5,5,4,2,2,3,5,0,1,0,8
Nicola Serianni,,,,,,,,,,,,,0,7,9,5,10,5,4,0,3,3,3,0,2,0,8
Cateria R Mccabe,,,,,,,,,,,,,,0,6,4,5,1,2,6,4,6,1,8,3,0,8
Beth Grossman,,,,,,,,,,,,,,,0,4,6,3,5,2,4,3,1,1,2,0,8
Chris Hall,,,,,,,,,,,,,,,,0,1,6,2,5,3,1,5,1,3,1,8
Wendi Barish,,,,,,,,,,,,,,,,,0,4,7,2,1,6,1,2,0,0,8
James C Crumlish,,,,,,,,,,,,,,,,,,0,2,5,2,0,4,1,1,0,8
Vicki Markovitz,,,,,,,,,,,,,,,,,,,0,3,2,4,2,1,1,0,8
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,0,3,2,1,7,1,0,8
Kay Yu,,,,,,,,,,,,,,,,,,,,,1,2,1,2,1,0,8
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,8
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,8
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,8
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,171,54,50,48,45,44,43,38,36,33,33,30,30,29,27,27,27,21,20,18,16,15,14,13,13,1,8
,District Council 9th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,16
,Cherelle L Parker,Joshua Roberts,Carmella Jacquinto,Sherman Toppin,Cateria R Mccabe,Anthony Kyriakakis,Henry Mcgregor Sias,Jennifer Schultz,Terri M Booker,Craig Levin,Tiffany Palmer,Leon Goodman,Kendra Mccrae,Wendi Barish,James C Crumlish,Beth Grossman,Jon Marshall,Robert Trimble,Laurie Dow,Chris Hall,Nicola Serianni,Vicki Markovitz,Kay Yu,Janine D Momasso,Gregory Weyer,James F Berardinelli,16
Cherelle L Parker,10,57,53,42,41,36,32,26,25,19,19,14,12,12,12,11,10,11,10,8,8,8,7,6,4,3,16
Joshua Roberts,,0,39,41,36,33,32,6,9,9,7,6,3,4,9,5,5,5,3,3,3,1,0,1,0,0,16
Carmella Jacquinto,,,2,37,39,36,32,7,9,7,6,5,3,6,6,4,1,5,4,3,4,3,4,4,1,1,16
Sherman Toppin,,,,1,35,33,31,2,6,5,5,2,0,2,1,2,1,4,1,2,0,1,2,1,1,0,16
Cateria R Mccabe,,,,,0,32,31,5,8,2,6,5,3,2,0,2,0,2,0,2,0,0,1,3,0,1,16
Anthony Kyriakakis,,,,,,1,32,3,3,2,3,0,0,2,1,2,1,1,3,0,2,2,2,1,0,0,16
Henry Mcgregor Sias,,,,,,,0,0,2,0,1,1,2,3,1,0,0,0,1,0,0,1,2,2,2,2,16
Jennifer Schultz,,,,,,,,3,4,9,8,2,6,4,2,6,4,4,2,2,5,3,1,0,2,0,16
Terri M Booker,,,,,,,,,0,4,9,7,6,6,4,2,2,5,7,5,1,2,2,2,2,1,16
Craig Levin,,,,,,,,,,1,1,4,2,2,4,3,4,4,3,1,4,1,0,2,2,0,16
Tiffany Palmer,,,,,,,,,,,0,3,5,4,0,5,2,3,4,1,2,5,3,2,0,1,16
Leon Goodman,,,,,,,,,,,,1,3,2,5,1,3,2,1,2,0,0,0,1,1,1,16
Kendra Mccrae,,,,,,,,,,,,,0,3,1,3,1,1,2,3,2,4,2,0,3,1,16
Wendi Barish,,,,,,,,,,,,,,0,3,2,0,0,3,0,3,2,2,1,1,1,16
James C Crumlish,,,,,,,,,,,,,,,0,0,3,2,1,2,2,0,1,1,0,0,16
Beth Grossman,,,,,,,,,,,,,,,,0,1,2,1,1,3,5,3,0,0,0,16
Jon Marshall,,,,,,,,,,,,,,,,,0,0,1,2,2,0,0,0,0,0,16
Robert Trimble,,,,,,,,,,,,,,,,,,0,2,4,0,0,1,0,1,0,16
Laurie Dow,,,,,,,,,,,,,,,,,,,0,1,2,2,2,2,0,0,16
Chris Hall,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,16
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,16
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,0,16
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,16
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,16
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,1,1,16
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,0,16
Total,119,62,59,48,45,41,36,30,25,21,19,16,13,13,12,11,11,11,10,9,8,8,7,6,5,3,16
,District Council 9th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,17
,Cherelle L Parker,Joshua Roberts,Jennifer Schultz,Carmella Jacquinto,Anthony Kyriakakis,Sherman Toppin,Cateria R Mccabe,Beth Grossman,Craig Levin,Tiffany Palmer,James C Crumlish,Jon Marshall,Henry Mcgregor Sias,Kendra Mccrae,Leon Goodman,Nicola Serianni,Wendi Barish,Vicki Markovitz,Laurie Dow,Terri M Booker,Janine D Momasso,Kay Yu,Chris Hall,Robert Trimble,James F Berardinelli,Gregory Weyer,17
Cherelle L Parker,12,42,33,23,24,24,22,21,18,23,14,17,17,18,17,18,18,14,11,14,10,12,11,8,6,4,17
Joshua Roberts,,2,8,15,18,19,17,5,7,6,7,7,16,4,9,6,6,5,2,5,1,3,3,2,1,2,17
Jennifer Schultz,,,2,5,2,4,6,8,7,3,4,4,1,3,3,8,6,4,5,4,3,4,3,4,1,2,17
Carmella Jacquinto,,,,0,14,11,13,5,8,4,7,1,12,7,4,3,2,3,6,3,9,9,3,1,4,0,17
Anthony Kyriakakis,,,,,0,17,15,2,0,4,5,3,16,5,4,1,1,2,1,1,3,2,2,3,0,0,17
Sherman Toppin,,,,,,0,14,4,3,2,4,4,15,4,5,3,3,3,0,1,0,1,3,3,0,0,17
Cateria R Mccabe,,,,,,,0,1,0,4,2,2,13,6,5,3,4,4,3,3,3,2,0,0,1,0,17
Beth Grossman,,,,,,,,0,2,7,6,3,1,5,3,7,9,8,4,2,4,5,2,3,3,2,17
Craig Levin,,,,,,,,,1,3,7,3,0,2,3,4,2,0,7,3,4,3,3,1,4,1,17
Tiffany Palmer,,,,,,,,,,0,3,2,2,9,6,5,7,4,3,7,2,3,6,2,2,1,17
James C Crumlish,,,,,,,,,,,0,6,1,3,5,3,5,3,6,3,4,2,5,3,4,0,17
Jon Marshall,,,,,,,,,,,,2,1,3,6,5,1,3,2,3,1,2,2,5,1,0,17
Henry Mcgregor Sias,,,,,,,,,,,,,0,1,1,0,2,2,1,2,0,2,0,2,1,0,17
Kendra Mccrae,,,,,,,,,,,,,,0,5,5,6,3,3,6,4,6,4,2,1,0,17
Leon Goodman,,,,,,,,,,,,,,,0,10,4,3,3,3,2,4,2,2,2,0,17
Nicola Serianni,,,,,,,,,,,,,,,,1,6,3,4,1,1,3,2,2,1,1,17
Wendi Barish,,,,,,,,,,,,,,,,,0,5,4,4,3,1,2,1,1,0,17
Vicki Markovitz,,,,,,,,,,,,,,,,,,0,0,3,2,4,3,3,1,2,17
Laurie Dow,,,,,,,,,,,,,,,,,,,0,1,5,2,0,2,6,0,17
Terri M Booker,,,,,,,,,,,,,,,,,,,,0,1,3,3,2,0,2,17
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,0,2,0,1,4,1,17
Kay Yu,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,17
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,17
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,17
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,0,17
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,0,17
Total,121,53,37,31,28,28,27,23,23,23,21,21,20,20,20,19,19,16,15,15,14,13,12,10,8,4,17
,District Council 9th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,18
,Cherelle L Parker,Joshua Roberts,Cateria R Mccabe,Anthony Kyriakakis,Sherman Toppin,Carmella Jacquinto,Henry Mcgregor Sias,Jennifer Schultz,Tiffany Palmer,Terri M Booker,Kendra Mccrae,Leon Goodman,Craig Levin,Wendi Barish,Jon Marshall,Beth Grossman,James C Crumlish,Laurie Dow,Nicola Serianni,Chris Hall,Kay Yu,James F Berardinelli,Robert Trimble,Vicki Markovitz,Janine D Momasso,Gregory Weyer,18
Cherelle L Parker,13,75,44,40,43,32,31,33,29,26,28,21,19,19,18,18,13,14,14,11,9,7,7,7,6,1,18
