col_1,col_2,col_3,col_4,col_5,col_6,division
,District Council 8th District - Democrat,,Judge Of The Superior Court - Democrat,,,All
,Cindy Bass,Tonya Bah,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,All
Cindy Bass,121,0,942,770,331,All
Tonya Bah,,1,7,4,6,All
Daniel D Mccaffery,,,92,594,158,All
Amanda Green-hawkins,,,,46,120,All
Beth Tarasi,,,,,42,All
Total,"1,449",12,"1,169",947,426,All
,District Council 8th District - Democrat,,Judge Of The Superior Court - Democrat,,,1
,Cindy Bass,Tonya Bah,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,1
Cindy Bass,1,0,31,13,12,1
Tonya Bah,,0,1,0,1,1
Daniel D Mccaffery,,,2,11,8,1
Amanda Green-hawkins,,,,2,2,1
Beth Tarasi,,,,,1,1
Total,39,1,35,16,16,1
,District Council 8th District - Democrat,,Judge Of The Superior Court - Democrat,,,2
,Cindy Bass,Tonya Bah,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,2
Cindy Bass,10,0,51,46,15,2
Tonya Bah,,0,0,0,1,2
Daniel D Mccaffery,,,13,34,5,2
Amanda Green-hawkins,,,,4,7,2
Beth Tarasi,,,,,5,2
Total,81,1,68,55,22,2
,Judge Of The Superior Court - Democrat,,,District Council 8th District - Democrat,,3
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Cindy Bass,Tonya Bah,3
Daniel D Mccaffery,4,63,6,60,0,3
Amanda Green-hawkins,,1,3,56,0,3
Beth Tarasi,,,0,9,0,3
Cindy Bass,,,,3,0,3
Tonya Bah,,,,,0,3
Total,79,70,11,71,0,3
,District Council 8th District - Democrat,,Judge Of The Superior Court - Democrat,,,4
,Cindy Bass,Tonya Bah,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,4
Cindy Bass,2,0,17,9,6,4
Tonya Bah,,0,0,0,0,4
Daniel D Mccaffery,,,0,7,5,4
Amanda Green-hawkins,,,,0,1,4
Beth Tarasi,,,,,0,4
Total,26,0,22,12,8,4
,District Council 8th District - Democrat,,Judge Of The Superior Court - Democrat,,,5
,Cindy Bass,Tonya Bah,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,5
Cindy Bass,6,0,30,24,10,5
Tonya Bah,,0,1,1,0,5
Daniel D Mccaffery,,,3,15,6,5
Amanda Green-hawkins,,,,2,4,5
Beth Tarasi,,,,,0,5
Total,47,1,35,27,11,5
,District Council 8th District - Democrat,,Judge Of The Superior Court - Democrat,,,6
,Cindy Bass,Tonya Bah,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,6
Cindy Bass,1,0,31,24,12,6
Tonya Bah,,0,0,0,0,6
Daniel D Mccaffery,,,5,16,6,6
Amanda Green-hawkins,,,,1,5,6
Beth Tarasi,,,,,0,6
Total,46,0,39,29,15,6
,District Council 8th District - Democrat,,Judge Of The Superior Court - Democrat,,,7
,Cindy Bass,Tonya Bah,Amanda Green-hawkins,Daniel D Mccaffery,Beth Tarasi,7
Cindy Bass,9,0,68,64,23,7
Tonya Bah,,0,0,0,1,7
Amanda Green-hawkins,,,2,48,10,7
Daniel D Mccaffery,,,,3,8,7
Beth Tarasi,,,,,2,7
Total,104,1,75,72,28,7
,District Council 8th District - Democrat,,Judge Of The Superior Court - Democrat,,,8
,Cindy Bass,Tonya Bah,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,8
Cindy Bass,11,0,48,44,30,8
Tonya Bah,,0,0,0,0,8
Daniel D Mccaffery,,,7,18,11,8
Amanda Green-hawkins,,,,2,7,8
Beth Tarasi,,,,,4,8
Total,101,0,58,50,35,8
,District Council 8th District - Democrat,,Judge Of The Superior Court - Democrat,,,9
,Cindy Bass,Tonya Bah,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,9
Cindy Bass,12,0,55,51,37,9
Tonya Bah,,0,1,0,1,9
Daniel D Mccaffery,,,9,34,23,9
Amanda Green-hawkins,,,,3,13,9
Beth Tarasi,,,,,6,9
Total,102,1,75,66,54,9
,District Council 8th District - Democrat,,Judge Of The Superior Court - Democrat,,,10
,Cindy Bass,Tonya Bah,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,10
Cindy Bass,4,0,38,28,15,10
Tonya Bah,,0,0,0,0,10
Daniel D Mccaffery,,,2,22,9,10
Amanda Green-hawkins,,,,3,7,10
Beth Tarasi,,,,,1,10
Total,57,0,49,39,19,10
,District Council 8th District - Democrat,,Judge Of The Superior Court - Democrat,,,11
,Cindy Bass,Tonya Bah,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,11
Cindy Bass,6,0,81,76,15,11
