col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,division
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8,10,3,2,4,5,1,2,3,3,1,5,4,4,4,3,2,2,3,2,1,3,2,5,1,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,6,3,2,5,5,3,2,2,2,2,2,3,2,2,3,1,3,0,3,2,3,4,3,3,1,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,All
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,93,116,87,58,41,68,23,87,38,64,46,79,58,40,47,43,34,19,13,12,14,22,19,5,All
Joshua Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,97,48,54,44,41,47,80,32,26,45,42,25,19,22,15,12,19,31,13,28,6,10,2,All
Craig Levin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,64,44,17,43,17,76,18,18,52,44,56,17,16,17,22,16,16,15,10,5,7,5,All
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,33,27,63,34,19,28,41,47,40,81,28,39,32,44,10,6,31,11,19,4,16,All
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,63,38,80,26,51,39,39,30,17,17,26,15,11,28,10,15,17,5,14,4,All
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,62,7,69,30,23,20,22,25,26,36,18,12,26,7,20,18,8,4,All
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,27,24,38,42,37,37,27,29,30,29,14,14,19,5,21,12,2,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,74,34,21,14,10,11,35,15,5,24,26,15,25,8,8,2,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,15,30,28,12,18,10,11,12,12,12,3,5,3,10,2,All
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,19,26,18,13,20,20,22,3,23,12,22,15,3,5,All
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,32,27,39,28,42,25,28,8,11,14,10,11,5,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,30,32,16,26,12,18,14,16,10,7,16,6,All
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,22,27,19,18,4,10,12,11,16,3,2,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,18,13,17,6,7,21,4,10,7,9,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,32,15,17,17,5,2,16,14,6,All
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,17,21,16,9,10,6,10,6,4,All
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,19,11,8,4,14,14,6,All
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,8,12,7,15,4,5,All
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,9,4,2,11,2,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,22,9,4,2,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,5,6,All
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,3,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,398,369,268,220,203,196,165,126,111,105,84,75,74,63,63,60,60,59,54,52,45,44,37,35,34,32,29,18,15,2,348,254,214,206,185,173,159,158,146,144,144,135,129,128,114,112,103,84,71,70,65,57,57,44,27,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Jennifer Schultz,Joshua Roberts,Carmella Jacquinto,Tiffany Palmer,Craig Levin,James C Crumlish,Jon Marshall,Terri M Booker,Leon Goodman,Beth Grossman,Wendi Barish,Kendra Mccrae,Nicola Serianni,Vicki Markovitz,Robert Trimble,Cateria R Mccabe,Henry Mcgregor Sias,Chris Hall,Gregory Weyer,Laurie Dow,Sherman Toppin,Anthony Kyriakakis,Kay Yu,James F Berardinelli,Janine D Momasso,Helen Gym,Isaiah Thomas,Allan Domb,Adrián Rivera-reyes,Willie Floyd Singletary,Derek S Green,Katherine Gilmore Richardson,Deja Lynn Alvarez,Beth Finn,Billy Thompson,Fareed Abdullah,Ogbonna Paul Hagins,Eryn Santamoor,Justin Diberardinis,Latrice Y Bryant,Asa Khalif,Erika Almirón,Fernando Treviño,Bobbie Curry,Mark Ross,Ethelind Baylor,Joseph A Diorio,Wayne Allen,Wayne Edmund Dorsey,Devon Cade,Edwin Santana,Hena Veit,Sandra Dungee Glenn,Sherrie Cohen,Vinny Black,1
Jennifer Schultz,1,7,3,7,4,7,3,2,5,3,4,2,5,4,4,1,3,2,1,1,0,0,1,0,1,7,6,4,9,5,4,3,5,3,2,1,2,3,3,2,1,2,3,2,2,1,1,0,1,0,0,0,0,0,0,1
Joshua Roberts,,0,3,5,5,3,5,4,4,2,2,2,5,0,1,2,5,1,1,0,3,2,0,0,0,9,8,4,4,7,7,4,4,0,3,2,4,1,2,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1
Carmella Jacquinto,,,0,2,2,3,1,2,2,3,1,4,1,1,3,4,2,1,1,1,2,2,1,0,0,6,7,9,3,1,3,6,1,1,1,1,2,2,1,2,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1
Tiffany Palmer,,,,0,0,4,0,4,2,4,1,3,6,3,0,1,3,1,1,1,0,0,1,0,0,1,7,3,3,1,4,4,2,1,2,2,1,1,3,2,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1
Craig Levin,,,,,0,2,3,1,2,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,5,2,1,7,4,1,1,3,0,0,0,4,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
James C Crumlish,,,,,,0,1,1,4,1,2,2,4,1,4,1,3,1,0,2,0,0,0,1,0,1,5,4,3,1,3,4,2,1,1,1,0,2,2,1,1,2,2,0,1,0,1,0,1,0,0,0,0,0,0,1
Jon Marshall,,,,,,,0,4,4,0,3,0,0,0,2,0,0,2,1,1,1,0,0,0,0,4,5,4,3,3,3,0,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Terri M Booker,,,,,,,,0,3,3,4,3,2,2,1,0,0,2,2,0,1,0,0,0,1,3,7,4,1,2,5,1,3,2,2,4,2,0,0,1,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1
Leon Goodman,,,,,,,,,0,1,2,1,3,0,4,0,0,0,1,1,0,0,0,0,0,2,5,4,2,4,2,0,2,1,2,1,0,2,0,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
Beth Grossman,,,,,,,,,,0,3,4,1,4,0,2,0,0,0,1,0,0,2,0,1,5,5,4,3,2,3,2,1,2,2,2,1,1,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
Wendi Barish,,,,,,,,,,,0,3,1,2,1,1,0,2,1,0,1,0,1,0,1,2,6,4,0,2,4,2,1,3,1,4,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
Kendra Mccrae,,,,,,,,,,,,0,2,1,2,1,0,1,2,0,0,0,1,0,0,2,4,3,1,3,2,2,1,1,2,2,2,0,0,3,1,1,1,0,2,0,1,0,1,0,0,0,0,0,0,1
Nicola Serianni,,,,,,,,,,,,,0,0,0,0,3,0,1,0,0,0,0,0,0,0,5,0,0,1,3,2,2,0,1,1,1,0,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Vicki Markovitz,,,,,,,,,,,,,,0,1,2,0,0,1,2,0,0,1,1,1,3,3,3,3,1,2,1,0,3,1,0,0,2,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
Robert Trimble,,,,,,,,,,,,,,,0,0,0,1,2,1,0,0,0,0,0,2,1,4,2,3,1,0,1,2,2,0,0,1,0,2,0,0,3,0,2,0,1,0,1,0,0,0,0,0,0,1
Cateria R Mccabe,,,,,,,,,,,,,,,,0,2,0,0,1,2,2,1,1,0,4,4,4,2,0,2,4,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,0,0,0,0,2,2,0,0,0,2,4,2,0,0,4,4,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Chris Hall,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,2,2,1,0,1,1,1,1,2,2,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,0,2,2,0,1,1,1,0,1,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Laurie Dow,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,3,1,2,0,0,1,0,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,2,3,2,0,0,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Helen Gym,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,6,6,5,5,3,3,1,1,1,3,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
Isaiah Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,2,2,9,9,2,4,3,5,1,2,2,2,3,3,0,2,0,1,0,1,0,0,0,0,0,0,0,1
Allan Domb,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,6,7,2,2,2,3,0,2,2,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
Adrián Rivera-reyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,2,5,1,1,0,4,3,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,3,1,2,0,2,1,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1
Derek S Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,1,2,2,1,1,3,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1
Katherine Gilmore Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Deja Lynn Alvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
Beth Finn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Eryn Santamoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Justin Diberardinis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Erika Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,1
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,25,18,12,11,10,10,10,10,9,8,8,7,7,7,6,5,5,4,4,3,3,2,2,1,1,20,19,17,14,13,12,12,10,5,5,5,5,4,4,4,3,3,3,2,2,1,1,1,1,0,0,0,0,0,0,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Helen Gym,Allan Domb,Isaiah Thomas,Adrián Rivera-reyes,Derek S Green,Fareed Abdullah,Willie Floyd Singletary,Deja Lynn Alvarez,Katherine Gilmore Richardson,Latrice Y Bryant,Hena Veit,Erika Almirón,Mark Ross,Asa Khalif,Ogbonna Paul Hagins,Wayne Allen,Eryn Santamoor,Fernando Treviño,Beth Finn,Edwin Santana,Ethelind Baylor,Justin Diberardinis,Sandra Dungee Glenn,Vinny Black,Billy Thompson,Bobbie Curry,Joseph A Diorio,Sherrie Cohen,Wayne Edmund Dorsey,Devon Cade,Jennifer Schultz,Joshua Roberts,Terri M Booker,Cateria R Mccabe,Tiffany Palmer,Craig Levin,Kendra Mccrae,Beth Grossman,Carmella Jacquinto,James C Crumlish,Nicola Serianni,Anthony Kyriakakis,Jon Marshall,Kay Yu,Leon Goodman,Wendi Barish,Laurie Dow,Vicki Markovitz,Chris Hall,Henry Mcgregor Sias,Janine D Momasso,Sherman Toppin,Gregory Weyer,Robert Trimble,James F Berardinelli,2
Helen Gym,0,8,8,4,7,5,3,2,6,3,3,2,1,3,1,2,2,1,1,0,2,2,2,0,0,0,0,0,0,0,8,10,6,5,8,6,5,4,6,3,4,4,3,3,4,4,2,2,3,3,2,2,1,2,1,2
Allan Domb,,0,8,0,6,1,1,0,4,0,1,1,2,1,0,2,2,1,1,1,0,2,1,0,0,1,0,0,1,0,4,6,3,6,3,2,1,4,3,4,0,6,1,1,3,2,1,2,2,2,0,2,2,1,1,2
Isaiah Thomas,,,1,0,8,2,1,1,5,1,3,0,2,2,1,2,0,0,1,0,2,1,1,0,0,0,0,0,0,0,4,2,4,6,5,1,2,3,4,3,3,6,1,2,3,2,2,1,1,2,1,2,2,1,0,2
Adrián Rivera-reyes,,,,0,1,2,6,4,0,3,1,1,0,0,1,0,0,2,0,1,0,0,0,2,0,0,1,0,0,0,7,3,2,2,3,3,2,2,2,2,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,2
Derek S Green,,,,,0,3,2,0,4,2,1,1,1,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,4,6,4,1,3,1,5,3,2,5,1,2,3,4,1,1,0,2,0,3,1,1,0,2
Fareed Abdullah,,,,,,0,1,0,2,4,1,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,4,2,6,0,5,1,4,1,2,0,0,2,1,2,1,0,1,0,1,1,0,1,0,2
Willie Floyd Singletary,,,,,,,0,3,0,2,0,0,0,1,2,0,1,2,0,1,0,0,0,2,0,0,0,0,0,0,6,3,2,3,1,3,3,1,1,2,1,0,3,1,1,1,0,0,1,0,0,1,0,0,0,2
Deja Lynn Alvarez,,,,,,,,0,1,3,2,2,1,0,2,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,7,1,2,2,2,1,3,2,0,2,3,0,0,0,0,1,0,1,0,1,1,0,0,0,0,2
Katherine Gilmore Richardson,,,,,,,,,0,1,3,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,5,2,0,2,1,5,3,3,4,0,0,1,0,1,0,1,3,1,2,1,1,0,2
