col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Mayor - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,All
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Dennis Lee,Annette Thompson,Carla Cain,Robin Trent,Lewis Harris Jr,Luigi Borda,Warren Bloom,Jen Devor,Moira Bohannon,All
Jim Kenney,473,0,0,"2,170","1,554",412,298,166,167,96,46,41,36,38,29,9,All
Anthony Hardy Williams,,213,0,726,340,255,91,133,126,89,37,23,19,17,22,10,All
Alan Butkovitz,,,16,55,45,19,16,12,17,7,1,2,2,3,2,2,All
Omar Sabir,,,,33,"1,319",295,130,132,100,37,20,23,15,12,10,2,All
Lisa Deeley,,,,,13,129,78,35,61,23,10,2,6,7,3,4,All
Kahlil Williams,,,,,,4,13,23,54,21,15,15,2,9,16,5,All
Marwan Kreidie,,,,,,,14,15,5,5,2,2,9,0,0,1,All
Dennis Lee,,,,,,,,3,14,35,4,3,9,2,6,1,All
Annette Thompson,,,,,,,,,2,19,10,5,2,8,3,2,All
Carla Cain,,,,,,,,,,2,9,3,6,7,5,2,All
Robin Trent,,,,,,,,,,,1,1,0,2,1,1,All
Lewis Harris Jr,,,,,,,,,,,,1,1,3,2,1,All
Luigi Borda,,,,,,,,,,,,,1,1,1,0,All
Warren Bloom,,,,,,,,,,,,,,0,0,1,All
Jen Devor,,,,,,,,,,,,,,,1,1,All
Moira Bohannon,,,,,,,,,,,,,,,,1,All
Total,"3,539","1,386",129,"3,018","1,985",703,421,321,318,200,85,68,63,60,55,22,All
,Mayor - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Omar Sabir,Lisa Deeley,Kahlil Williams,Annette Thompson,Marwan Kreidie,Dennis Lee,Robin Trent,Carla Cain,Jen Devor,Lewis Harris Jr,Warren Bloom,Moira Bohannon,Luigi Borda,1
Jim Kenney,21,0,0,77,70,14,6,8,3,1,3,2,2,2,0,0,1
Anthony Hardy Williams,,6,0,15,12,6,9,1,4,4,1,0,1,0,1,0,1
Alan Butkovitz,,,0,4,4,0,1,0,0,0,0,0,0,0,0,0,1
Omar Sabir,,,,0,52,5,3,1,1,0,1,0,1,0,0,0,1
Lisa Deeley,,,,,0,8,4,3,0,2,0,0,0,0,0,0,1
Kahlil Williams,,,,,,0,2,0,1,1,0,1,1,0,0,0,1
Annette Thompson,,,,,,,0,0,2,2,0,0,0,1,0,0,1
Marwan Kreidie,,,,,,,,0,1,0,1,0,0,0,0,0,1
Dennis Lee,,,,,,,,,0,0,0,0,0,0,0,0,1
Robin Trent,,,,,,,,,,0,0,0,0,0,0,0,1
Carla Cain,,,,,,,,,,,0,2,0,0,0,0,1
Jen Devor,,,,,,,,,,,,0,0,0,0,0,1
Lewis Harris Jr,,,,,,,,,,,,,0,0,1,0,1
Warren Bloom,,,,,,,,,,,,,,0,0,0,1
Moira Bohannon,,,,,,,,,,,,,,,0,0,1
Luigi Borda,,,,,,,,,,,,,,,,0,1
Total,136,39,7,96,86,21,16,9,7,5,4,3,3,2,1,0,1
,Mayor - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,2
