col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Register Of Wills - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,Jennifer Schultz,Joshua Roberts,Wendi Barish,Beth Grossman,Anthony Kyriakakis,Nicola Serianni,Craig Levin,James C Crumlish,Carmella Jacquinto,Cateria R Mccabe,Tiffany Palmer,Vicki Markovitz,Jon Marshall,Chris Hall,James F Berardinelli,Laurie Dow,Kendra Mccrae,Kay Yu,Leon Goodman,Terri M Booker,Janine D Momasso,Robert Trimble,Henry Mcgregor Sias,Sherman Toppin,Gregory Weyer,All
Ronald R Donatucci,46,0,0,98,155,123,108,132,102,91,95,105,78,50,54,49,56,59,31,34,36,38,35,21,20,18,15,12,All
Tracey Gordon,,20,0,162,77,79,80,36,74,71,57,39,49,64,42,52,30,20,48,51,34,37,43,28,22,17,15,9,All
Jacque P Whaumbush,,,8,46,30,35,27,24,26,31,28,15,20,22,31,11,19,18,20,11,19,14,11,13,10,9,6,5,All
Jennifer Schultz,,,,9,80,98,91,35,92,105,63,34,39,58,65,72,30,29,42,34,27,35,30,26,20,10,12,6,All
Joshua Roberts,,,,,6,98,49,93,84,84,65,86,69,22,29,59,16,23,18,18,11,28,19,17,15,16,14,4,All
Wendi Barish,,,,,,3,78,101,119,39,60,89,79,54,42,11,27,18,35,34,31,30,41,27,7,17,8,4,All
Beth Grossman,,,,,,,7,43,58,48,50,32,28,52,67,23,36,35,48,36,36,39,37,24,13,11,5,8,All
Anthony Kyriakakis,,,,,,,,2,82,34,81,86,69,63,22,10,58,21,14,24,27,17,9,10,10,21,7,6,All
Nicola Serianni,,,,,,,,,0,43,42,69,74,44,48,20,15,18,29,28,30,21,23,19,6,13,5,3,All
Craig Levin,,,,,,,,,,4,54,17,23,18,34,63,25,23,14,21,16,26,15,13,16,5,12,6,All
James C Crumlish,,,,,,,,,,,4,33,23,55,21,31,70,26,10,26,25,32,20,5,28,9,5,3,All
Carmella Jacquinto,,,,,,,,,,,,1,66,27,24,3,15,19,17,17,25,15,20,8,10,20,12,6,All
Cateria R Mccabe,,,,,,,,,,,,,1,30,26,12,15,22,17,24,11,16,14,15,6,10,8,5,All
Tiffany Palmer,,,,,,,,,,,,,,1,27,8,56,19,32,19,31,15,26,13,6,10,5,8,All
Vicki Markovitz,,,,,,,,,,,,,,,1,11,15,23,25,26,28,16,23,13,6,7,4,3,All
Jon Marshall,,,,,,,,,,,,,,,,0,12,15,11,8,5,13,10,2,16,3,8,4,All
Chris Hall,,,,,,,,,,,,,,,,,1,20,12,18,21,15,10,6,19,8,3,4,All
James F Berardinelli,,,,,,,,,,,,,,,,,,1,14,14,14,17,9,12,13,7,5,9,All
Laurie Dow,,,,,,,,,,,,,,,,,,,0,23,16,20,24,16,5,10,8,2,All
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,0,9,21,22,15,17,8,4,6,All
Kay Yu,,,,,,,,,,,,,,,,,,,,,3,9,13,9,6,7,3,9,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,1,19,10,9,10,6,3,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,3,13,10,6,11,8,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,7,3,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,6,5,4,All
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,5,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,428,314,121,340,283,255,234,216,216,209,201,164,155,155,135,119,118,102,100,98,96,96,94,67,53,50,39,27,All
,Register Of Wills - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,Jennifer Schultz,Anthony Kyriakakis,Wendi Barish,Joshua Roberts,James C Crumlish,Beth Grossman,Carmella Jacquinto,Nicola Serianni,Craig Levin,Tiffany Palmer,Cateria R Mccabe,Laurie Dow,Vicki Markovitz,Kay Yu,Leon Goodman,James F Berardinelli,Jon Marshall,Chris Hall,Kendra Mccrae,Terri M Booker,Robert Trimble,Henry Mcgregor Sias,Sherman Toppin,Gregory Weyer,Janine D Momasso,1
Ronald R Donatucci,3,0,0,9,19,15,12,11,9,11,9,3,8,10,4,4,5,3,2,2,3,3,1,1,1,0,0,0,1
Tracey Gordon,,1,0,12,3,7,8,5,7,4,4,9,4,2,4,3,2,1,3,4,1,1,4,2,1,1,0,0,1
Jacque P Whaumbush,,,0,3,0,2,1,1,0,0,2,2,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1
Jennifer Schultz,,,,3,6,8,7,9,6,2,8,10,3,4,3,4,1,3,3,4,0,2,1,2,1,1,0,0,1
Anthony Kyriakakis,,,,,0,13,9,10,8,10,7,1,10,9,3,4,4,3,2,0,4,5,0,0,2,0,0,0,1
Wendi Barish,,,,,,0,12,8,6,13,11,3,7,10,3,3,6,3,1,0,0,1,2,0,0,0,0,0,1
Joshua Roberts,,,,,,,0,7,0,8,8,8,2,5,0,2,1,1,1,5,0,1,2,1,0,1,0,0,1
James C Crumlish,,,,,,,,0,6,4,6,6,6,2,0,1,1,3,1,1,4,4,2,1,0,0,0,0,1
Beth Grossman,,,,,,,,,1,4,1,3,6,4,4,3,4,2,3,1,4,4,2,2,0,0,0,0,1
Carmella Jacquinto,,,,,,,,,,0,6,1,3,7,2,3,3,1,1,0,0,2,2,1,0,0,0,0,1
Nicola Serianni,,,,,,,,,,,0,6,2,7,1,2,1,2,1,1,0,0,1,2,0,0,0,0,1
Craig Levin,,,,,,,,,,,,0,0,1,1,3,0,2,1,6,1,0,3,3,0,1,0,0,1
Tiffany Palmer,,,,,,,,,,,,,1,3,3,1,5,1,1,0,4,2,1,0,2,0,0,0,1
Cateria R Mccabe,,,,,,,,,,,,,,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
Laurie Dow,,,,,,,,,,,,,,,0,3,2,2,0,1,0,0,1,1,2,0,0,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,0,2,2,0,0,0,0,2,2,1,0,0,0,1
Kay Yu,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,1,0,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,1,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,1,0,0,1
Chris Hall,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,1
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,35,22,4,28,24,24,21,19,18,15,15,14,14,12,8,8,7,7,6,6,5,5,5,4,2,1,0,0,1
,Register Of Wills - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,Jennifer Schultz,Joshua Roberts,Beth Grossman,Wendi Barish,Tiffany Palmer,Jon Marshall,Cateria R Mccabe,Craig Levin,Carmella Jacquinto,Anthony Kyriakakis,James C Crumlish,Laurie Dow,Nicola Serianni,Leon Goodman,Vicki Markovitz,Kendra Mccrae,James F Berardinelli,Terri M Booker,Chris Hall,Kay Yu,Robert Trimble,Janine D Momasso,Sherman Toppin,Gregory Weyer,Henry Mcgregor Sias,2
Ronald R Donatucci,4,0,0,8,21,11,9,5,10,5,8,14,9,8,2,7,7,5,5,6,8,4,5,3,3,2,3,1,2
Tracey Gordon,,2,0,14,6,8,8,10,7,8,7,3,3,3,11,6,5,5,5,3,2,1,2,4,1,3,0,0,2
Jacque P Whaumbush,,,2,6,1,2,4,5,2,7,3,2,5,3,4,2,1,2,1,1,0,3,1,0,1,0,1,1,2
Jennifer Schultz,,,,1,9,9,12,10,11,7,9,2,2,3,6,8,3,4,3,3,2,1,1,3,2,1,1,1,2
Joshua Roberts,,,,,1,7,12,3,12,6,9,7,7,8,0,6,6,5,2,4,2,2,2,3,1,2,0,1,2
Beth Grossman,,,,,,3,9,8,5,5,4,6,3,4,4,6,5,4,3,4,2,3,2,3,2,0,0,0,2
Wendi Barish,,,,,,,0,8,2,9,5,7,7,3,3,7,4,2,4,0,4,1,0,0,4,2,1,0,2
Tiffany Palmer,,,,,,,,0,2,11,1,6,5,4,9,7,3,2,2,5,4,4,4,0,1,1,3,0,2
Jon Marshall,,,,,,,,,0,2,10,0,1,5,2,4,4,2,1,5,1,2,2,4,0,1,0,1,2
Cateria R Mccabe,,,,,,,,,,0,1,7,11,3,6,5,3,4,2,2,1,3,2,0,1,1,1,1,2
Craig Levin,,,,,,,,,,,1,3,1,4,2,1,4,2,1,2,3,0,2,4,3,3,1,0,2
Carmella Jacquinto,,,,,,,,,,,,0,7,2,1,3,5,3,1,4,3,1,5,1,1,1,2,1,2
Anthony Kyriakakis,,,,,,,,,,,,,0,7,5,5,4,2,4,0,2,5,0,1,0,1,0,1,2
James C Crumlish,,,,,,,,,,,,,,1,3,3,4,1,3,1,2,7,2,5,0,1,0,0,2
Laurie Dow,,,,,,,,,,,,,,,0,6,2,2,5,1,3,3,1,0,2,2,0,1,2
Nicola Serianni,,,,,,,,,,,,,,,,0,3,1,3,1,2,1,1,1,1,0,0,1,2
Leon Goodman,,,,,,,,,,,,,,,,,0,5,3,1,3,2,1,1,0,0,0,0,2
Vicki Markovitz,,,,,,,,,,,,,,,,,,0,4,2,0,1,3,0,2,0,1,0,2
Kendra Mccrae,,,,,,,,,,,,,,,,,,,0,0,3,1,1,2,3,0,1,1,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,0,2,1,2,3,0,0,3,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,,,0,1,2,0,3,2,3,0,2
Chris Hall,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0,0,0,2
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,2,0,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,44,33,12,33,31,26,24,22,21,20,20,19,18,17,17,16,14,12,11,10,10,9,8,7,6,5,4,2,2
,Register Of Wills - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,3
