col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,All
,Carmella Jacquinto,Anthony Kyriakakis,Jennifer Schultz,Joshua Roberts,Craig Levin,Jon Marshall,Tiffany Palmer,James C Crumlish,Nicola Serianni,Wendi Barish,Henry Mcgregor Sias,Kay Yu,Beth Grossman,Terri M Booker,Cateria R Mccabe,Vicki Markovitz,Laurie Dow,Kendra Mccrae,Leon Goodman,Janine D Momasso,Chris Hall,Sherman Toppin,Robert Trimble,James F Berardinelli,Gregory Weyer,Theresa Brunson,David H Conroy,All
Carmella Jacquinto,23,267,36,20,9,9,19,14,16,20,14,15,14,13,18,14,18,15,14,12,7,11,7,6,2,54,40,All
Anthony Kyriakakis,,44,21,25,12,9,22,32,10,11,12,14,10,9,13,11,4,3,5,1,13,7,2,4,2,27,45,All
Jennifer Schultz,,,33,89,62,59,55,40,70,40,33,21,24,12,22,26,21,21,10,18,9,9,9,6,4,119,101,All
Joshua Roberts,,,,17,55,57,31,56,40,16,32,8,8,13,7,9,9,9,11,2,6,9,9,4,4,65,88,All
Craig Levin,,,,,17,50,10,13,15,10,3,5,11,8,1,9,6,5,12,6,6,6,4,3,3,44,54,All
Jon Marshall,,,,,,12,9,9,13,15,2,4,12,8,3,4,10,4,11,2,5,3,8,0,3,39,47,All
Tiffany Palmer,,,,,,,0,36,47,22,37,21,15,17,23,14,13,14,12,11,12,7,6,4,2,55,24,All
James C Crumlish,,,,,,,,3,34,11,27,9,2,10,7,7,4,4,9,2,13,5,6,3,2,19,45,All
Nicola Serianni,,,,,,,,,2,25,35,12,11,5,14,12,10,12,5,12,3,4,3,3,1,41,27,All
Wendi Barish,,,,,,,,,,4,7,8,19,13,15,16,17,12,8,10,2,4,5,0,1,35,27,All
Henry Mcgregor Sias,,,,,,,,,,,1,15,3,2,14,7,7,3,2,6,3,8,3,6,4,24,20,All
Kay Yu,,,,,,,,,,,,3,6,11,15,8,8,10,3,9,5,4,4,6,3,32,17,All
