col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,division
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Helen Gym,Derek S Green,Allan Domb,Isaiah Thomas,Katherine Gilmore Richardson,Adrián Rivera-reyes,Deja Lynn Alvarez,Asa Khalif,Erika Almirón,Justin Diberardinis,Sandra Dungee Glenn,Willie Floyd Singletary,Eryn Santamoor,Latrice Y Bryant,Beth Finn,Billy Thompson,Ethelind Baylor,Devon Cade,Fernando Treviño,Ogbonna Paul Hagins,Wayne Allen,Wayne Edmund Dorsey,Fareed Abdullah,Joseph A Diorio,Bobbie Curry,Hena Veit,Mark Ross,Edwin Santana,Sherrie Cohen,Vinny Black,3
Jim Kenney,4,0,0,53,36,25,24,23,20,12,8,14,11,5,6,4,5,4,1,4,2,4,2,3,3,2,2,1,3,1,0,0,0,3
Anthony Hardy Williams,,1,0,20,16,12,11,7,6,5,8,2,1,6,5,3,3,2,5,2,3,1,3,2,2,2,1,2,0,0,1,0,0,3
Alan Butkovitz,,,0,3,2,5,0,2,0,1,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3
Helen Gym,,,,0,42,27,28,28,17,10,7,10,11,7,6,6,6,5,2,6,3,3,4,0,3,2,2,1,2,1,1,0,0,3
Derek S Green,,,,,0,26,25,22,6,7,8,7,10,6,2,3,1,1,2,4,1,1,2,2,2,1,1,1,0,1,1,0,0,3
Allan Domb,,,,,,0,19,17,3,1,3,1,6,2,3,3,3,2,2,2,2,1,0,2,4,2,3,2,0,2,0,0,0,3
Isaiah Thomas,,,,,,,0,16,3,3,6,3,7,3,2,0,2,0,5,3,1,1,0,2,1,1,1,1,0,0,1,0,0,3
Katherine Gilmore Richardson,,,,,,,,0,3,1,3,4,3,4,0,4,1,3,2,0,0,3,0,0,1,0,1,0,1,2,0,0,0,3
Adrián Rivera-reyes,,,,,,,,,0,13,6,9,2,2,6,0,2,2,0,1,1,1,4,0,0,1,2,1,1,0,0,0,0,3
Deja Lynn Alvarez,,,,,,,,,,0,8,8,1,2,4,0,0,0,1,1,1,1,2,0,0,0,1,1,1,0,0,0,0,3
Asa Khalif,,,,,,,,,,,0,6,0,3,1,1,1,0,1,1,1,0,0,1,2,1,0,1,0,0,1,0,0,3
Erika Almirón,,,,,,,,,,,,0,4,3,0,3,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,3
Justin Diberardinis,,,,,,,,,,,,,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3
Sandra Dungee Glenn,,,,,,,,,,,,,,0,0,0,2,1,3,1,1,0,1,0,0,0,0,0,2,0,0,0,0,3
Willie Floyd Singletary,,,,,,,,,,,,,,,0,0,0,0,1,0,2,1,4,1,1,0,0,1,0,0,0,0,0,3
Eryn Santamoor,,,,,,,,,,,,,,,,0,1,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,3
Latrice Y Bryant,,,,,,,,,,,,,,,,,0,1,1,0,3,0,1,0,2,2,0,0,1,0,0,0,0,3
Beth Finn,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
Billy Thompson,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3
Devon Cade,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,0,0,0,0,3
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,3
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,3
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,3
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,80,35,5,78,56,42,36,32,26,18,16,16,14,11,11,8,8,7,7,6,5,5,5,5,5,4,4,3,3,2,1,0,0,3
,Mayor - Democrat,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Helen Gym,Adrián Rivera-reyes,Erika Almirón,Derek S Green,Deja Lynn Alvarez,Beth Finn,Justin Diberardinis,Katherine Gilmore Richardson,Eryn Santamoor,Isaiah Thomas,Allan Domb,Sandra Dungee Glenn,Asa Khalif,Fernando Treviño,Hena Veit,Ogbonna Paul Hagins,Ethelind Baylor,Joseph A Diorio,Latrice Y Bryant,Devon Cade,Edwin Santana,Wayne Allen,Willie Floyd Singletary,Bobbie Curry,Fareed Abdullah,Vinny Black,Wayne Edmund Dorsey,Billy Thompson,Mark Ross,Sherrie Cohen,4
Jim Kenney,6,0,0,37,16,18,15,14,11,11,13,14,14,10,9,5,4,5,5,5,2,1,2,1,1,0,3,1,3,2,1,1,0,4
Anthony Hardy Williams,,2,0,4,5,2,2,3,5,4,0,1,2,1,1,2,1,1,1,0,3,2,1,1,1,3,0,1,0,0,0,0,0,4
Alan Butkovitz,,,0,3,1,2,3,1,1,2,4,1,0,4,2,0,2,1,1,0,0,2,1,2,2,1,0,1,0,0,0,0,0,4
Helen Gym,,,,0,14,13,13,10,9,9,13,11,12,8,6,2,3,5,4,2,3,1,2,1,2,2,1,0,2,2,1,1,0,4
Adrián Rivera-reyes,,,,,0,5,5,8,5,6,2,4,6,5,0,4,2,2,5,0,1,2,0,0,0,2,0,2,2,0,0,0,0,4
Erika Almirón,,,,,,0,2,7,6,5,8,4,8,1,6,3,3,2,2,2,1,1,1,0,0,0,2,1,0,0,0,0,0,4
Derek S Green,,,,,,,0,5,3,3,3,5,4,6,3,1,1,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,4
Deja Lynn Alvarez,,,,,,,,0,4,4,4,5,5,0,2,3,1,1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,4
Beth Finn,,,,,,,,,0,6,3,6,2,1,5,1,0,4,0,3,2,0,1,0,0,1,1,1,1,0,0,0,0,4
Justin Diberardinis,,,,,,,,,,0,0,7,2,4,3,1,2,1,0,4,0,2,2,2,2,1,1,0,0,0,0,0,0,4
Katherine Gilmore Richardson,,,,,,,,,,,0,4,6,2,5,1,3,3,0,1,0,1,0,0,2,1,0,1,0,1,0,1,0,4
Eryn Santamoor,,,,,,,,,,,,0,0,4,2,0,2,0,1,4,1,0,0,0,0,0,2,0,1,0,1,0,0,4
Isaiah Thomas,,,,,,,,,,,,,0,2,3,2,0,1,3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,4
Allan Domb,,,,,,,,,,,,,,0,2,1,2,0,1,0,2,0,0,1,0,0,2,0,1,1,0,0,0,4
Sandra Dungee Glenn,,,,,,,,,,,,,,,0,0,2,4,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,4
Asa Khalif,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,4
Fernando Treviño,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,4
Hena Veit,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,4
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,1,1,0,0,4
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,0,0,0,0,0,0,0,4
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,0,1,0,0,0,0,4
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,4
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,4
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,4
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,4
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,59,12,10,44,22,22,20,18,17,17,17,16,16,15,12,7,7,7,7,5,5,5,4,4,4,4,3,3,3,2,1,1,0,4
,Mayor - Democrat,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,Helen Gym,Justin Diberardinis,Allan Domb,Derek S Green,Eryn Santamoor,Katherine Gilmore Richardson,Erika Almirón,Isaiah Thomas,Adrián Rivera-reyes,Beth Finn,Deja Lynn Alvarez,Sandra Dungee Glenn,Fernando Treviño,Fareed Abdullah,Ogbonna Paul Hagins,Asa Khalif,Billy Thompson,Hena Veit,Joseph A Diorio,Ethelind Baylor,Latrice Y Bryant,Mark Ross,Vinny Black,Edwin Santana,Wayne Allen,Devon Cade,Wayne Edmund Dorsey,Willie Floyd Singletary,Bobbie Curry,Sherrie Cohen,5
Jim Kenney,3,0,0,84,58,46,41,35,34,30,25,23,12,15,11,8,4,7,3,3,6,3,5,5,5,1,2,2,3,0,2,1,0,5
Alan Butkovitz,,4,0,13,11,13,6,6,5,4,4,4,6,1,0,2,2,0,1,0,1,3,1,1,0,4,2,2,0,1,0,0,0,5
Anthony Hardy Williams,,,2,12,9,7,7,4,4,5,5,2,2,1,3,1,4,2,4,4,1,2,1,1,2,2,2,0,0,2,1,0,0,5
Helen Gym,,,,0,57,37,45,36,33,30,25,19,10,11,9,10,1,7,4,3,4,2,6,4,1,2,2,1,3,0,1,0,0,5
Justin Diberardinis,,,,,0,27,27,26,15,14,19,11,9,4,5,6,1,3,3,0,2,3,7,1,4,3,1,1,0,0,0,1,0,5
Allan Domb,,,,,,0,24,21,15,7,12,11,9,6,4,4,3,1,2,4,2,4,0,3,5,4,2,4,1,3,2,0,0,5
Derek S Green,,,,,,,0,18,17,7,15,9,3,5,5,3,5,3,4,4,0,2,0,1,1,1,1,1,2,1,0,0,0,5
Eryn Santamoor,,,,,,,,0,16,9,8,5,5,4,4,8,2,1,2,1,0,1,1,1,0,2,1,0,1,0,0,1,0,5
Katherine Gilmore Richardson,,,,,,,,,0,12,12,5,4,4,4,5,2,0,1,2,3,1,0,3,0,0,2,0,0,0,0,0,0,5
Erika Almirón,,,,,,,,,,0,8,11,3,4,2,5,1,3,1,1,4,3,5,3,0,1,2,1,1,1,0,0,0,5
Isaiah Thomas,,,,,,,,,,,0,4,0,2,1,1,0,2,0,2,0,1,4,0,1,1,0,1,0,0,1,0,0,5
Adrián Rivera-reyes,,,,,,,,,,,,0,5,7,1,2,1,3,0,2,2,3,2,4,0,1,1,0,0,1,2,0,0,5
