col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Judge Of The Municipal Court - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,All
,David H Conroy,Theresa Brunson,Lisa Deeley,Omar Sabir,Kahlil Williams,Marwan Kreidie,Annette Thompson,Jen Devor,Luigi Borda,Dennis Lee,Carla Cain,Warren Bloom,Robin Trent,Moira Bohannon,Lewis Harris Jr,All
David H Conroy,131,0,775,468,180,177,63,126,118,108,46,72,70,41,29,All
Theresa Brunson,,60,419,149,133,114,166,87,44,55,84,51,52,39,20,All
Lisa Deeley,,,142,385,73,96,115,53,53,48,44,29,38,20,6,All
Omar Sabir,,,,30,46,70,13,4,9,12,7,7,3,9,5,All
Kahlil Williams,,,,,27,13,23,85,18,11,10,5,13,10,11,All
Marwan Kreidie,,,,,,24,8,5,12,14,5,7,3,5,0,All
Annette Thompson,,,,,,,6,11,5,7,22,14,15,6,3,All
Jen Devor,,,,,,,,10,12,13,13,10,9,12,7,All
Luigi Borda,,,,,,,,,18,17,11,6,3,5,4,All
Dennis Lee,,,,,,,,,,7,10,13,13,4,6,All
Carla Cain,,,,,,,,,,,1,4,8,9,2,All
Warren Bloom,,,,,,,,,,,,10,15,4,5,All
Robin Trent,,,,,,,,,,,,,2,6,4,All
Moira Bohannon,,,,,,,,,,,,,,1,0,All
Lewis Harris Jr,,,,,,,,,,,,,,,2,All
Total,"1,464",860,"1,414",685,380,333,257,256,192,185,149,145,137,92,57,All
,City Commissioners - Democrat,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,1
,Lisa Deeley,Omar Sabir,Kahlil Williams,Dennis Lee,Marwan Kreidie,Annette Thompson,Jen Devor,Warren Bloom,Lewis Harris Jr,Carla Cain,Robin Trent,Luigi Borda,Moira Bohannon,David H Conroy,Theresa Brunson,1
Lisa Deeley,1,7,3,1,2,1,0,0,0,0,1,0,0,13,6,1
Omar Sabir,,1,0,0,1,0,0,0,0,0,0,0,0,6,1,1
Kahlil Williams,,,1,3,0,0,0,0,1,0,0,0,0,3,3,1
Dennis Lee,,,,0,0,1,0,0,0,0,0,0,0,1,3,1
Marwan Kreidie,,,,,0,0,0,0,0,1,0,0,0,3,2,1
Annette Thompson,,,,,,0,0,1,0,0,0,0,0,0,2,1
Jen Devor,,,,,,,0,2,1,0,0,0,0,1,2,1
Warren Bloom,,,,,,,,0,0,0,0,0,0,1,1,1
Lewis Harris Jr,,,,,,,,,0,0,0,0,0,1,1,1
Carla Cain,,,,,,,,,,0,0,0,0,1,0,1
Robin Trent,,,,,,,,,,,0,0,0,1,0,1
Luigi Borda,,,,,,,,,,,,0,0,0,0,1
Moira Bohannon,,,,,,,,,,,,,0,0,0,1
David H Conroy,,,,,,,,,,,,,,2,0,1
Theresa Brunson,,,,,,,,,,,,,,,0,1
Total,21,9,8,5,5,3,3,3,2,1,1,0,0,20,11,1
,Judge Of The Municipal Court - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,2
,David H Conroy,Theresa Brunson,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Annette Thompson,Warren Bloom,Carla Cain,Dennis Lee,Jen Devor,Lewis Harris Jr,Luigi Borda,Moira Bohannon,Robin Trent,2
David H Conroy,2,0,6,4,2,1,1,1,0,1,0,0,0,0,0,2
Theresa Brunson,,0,2,1,2,1,1,1,1,0,1,1,0,0,0,2
Omar Sabir,,,0,4,1,2,0,0,0,0,0,0,0,0,0,2
Lisa Deeley,,,,1,0,0,0,0,0,0,0,0,0,0,0,2
