col_1,col_2,col_3,col_4,col_5,col_6,division
,Mayor - Democrat,,,District Council 2nd District - Democrat,,All
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Kenyatta Johnson,Lauren Vidas,All
Jim Kenney,58,0,0,309,322,All
Anthony Hardy Williams,,16,0,77,33,All
Alan Butkovitz,,,8,12,22,All
Kenyatta Johnson,,,,8,0,All
Lauren Vidas,,,,,5,All
Total,689,126,42,406,382,All
,Mayor - Democrat,,,District Council 2nd District - Democrat,,9
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Lauren Vidas,Kenyatta Johnson,9
Jim Kenney,15,0,0,82,66,9
Anthony Hardy Williams,,6,0,6,19,9
Alan Butkovitz,,,1,6,3,9
Lauren Vidas,,,,2,0,9
Kenyatta Johnson,,,,,2,9
Total,163,31,10,96,90,9
,Mayor - Democrat,,,District Council 2nd District - Democrat,,19
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Kenyatta Johnson,Lauren Vidas,19
Jim Kenney,11,0,0,57,53,19
Anthony Hardy Williams,,2,0,16,10,19
Alan Butkovitz,,,1,2,3,19
Kenyatta Johnson,,,,1,0,19
Lauren Vidas,,,,,0,19
Total,121,28,6,76,66,19
,Mayor - Democrat,,,District Council 2nd District - Democrat,,20
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Kenyatta Johnson,Lauren Vidas,20
Jim Kenney,9,0,0,52,26,20
Anthony Hardy Williams,,1,0,7,5,20
Alan Butkovitz,,,0,0,4,20
Kenyatta Johnson,,,,3,0,20
Lauren Vidas,,,,,1,20
Total,87,13,4,62,36,20
,Mayor - Democrat,,,District Council 2nd District - Democrat,,21
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Kenyatta Johnson,Lauren Vidas,21
Jim Kenney,6,0,0,61,39,21
Anthony Hardy Williams,,4,0,20,6,21
Alan Butkovitz,,,2,5,4,21
Kenyatta Johnson,,,,1,0,21
Lauren Vidas,,,,,0,21
Total,106,30,11,87,49,21
,Mayor - Democrat,,,District Council 2nd District - Democrat,,22
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Lauren Vidas,Kenyatta Johnson,22
Jim Kenney,17,0,0,122,73,22
Anthony Hardy Williams,,3,0,6,15,22
Alan Butkovitz,,,4,5,2,22
Lauren Vidas,,,,2,0,22
Kenyatta Johnson,,,,,1,22
Total,212,24,11,135,91,22
