col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,All
,Helen Gym,Isaiah Thomas,Allan Domb,Derek S Green,Katherine Gilmore Richardson,Sandra Dungee Glenn,Adrián Rivera-reyes,Deja Lynn Alvarez,Willie Floyd Singletary,Eryn Santamoor,Edwin Santana,Fareed Abdullah,Asa Khalif,Erika Almirón,Ogbonna Paul Hagins,Justin Diberardinis,Latrice Y Bryant,Billy Thompson,Fernando Treviño,Beth Finn,Joseph A Diorio,Ethelind Baylor,Hena Veit,Wayne Allen,Vinny Black,Mark Ross,Devon Cade,Wayne Edmund Dorsey,Bobbie Curry,Sherrie Cohen,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,All
Helen Gym,87,"1,438","1,495","1,499","1,200",489,491,355,341,309,213,179,163,292,260,250,148,143,117,131,74,149,75,38,42,42,45,40,53,0,"1,161","1,300",470,All
Isaiah Thomas,,45,"1,353","1,500","1,153",605,169,139,161,242,203,246,213,152,61,151,149,125,58,67,69,124,43,62,43,49,52,26,22,0,828,"1,028",343,All
Allan Domb,,,66,"1,357","1,023",489,177,130,137,259,178,153,133,84,48,123,66,91,61,81,67,58,44,44,52,40,45,35,31,0,660,"1,077",295,All
Derek S Green,,,,33,"1,191",460,136,88,120,267,181,186,146,124,46,157,100,102,42,71,44,109,14,53,35,24,19,37,22,1,730,951,299,All
Katherine Gilmore Richardson,,,,,14,410,98,86,61,272,121,96,65,135,31,82,107,82,65,84,28,51,31,24,21,18,21,26,23,0,580,814,222,All
Sandra Dungee Glenn,,,,,,43,87,65,49,150,175,105,102,119,29,124,109,74,95,68,84,55,30,18,16,15,22,18,19,0,487,272,278,All
Adrián Rivera-reyes,,,,,,,13,297,273,120,58,48,47,63,219,48,60,49,78,98,46,21,30,20,16,15,13,10,18,1,576,166,168,All
Deja Lynn Alvarez,,,,,,,,19,254,72,46,54,52,56,217,12,73,48,48,43,27,23,29,15,16,18,17,16,19,0,476,123,150,All
