col_1,col_2,col_3,col_4,division
,District Council 9th District - Democrat,Judge Of The Municipal Court - Democrat,,All
,Cherelle L Parker,David H Conroy,Theresa Brunson,All
Cherelle L Parker,271,492,485,All
David H Conroy,,93,0,All
Theresa Brunson,,,51,All
Total,"1,248",585,536,All
,District Council 9th District - Democrat,Judge Of The Municipal Court - Democrat,,1
,Cherelle L Parker,David H Conroy,Theresa Brunson,1
Cherelle L Parker,12,30,21,1
David H Conroy,,5,0,1
Theresa Brunson,,,1,1
Total,63,35,22,1
,District Council 9th District - Democrat,Judge Of The Municipal Court - Democrat,,2
,Cherelle L Parker,Theresa Brunson,David H Conroy,2
Cherelle L Parker,18,26,24,2
Theresa Brunson,,3,0,2
David H Conroy,,,1,2
Total,68,29,25,2
,District Council 9th District - Democrat,Judge Of The Municipal Court - Democrat,,3
,Cherelle L Parker,David H Conroy,Theresa Brunson,3
Cherelle L Parker,9,26,26,3
David H Conroy,,2,0,3
Theresa Brunson,,,0,3
Total,61,28,26,3
,District Council 9th District - Democrat,Judge Of The Municipal Court - Democrat,,4
,Cherelle L Parker,David H Conroy,Theresa Brunson,4
Cherelle L Parker,16,28,24,4
David H Conroy,,5,0,4
Theresa Brunson,,,4,4
Total,68,33,28,4
,District Council 9th District - Democrat,Judge Of The Municipal Court - Democrat,,5
,Cherelle L Parker,Theresa Brunson,David H Conroy,5
Cherelle L Parker,14,31,29,5
Theresa Brunson,,3,0,5
David H Conroy,,,3,5
Total,74,34,32,5
,District Council 9th District - Democrat,Judge Of The Municipal Court - Democrat,,6
,Cherelle L Parker,David H Conroy,Theresa Brunson,6
Cherelle L Parker,3,7,6,6
David H Conroy,,0,0,6
Theresa Brunson,,,0,6
Total,16,7,6,6
,District Council 9th District - Democrat,Judge Of The Municipal Court - Democrat,,7
,Cherelle L Parker,David H Conroy,Theresa Brunson,7
Cherelle L Parker,14,23,24,7
David H Conroy,,4,0,7
Theresa Brunson,,,2,7
Total,61,27,26,7
,District Council 9th District - Democrat,Judge Of The Municipal Court - Democrat,,8
,Cherelle L Parker,David H Conroy,Theresa Brunson,8
Cherelle L Parker,10,12,12,8
David H Conroy,,2,0,8
