col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,division
Beth Finn,,,,,,,,,,,,,1,9,35,26,10,13,10,24,10,30,7,8,8,13,4,4,3,0,95,57,101,73,81,41,52,10,39,40,18,11,4,All
Willie Floyd Singletary,,,,,,,,,,,,,,13,9,14,73,25,32,15,5,5,12,14,15,13,6,4,6,0,52,165,3,69,69,7,34,26,1,6,3,16,8,All
Fernando Treviño,,,,,,,,,,,,,,,1,19,14,15,15,13,16,10,4,13,1,9,5,3,4,0,148,44,90,28,46,33,24,22,12,23,11,8,6,All
Asa Khalif,,,,,,,,,,,,,,,,0,10,52,11,25,11,18,7,10,15,11,5,5,6,0,115,108,25,52,36,12,46,17,14,25,12,10,5,All
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,4,11,14,4,5,10,6,5,5,4,2,3,6,0,45,121,11,67,77,7,15,10,15,4,6,4,2,All
Fareed Abdullah,,,,,,,,,,,,,,,,,,4,14,24,15,9,7,6,12,8,8,3,4,0,96,113,14,29,15,7,29,25,8,16,9,10,6,All
Billy Thompson,,,,,,,,,,,,,,,,,,,4,11,7,12,10,17,10,6,6,7,7,1,47,81,4,34,22,5,31,36,3,4,7,9,3,All
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,0,10,21,10,10,7,4,4,7,5,0,48,49,11,35,27,12,38,21,13,28,8,7,5,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,1,5,3,9,2,4,4,3,3,0,47,69,10,16,24,13,11,41,5,10,6,3,2,All
Hena Veit,,,,,,,,,,,,,,,,,,,,,,0,3,7,7,0,1,2,0,0,17,33,9,34,20,8,31,14,20,12,13,3,2,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,5,5,4,2,3,5,1,0,34,28,6,20,10,5,15,17,10,3,3,9,2,All
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,1,12,3,6,9,5,0,20,37,4,17,12,7,16,27,4,10,5,8,6,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,0,11,5,6,8,0,29,36,5,18,7,4,14,9,6,8,8,7,3,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,2,0,22,24,4,10,16,4,11,5,3,4,5,10,4,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,15,26,6,13,10,5,7,11,1,8,3,4,4,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,10,12,5,11,10,2,6,11,4,1,4,7,3,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7,18,3,9,4,6,4,7,5,2,3,5,2,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,All
Kahlil Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,209,734,170,176,105,57,33,73,26,23,23,5,All
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,11,336,109,28,52,124,15,24,18,11,12,All
Jen Devor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,35,73,169,10,6,17,33,7,2,0,All
Lisa Deeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,70,20,73,43,27,26,4,10,3,All
Marwan Kreidie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,69,11,9,26,15,24,6,5,All
Luigi Borda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,8,10,18,2,0,1,All
Annette Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,17,29,15,7,2,All
Dennis Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,11,6,6,5,All
Moira Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,10,3,1,All
Carla Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,1,All
Robin Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,All
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,All
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,"3,810","2,432","2,118","2,063","1,201","1,099",960,958,750,734,732,422,344,298,276,273,243,213,176,167,145,119,100,97,83,70,67,46,39,1,"1,923","1,288","1,146",980,734,518,306,297,238,208,123,86,47,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Helen Gym,Erika Almirón,Justin Diberardinis,Isaiah Thomas,Ethelind Baylor,Adrián Rivera-reyes,Derek S Green,Allan Domb,Deja Lynn Alvarez,Eryn Santamoor,Beth Finn,Fernando Treviño,Katherine Gilmore Richardson,Sandra Dungee Glenn,Asa Khalif,Hena Veit,Fareed Abdullah,Latrice Y Bryant,Edwin Santana,Ogbonna Paul Hagins,Vinny Black,Billy Thompson,Joseph A Diorio,Wayne Allen,Willie Floyd Singletary,Devon Cade,Mark Ross,Wayne Edmund Dorsey,Bobbie Curry,Sherrie Cohen,Kahlil Williams,Jen Devor,Luigi Borda,Lisa Deeley,Marwan Kreidie,Omar Sabir,Moira Bohannon,Annette Thompson,Carla Cain,Robin Trent,Lewis Harris Jr,Dennis Lee,Warren Bloom,1
Helen Gym,1,212,188,162,78,62,64,36,29,32,34,27,27,12,10,8,5,5,3,6,2,3,3,2,4,1,2,1,2,0,160,105,47,43,38,30,17,15,10,11,3,2,0,1
Erika Almirón,,4,157,140,71,44,40,12,20,21,30,24,16,7,5,6,2,4,2,2,0,0,0,1,0,2,1,0,0,0,130,97,42,27,31,11,14,9,9,9,1,0,0,1
Justin Diberardinis,,,0,124,58,41,44,14,12,20,21,14,8,5,4,2,3,2,1,2,2,0,1,1,0,1,1,1,0,0,120,79,38,25,20,10,11,5,7,7,2,0,0,1
Isaiah Thomas,,,,0,69,23,42,19,10,8,9,10,13,3,3,2,3,1,1,0,3,2,0,1,0,1,2,2,0,0,105,63,36,23,23,21,5,6,3,6,1,2,0,1
Ethelind Baylor,,,,,1,10,6,4,2,2,2,2,2,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,42,35,20,5,13,7,5,2,2,4,0,1,0,1
Adrián Rivera-reyes,,,,,,0,10,7,19,12,11,8,5,3,6,3,3,5,3,4,0,0,0,1,4,1,0,0,0,0,32,21,8,14,19,12,8,3,6,4,2,1,2,1
Derek S Green,,,,,,,0,16,3,12,2,4,13,4,4,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,48,16,5,11,7,11,7,2,2,5,2,1,0,1
Allan Domb,,,,,,,,0,7,8,5,10,11,4,3,3,1,0,2,0,2,1,1,0,0,0,0,2,1,0,19,7,4,15,7,15,0,3,3,4,2,0,1,1
Deja Lynn Alvarez,,,,,,,,,0,5,6,4,2,4,5,2,3,3,4,4,1,3,0,1,4,1,0,0,1,0,16,10,1,9,11,10,6,2,4,2,1,0,1,1
Eryn Santamoor,,,,,,,,,,1,4,7,7,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,20,13,1,4,8,1,9,2,4,0,1,0,2,1
Beth Finn,,,,,,,,,,,0,10,3,5,1,2,1,4,0,0,1,0,1,0,0,1,0,1,0,0,16,17,4,12,9,3,4,7,3,1,0,0,0,1
Fernando Treviño,,,,,,,,,,,,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,23,15,7,3,3,3,0,3,1,1,2,0,1,1
Katherine Gilmore Richardson,,,,,,,,,,,,,0,0,1,2,0,0,0,1,0,2,0,2,0,1,0,0,0,0,14,5,3,7,6,11,2,1,2,1,0,0,0,1
Sandra Dungee Glenn,,,,,,,,,,,,,,0,2,2,2,1,0,0,4,0,1,1,0,1,1,2,0,0,4,4,0,7,2,2,2,4,0,2,0,0,0,1
Asa Khalif,,,,,,,,,,,,,,,0,0,2,1,1,0,0,0,0,2,0,0,0,0,1,0,8,4,0,3,2,4,0,2,0,1,0,0,0,1
Hena Veit,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,1,1,3,1,1,1,0,0,0,1
Fareed Abdullah,,,,,,,,,,,,,,,,,0,0,0,0,1,2,0,1,0,0,1,0,0,0,2,2,0,2,3,2,2,0,1,1,0,1,0,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,3,0,3,1,1,0,0,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,2,1,1,0,0,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,0,0,0,0,0,1,2,0,2,0,3,0,0,0,0,0,0,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,1,2,0,0,1,1,0,2,0,3,0,1,2,2,0,0,0,1
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,2,1,0,0,3,1,0,0,1,1,0,1,0,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,3,1,1,0,1,1,0,1,0,0,0,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,1,0,2,1,1,0,1,0,1,0,0,0,1
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,1,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,1,0,0,1,2,0,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kahlil Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,70,17,11,19,10,4,2,0,3,1,1,1,1
Jen Devor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,7,2,1,1,2,2,3,0,0,0,1
Luigi Borda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,1,1,0,0,0,0,0,0,1
Lisa Deeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,12,2,5,2,1,0,0,0,1
Marwan Kreidie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,6,0,2,2,0,1,0,1
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,2,1,0,0,0,1
Moira Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,0,0,0,1
Annette Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,1
Carla Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,1
Robin Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1
Dennis Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,286,226,196,171,81,76,69,48,42,40,39,35,31,17,13,10,8,8,6,6,6,5,4,4,4,3,3,3,2,0,172,111,49,48,46,38,20,17,15,14,4,2,2,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,,,,,,,,2
,Helen Gym,Erika Almirón,Justin Diberardinis,Isaiah Thomas,Adrián Rivera-reyes,Derek S Green,Ethelind Baylor,Katherine Gilmore Richardson,Eryn Santamoor,Allan Domb,Deja Lynn Alvarez,Sandra Dungee Glenn,Wayne Edmund Dorsey,Beth Finn,Asa Khalif,Fareed Abdullah,Ogbonna Paul Hagins,Fernando Treviño,Willie Floyd Singletary,Hena Veit,Latrice Y Bryant,Billy Thompson,Bobbie Curry,Edwin Santana,Devon Cade,Joseph A Diorio,Mark Ross,Wayne Allen,Vinny Black,Sherrie Cohen,Kahlil Williams,Jen Devor,Lisa Deeley,Omar Sabir,Marwan Kreidie,Luigi Borda,Moira Bohannon,Annette Thompson,Dennis Lee,Carla Cain,Lewis Harris Jr,Robin Trent,Warren Bloom,2
Helen Gym,4,135,113,103,53,57,57,38,35,29,25,20,14,13,10,11,8,8,3,5,5,2,2,1,2,2,2,0,1,0,85,66,41,35,31,28,20,13,17,10,8,4,2,2
Erika Almirón,,0,98,78,40,25,57,11,21,6,16,7,1,6,5,2,4,5,0,1,2,2,0,1,0,0,1,0,0,0,76,58,15,13,17,25,15,6,4,4,5,1,0,2
Justin Diberardinis,,,0,73,35,24,50,6,20,10,6,6,3,3,5,0,2,4,0,1,2,0,1,1,0,1,0,0,0,0,64,53,15,7,15,23,18,9,3,3,1,1,0,2
Isaiah Thomas,,,,1,22,42,46,19,6,23,7,3,6,2,7,3,3,0,2,1,1,0,2,1,2,1,1,1,1,0,50,32,22,22,12,22,12,9,9,4,3,2,2,2
Adrián Rivera-reyes,,,,,1,9,9,4,13,4,14,2,1,5,3,2,6,4,4,0,0,0,2,1,0,0,0,1,1,0,26,27,5,9,13,10,8,3,2,2,3,3,0,2
Derek S Green,,,,,,0,6,21,11,23,4,3,9,4,2,2,1,2,1,0,1,1,0,1,0,0,0,2,0,0,30,14,19,17,7,4,3,3,8,1,2,2,2,2
Ethelind Baylor,,,,,,,0,5,3,0,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,26,20,9,4,10,12,8,5,2,3,2,0,0,2
Katherine Gilmore Richardson,,,,,,,,0,6,15,4,10,5,4,1,2,0,0,1,3,2,1,1,1,0,0,1,0,0,0,10,10,16,17,4,0,2,6,6,2,4,1,0,2
Eryn Santamoor,,,,,,,,,0,7,4,6,2,3,1,2,1,5,1,1,3,0,0,2,0,0,0,0,0,0,15,13,5,6,10,4,6,2,1,3,0,1,0,2
Allan Domb,,,,,,,,,,0,1,6,4,1,3,3,1,0,4,0,0,0,0,1,1,1,0,0,0,0,17,5,11,18,3,2,3,1,2,2,1,0,1,2
Deja Lynn Alvarez,,,,,,,,,,,0,2,0,0,2,0,3,2,1,1,2,0,0,0,0,1,0,0,0,0,7,6,5,5,8,2,2,3,0,0,1,2,0,2
Sandra Dungee Glenn,,,,,,,,,,,,0,2,4,0,3,1,0,1,3,1,1,0,0,0,1,0,0,0,0,7,1,3,9,2,0,4,5,2,2,1,1,1,2
Wayne Edmund Dorsey,,,,,,,,,,,,,2,2,0,1,1,0,2,0,0,0,0,0,1,0,2,1,0,0,3,0,8,6,3,0,1,3,8,0,2,0,1,2
Beth Finn,,,,,,,,,,,,,,0,2,2,1,1,1,4,0,0,0,0,0,0,0,2,0,0,3,6,3,3,0,1,2,4,0,3,2,2,0,2
Asa Khalif,,,,,,,,,,,,,,,0,3,2,0,0,2,0,0,1,0,0,0,0,0,0,0,2,2,1,6,2,2,1,3,0,3,0,0,0,2
Fareed Abdullah,,,,,,,,,,,,,,,,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,9,1,0,0,1,0,5,1,0,1,2
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,4,1,1,4,2,1,0,0,1,0,2
Fernando Treviño,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,3,1,0,0,0,1,0,1,0,2
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,1,0,0,2,0,2,3,0,0,0,3,0,1,2,0,0,2
Hena Veit,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,1,1,2,0,2,0,1,0,2
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1,1,2,1,0,0,1,0,0,2
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,1,0,0,1,0,0,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,2
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,2
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Kahlil Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38,8,4,12,5,11,0,2,0,3,1,1,2
Jen Devor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,4,12,2,0,0,1,1,1,0,2
Lisa Deeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,3,0,3,5,6,3,0,0,0,2
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,0,3,3,5,1,0,1,2
Marwan Kreidie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,0,2,0,1,1,0,2
Luigi Borda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,0,0,0,2
Moira Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,1,0,0,2
Annette Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,2,0,2
Dennis Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Carla Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Robin Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,217,144,125,119,66,65,61,44,39,38,28,22,22,15,13,11,10,8,8,6,5,3,3,3,2,2,2,2,1,0,96,69,46,44,36,31,24,19,19,11,9,5,2,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,,,,,,,,3
,Helen Gym,Isaiah Thomas,Erika Almirón,Justin Diberardinis,Ethelind Baylor,Derek S Green,Adrián Rivera-reyes,Allan Domb,Deja Lynn Alvarez,Eryn Santamoor,Asa Khalif,Willie Floyd Singletary,Katherine Gilmore Richardson,Sandra Dungee Glenn,Fareed Abdullah,Ogbonna Paul Hagins,Billy Thompson,Beth Finn,Fernando Treviño,Edwin Santana,Joseph A Diorio,Wayne Edmund Dorsey,Devon Cade,Latrice Y Bryant,Vinny Black,Wayne Allen,Hena Veit,Bobbie Curry,Mark Ross,Sherrie Cohen,Kahlil Williams,Omar Sabir,Jen Devor,Lisa Deeley,Luigi Borda,Marwan Kreidie,Annette Thompson,Moira Bohannon,Lewis Harris Jr,Dennis Lee,Robin Trent,Carla Cain,Warren Bloom,3
Helen Gym,1,110,117,93,77,37,34,21,21,18,14,8,14,9,7,10,6,7,5,4,1,2,2,1,1,1,1,1,0,0,87,36,36,25,30,23,10,14,7,4,7,6,0,3
Isaiah Thomas,,1,89,79,73,35,16,22,8,7,12,7,7,11,9,4,7,0,3,5,1,4,4,2,5,3,3,0,1,0,69,32,25,15,25,11,11,10,7,4,4,3,0,3
Erika Almirón,,,0,89,75,18,22,4,10,11,9,0,6,8,3,4,1,7,3,0,1,2,0,1,2,2,1,0,0,0,78,13,38,10,30,17,3,13,2,0,4,3,0,3
Justin Diberardinis,,,,1,62,17,11,6,5,14,3,1,5,6,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,59,10,33,8,22,10,2,11,1,0,1,3,0,3
Ethelind Baylor,,,,,0,8,4,3,5,3,0,1,1,0,2,0,1,4,0,1,1,0,0,0,2,1,0,0,0,0,47,6,24,6,21,4,5,11,3,1,0,3,0,3
Derek S Green,,,,,,2,7,17,1,7,10,8,7,4,6,2,6,1,3,2,2,2,1,3,2,2,0,0,0,0,28,19,4,11,3,3,9,0,4,4,3,1,0,3
Adrián Rivera-reyes,,,,,,,0,5,13,5,6,4,5,2,0,9,1,3,2,2,1,1,1,2,0,1,2,0,0,0,15,14,6,10,6,16,1,3,1,3,2,1,0,3
Allan Domb,,,,,,,,3,1,5,2,5,4,3,4,2,2,0,2,1,0,2,2,0,0,0,0,0,0,0,13,15,1,7,1,1,2,0,4,3,1,2,0,3
Deja Lynn Alvarez,,,,,,,,,0,3,8,3,2,2,0,7,1,3,3,0,1,2,0,0,0,1,1,0,0,0,7,12,4,7,0,6,2,3,1,1,3,2,0,3
Eryn Santamoor,,,,,,,,,,0,1,0,3,4,1,0,2,2,2,1,0,0,1,0,0,0,0,1,0,0,16,4,11,5,2,1,0,1,0,1,0,2,0,3
Asa Khalif,,,,,,,,,,,0,1,2,3,4,1,2,1,4,1,1,2,0,3,1,0,1,1,0,0,11,9,1,4,0,3,6,1,3,1,4,2,0,3
Willie Floyd Singletary,,,,,,,,,,,,1,1,0,2,4,2,1,0,1,2,1,0,1,1,1,0,0,0,0,4,13,0,4,0,3,1,0,2,1,0,1,0,3
Katherine Gilmore Richardson,,,,,,,,,,,,,1,0,1,0,0,3,1,0,0,0,0,1,0,2,1,0,0,0,9,6,2,3,0,5,1,0,1,1,1,1,0,3
Sandra Dungee Glenn,,,,,,,,,,,,,,0,4,2,0,1,0,2,0,1,1,0,1,0,0,0,1,0,11,5,4,2,1,1,1,0,1,0,1,1,0,3
Fareed Abdullah,,,,,,,,,,,,,,,1,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,9,5,1,2,0,0,2,0,2,3,0,1,0,3
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,5,6,0,3,0,6,0,0,1,0,1,1,0,3
Billy Thompson,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,1,1,0,0,0,4,5,0,1,0,1,4,0,0,1,1,1,0,3
Beth Finn,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,1,0,0,4,2,3,2,1,2,1,0,1,0,0,2,0,3
