col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,division
Laurie Dow,,,,,,,,,,,,,,,,,,3,82,47,56,22,17,13,6,121,89,138,57,53,41,86,67,37,15,26,27,6,All
Kendra Mccrae,,,,,,,,,,,,,,,,,,,0,52,52,20,10,9,6,154,97,137,68,43,32,77,68,58,13,24,28,4,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,3,29,12,16,9,2,108,62,72,35,58,41,48,34,33,12,11,21,4,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,1,25,21,19,16,96,43,55,34,59,21,49,39,24,30,24,31,6,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,4,15,21,8,55,14,95,70,73,20,33,8,14,19,16,13,6,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,2,9,3,42,9,34,17,33,8,11,14,10,5,7,5,1,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,1,7,32,6,29,19,15,18,15,8,9,15,7,7,4,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,21,16,13,7,13,2,11,3,1,4,3,6,6,All
Kahlil Williams,,,,,,,,,,,,,,,,,,,,,,,,,,35,"1,056",557,207,110,140,74,57,66,60,50,38,15,All
Jen Devor,,,,,,,,,,,,,,,,,,,,,,,,,,,16,76,63,14,59,18,36,22,11,11,15,6,All
Lisa Deeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,99,113,50,128,63,33,22,24,16,5,All
Marwan Kreidie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,75,50,12,19,25,25,15,13,3,All
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,20,20,14,8,11,10,7,6,All
Luigi Borda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,18,10,8,14,9,2,All
Annette Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33,22,20,8,17,2,All
Carla Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27,14,9,17,3,All
Moira Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,13,1,All
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,6,5,All
Dennis Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,4,All
Robin Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,All
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"3,924","3,722","2,782","2,147","2,079","1,872","1,716","1,627","1,502","1,012",937,863,791,679,622,619,562,428,425,315,285,253,111,109,65,"3,540","1,505","1,401",722,483,465,379,320,240,240,187,162,57,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Tiffany Palmer,Anthony Kyriakakis,Kay Yu,Henry Mcgregor Sias,Jennifer Schultz,Wendi Barish,James C Crumlish,Chris Hall,Craig Levin,Vicki Markovitz,Beth Grossman,Leon Goodman,Nicola Serianni,James F Berardinelli,Laurie Dow,Carmella Jacquinto,Cateria R Mccabe,Janine D Momasso,Kendra Mccrae,Joshua Roberts,Terri M Booker,Gregory Weyer,Jon Marshall,Sherman Toppin,Robert Trimble,Kahlil Williams,Jen Devor,Lisa Deeley,Annette Thompson,Carla Cain,Luigi Borda,Omar Sabir,Marwan Kreidie,Moira Bohannon,Robin Trent,Dennis Lee,Lewis Harris Jr,Warren Bloom,1
Tiffany Palmer,0,134,117,97,43,25,35,35,18,18,13,23,16,9,7,3,11,7,5,1,3,0,1,1,0,126,62,13,5,6,9,4,5,2,3,2,1,0,1
Anthony Kyriakakis,,0,112,100,35,22,34,35,18,15,11,26,9,15,5,2,4,3,4,1,1,0,1,0,0,125,61,14,2,3,6,3,5,1,3,3,2,2,1
Kay Yu,,,0,94,34,17,21,24,13,11,10,19,11,9,5,6,8,5,6,1,0,0,1,1,0,106,48,11,6,2,6,1,5,5,1,2,1,0,1
Henry Mcgregor Sias,,,,0,21,10,17,16,11,10,2,21,5,7,2,2,2,2,0,0,2,0,1,1,1,96,35,9,1,1,4,2,2,0,3,0,1,1,1
Jennifer Schultz,,,,,1,21,11,10,16,13,15,9,16,5,6,9,14,9,7,5,1,2,4,1,1,30,28,13,9,8,6,4,4,3,2,4,0,0,1
Wendi Barish,,,,,,0,7,2,10,13,19,8,15,8,13,10,8,7,8,3,1,3,0,1,0,21,9,18,13,8,2,2,3,5,1,3,1,1,1
James C Crumlish,,,,,,,0,24,5,3,1,7,1,4,2,1,1,0,4,3,0,2,0,1,1,33,21,4,3,3,3,2,2,0,0,5,3,0,1
Chris Hall,,,,,,,,0,5,2,4,5,0,5,2,1,0,1,3,0,0,1,1,0,1,31,23,2,1,2,3,2,0,0,0,5,1,1,1
Craig Levin,,,,,,,,,0,3,7,6,2,2,2,2,1,1,3,5,0,2,2,2,0,19,8,5,4,3,1,3,0,1,1,4,1,1,1
Vicki Markovitz,,,,,,,,,,0,9,7,9,2,8,6,4,3,2,1,2,0,2,0,0,12,9,9,6,6,2,2,3,5,3,0,0,1,1
Beth Grossman,,,,,,,,,,,0,4,9,2,10,10,4,3,6,3,1,2,1,0,0,8,10,11,8,6,0,1,1,5,1,2,0,0,1
Leon Goodman,,,,,,,,,,,,0,0,3,0,2,0,0,1,2,0,1,1,0,0,24,13,4,1,1,0,0,1,0,1,3,1,1,1
Nicola Serianni,,,,,,,,,,,,,0,1,5,3,7,9,4,1,2,0,0,0,0,7,9,10,5,6,4,2,1,3,2,0,0,0,1
James F Berardinelli,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,2,0,0,0,10,7,2,1,2,0,0,3,1,1,1,1,2,1
Laurie Dow,,,,,,,,,,,,,,,0,7,3,3,5,0,2,1,0,0,0,6,4,7,7,5,0,1,1,4,1,0,0,0,1
Carmella Jacquinto,,,,,,,,,,,,,,,,0,4,6,10,1,1,1,1,0,1,3,4,6,8,2,0,2,2,5,1,1,0,0,1
Cateria R Mccabe,,,,,,,,,,,,,,,,,0,7,4,1,1,0,1,1,0,5,11,3,4,0,4,2,2,2,1,0,0,0,1
Janine D Momasso,,,,,,,,,,,,,,,,,,0,7,0,3,0,0,0,0,4,8,5,6,1,1,4,0,1,3,0,0,0,1
Kendra Mccrae,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,1,4,3,6,9,1,0,2,2,4,1,2,0,0,1
Joshua Roberts,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,1,2,3,2,1,0,1,0,0,1,1,0,1,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,0,1,1,0,3,1,0,4,0,0,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,1,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,3,1,0,1,1,0,0,0,1,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
Kahlil Williams,,,,,,,,,,,,,,,,,,,,,,,,,,0,58,10,2,0,2,2,4,0,1,1,1,0,1
Jen Devor,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,5,1,1,1,1,1,1,1,1
Lisa Deeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,3,1,1,0,1,0,1,0,1,1
Annette Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,2,2,1,0,0,1
Carla Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,1,1,0,1,1
Luigi Borda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,1,0,0,1
Marwan Kreidie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,1
Moira Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Robin Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Dennis Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,151,149,126,105,66,50,44,39,33,31,30,30,27,19,19,18,18,17,17,9,6,4,4,3,2,139,76,31,19,12,10,10,8,8,8,7,3,3,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,,,,,,,,2
,Anthony Kyriakakis,Tiffany Palmer,Kay Yu,Henry Mcgregor Sias,Craig Levin,Jennifer Schultz,Wendi Barish,James C Crumlish,Leon Goodman,Chris Hall,Vicki Markovitz,Beth Grossman,Nicola Serianni,Joshua Roberts,Kendra Mccrae,James F Berardinelli,Cateria R Mccabe,Laurie Dow,Jon Marshall,Carmella Jacquinto,Janine D Momasso,Terri M Booker,Sherman Toppin,Gregory Weyer,Robert Trimble,Kahlil Williams,Jen Devor,Lisa Deeley,Luigi Borda,Marwan Kreidie,Carla Cain,Omar Sabir,Moira Bohannon,Dennis Lee,Robin Trent,Annette Thompson,Warren Bloom,Lewis Harris Jr,2
Anthony Kyriakakis,2,101,66,60,45,34,39,40,36,40,25,12,6,7,6,7,1,3,2,2,1,1,3,1,1,98,60,17,8,8,3,2,3,1,1,1,2,0,2
Tiffany Palmer,,0,67,58,40,37,37,38,36,35,19,9,9,7,7,7,7,1,0,1,3,3,1,2,1,96,60,16,8,8,4,2,2,0,1,1,0,1,2
Kay Yu,,,2,48,33,23,16,14,18,12,8,4,8,4,6,1,3,2,0,1,0,1,2,1,0,68,45,9,6,1,3,2,1,0,1,0,0,1,2
Henry Mcgregor Sias,,,,0,30,22,20,7,24,4,15,2,6,3,2,2,1,0,0,0,0,1,2,0,0,61,35,9,4,2,2,1,1,0,2,0,0,0,2
Craig Levin,,,,,3,29,13,10,21,7,6,4,3,6,3,5,0,0,5,3,1,3,0,0,2,40,30,6,9,5,2,3,2,3,1,1,2,0,2
Jennifer Schultz,,,,,,0,22,8,15,4,8,10,12,7,9,2,7,5,5,1,5,4,0,0,1,40,27,12,8,8,7,6,3,2,2,0,1,0,2
Wendi Barish,,,,,,,0,16,17,12,18,9,12,6,9,3,3,3,2,2,5,3,0,1,0,34,20,13,4,7,6,9,5,1,3,0,1,0,2
James C Crumlish,,,,,,,,0,7,31,4,6,3,1,1,1,1,0,0,1,1,0,0,1,0,26,16,5,4,7,2,3,2,0,0,1,0,0,2
Leon Goodman,,,,,,,,,0,3,15,6,2,1,2,3,1,0,0,2,1,0,0,0,0,34,21,8,2,4,2,2,0,1,0,1,1,0,2
Chris Hall,,,,,,,,,,0,7,6,2,1,1,5,1,2,2,0,0,0,2,1,2,26,18,5,4,4,3,1,2,0,0,1,0,0,2
Vicki Markovitz,,,,,,,,,,,0,8,2,0,4,2,1,5,1,2,0,1,3,0,1,24,8,12,4,2,5,1,2,2,0,1,1,0,2
Beth Grossman,,,,,,,,,,,,0,3,2,5,1,3,5,2,2,0,2,0,0,1,6,5,7,1,2,5,2,2,0,1,0,1,0,2
Nicola Serianni,,,,,,,,,,,,,0,2,4,0,5,1,1,1,4,1,0,1,0,10,5,2,4,3,3,5,0,0,1,0,0,0,2
Joshua Roberts,,,,,,,,,,,,,,0,1,1,1,0,5,0,2,1,0,0,1,8,6,3,2,3,0,3,0,1,1,0,0,0,2
Kendra Mccrae,,,,,,,,,,,,,,,0,1,1,4,0,0,0,3,0,0,0,6,6,4,3,1,4,0,2,1,1,0,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,1,0,2,1,1,0,2,2,1,2,6,2,2,3,2,0,0,0,0,0,0,0,1,2
Cateria R Mccabe,,,,,,,,,,,,,,,,,0,1,0,0,3,0,0,1,0,4,3,2,2,0,3,1,0,0,0,0,0,0,2
Laurie Dow,,,,,,,,,,,,,,,,,,1,0,0,0,1,2,0,0,3,2,2,2,0,3,0,2,0,1,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,2,2,1,3,1,2,0,2,0,1,0,0,0,0,2
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,1,0,1,0,0,2,0,0,0,1,0,1,2
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,2,1,1,0,3,0,3,0,0,0,0,0,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,2,2,1,2,0,2,0,1,0,1,0,0,1,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,1,0,2,1,0,0,0,0,0,0,0,0,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2
Kahlil Williams,,,,,,,,,,,,,,,,,,,,,,,,,,0,68,15,5,4,1,2,0,0,0,0,0,0,2
Jen Devor,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,1,0,2,0,1,0,0,1,2
Lisa Deeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,1,1,0,0,0,0,0,2
Luigi Borda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,0,1,0,2
Marwan Kreidie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,1,0,0,0,0,2
Carla Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,1,1,0,0,2
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,2
Moira Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,2
Dennis Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,2
Robin Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Annette Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,131,121,84,69,65,63,60,44,43,42,38,21,18,15,14,12,9,9,7,6,6,6,4,3,3,124,79,26,16,13,11,9,7,3,3,2,2,1,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,,,,,,,,3
,Tiffany Palmer,Anthony Kyriakakis,Craig Levin,Kay Yu,James C Crumlish,Jennifer Schultz,Henry Mcgregor Sias,Chris Hall,Wendi Barish,Nicola Serianni,Vicki Markovitz,Beth Grossman,Leon Goodman,Carmella Jacquinto,Cateria R Mccabe,James F Berardinelli,Laurie Dow,Joshua Roberts,Janine D Momasso,Kendra Mccrae,Jon Marshall,Terri M Booker,Robert Trimble,Gregory Weyer,Sherman Toppin,Kahlil Williams,Jen Devor,Lisa Deeley,Marwan Kreidie,Luigi Borda,Omar Sabir,Annette Thompson,Carla Cain,Robin Trent,Moira Bohannon,Dennis Lee,Warren Bloom,Lewis Harris Jr,3
Tiffany Palmer,0,124,61,89,69,50,66,63,36,26,20,11,16,12,18,14,6,6,6,6,2,1,3,0,0,109,54,32,19,15,4,4,8,5,5,4,1,1,3
Anthony Kyriakakis,,0,61,82,69,37,61,64,29,20,19,11,16,8,13,16,2,5,3,1,1,1,2,0,0,100,52,24,19,18,6,3,6,5,5,3,3,2,3
Craig Levin,,,10,51,33,36,28,28,26,9,17,18,15,11,4,12,9,9,6,5,8,6,3,0,0,58,21,31,11,15,12,6,5,2,3,3,6,3,3
Kay Yu,,,,0,35,37,51,29,15,21,7,16,9,11,12,9,5,5,4,5,0,6,1,0,0,77,37,18,11,18,4,6,7,3,6,2,0,2,3
James C Crumlish,,,,,1,10,11,62,14,9,7,10,6,8,3,8,3,8,3,2,3,1,0,0,0,51,29,15,17,11,5,0,5,5,2,1,2,4,3
Jennifer Schultz,,,,,,0,26,11,18,18,6,16,8,11,18,4,10,6,6,5,7,1,2,0,0,42,20,16,11,8,5,6,7,1,2,2,3,0,3
Henry Mcgregor Sias,,,,,,,0,9,16,11,11,2,13,3,10,4,1,2,0,2,0,0,0,0,0,55,21,16,5,8,3,2,1,1,3,4,0,0,3
Chris Hall,,,,,,,,0,9,8,2,5,6,5,0,8,3,2,1,0,1,0,0,0,0,45,26,9,15,11,3,1,1,4,2,2,1,2,3
Wendi Barish,,,,,,,,,0,17,19,14,10,2,4,3,8,6,6,1,4,2,1,0,0,29,8,23,7,8,6,4,1,2,0,1,2,1,3
Nicola Serianni,,,,,,,,,,0,3,5,0,1,12,2,4,4,8,5,3,2,1,0,0,19,12,8,5,9,3,5,2,2,2,1,0,0,3
Vicki Markovitz,,,,,,,,,,,0,12,9,7,1,2,7,4,2,4,1,1,1,0,0,19,5,15,2,5,4,5,1,1,0,1,3,1,3
Beth Grossman,,,,,,,,,,,,0,4,10,3,3,10,2,1,4,2,5,1,0,0,11,6,11,5,6,6,6,2,1,1,1,4,2,3
Leon Goodman,,,,,,,,,,,,,0,2,1,4,1,2,0,0,2,1,1,0,0,17,7,9,3,2,3,1,1,1,0,1,1,2,3
Carmella Jacquinto,,,,,,,,,,,,,,0,2,1,5,0,3,6,0,1,0,0,0,7,6,8,4,2,2,6,2,3,1,0,2,1,3
Cateria R Mccabe,,,,,,,,,,,,,,,0,2,1,0,8,3,1,2,0,0,0,14,14,5,0,3,0,0,3,1,1,3,1,0,3
James F Berardinelli,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,1,0,0,14,5,4,4,4,0,0,1,0,0,1,2,1,3
Laurie Dow,,,,,,,,,,,,,,,,,0,1,2,4,4,2,2,0,0,8,2,5,3,5,2,6,1,1,0,0,0,0,3
Joshua Roberts,,,,,,,,,,,,,,,,,,0,1,1,5,0,1,0,0,4,1,9,5,3,4,1,1,0,0,0,1,0,3
Janine D Momasso,,,,,,,,,,,,,,,,,,,0,3,1,2,0,0,0,4,4,3,0,3,1,1,1,1,0,0,1,1,3
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,3,5,4,1,1,0,3,2,2,1,1,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,0,0,3,0,0,2,2,3,4,2,3,3,0,1,0,0,0,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,4,2,2,1,2,2,1,0,0,0,0,0,1,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,2,1,2,0,2,1,0,0,0,0,0,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Kahlil Williams,,,,,,,,,,,,,,,,,,,,,,,,,,1,43,24,10,7,3,2,3,1,1,2,0,1,3
Jen Devor,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,4,1,0,2,2,0,0,2,1,3
Lisa Deeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,3,4,2,0,1,3,1,1,3
Marwan Kreidie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,1,1,1,1,0,1,0,3
Luigi Borda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,2,1,1,0,0,3
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,0,0,0,0,3
Annette Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,3
Carla Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,3
Robin Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,3
Moira Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Dennis Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,161,148,124,116,85,74,73,72,56,39,38,36,27,25,25,20,18,15,14,12,10,9,5,0,0,134,68,54,30,28,16,14,11,8,7,6,6,5,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,,,,,,,,4
,Tiffany Palmer,Anthony Kyriakakis,Kay Yu,Craig Levin,Henry Mcgregor Sias,Jennifer Schultz,Chris Hall,James C Crumlish,Leon Goodman,Wendi Barish,Beth Grossman,Vicki Markovitz,James F Berardinelli,Cateria R Mccabe,Nicola Serianni,Joshua Roberts,Carmella Jacquinto,Janine D Momasso,Kendra Mccrae,Laurie Dow,Terri M Booker,Jon Marshall,Robert Trimble,Sherman Toppin,Gregory Weyer,Kahlil Williams,Jen Devor,Luigi Borda,Lisa Deeley,Marwan Kreidie,Annette Thompson,Omar Sabir,Dennis Lee,Carla Cain,Moira Bohannon,Warren Bloom,Robin Trent,Lewis Harris Jr,4
Tiffany Palmer,0,108,89,54,78,46,59,48,16,12,12,10,8,14,10,3,6,5,5,3,4,1,1,0,0,103,40,34,13,19,7,4,3,3,3,2,1,0,4
Anthony Kyriakakis,,1,88,54,73,38,61,51,19,11,6,11,12,5,5,3,4,3,2,4,3,1,0,1,0,102,34,36,15,13,2,2,4,2,2,0,1,0,4
Kay Yu,,,0,44,77,39,32,19,16,8,8,10,12,7,5,4,5,3,1,2,4,0,0,1,0,87,27,33,13,9,4,4,2,3,1,0,1,0,4
Craig Levin,,,,5,29,36,25,28,15,11,14,11,13,3,5,12,6,3,2,3,2,5,1,0,0,58,16,21,18,9,6,7,7,3,2,2,0,0,4
Henry Mcgregor Sias,,,,,1,29,24,13,16,5,5,4,5,7,4,0,1,2,1,0,3,0,0,1,0,69,18,29,10,9,1,4,2,3,0,1,1,0,4
Jennifer Schultz,,,,,,0,18,13,11,13,10,3,8,11,14,8,5,8,7,3,2,6,0,1,0,48,17,16,17,9,5,6,3,3,2,2,1,0,4
Chris Hall,,,,,,,0,45,7,2,4,5,5,2,3,2,3,0,1,2,0,0,0,0,0,54,25,16,6,7,1,0,1,0,1,0,0,0,4
James C Crumlish,,,,,,,,0,3,4,3,3,0,1,7,6,3,0,1,1,0,4,0,0,0,43,21,8,10,8,1,3,1,0,2,1,0,0,4
Leon Goodman,,,,,,,,,0,4,7,4,7,0,0,0,0,0,1,0,1,2,0,0,0,22,1,12,7,2,1,2,1,2,0,1,0,0,4
Wendi Barish,,,,,,,,,,0,7,5,3,8,7,4,4,7,4,5,1,0,0,0,0,12,7,4,8,5,4,3,0,2,3,0,1,0,4
